episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,I_total_mean,I_total_p95,rho_selected_mean,rho_selected_p10,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
401,111,11.005165338516235,42,True,False,all_finished,0.0,11.099999999999977,11.12448403358457,7.77894736842104,20,True,1.3498625724360096,11.388832827287782,22856423701.887703,-0.0017966198582575208,0.0,-0.014105725731907133,-1.5414414414414415,0.00018183659583931907,0.02043358125667286,-1.5763250188130493,-1.5557096009605278,0.0011250378634823424,0.01188598932128464,0.0,0.008832962336108183,0.965245918880326,0.00011391024730064429,0.012796181351498301,0.0,0.0,0.7673764228820801,0.6363636255264282,0.7631579041481018,0.9824561476707458,0.07269155206286837,0.1512770137524558,0.06152202934026718,509,0.04999999999999989,0.010000000000000007,0.0,509,97,0.1905697445972495,97,20,20,414,-1.555709719657898,-1.548407793045044,-1.1204329133033752,-2.1279377937316895,-0.17842192947864532,1.555709719657898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02793431747066244,0.0,0.0,0.0,11.12448403358457,,,0.024484033584593945,0.95,0.95,0.9951690821256038,0.05,0.0,0.0,0.0,0.9744597249508841,0.025540275049115914,0.0,0.9744597249508841,0.025540275049115914,0.449860764495158,0.8305980086326599,0.5818691253662109,0.00687269406626001,0.10458515817299485,0.029507407918572426,0.4646395780146122,0.2612453231122345,2.360671855509281,0.5818691253662109,-0.5818691253662109,0.22927927927927927,509,2220,-1.0508369207382202,6.858752727508545,-73.21559619903564,10.780107200145721,-73.5965986251831,10.244190454483032,0.6062051802873611,0,1.0,1.0,0.5131816026552872,9.75045045045045,34328970.09169287,1.0,0.4117117117117119,-0.06761938227346641,0.33448861695945203,0.26686923468598556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018981231781442152,0.0,0.4499224797444972,20.62162162162162,39.0,False,0.0,0.0,0.0
402,94,9.657870054244995,42,True,False,all_finished,0.0,9.399999999999983,9.39999999999998,7.9549999999999885,20,True,1.331676107154633,11.209987139273316,22530085728.78457,-0.0018240393128435336,0.0,-0.008568296414427894,-1.5170212765957447,0.00019532079150316422,0.020851597644616537,-1.5326702143239757,-1.5116232958878548,0.0011739841181578425,0.003383242466947122,0.0,0.005514707846140596,0.9763818537740644,0.00012575298076466444,0.013420458813925323,0.0,0.0,0.8463022112846375,0.7232323169708252,0.8928571343421936,0.9631436347961426,0.04856512141280353,0.09050772626931568,0.03555937856435776,453,0.049999999999999906,0.010000000000000007,0.0,453,45,0.09933774834437085,45,20,20,409,-1.5116232633590698,-1.5078160166740417,-1.0822310090065008,-1.9966410398483276,-0.17843088507652283,1.5116232633590698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007116907533238885,0.0,0.0,0.0,9.39999999999998,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0022026431718061676,0.9933920704845814,0.004405286343612335,0.0022026431718061676,0.9933920704845814,0.004405286343612335,0.44700275090526537,0.8239306330680845,0.6349842548370361,0.02145133540034294,0.10169491171836853,-0.07815344631671906,0.4049336016178131,0.12367834150791168,1.2943146228790283,0.6349842548370361,-0.6349842548370361,0.24148936170212765,454,1880,2.0396816730499268,8.409473419189453,-71.3321304321289,15.040571212768555,-73.69355773925781,7.849316596984863,0.23728813230991364,0,1.0,1.0,0.49647256438969734,9.432978723404254,33491353.79431071,1.0,0.3255319148936175,-0.07090693358027972,0.3617530254737422,0.2908460918934625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005256602000951067,0.0,0.44696282570527746,24.51063829787234,38.349999999999994,False,0.0,0.0,0.0
403,115,12.23472809791565,42,True,False,all_finished,0.0,11.499999999999975,11.506671428680395,8.636842105263144,20,True,1.3674874245714759,11.583626239445657,22203186734.231167,-0.0017637890790637343,0.0,-0.018017971346101704,-1.5408695652173914,0.0001690164645473232,0.015402577984052415,-1.574080523869649,-1.5585089294210552,0.0011095428684319395,0.00844787582511437,0.0,0.011334525112997245,0.9693113862448411,0.00010632281099370942,0.009690347137621557,0.0,0.0,0.7545410394668579,0.4883278369903565,0.9047619104385376,0.9642857313156128,0.39015151515151514,0.4090909090909091,0.07848738133907318,528,0.04999999999999989,0.010000000000000007,0.0,527,110,0.20872865275142316,110,20,20,418,-1.5585089921951294,-1.5641505718231201,-1.2080692410469056,-2.001673936843872,-0.1783914864063263,1.5585089921951294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02552768987367554,0.0,0.0,0.0,11.506671428680395,,,0.006671428680419922,0.95,0.95,0.9976076555023924,0.05,0.0,0.0,0.0,0.9734848484848485,0.026515151515151516,0.0,0.9734848484848485,0.026515151515151516,0.4412212980814638,0.8107744812965392,0.6665294851575579,0.00813393628257992,0.13599020349127905,0.025800943008757064,0.37330491627965656,0.21178685501217842,2.3063667586871555,0.6665294851575579,-0.6665294851575579,0.22956521739130434,528,2300,-1.5550564527511597,6.770038604736328,-72.26177869524274,11.883174351283483,-70.54485321044922,10.997036525181361,0.47214597037860323,0,1.0,1.0,0.6380778032036605,12.123478260869557,33539074.28402254,1.0,0.5052173913043476,-0.13122167773787927,0.4235922416411642,0.29237056390328503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013429198227087028,0.0,0.4410532697840877,22.339130434782607,39.0,False,0.0,0.0,0.0
404,98,9.56701397895813,42,True,False,all_finished,0.0,9.799999999999981,9.799999999999981,7.204999999999991,20,True,1.3202217865035861,11.057602790048762,23380090835.362404,-0.001846166563112779,0.0,-0.006590371347989056,-1.5357142857142858,0.0001996676576406243,0.02641065659681023,-1.568285543491797,-1.5416752192373568,0.0011575452014702594,0.0151324532295086,0.0,0.00413215843152815,0.9628918309844312,0.00012570949075575548,0.016560302662305928,0.0,0.0,0.8708712458610535,0.75,0.8888888955116272,0.954782885313034,0.06387665198237885,0.08149779735682819,0.028451820835471153,454,0.049999999999999906,0.010000000000000007,0.0,454,40,0.0881057268722467,40,20,20,415,-1.5416752099990845,-1.5468826293945312,-1.0108818233013153,-2.110156774520874,-0.26056739687919617,1.5416752099990845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03578025676378114,0.0,0.0,0.0,9.799999999999981,,,0.0,0.95,0.95,1.0,0.05,0.0,0.0,0.002197802197802198,0.9736263736263736,0.024175824175824177,0.002197802197802198,0.9736263736263736,0.024175824175824177,0.45208266291744503,0.83247110247612,0.5850209593772888,0.0011712246341630816,0.13908185437321663,0.03952737455256283,0.3603788800537586,0.21913178451359272,3.233743041753769,0.5850209593772888,-0.5850209593772888,0.23214285714285715,455,1960,1.954098105430603,6.014368534088135,-73.73756790161133,11.18148684501648,-76.1470832824707,8.199341654777527,0.46237359941005707,0,1.0,1.0,0.47534908700322226,9.031632653061225,30296656.05948895,1.0,0.38928571428571435,-0.05025877988295028,0.325849406987004,0.2755906271040536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024134719866405623,0.0,0.45192469772407595,21.53061224489796,42.0,False,0.0,0.0,0.0
405,99,10.5263032913208,42,True,False,all_finished,0.0,9.89999999999998,9.934022550582867,8.399999999999986,20,True,1.3504599695438981,11.859091704464339,23801927875.95872,-0.001729894845697447,0.0,-0.014632186349078863,-1.4848484848484849,0.00023733852044184554,0.020659170082728606,-1.5086839504735114,-1.487787441870322,0.0011309484911431467,0.004885853533894249,0.0,0.009566043343486742,0.9707452205504076,0.0001554182018887352,0.013516515879179677,0.0,0.0,0.7834396958351135,0.6000000238418579,0.8157894611358643,0.9504785418510436,0.09823182711198428,0.2455795677799607,0.056918915361166,509,0.049999999999999906,0.010000000000000007,0.0,507,81,0.15976331360946747,81,20,20,432,-1.4877873659133911,-1.5093252658843994,-1.1261179089546205,-2.0015461444854736,-0.1783771961927414,1.4877873659133911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01328547982289014,0.0,0.0,0.0,9.934022550582867,,,0.03402255058288617,0.95,0.95,0.9884259259259259,0.05,0.0,0.0,0.00196078431372549,0.9823529411764705,0.01568627450980392,0.00196078431372549,0.9823529411764705,0.01568627450980392,0.43619660165323804,0.812376248836517,0.5738248229026794,0.036426931619644165,0.095238097012043,0.019101055338978767,0.4506966173648834,0.24387556314468384,2.7623703479766846,0.5738248229026794,-0.5738248229026794,0.25757575757575757,510,1980,3.2510273456573486,8.520944595336914,-72.34159851074219,14.812438011169434,-75.82470703125,8.539929389953613,0.30158731341362,0,1.0,1.0,0.49686337054758106,9.440404040404042,33066044.306890532,1.0,0.32424242424242405,-0.04045498220866325,0.309826817459082,0.26937183525041875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0074733844302432755,0.0,0.43612042781403004,24.7979797979798,36.0,False,0.0,0.0,0.0
406,120,12.645531415939331,42,True,False,all_finished,0.0,11.999999999999973,12.035482406616186,9.810526315789454,20,True,1.3285329033521023,12.28630941589263,24370797020.102806,-0.0016615131555883923,0.0,-0.01735088209782453,-1.5441666666666667,0.00016853765522318435,0.010282214301418338,-1.583258608737191,-1.572807856780545,0.0010425431365925935,0.012599234408499693,0.0,0.010887089869901383,0.9689121958942877,0.00010636630023166007,0.006452570390486989,0.0,0.0,0.7294101119041443,0.5821211934089661,0.7191011309623718,0.9253731369972229,0.11233885819521179,0.42173112338858193,0.0766889750957489,543,0.04999999999999989,0.010000000000000007,0.0,543,116,0.2136279926335175,116,20,20,435,-1.572807788848877,-1.5924225449562073,-1.1424114346504213,-2.0016028881073,-0.17831115424633026,1.572807788848877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03019274441281078,0.0,0.0,0.0,12.035482406616186,,,0.035482406616212714,0.95,0.95,0.9908045977011494,0.05,0.0,0.0,0.007312614259597806,0.9744058500914077,0.018281535648994516,0.007312614259597806,0.9744058500914077,0.018281535648994516,0.4431099279682046,0.8162357449531555,0.5559369921684265,0.05359872803092003,0.036363635212183,-0.12057151645421982,0.2995224595069885,0.02863379195332527,1.0390284061431885,0.5559369921684265,-0.5559369921684265,0.22791666666666666,547,2400,-0.3477928936481476,7.75661039352417,-74.43475341796875,13.103915214538574,-74.41500091552734,8.891919136047363,0.4363636374473572,0,1.0,1.0,0.49052631578947387,9.32000000000001,34524127.59593974,1.0,0.2670833333333333,-0.05825659719323775,0.3446492615444353,0.2863926643511977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020079546817106633,0.0,0.44260345097301373,25.283333333333335,40.05,False,0.0,0.0,0.0
407,125,13.962623357772827,42,True,False,all_finished,0.0,12.499999999999972,13.087509584426865,9.769999999999982,20,True,1.3203575453301442,10.806753453677782,22427005392.610172,-0.0018893017640830088,0.0,-0.037510472922602796,-1.4912,0.0005088770723716635,0.0034836866397075397,-1.5436464043794238,-1.539653840667333,0.00122074683228816,0.008429903667169428,0.0,0.024236885747112597,0.9635187511676528,0.00032883686045100276,0.0022648757253259347,0.0,0.0,0.5822205543518066,0.32824426889419556,0.7182539701461792,0.855241522192955,0.47318611987381703,0.4889589905362776,0.14791196584701538,634,0.049999999999999885,0.010000000000000007,0.0,628,251,0.3996815286624204,251,20,20,416,-1.5396538972854614,-1.5347468852996826,-1.245327615737915,-2.0005173683166504,-0.17851465940475464,1.5396538972854614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026051678903896505,0.08637349600677953,0.0,0.0,13.087509584426865,,,0.5875095844268934,0.5,0.5,0.9110576923076923,0.5,0.0,0.0,0.0031446540880503146,0.9654088050314465,0.031446540880503145,0.0031446540880503146,0.9654088050314465,0.031446540880503145,0.4386938530533502,0.8040364205837249,0.5988205075263977,0.03384997695684433,0.10606060922145844,-0.05609411001205444,0.45157530903816223,0.1690947562456131,3.096757650375366,0.5988205075263977,-0.5988205075263977,0.2544,636,2500,-2.0908262729644775,7.034005165100098,-72.4753646850586,10.38905143737793,-70.60836791992188,11.335110664367676,0.3787878751754761,0,1.0,1.0,0.5941473684210521,11.288799999999993,39821084.67135358,1.0,0.4983999999999997,-0.023033701045250467,0.32753819908038706,0.30450449803513646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01304662969272691,0.0,0.43875409349650146,21.44,33.0,False,0.0,0.0,0.0
408,121,13.16065001487732,42,True,False,all_finished,0.0,12.099999999999973,12.281436491012553,9.146666666666649,20,True,1.3317680097966123,11.678304713902953,22654061921.760597,-0.001754294553122027,0.0,-0.03807933180929014,-1.4636363636363636,0.00028744001834314577,0.01074988389208352,-1.52166445975738,-1.5106271358469323,0.0011445657190288752,0.011870735347454323,0.0,0.024844344249302135,0.9549297203032104,0.0001877496575448808,0.007022884723459273,0.0,0.0,0.6245723366737366,0.252667224407196,0.7759856581687927,0.9809915512800217,0.4212962962962963,0.44907407407407407,0.14220985770225525,648,0.04999999999999989,0.010000000000000007,0.0,641,232,0.3619344773790952,232,20,20,430,-1.510627031326294,-1.5163023471832275,-1.146131992340088,-2.027716636657715,-0.17835365235805511,1.510627031326294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02832034370345663,0.0,0.0,0.0,12.281436491012553,,,0.18143649101257964,0.7,0.7,0.9534883720930233,0.3,0.0,0.0,0.0015408320493066256,0.9768875192604006,0.02157164869029276,0.0015408320493066256,0.9768875192604006,0.02157164869029276,0.4497998920633892,0.8309250384569167,0.6600369811058044,0.02631896361708641,0.1315789520740509,-0.03898531571030617,0.3331258296966553,0.12691757082939148,1.8064817190170288,0.6600369811058044,-0.6600369811058044,0.2681818181818182,649,2420,-0.971089243888855,6.76848840713501,-71.55206298828125,11.938814163208008,-70.29812622070312,11.181661605834961,0.3947368562221527,0,1.0,1.0,0.6021313614615054,11.440495867768597,34742197.09923909,1.0,0.4070247933884295,-0.023458971582004048,0.30014064306384225,0.2766816714818382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01819446975859222,0.0,0.44937530377367896,21.214876033057852,36.0,False,0.0,0.0,0.0
409,129,13.974918127059937,42,True,False,all_finished,0.0,12.89999999999997,13.48520761489866,10.176923076923057,20,True,1.3347667456257641,11.182780764213808,21827255012.832363,-0.0018588384257269025,0.0,-0.03264575121114153,-1.513953488372093,0.00045112799451956306,0.004515828995663412,-1.5579397954909011,-1.552972838500726,0.0011893208187950827,0.006066586446220422,0.0,0.020887383767866925,0.9686567576223042,0.00028869592282524076,0.002911255421988036,0.0,0.0,0.6075931191444397,0.369047611951828,0.6285714507102966,0.8465346693992615,0.4656,0.624,0.13476166129112244,625,0.049999999999999885,0.010000000000000007,0.0,616,224,0.36363636363636365,224,20,20,420,-1.5529727935791016,-1.5458046197891235,-1.0874946355819708,-2.0230300426483154,-0.17850945889949799,1.5529727935791016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015607127281086862,0.0,0.0,0.0,13.48520761489866,,,0.5852076148986907,0.5,0.5,0.9380952380952381,0.5,0.0,0.0,0.003189792663476874,0.9808612440191388,0.01594896331738437,0.003189792663476874,0.9808612440191388,0.01594896331738437,0.44444100226013405,0.8331855475902556,0.6417443752288818,0.019170363433659077,0.14411764964461327,0.06406625732779503,0.5661596357822418,0.3465043008327484,2.7025375962257385,0.6417443752288818,-0.6417443752288818,0.24302325581395348,627,2580,-2.0676474571228027,6.818432807922363,-73.73677825927734,10.56664228439331,-71.05577850341797,10.900609970092773,0.5352941304445267,0,1.0,1.0,0.5828641370869041,11.074418604651159,32163535.59633266,1.0,0.3496124031007754,-0.11096537900178549,0.3791046453812032,0.26813926637941776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00948171748196018,0.0,0.4442762370603953,24.248062015503876,40.599999999999994,False,0.0,0.0,0.0
410,100,11.111209392547607,42,True,False,all_finished,0.0,9.99999999999998,9.999999999999979,8.689999999999985,20,True,1.3200709909559918,11.35017554500227,23537135853.716846,-0.0017843477109662845,0.0,-0.011971946244884487,-1.505,0.00019548188023045724,0.015341883564564986,-1.5273284134463019,-1.5117910480014973,0.0011565151910030418,0.005555972274272494,0.0,0.007759551354810099,0.9754575029084485,0.00012670050947073105,0.009943757761995168,0.0,0.0,0.8043817281723022,0.6800000071525574,0.8235294222831726,0.9186490535736084,0.08282828282828283,0.10909090909090909,0.04837150126695633,495,0.049999999999999906,0.010000000000000007,0.0,495,72,0.14545454545454545,72,20,20,423,-1.5117908716201782,-1.5112568736076355,-1.2086960792541508,-2.0101213455200195,-0.1870708465576172,1.5117908716201782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013989791308023348,0.0,0.0,0.0,9.999999999999979,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9818181818181818,0.01818181818181818,0.0,0.9818181818181818,0.01818181818181818,0.4456466022937588,0.8337751865386962,0.6636878401041031,0.00915692321723327,0.086491160094738,-0.034802386770024896,0.3362266458570957,0.13264724239706993,2.3953627794981003,0.6636878401041031,-0.6636878401041031,0.2475,495,2000,1.9981791973114014,6.966028213500977,-71.60672378540039,13.634741067886353,-73.98931884765625,9.658252000808716,0.4075900614261627,0,1.0,1.0,0.6202105263157895,11.783999999999983,37439079.13749864,1.0,0.5219999999999999,-0.10537401235626698,0.38568195761826285,0.2803079452619959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008572119490442726,0.0,0.4456938244518824,25.63,37.05,False,0.0,0.0,0.0
411,107,11.381349086761475,42,True,False,all_finished,0.0,10.699999999999978,10.71470235824583,8.699999999999985,20,True,1.3058357940463317,11.06602616928595,22809784724.715885,-0.0018414223840229522,0.0,-0.011299679651262717,-1.5364485981308411,0.00018718409752093096,0.012997955764718102,-1.5644087876662809,-1.5512236478040522,0.00116723274333773,0.009393458180290587,0.0,0.00716259137100644,0.9739172977118092,0.00011914727953832901,0.008240272714017529,0.0,0.0,0.8009596467018127,0.7142857313156128,0.8062145113945007,0.949999988079071,0.06477732793522267,0.0728744939271255,0.04895003139972687,494,0.0499999999999999,0.010000000000000007,0.0,491,77,0.15682281059063136,77,20,20,420,-1.5512237548828125,-1.6070818901062012,-1.115584969520569,-2.0017614364624023,-0.17845506966114044,1.5512237548828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024015544859857973,0.0,0.0,0.0,10.71470235824583,,,0.01470235824585231,0.95,0.95,0.9904761904761905,0.05,0.0,0.0,0.004032258064516129,0.9737903225806451,0.02217741935483871,0.004032258064516129,0.9737903225806451,0.02217741935483871,0.4343151502830865,0.8146413564682007,0.6431363970041275,0.008417560369707644,0.15257206931710243,-0.0024047577753663063,0.31246691197156906,0.15318557526916265,2.131839841604233,0.6431363970041275,-0.6431363970041275,0.23177570093457944,496,2140,0.7156113386154175,6.6086344718933105,-72.34037590026855,13.72486138343811,-71.74259567260742,11.186668634414673,0.5069978088140488,0,1.0,1.0,0.574618789965568,10.91775700934579,35686452.20470068,1.0,0.5214953271028036,-0.18246248293203424,0.4538829710861646,0.27142048815413045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014819087500157408,0.0,0.4342394679734727,23.327102803738317,37.0,False,0.0,0.0,0.0
412,116,11.510363340377808,42,True,False,all_finished,0.0,11.599999999999975,11.599999999999973,8.764999999999986,20,True,1.3569995663056313,11.235437356455995,21424573296.41737,-0.0018246499672647833,0.0,-0.016949963238544915,-1.535344827586207,0.00015816010300945566,0.011803030171388673,-1.5619598300979465,-1.5499986398235468,0.0011593020909713753,0.004981437469901739,0.0,0.01076925885888641,0.9754903685176138,0.00010050840695304234,0.007499124655673466,0.0,0.0,0.7416704297065735,0.5505030035972596,0.824999988079071,0.8888888955116272,0.3141263940520446,0.3736059479553903,0.07309277355670929,538,0.04999999999999989,0.010000000000000007,0.0,538,127,0.23605947955390336,127,20,20,412,-1.5499987602233887,-1.5303757190704346,-1.1232906579971313,-2.001800298690796,-0.17848016321659088,1.5499987602233887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011332803152723545,0.0,0.0,0.0,11.599999999999973,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0018552875695732839,0.9907235621521335,0.0074211502782931356,0.0018552875695732839,0.9907235621521335,0.0074211502782931356,0.4307511788225151,0.812656009197235,0.5851794481277466,0.028662506956607103,0.11133839935064316,-0.09608040726743639,0.48199114203453064,0.1443299539387226,1.5678513646125793,0.5851794481277466,-0.5851794481277466,0.23232758620689656,539,2320,-1.8833872079849243,7.131908893585205,-71.98751068115234,12.924733638763428,-70.79986953735352,12.23163652420044,0.43497954308986664,0,1.0,1.0,0.47758620689655173,9.074137931034493,34168367.91547736,1.0,0.2737068965517244,-0.053233034620861326,0.3379836111583241,0.2847505765374628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007840389305924405,0.0,0.4308892723964728,22.724137931034484,39.0,False,0.0,0.0,0.0
413,110,11.177674770355225,42,True,False,all_finished,0.0,10.999999999999977,11.007172584533668,8.526315789473669,20,True,1.3445207246386084,12.100864764995732,23779927676.588783,-0.0016927877666041812,0.0,-0.020828148920235576,-1.4827272727272727,0.00017458468219496394,0.01829161560177491,-1.549066453454186,-1.5306002531702259,0.001079903903881129,0.027953588591333026,0.0,0.013287193925497714,0.9458970591578034,0.00011183112642743781,0.011670423295057363,0.0,0.0,0.7130769491195679,0.6153846383094788,0.7051281929016113,0.8703703880310059,0.0880281690140845,0.4753521126760563,0.08067241311073303,568,0.04999999999999989,0.010000000000000007,0.0,567,133,0.2345679012345679,133,20,20,436,-1.5306000709533691,-1.4722418785095215,-1.1396512687206268,-2.1449570655822754,-0.3077806234359741,1.5306000709533691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05994340641686891,0.0,0.0,0.0,11.007172584533668,,,0.007172584533691406,0.95,0.95,0.9977064220183486,0.05,0.0,0.0,0.0017574692442882249,0.9648506151142355,0.033391915641476276,0.0017574692442882249,0.9648506151142355,0.033391915641476276,0.43376691097643966,0.8217905700206756,0.5377116873860359,0.005839896854013205,0.1375539181753993,0.0022741745924577117,0.759469173848629,0.3814710471779108,3.959529086947441,0.5377116873860359,-0.5377116873860359,0.2586363636363636,569,2200,-0.6212021708488464,7.401638031005859,-75.60727214813232,9.267586648464203,-76.20578861236572,8.045205473899841,0.664890356361866,0,1.0,1.0,0.4506698564593295,8.56272727272727,34339311.940321915,1.0,0.36636363636363656,-0.027493268354332526,0.2995746165045646,0.27208134815023216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04381824404007662,0.0,0.43374695941086183,22.445454545454545,38.0,False,0.0,0.0,0.0
