episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
453,134,13.05303430557251,42,True,False,all_finished,0.0,13.399999999999968,13.431996850967376,8.84210526315788,20,True,1.3767740118591092,12.480208398206443,24638902666.26541,-0.001634443404734814,0.0,-0.01022542226022996,0.0,0.00017346585579163404,0.015645581445532623,-0.012551939356047656,0.0032671079452766525,0.057598700868283774,0.02438906443380856,0.0,0.3603496066689659,0.0,0.00611303389867101,0.5515495941302706,0.0,0.0,0.0,0.0,0.0,0.7895435094833374,0.699999988079071,0.05741694197058678,0.1428571492433548,0.7931034564971924,0.8839664965867996,0.05639097744360902,0.09398496240601503,0.051511526107788086,532,0.0,0.0,0.0,531,100,0.18832391713747645,100,20,20,434,0.0032671079970896244,-0.008643055334687233,0.10699257440865033,-0.17828771471977234,0.2553740441799164,0.025464260950684547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001964569271496486,0.0,0.0,0.0,13.431996850967376,,,0.03199685096740801,0.95,0.95,0.9953917050691244,0.05,0.0,,0,0.8011194029850747,0.0,0.0,0.001876172607879925,0.9943714821763602,0.00375234521575985,0.001876172607879925,0.9943714821763602,0.00375234521575985,0.4704013350346669,0.8450359016656875,0.35006646315256756,0.021570352798638243,0.2037717898686727,0.11975424736738205,0.6813565492630005,0.4600824813048045,4.8099344571431475,0.35006646315256756,-0.35006646315256756,0.1988805970149254,533,2680,0.2838863134384155,0.6414462327957153,-0.7730841835339864,0.7697696884473165,-1.042909602324168,0.6246567567189535,0.23109973470369974,0,1.0,1.0,0.5754124116260791,10.932835820895502,63230002.91490971,1.0,0.40671641791044727,-0.0807510897688535,0.38317774587759834,0.30242665610874464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006920736910828623,0.0,0.47047986318426793,19.850746268656717,38.349999999999994,False,0.0,0.0,0.0
454,122,13.205803871154785,42,True,False,all_finished,0.0,12.199999999999973,12.505316677093486,8.949999999999983,20,True,1.3587356369654575,11.191727179277034,22376702748.27786,-0.001821972023410599,0.0,-0.033782488647154954,0.0,0.0003128410713954752,0.010263550670017088,-0.03860976176559693,-0.028033370024184406,0.03702825075788979,0.061077250978573805,0.0,0.6865673263801344,0.0,0.006357922893521841,0.20896924898988015,0.0,0.0,0.0,0.0,0.0,0.6295834183692932,0.32325792908668516,0.050862330943346024,0.1111111119389534,0.7142857313156128,0.9411764740943909,0.4504065040650406,0.4861788617886179,0.13403134047985077,615,0.0,0.0,0.0,608,222,0.3651315789473684,222,20,20,409,-0.028033370152115822,-0.03255259618163109,0.047490079328417714,-0.1879972368478775,0.23244710266590118,0.04401175305247307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004819612850456811,0.0,0.0,0.0,12.505316677093486,,,0.3053166770935132,0.7,0.7,0.9462102689486552,0.3,0.0,,0,0.7475409836065574,0.0,0.0,0.0016233766233766235,0.9951298701298701,0.003246753246753247,0.0016233766233766235,0.9951298701298701,0.003246753246753247,0.46752519668668197,0.8371711790561677,0.37148522833983105,-0.006254218518733978,0.2557439183195432,0.001821320503950119,0.7298630575338999,0.36638130779222894,2.148199657599131,0.37148522833983105,-0.37148522833983105,0.25245901639344265,616,2440,-0.2909025251865387,0.7428128719329834,-1.5724457502365112,0.9477109710375468,-1.4333946307500203,0.5895466605822245,0.42578620463609695,0,1.0,1.0,0.6621225194132876,12.580327868852466,78348861.11251096,1.0,0.3807377049180327,-0.052413144768644,0.327711146099894,0.27529800133125004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030053010950315527,0.0,0.4674085308196496,20.360655737704917,33.0,False,0.0,0.0,0.0
455,115,12.339541912078857,42,True,False,all_finished,0.0,11.499999999999975,11.573759078979473,9.537499999999984,20,True,1.3355315027630463,11.376587762457776,23144693769.608078,-0.0017960049362561565,0.0,-0.025531557254147456,0.0,0.0002095890607481082,0.007334088799078117,-0.028918423918030334,-0.021374746058204247,0.0492322221760125,0.04360882113670572,0.0,0.6998729646344882,0.0,0.005745271071427031,0.2015407209813665,0.0,0.0,0.0,0.0,0.0,0.6737305521965027,0.5833333134651184,0.055342771112918854,0.11527777835726832,0.6947368383407593,0.7777777910232544,0.14401294498381878,0.56957928802589,0.0950203537940979,618,0.0,0.0,0.0,616,197,0.3198051948051948,197,20,20,425,-0.021374741569161415,-0.02410822920501232,0.04557558596134184,-0.178413987159729,0.16239508986473083,0.03222370892763138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033913124661022727,0.0,0.0,0.0,11.573759078979473,,,0.07375907897949752,0.8,0.8,0.9858823529411764,0.2,0.0,,0,0.731304347826087,0.0,0.0,0.0,0.9951456310679612,0.0048543689320388345,0.0,0.9951456310679612,0.0048543689320388345,0.469810020128346,0.850120398402213,0.4168509244918823,0.022474380210042,0.232876718044281,0.007164204027503729,0.3489690124988556,0.18123188614845276,2.25952410697937,0.4168509244918823,-0.4168509244918823,0.26869565217391306,618,2300,-0.1232999637722969,0.38337814807891846,-1.5356651544570923,0.6654773354530334,-1.4036849737167358,0.6212019920349121,0.232876718044281,0,1.0,1.0,0.6030663615560649,11.458260869565207,67297891.57912132,1.0,0.4808695652173914,-0.06287406357087946,0.3376466236897111,0.27477256011883167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015908617276267508,0.0,0.469810020128346,24.63478260869565,40.3,False,0.0,0.0,0.0
456,118,12.94111967086792,42,True,False,all_finished,0.0,11.799999999999974,11.863441734313943,9.117647058823513,20,True,1.3558649482138438,11.822375241329146,22722326641.386963,-0.0017482878493498637,0.0,-0.01141663044229505,0.0,0.0002272378532367396,0.013446860569774987,-0.014008122639269342,-0.00033402421625742845,0.06313295639741219,0.030449209683901114,0.0,0.41226942816471174,0.0,0.008205855509189494,0.48594255024478544,0.0,0.0,0.0,0.0,0.0,0.7884402871131897,0.6666666865348816,0.06003141775727272,0.1666666716337204,0.8264462947845459,0.8611111044883728,0.07543520309477757,0.12572533849129594,0.05211459845304489,517,0.0,0.0,0.0,514,89,0.17315175097276264,89,20,20,430,-0.0003340239345561713,-0.00936394277960062,0.07702424451708775,-0.17840413749217987,0.32847532629966736,0.02541542425751686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002437266733766342,0.0,0.0,0.0,11.863441734313943,,,0.06344173431396882,0.8,0.8,0.9883720930232558,0.2,0.0,,0,0.7809322033898305,0.0,0.0,0.0,0.9941972920696325,0.005802707930367505,0.0,0.9941972920696325,0.005802707930367505,0.46212320747366964,0.8340858459472656,0.41286420822143555,0.010287820477969944,0.2866576910018921,-0.004199698567390442,0.6544203758239746,0.3225976377725601,4.674070119857788,0.41286420822143555,-0.41286420822143555,0.21906779661016948,517,2360,0.4300572872161865,0.6895812153816223,-1.193535566329956,0.9686224162578583,-1.6356250047683716,0.5990343391895294,0.12088949233293533,0,1.0,1.0,0.6956735057983949,13.217796610169493,60943381.553454645,1.0,0.4593220338983053,-0.2149574010902714,0.4844339604983539,0.26947655940808235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008432043476242557,0.0,0.46212320747366964,23.440677966101696,39.14999999999999,False,0.0,0.0,0.0
457,104,11.071165800094604,42,True,False,all_finished,0.0,10.399999999999979,10.427543792724588,8.327777777777762,20,True,1.3031336559145237,10.927169824735511,22948659349.56547,-0.001888687427869834,0.0,-0.010131299798600965,0.0,0.00021222391587875697,0.015759269331169362,-0.012723806047757394,0.0032476871992908472,0.06581076459179502,0.024524362305520336,0.0,0.3530221974350855,0.0,0.0073962059151895035,0.5492464697524096,0.0,0.0,0.0,0.0,0.0,0.818634033203125,0.7272727489471436,0.06285392493009567,0.20000000298023224,0.8524902760982513,0.8903225660324097,0.05555555555555555,0.08134920634920635,0.04181171581149101,504,0.0,0.0,0.0,503,79,0.15705765407554673,79,20,20,427,0.003247686894610524,-0.009172898717224598,0.13894508332014077,-0.1784992665052414,0.2324092835187912,0.026657484471797943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016111593590969,0.0,0.0,0.0,10.427543792724588,,,0.027543792724609162,0.9,0.9,0.9929742388758782,0.1,0.0,,0,0.7576923076923077,0.0,0.0,0.0,0.998015873015873,0.001984126984126984,0.0,0.998015873015873,0.001984126984126984,0.46395116531527086,0.8411873281002044,0.3799772560596466,0.02128617838025093,0.22807016968727112,-0.010365502908825874,0.563447117805481,0.2709781229496002,5.385226726531982,0.3799772560596466,-0.3799772560596466,0.2423076923076923,504,2080,0.40831586718559265,0.4686034321784973,-1.165772557258606,0.8198210000991821,-1.5673561096191406,0.5847406983375549,0.17543859779834747,0,1.0,1.0,0.6117408906882594,11.623076923076939,67460614.4464234,1.0,0.48557692307692335,-0.151785319272151,0.41357345741770785,0.26178813814555685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007038188212865093,0.0,0.463804524724121,23.682692307692307,39.0,False,0.0,0.0,0.0
458,98,10.293057680130005,42,True,False,all_finished,0.0,9.799999999999981,9.833822164535505,7.926315789473672,20,True,1.3338846094452004,11.125568707523481,22754609996.06825,-0.0018201538701064215,0.0,-0.017691804862095314,0.0,0.00020177099540173406,0.020037548980742642,-0.020699229247392884,-0.00045990927124817484,0.04445458307440198,0.028997337321955877,0.0,0.43209633091741884,0.0,0.0049341349133373924,0.48951761377288583,0.0,0.0,0.0,0.0,0.0,0.7609957456588745,0.5306122303009033,0.061147935688495636,0.1666666716337204,0.846666693687439,0.8919448852539062,0.27079303675048355,0.3191489361702128,0.06707144528627396,517,0.0,0.0,0.0,516,112,0.21705426356589147,112,20,20,407,-0.0004599091480486095,-0.01353134773671627,0.1457329228520391,-0.17846815288066864,0.3037863075733185,0.03742828592658043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029109014471622725,0.0,0.0,0.0,9.833822164535505,,,0.03382216453552367,0.95,0.95,0.995085995085995,0.05,0.0,,0,0.7357142857142858,0.0,0.0,0.0019305019305019305,0.9961389961389961,0.0019305019305019305,0.0019305019305019305,0.9961389961389961,0.0019305019305019305,0.4671584360209741,0.8290055453777313,0.37122389674186707,0.05246784910559654,0.19354838132858276,0.2057960331439972,0.4706505835056305,0.4407501220703125,5.006095886230469,0.37122389674186707,-0.37122389674186707,0.2642857142857143,518,1960,0.24671043455600739,0.5911136865615845,-1.1857295036315918,1.114159107208252,-1.4342113733291626,0.5636840462684631,0.16129031777381897,0,1.0,1.0,0.6196025778732536,11.772448979591832,73286628.65774891,1.0,0.39285714285714274,-0.0767976470000356,0.3701079099024788,0.2933102629024433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011872705151908431,0.0,0.4671659320504975,24.714285714285715,39.14999999999999,False,0.0,0.0,0.0
459,108,11.75155520439148,42,True,False,all_finished,0.0,10.799999999999978,10.85396219253538,8.736842105263143,20,True,1.3588379104745396,11.791802782699783,23088458097.74596,-0.0017230649872196822,0.0,-0.01505714892709343,0.0,0.00022037946927996223,0.016100152464981914,-0.02076074084586732,-0.004440208911605266,0.04645982880054712,0.10732885941486058,0.0,0.4059931381380411,0.0,0.005942197473598298,0.43427597617295294,0.0,0.0,0.0,0.0,0.0,0.770384669303894,0.5,0.0637282282114029,0.1666666716337204,0.75,0.9523809552192688,0.11553784860557768,0.28286852589641437,0.06478773057460785,502,0.0,0.0,0.0,501,86,0.17165668662674652,86,20,20,419,-0.0044402084313333035,-0.01175803504884243,0.1330626040697094,-0.1783282309770584,0.31015974283218384,0.034657955169677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007783500778248421,0.0,0.0,0.0,10.85396219253538,,,0.05396219253540302,0.95,0.95,0.9904534606205251,0.05,0.0,,0,0.7675925925925926,0.0,0.0,0.0,0.9880478087649402,0.01195219123505976,0.0,0.9880478087649402,0.01195219123505976,0.4705322631087189,0.8465446710586546,0.40124383568763733,0.06675834208726883,0.3382352888584137,-0.12778358161449432,0.4038635790348053,0.07374700903892517,2.308790445327759,0.40124383568763733,-0.40124383568763733,0.2324074074074074,502,2160,0.20925943553447723,0.5376342535018921,-1.0124527215957642,0.9067025780677795,-1.2889460325241089,0.6157397031784058,0.10294117778539658,0,1.0,1.0,0.6662280701754377,12.658333333333346,63070671.18318037,1.0,0.4407407407407408,-0.157608368826247,0.4506010874270158,0.2929927186007691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003980526931554082,0.0,0.4705322631087189,24.814814814814813,39.0,False,0.0,0.0,0.0
460,103,11.054871320724487,42,True,False,all_finished,0.0,10.29999999999998,10.29999999999998,8.274999999999986,20,True,1.3717625801052362,12.08643876944042,24277400316.207626,-0.0016752819236017778,0.0,-0.022837586353693817,0.0,0.0001826955030092568,0.021562937647889385,-0.035088326912942586,-0.01334269376204393,0.029476733219929236,0.18607612753987116,0.0,0.40182934636316564,0.0,0.003216002927386095,0.37940178994964796,0.0,0.0,0.0,0.0,0.0,0.7245604395866394,0.5026785731315613,0.06157853454351425,0.1428571492433548,0.75,0.9623989462852478,0.39679715302491103,0.4608540925266904,0.08371072262525558,562,0.0,0.0,0.0,562,132,0.23487544483985764,132,20,20,430,-0.01334269531071186,-0.021205361932516098,0.11017560362815854,-0.19054311513900757,0.4101112484931946,0.04960092902183533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015355017526141535,0.0,0.0,0.0,10.29999999999998,,,0.0,1.0,1.0,1.0,0.0,0.0,,0,0.7271844660194174,0.0,0.0,0.0,0.9893238434163701,0.010676156583629894,0.0,0.9893238434163701,0.010676156583629894,0.46362670752393914,0.8273716658353806,0.38189148902893066,0.0175406727163742,0.23178882400194803,-0.018394821944336098,0.4712618788083394,0.21685424943765005,1.4386350711186726,0.38189148902893066,-0.38189148902893066,0.2728155339805825,562,2060,0.020038822665810585,0.8223336338996887,-1.2037492195765178,0.9871917168299357,-1.1719497839609783,0.5104343394438425,0.1734086573123932,0,1.0,1.0,0.5993868165559537,11.388349514563087,70789939.31283197,1.0,0.41553398058252433,-0.05626110041888922,0.3376980590565254,0.2814369586376362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010575458635647055,0.0,0.46362670752393914,24.058252427184467,39.0,False,0.0,0.0,0.0
461,105,10.379789113998413,42,True,False,all_finished,0.0,10.499999999999979,10.50351743698118,7.684210526315778,20,True,1.3828205692967548,11.793067533855098,23175516740.871162,-0.0017514447865982572,0.0,-0.01716285216785032,0.0,0.00018163334707344645,0.023491386954595746,-0.021072260458345055,0.002600759843323808,0.03914126206183385,0.04822613631455185,0.0,0.3835551651817118,0.0,0.004059139341056784,0.5250182971008458,0.0,0.0,0.0,0.0,0.0,0.7629147171974182,0.5,0.06548643857240677,0.20000000298023224,0.8723404407501221,0.9433962106704712,0.37351778656126483,0.383399209486166,0.0712292268872261,506,0.0,0.0,0.0,505,96,0.1900990099009901,96,20,20,410,0.0026007601991295815,-0.017086965963244438,0.12165151983499524,-0.17836345732212067,0.5776708126068115,0.04140372946858406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045261813678405954,0.0,0.0,0.0,10.50351743698118,,,0.0035174369812018824,0.95,0.95,0.9975609756097561,0.05,0.0,,0,0.7590476190476191,0.0,0.0,0.0,0.9940711462450593,0.005928853754940711,0.0,0.9940711462450593,0.005928853754940711,0.46753017727765706,0.8313522040843964,0.3903062442938487,0.015835732609654467,0.2625619520743688,-0.033149907986323036,0.5374107360839844,0.23516516387462616,1.7379536231358845,0.3903062442938487,-0.3903062442938487,0.24095238095238095,506,2100,0.33362001180648804,0.7595833539962769,-0.767410139242808,1.0432430903116863,-1.028253436088562,0.5571915705998739,0.22607196619113287,0,1.0,1.0,0.5391979949874671,10.24476190476191,67823596.88446625,1.0,0.3061904761904763,0.011998559044654456,0.3035484717776991,0.3155470308223538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021579635038968224,0.0,0.4674549305640782,21.20952380952381,37.8,False,0.0,0.0,0.0
462,114,12.692350625991821,42,True,False,all_finished,0.0,11.399999999999975,11.516155433654768,9.019999999999984,20,True,1.3207919396264898,10.735547983701057,21368064677.67251,-0.001897608609038459,0.0,-0.013727418440702336,0.0,0.00028192618313754554,0.008496212419809674,-0.019946480454101852,-0.01116834185115481,0.066032664866485,0.1503772079380024,0.0,0.4776843955383489,0.0,0.009810419851352772,0.296095311805811,0.0,0.0,0.0,0.0,0.0,0.7728465795516968,0.5833333134651184,0.06115906685590744,0.1428571492433548,0.8181818127632141,0.9534883499145508,0.11960784313725491,0.33137254901960783,0.0613696351647377,510,0.0,0.0,0.0,504,97,0.19246031746031747,97,20,20,421,-0.011168341152369976,-0.012572378851473331,0.03484148457646344,-0.17850881814956665,0.19175268709659576,0.024843711405992508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005079434942534341,0.0,0.0,0.0,11.516155433654768,,,0.11615543365479297,0.75,0.75,0.9667458432304038,0.25,0.0,,0,0.7763157894736842,0.0,0.0,0.0,0.9980392156862745,0.00196078431372549,0.0,0.9980392156862745,0.00196078431372549,0.4632229569539624,0.8223280161619183,0.4615372121334076,0.07404178380966187,0.25,0.07948796451091766,0.7313923239707947,0.44472256302833557,1.1506826877593994,0.4615372121334076,-0.4615372121334076,0.2236842105263158,510,2280,-0.03815217688679695,0.7322993278503418,-1.069048285484314,1.3339049816131592,-0.9936880469322205,0.5557620525360107,0.0,0,1.0,1.0,0.6762696214219761,12.849122807017533,67885725.9330259,1.0,0.44605263157894737,-0.2301461186682186,0.48352749095975045,0.25338137229153196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004321453404361292,0.0,0.4632229569539624,25.0,36.349999999999994,False,0.0,0.0,0.0
463,112,11.547988891601562,42,True,False,all_finished,0.0,11.199999999999976,11.209259595870952,8.152631578947355,20,True,1.3466951256221666,12.054346142555357,24655503444.868675,-0.0017021853137657117,0.0,-0.01898089179675606,0.0,0.00017728862562365634,0.019522590273440405,-0.031407565369607135,-0.01170768647054291,0.0333039499536504,0.209828987108886,0.0,0.37136888995731554,0.0,0.003468724273069597,0.38202944870707856,0.0,0.0,0.0,0.0,0.0,0.7249235510826111,0.5714285969734192,0.060229960829019547,0.15238095819950184,0.7749999761581421,0.8399999737739563,0.10771992818671454,0.43087971274685816,0.07633248716592789,557,0.0,0.0,0.0,556,127,0.22841726618705036,127,20,20,430,-0.011707685887813568,-0.019076885655522346,0.14890483468770976,-0.17928053438663483,0.3199460208415985,0.0472123958170414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014221577284197068,0.0,0.0,0.0,11.209259595870952,,,0.0092595958709758,0.95,0.95,0.9976744186046511,0.05,0.0,,0,0.7513392857142858,0.0,0.0,0.0,0.9892280071813285,0.010771992818671455,0.0,0.9892280071813285,0.010771992818671455,0.46176105581606475,0.8234163731336593,0.35797378420829773,0.00749602448195219,0.1932244896888733,-0.01586054265499115,0.6085770800709724,0.2880700062960386,0.6264232695102692,0.35797378420829773,-0.35797378420829773,0.2486607142857143,557,2240,0.024142568930983543,0.9677009582519531,-0.8242532908916473,1.3350180089473724,-0.8211798220872879,0.6739292144775391,0.11069557163864374,0,1.0,1.0,0.598731203007519,11.375892857142855,65453341.13729198,1.0,0.3482142857142856,-0.02977798665700842,0.3104383429212124,0.280660356264204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010724488259085074,0.0,0.46176105581606475,21.017857142857142,36.44999999999999,False,0.0,0.0,0.0
464,141,17.401418209075928,42,True,False,all_finished,0.0,14.099999999999966,15.522203273773187,10.19999999999998,20,True,1.3568592797172618,11.175045086819509,22193610771.880653,-0.0018246070759455663,0.0,-0.04637101576748834,0.0,0.001060943842192235,0.0009801982253516642,-0.05543447269368487,-0.05339333062614143,0.031728498581195974,0.1258779713348241,0.0,0.8063559148617829,0.0,0.018449840756868077,0.017587774465328825,0.0,0.0,0.0,0.0,0.0,0.4782744348049164,0.22807016968727112,0.051793958991765976,0.1428571492433548,0.5177664756774902,0.78125,0.7424242424242424,0.8106060606060606,0.19813071191310883,660,0.0,0.0,0.0,641,321,0.500780031201248,321,20,20,415,-0.05339333042502403,-0.04752090573310852,-0.006884749513119459,-0.20735450088977814,0.024142108857631683,0.05400054156780243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01081784168636073,0.0,0.0,0.0,15.522203273773187,,,1.4222032737732206,0.2,0.2,0.7710843373493976,0.8,0.0,,0,0.7659574468085106,0.0,0.0,0.0,0.990909090909091,0.00909090909090909,0.0,0.990909090909091,0.00909090909090909,0.45831368645365805,0.8363986551761625,0.3688957691192627,0.058943331241607666,0.2112676054239273,0.030492331832647324,2.7944159507751465,1.4273314476013184,13.251397132873535,0.3688957691192627,-0.3688957691192627,0.23404255319148937,660,2820,-0.9061448574066162,0.8544319272041321,-1.8468952178955078,0.6564757227897644,-0.9319249391555786,0.6757416129112244,0.3239436745643616,0,1.0,1.0,0.7539753639417686,14.325531914893615,67199192.8469745,1.0,0.5046099290780137,-0.21889706755625285,0.49016828999449974,0.2712712224382467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00723884985025143,0.0,0.45831368645365805,23.24113475177305,37.0,False,0.0,0.0,0.0
465,100,11.29540729522705,42,True,False,all_finished,0.0,9.99999999999998,9.999999999999979,8.359999999999987,20,True,1.3487740432533932,12.01279138446436,24048237304.06524,-0.001688845294749143,0.0,-0.004798847801886427,0.0,0.00018677107190581146,0.021067496762750486,-0.006811551293816416,0.014442716540839897,0.06017445231220121,0.011539239090023386,0.0,0.1709854887868929,0.0,0.0066547522112523315,0.7506460675996302,0.0,0.0,0.0,0.0,0.0,0.9095249176025391,0.75,0.06992960721254349,0.25,0.9424460530281067,0.9942358732223511,0.06873614190687362,0.08425720620842572,0.02128092385828495,451,0.0,0.0,0.0,451,10,0.022172949002217297,10,20,20,441,0.014442716725170612,-0.002464222488924861,0.14299567192792892,-0.17834192514419556,0.2168220579624176,0.027041632682085037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009775369213399102,0.0,0.0,0.0,9.999999999999979,,,0.0,1.0,1.0,1.0,0.0,0.0,,0,0.7745,0.0,0.0,0.0,0.9955654101995566,0.004434589800443459,0.0,0.9955654101995566,0.004434589800443459,0.46767938512051477,0.8500412374734878,0.3957101106643677,0.03545713797211647,0.22413793206214905,-0.11185631901025772,0.5949940085411072,0.18524500727653503,6.180178165435791,0.3957101106643677,-0.3957101106643677,0.2255,451,2000,0.3115784525871277,0.3710712790489197,-0.5971362590789795,0.6948704123497009,-0.917577862739563,0.7623996734619141,0.3103448152542114,0,1.0,1.0,0.6995789473684222,13.291999999999984,70083983.86615561,1.0,0.6354999999999995,-0.19571178793725819,0.4654389189958973,0.26972713105863905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00032385819718079784,0.0,0.46767938512051477,27.2,42.0,False,0.0,0.0,0.0
