episode,steps,physical_steps,decision_steps,active_decision_ratio,elapsed_sec,seed,terminated,truncated,termination_reason,termination_reason_raw,termination_reason_bucket,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_prog,mean_r_prog,r_interf,r_risk,r_illegal,r_pbrs,r_term,mean_r_term,r_step,mean_cost_power,mean_cost_trust,r_margin,r_margin_raw,r_margin_norm,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,abs_ratio_r_margin,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,margin_pre_mean,margin_post_mean,r_margin_abs_mean,r_prog_abs_mean,r_margin_nonzero_rate,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,v2v_link_break_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,cost_power_value_loss,cost_trust_value_loss,lambda_power,lambda_trust,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,mode_aux_loss,mode_aux_acc,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,best_mode_compare_rate,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,mode_match_rate,oracle_match_rate,oracle_match_eps_abs_rate,oracle_match_eps_rel_rate,action_regret_mean,action_regret_p50,action_regret_p95,oracle_match_rate_on_task,action_regret_mean_on_task,target_match_within_mode_rate,target_regret_within_mode_mean,oracle_local_chosen_local_rate,oracle_local_chosen_rsu_rate,oracle_local_chosen_v2v_rate,oracle_rsu_chosen_local_rate,oracle_rsu_chosen_rsu_rate,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_local_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,oracle_v2v_chosen_rsu_count,oracle_v2v_chosen_rsu_adv_mean,oracle_v2v_chosen_rsu_ret_mean,oracle_v2v_chosen_rsu_rew_mean,oracle_v2v_chosen_v2v_count,oracle_v2v_chosen_v2v_adv_mean,oracle_v2v_chosen_v2v_ret_mean,oracle_v2v_chosen_v2v_rew_mean,oracle_rsu_chosen_rsu_count,oracle_rsu_chosen_rsu_adv_mean,oracle_rsu_chosen_rsu_ret_mean,oracle_rsu_chosen_rsu_rew_mean,oracle_rsu_chosen_v2v_count,oracle_rsu_chosen_v2v_adv_mean,oracle_rsu_chosen_v2v_ret_mean,oracle_rsu_chosen_v2v_rew_mean,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
98,14,14,280,20.0,12.1898832321167,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.4000000000000001,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.003753100987523794,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,198,-0.003753100987523794,-0.001123376059695147,0.017296418361365785,-0.043884579092264175,0.034321751445531845,0.010520676150918007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.7575757575757576,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.6035714285714285,0.16785714285714284,0.22857142857142856,0.6035714285714285,0.16785714285714284,0.22857142857142856,0.5694379227923917,0.8805176019668579,1.232193613052368,0.005034977337345481,0.12265625,0.02710937112569809,0.8285982131958007,0.00016714821103960275,0.00019462169148027898,0.0,0.0,0.41694567203521726,19.457743010898103,1.232193613052368,-1.232193613052368,1.0,1.0,280,280,-0.005515942350029945,0.04479314759373665,-0.019322522357106207,0.05090422630310058,-0.022168281488120556,0.03392301052808762,0.49453125,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275271765355553,2.642857142857143,7.0,False,0.0,0.0,0.0
99,9,9,180,20.0,6.057927370071411,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.8999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00035171210765838623,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,203,-0.00035171210765838623,0.005729591939598322,0.01443319134414196,-0.04059693589806557,0.016073813661932945,0.012609845027327538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.5960591133004927,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.6722222222222223,0.14444444444444443,0.18333333333333332,0.6722222222222223,0.14444444444444443,0.18333333333333332,0.5630653725337174,0.8635062694549557,1.2214797019958497,0.0073429660871624945,0.08000000193715096,0.0086136007681489,1.0351781129837037,0.00017113521171268075,0.00021783472620882094,0.0,0.0,0.5019677877426147,28.667673471938098,1.2214797019958497,-1.2214797019958497,1.0,1.0,180,180,0.018427079543471336,0.046888649463653564,0.01109213251620531,0.04972748681902885,0.009586938470602036,0.03105965368449688,0.7288888931274414,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5206714276638296,3.6666666666666665,9.6,False,0.0,0.0,0.0
100,15,15,300,20.0,9.911222457885742,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.5000000000000002,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.007306003011763096,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,252,-0.007306003011763096,-0.0034496921580284834,0.01122047612443565,-0.04677905514836311,0.019797081127762794,0.012243539094924927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6904761904761905,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.65,0.22666666666666666,0.12333333333333334,0.65,0.22666666666666666,0.12333333333333334,0.5475835235345932,0.933388316631317,1.0328789472579956,0.022176739946007728,0.121875,-0.007736067194491625,0.8221719622611999,0.00016427154769189657,0.00023555663065053523,0.0,0.0,0.38289231061935425,15.218006158801415,1.0328789472579956,-1.0328789472579956,1.0,1.0,300,300,-0.02700207009911537,0.06043104827404022,-0.03349859416484833,0.0726662278175354,-0.02821918558329344,0.03367937840521336,0.6625,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166542332371076,4.533333333333333,9.299999999999999,False,0.0,0.0,0.0
101,19,19,380,20.0,13.937469244003296,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.9000000000000006,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.008852743543684483,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,260,-0.008852743543684483,-0.007262723054736853,0.012420728243887385,-0.05454416573047638,0.028759190812706947,0.013903679326176643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1,0.7807692307692308,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.6052631578947368,0.15,0.24473684210526317,0.6052631578947368,0.15,0.24473684210526317,0.5494740364452203,0.9034271597862241,1.0521265983581543,0.019615670293569566,0.11953125,0.004828178882598877,0.7871188759803772,0.0001438018400222063,0.00020347261743154378,0.0,0.0,0.3775187969207764,10.030015253784006,1.0521265983581543,-1.0521265983581543,1.0,1.0,380,380,-0.027547422796487808,0.08217760175466537,-0.05941496416926384,0.09651314169168472,-0.04073647633194923,0.04461629092693329,0.19921875,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519529224912587,3.6315789473684212,9.099999999999998,False,0.0,0.0,0.0
102,12,12,240,20.0,6.215717554092407,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.2,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.003444667672738433,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,198,-0.003444667672738433,-0.002401618636213243,0.0222459316253662,-0.046555425971746445,0.03206252306699753,0.011716295965015888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1,0.7272727272727273,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.5916666666666667,0.18333333333333332,0.225,0.5916666666666667,0.18333333333333332,0.225,0.5301181274105091,0.8687955260276794,1.1118053436279296,0.03136260733008385,0.14916666448116303,0.004353030794300139,0.8453385829925537,0.00014215051633073016,0.00027845227741636337,0.0,0.0,0.4049966037273407,14.010347783669806,1.1118053436279296,-1.1118053436279296,1.0,1.0,240,240,0.03717619180679321,0.07328782230615616,-0.01935541070997715,0.08652314096689225,-0.044853271543979646,0.046102938055992124,0.3324999982491136,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5122982353592912,4.083333333333333,8.899999999999999,False,0.0,0.0,0.0
103,5,5,100,20.0,1.9478321075439453,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.5,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.013507366180419922,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,128,0.013507366180419922,0.003187578171491623,0.04569450393319129,0.0013021964114159346,0.055816393345594406,0.013507366180419922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.3,0.3,0.765625,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.55,0.15,0.3,0.55,0.15,0.3,0.5851323770152198,0.9511014580726623,1.132970404624939,0.01257897107861936,0.14000000059604645,0.011062438879162074,1.0151482105255127,0.00022260278929024934,0.0006764349498553201,0.0,0.0,0.49642678499221804,19.898172059711474,1.132970404624939,-1.132970404624939,1.0,1.0,100,100,0.04476400837302208,0.06567731499671936,0.05766221880912781,0.07534449696540832,0.03599521238356829,0.03805631697177887,0.64799999371171,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538309569656849,0.4,1.5999999999999996,False,0.0,0.0,0.0
104,11,11,220,20.0,6.11250376701355,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.0999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0018894760869443417,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,204,-0.0018894760869443417,0.00087623210856691,0.017309057991951704,-0.04293074086308479,0.024548279121518135,0.011469613760709763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.7009803921568627,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.5136363636363637,0.12272727272727273,0.36363636363636365,0.5136363636363637,0.12272727272727273,0.36363636363636365,0.5435558469774567,0.8978364408016205,1.0976322889328003,0.02640402168035507,0.1290909081697464,0.006747720675775781,0.8989349842071533,0.00020800690108444542,0.0003006565500982106,0.0,0.0,0.434517103433609,11.058648915721342,1.0976322889328003,-1.0976322889328003,1.0,1.0,220,220,-0.010696635581552982,0.0517289936542511,0.005163424927741289,0.054715536534786224,0.009030909091234208,0.044088563323020934,0.46454545855522156,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521183980120854,5.818181818181818,9.0,False,0.0,0.0,0.0
105,11,11,220,20.0,5.956715822219849,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.0999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.002493609907105565,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,200,-0.002493609907105565,9.629605483496562e-05,0.020028148777782917,-0.05000931769609451,0.027107907459139824,0.011724592186510563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.7,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.5863636363636363,0.15454545454545454,0.2590909090909091,0.5863636363636363,0.15454545454545454,0.2590909090909091,0.5946886779351549,0.9296050369739532,1.1595714330673217,0.016314799524843694,0.13363636136054993,0.01703055892139673,0.716755723953247,0.0003549516259226948,0.0004057723941514269,0.0,0.0,0.35259748101234434,10.167640151161851,1.1595714330673217,-1.1595714330673217,1.0,1.0,220,220,-0.010131251066923141,0.04655185341835022,0.00027588449884206054,0.055150681734085084,0.003714766204939224,0.03612299337983131,0.3327272817492485,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5391666804186322,3.8181818181818183,6.5,False,0.0,0.0,0.0
106,11,11,220,20.0,5.179386854171753,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.0999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0027349332813173532,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,194,-0.0027349332813173532,-0.00033779468503780663,0.012088031973689795,-0.03863900154829025,0.01725166290998459,0.00888670515269041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.7783505154639175,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.5818181818181818,0.2318181818181818,0.18636363636363637,0.5818181818181818,0.2318181818181818,0.18636363636363637,0.5304646029177568,0.8612806409597398,1.066475772857666,0.00121746682561934,0.11636363714933395,0.004578977427445352,0.9002912759780883,0.00028499968029791487,0.0005808122485177591,0.0,0.0,0.43382821083068845,17.573796554767153,1.066475772857666,-1.066475772857666,1.0,1.0,220,220,-0.013243774883449078,0.04836138337850571,0.0004336565441917628,0.052312346547842024,0.009949833760038019,0.03256393000483513,0.2854545384645462,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5127397430383346,3.8181818181818183,7.5,False,0.0,0.0,0.0
107,11,11,220,20.0,5.378265619277954,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.0999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0030130238737910986,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,204,-0.0030130238737910986,0.0025373969692736864,0.01448674825951457,-0.04399671405553818,0.02163437381386757,0.011749515309929848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.7303921568627451,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.5863636363636363,0.2409090909090909,0.17272727272727273,0.5863636363636363,0.2409090909090909,0.17272727272727273,0.6038641272992878,0.9054182171821594,1.0448234796524047,0.017792266607284547,0.1327272728085518,0.0009586816653609276,0.6901777148246765,0.00033073246595449746,0.00024434017832390963,0.0,0.0,0.3254387617111206,6.530817261346956,1.0448234796524047,-1.0448234796524047,1.0,1.0,220,220,-0.0035451401490718126,0.04356652870774269,-0.0006510936305858195,0.05175616219639778,-0.000988114422216313,0.02829884849488735,0.2745454549789429,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5429619799283418,4.7272727272727275,9.5,False,0.0,0.0,0.0
108,15,15,300,20.0,9.70600700378418,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.5000000000000002,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.009192900732159615,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,264,-0.009192900732159615,-0.00808020681142807,0.009771092375740377,-0.06015083193778992,0.030525578185915947,0.013392974622547626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6666666666666666,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.6133333333333333,0.19666666666666666,0.19,0.6133333333333333,0.19666666666666666,0.19,0.5299698689245972,0.8432670533657074,0.9544048070907593,0.015040985122323037,0.09609375,-0.010583443194627761,1.0251213788986206,0.005418028845451772,0.0005325105506926775,0.0,0.0,0.48586454391479494,21.09234004410083,0.9544048070907593,-0.9544048070907593,1.0,1.0,300,300,-0.046597473323345184,0.07252976298332214,-0.042364010214805604,0.08013727962970733,-0.00412248915527016,0.02952314615249634,0.225,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511588349317511,3.3333333333333335,6.599999999999998,False,0.0,0.0,0.0
