episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local
11,64,4.108134508132935,6.4,0.024670450016856194,1.5789085930903046,0.4810928404331202,0.11710958182811737,0.35,0.35,0.8849557522123894,2.8750000000000013,3.7900000000000014,8,7.090770969390865,6.399999999999993,0.01052998753975762,0.0,0.0,-0.06423692410811771,13,0.65,0.2465753424657534,0.6118721461187214,0.1415525114155251,0.2465753424657534,0.6118721461187214,0.1415525114155251,0.5030557760692318,6.453125,21.849999999999994,0.5043997675687477,0.8682460308074951,0.0,4.912272255630512e-10,7.290572312523835e-11,4.646603393720915e-10,0.04430379746835443,0.5,0.5,158,54,73.26059079036224,0.03125000000000003,0.0,0.0,0.82890625,0.17109375000000004,0.17109375000000004,0.0,0.0,-0.07562283612787724,1.0412105321884155,0.9562126696109772,0.02938269660808146,0.10110110230743885,0.6412763297557831,0.17109375,0.177734375,0.0,0,True,0.0002,0.0494375,0.0
12,66,4.469553470611572,6.6000000000000005,0.011774692684412003,0.7771295013734871,0.38553665578365326,0.08855773508548737,0.35,0.35,0.8583333333333333,3.385714285714286,5.1699999999999955,7,7.505877528190611,6.5999999999999925,0.01091383126682776,0.0,0.0,-0.06053724818157422,13,0.65,0.23348017621145375,0.6607929515418502,0.10572687224669604,0.23348017621145375,0.6607929515418502,0.10572687224669604,0.5023506484742305,6.045454545454546,17.0,0.5031889578478769,0.858945369720459,0.0,6.886620995683046e-10,9.572997256013238e-11,5.532502206362358e-10,0.03571428571428571,0.5,0.5,168,53,71.37341451547796,0.01515151515151517,0.0,0.0,0.828030303030303,0.171969696969697,0.171969696969697,0.0,0.0,0.07606704160571098,1.0074428915977478,0.9205672442913055,0.0026735998690128326,0.07062825374305248,0.5604848563671112,0.17196969696969697,0.1953125,0.0,0,True,0.0002,0.049404500000000004,0.0
13,85,5.277186393737793,8.5,0.03552999347448349,3.0200490067153347,0.5564049363136291,0.11550548672676086,0.6,0.6,0.9307359307359307,2.800000000000001,3.5450000000000017,12,8.857138729095453,8.499999999999986,0.003986119581266623,0.0,0.0,-0.07663161796681912,8,0.4,0.23684210526315788,0.6842105263157895,0.07894736842105263,0.23684210526315788,0.6842105263157895,0.07894736842105263,0.4975458693843992,5.705882352941177,23.0,0.49668096893673724,0.8494814157485963,0.0,3.401816842107941e-10,5.419530796357819e-11,3.233801379454169e-10,0.03529411764705882,0.5,0.5,168,54,50.19431433904774,0.011764705882352962,0.0,0.0,0.8658823529411764,0.13411764705882356,0.13411764705882356,0.0,0.0,-0.21636894345283508,1.011059284210205,0.9341074824333191,0.04580242559313774,0.10000000149011612,1.4931960105895996,0.13411764705882354,0.1171875,0.0,0,True,0.0002,0.049362,0.0
14,56,3.9500858783721924,5.6000000000000005,0.010453751310706139,0.5854103277564077,0.2940187156200409,0.10184966027736664,0.35,0.35,0.7854251012145749,3.1142857142857148,4.37,7,6.734517107009886,5.599999999999996,0.011099962276107836,0.0,0.0,-0.06022465756961292,13,0.65,0.2222222222222222,0.7129629629629629,0.06481481481481481,0.2222222222222222,0.7129629629629629,0.06481481481481481,0.5042254677017419,13.732142857142858,28.25,0.5056881295984987,0.8840075224637985,0.0,4.301176761978275e-10,5.540107261836624e-11,2.974680599066026e-10,0.006756756756756757,0.5,0.5,167,48,74.08258385966866,0.01785714285714287,0.0,0.0,0.8071428571428572,0.19285714285714284,0.19285714285714284,0.0,0.0,-0.21539370715618134,1.0060228109359741,0.867889404296875,0.034202564507722855,0.125,0.5652625560760498,0.19285714285714287,0.1875,0.0,0,True,0.0002,0.049334,0.0
15,41,2.844200849533081,4.1000000000000005,0.0777149647474289,3.1863135786343433,0.9813804030418396,0.16766202449798584,0.55,0.55,0.9563106796116505,2.707142857142858,3.6450000000000014,14,4.40457477092743,4.100000000000001,0.024955619623852603,0.2812519933809419,0.0,-0.045758673214331205,9,0.45,0.19806763285024154,0.6714975845410628,0.13043478260869565,0.19806763285024154,0.6714975845410628,0.13043478260869565,0.5071763541776596,9.585365853658537,21.0,0.509631113626319,0.8658482134342194,0.0,7.802506585274911e-10,1.3241742424785485e-10,7.406059598924464e-10,0.03636363636363636,0.5,0.5,160,41,98.934280621044,0.02439024390243902,0.0,0.0,0.7475609756097561,0.2524390243902439,0.2524390243902439,0.0,0.0,-0.009265958021084467,1.0669396585888333,0.8491767512427436,0.010322285486230006,0.10228703874680731,0.6672322220272489,0.2524390243902439,0.25,0.001736111111111111,0,True,0.0002,0.0493135,0.0
16,62,4.204282760620117,6.2,0.03530137613415718,2.1886850839409977,0.5345413252711293,0.10657896846532822,0.55,0.55,0.9484126984126984,2.953846153846155,3.8800000000000017,13,6.475790815353389,6.199999999999994,0.013678319019359906,0.0,0.0,-0.057996232836477396,9,0.45,0.2350597609561753,0.701195219123506,0.06374501992031872,0.2350597609561753,0.701195219123506,0.06374501992031872,0.49826695666077636,8.516129032258064,28.0,0.49776613956274707,0.8525552958250046,0.0,6.649150535720236e-10,1.028730781116316e-10,6.665409779671449e-10,0.031746031746031744,0.5,0.5,186,59,81.1798866712087,0.03225806451612906,0.0,0.0,0.7975806451612903,0.20241935483870965,0.20241935483870965,0.0,0.0,-0.052573135239072144,0.9940326660871506,0.7678307369351387,-0.005234791424300056,0.11231045424938202,0.6378075368702412,0.20241935483870968,0.2060546875,0.044921875,0,True,0.0002,0.0492825,0.0
17,51,3.9397263526916504,5.1000000000000005,0.007354544475674629,0.3750817856648588,0.3903682678937912,0.08832833170890808,0.4,0.4,0.8571428571428571,3.5250000000000004,4.889999999999998,8,5.843623032569885,5.099999999999998,0.025046048176782222,0.2403808256578807,0.0,-0.04630462730632126,12,0.6,0.14042553191489363,0.7829787234042553,0.07659574468085106,0.14042553191489363,0.7829787234042553,0.07659574468085106,0.5087738356534757,15.705882352941176,33.5,0.5112146771510592,0.8716366678476333,0.0,1.069395150210539e-09,1.596532489545055e-10,1.0694635288466256e-09,0.015789473684210527,0.5,0.5,199,33,103.74085764902199,0.058823529411764726,0.0,0.0,0.7696078431372549,0.23039215686274506,0.23039215686274506,0.0,0.0,0.13960443437099457,1.006093144416809,0.736189603805542,0.04869132116436958,0.07017543911933899,0.4821850061416626,0.23039215686274508,0.22265625,0.0,0,True,0.0002,0.049257,0.0
18,61,4.890706539154053,6.1000000000000005,0.008181638084352016,0.4990798501007445,0.24671757221221924,0.09510350972414017,0.25,0.25,0.7558139534883721,3.8428571428571425,5.829999999999995,7,6.836895546913145,6.099999999999994,0.014256480235368617,0.0,0.0,-0.0613307463927347,15,0.75,0.11764705882352941,0.8009049773755657,0.08144796380090498,0.11764705882352941,0.8009049773755657,0.08144796380090498,0.4966749732184117,19.59016393442623,37.0,0.49574786931494996,0.8497103571891784,0.0,5.826239268813533e-10,7.425507431157996e-11,5.029592076155609e-10,0.01744186046511628,0.5,0.5,192,26,78.50238200827593,0.04918032786885251,0.0,0.0,0.8188524590163935,0.18114754098360653,0.18114754098360653,0.0,0.0,0.004141377285122871,0.9769524335861206,0.7066100537776947,0.010562850278802216,0.09208825509995222,0.6111436188220978,0.18114754098360655,0.1806640625,0.0,0,True,0.0002,0.0492265,0.0
19,62,4.199798822402954,6.2,-0.01646891050040722,-1.021072561562539,0.3193422980606548,0.07599760591983795,0.3,0.3,0.8240343347639485,3.2142857142857157,3.900000000000002,7,7.402777023315427,6.199999999999994,0.015478253559159622,0.11563515707758197,0.0,-0.06213882327079771,14,0.7,0.14761904761904762,0.7904761904761904,0.06190476190476191,0.14761904761904762,0.7904761904761904,0.06190476190476191,0.498728807435386,13.838709677419354,31.949999999999996,0.4983931918653197,0.8515836000442505,0.0,3.2068067506996173e-10,5.794466989561542e-11,3.4594886122451994e-10,0.005988023952095809,0.5,0.5,178,31,75.45799806377318,0.016129032258064533,0.0,0.0,0.8306451612903226,0.16935483870967738,0.16935483870967738,0.0,0.0,-0.009961023926734924,1.070289134979248,0.6393716484308243,0.018169366056099534,0.07383745443075895,1.0420203134417534,0.1693548387096774,0.1630859375,0.0009765625,0,True,0.0002,0.0491955,0.0
20,41,2.906794786453247,4.1000000000000005,0.10092530399560928,4.137937735851744,0.8588130474090576,0.17736798524856567,0.6,0.6,0.933920704845815,3.1250000000000013,4.045000000000002,12,4.275521454811096,4.100000000000001,0.019452981891706984,0.17790561862603246,0.0,-0.04307081431877344,8,0.4,0.1036036036036036,0.8693693693693694,0.02702702702702703,0.1036036036036036,0.8693693693693694,0.02702702702702703,0.4972591505669875,22.24390243902439,50.0,0.4965476243700918,0.8635848164558411,0.0,5.89715545840085e-10,1.1355178602956428e-10,6.072382319199929e-10,0.005263157894736842,0.5,0.5,198,23,112.830018143993,0.04878048780487802,0.0,0.0,0.7292682926829268,0.2707317073170732,0.2707317073170732,0.0,0.0,-0.014549937658011913,1.1063217401504517,0.5998727798461914,0.002066562604159117,0.06709881238639355,0.752224463224411,0.2707317073170732,0.26796875,0.0,0,True,0.0002,0.049175,0.0
21,103,7.404062747955322,10.3,-0.017688928171992302,-1.821959769988465,-0.00912367189303048,0.07749831676483154,0.25,0.25,0.7276595744680852,2.1600000000000006,2.660000000000001,5,11.254221582412715,10.29999999999998,0.009713440979679938,0.0,0.0,-0.08274806408048768,15,0.75,0.12254901960784313,0.7990196078431373,0.0784313725490196,0.12254901960784313,0.7990196078431373,0.0784313725490196,0.5006649972848342,8.553398058252426,30.89999999999999,0.5008424934850911,0.8684555739164352,0.0,3.3192124049286065e-10,5.504502756381591e-11,2.5976987505504916e-10,0.0379746835443038,0.5,0.5,173,25,42.598871050196145,0.00970873786407769,0.0,0.0,0.9009708737864077,0.09902912621359228,0.09902912621359228,0.0,0.0,-0.024538398505403444,1.0323951657001789,0.6253273487091064,-0.0018458922769731055,0.07720314195522895,0.8350960520597605,0.09902912621359224,0.0967548076923077,0.19501201923076922,0,True,0.0002,0.0491235,0.0
22,41,3.149167060852051,4.1000000000000005,0.08716047555208206,3.5735800595499243,0.7912351489067078,0.18030871450901031,0.4,0.4,0.9017094017094017,3.050000000000001,3.895000000000002,8,4.362463488578797,4.100000000000001,0.012253980700527928,0.04242085996354371,0.0,-0.037146767087099145,12,0.6,0.09734513274336283,0.8451327433628318,0.05752212389380531,0.09734513274336283,0.8451327433628318,0.05752212389380531,0.5110096425408633,18.853658536585368,36.0,0.5140621602546853,0.8640172928571699,0.0,8.217648755914906e-10,1.4062498387978906e-10,7.845189831101605e-10,0.010416666666666666,0.5,0.5,202,22,116.69715483229061,0.04878048780487802,0.0,0.0,0.724390243902439,0.275609756097561,0.275609756097561,0.0,0.0,-0.026805483203913485,1.0859733990260534,0.484951913356781,0.009020327365890677,0.0805090596633298,0.5139444896153041,0.275609756097561,0.27734375,0.0,0,True,0.0002,0.049103,0.0
23,46,3.221585273742676,4.6000000000000005,0.04674693942070007,2.150358721217585,0.7189217060804367,0.13590572774410248,0.4,0.4,0.8458333333333333,2.9222222222222234,4.060000000000001,9,5.202105541229248,4.6,0.017192585037617305,0.0915070774257083,0.0,-0.04661322964274384,12,0.6,0.07834101382488479,0.880184331797235,0.041474654377880185,0.07834101382488479,0.880184331797235,0.041474654377880185,0.4929191713788263,17.47826086956522,35.0,0.4914621725668679,0.8539555311203002,0.0,6.068749974774689e-10,1.1136522953814065e-10,6.47026837663489e-10,0.005291005291005291,0.5,0.5,199,17,102.26369959315103,0.02173913043478261,0.0,0.0,0.7641304347826087,0.23586956521739133,0.23586956521739133,0.0,0.0,0.02108339103038556,1.011805270399366,0.37125297103609356,0.013862273057124444,0.06695383893592018,0.42454089862959726,0.2358695652173913,0.23381696428571427,0.0,0,True,0.0002,0.049080000000000006,0.0
24,53,3.6580584049224854,5.300000000000001,0.09963589161634445,5.2807014333055085,0.8700118780136105,0.17298418283462524,0.6,0.6,0.8785425101214575,3.4307692307692315,5.179999999999997,13,5.5907053661346415,5.299999999999997,0.021709130506704095,0.1980592916959018,0.0,-0.0384133422374727,8,0.4,0.0391304347826087,0.9217391304347826,0.0391304347826087,0.0391304347826087,0.9217391304347826,0.0391304347826087,0.5002641005195537,17.9811320754717,36.4,0.5003036296645628,0.8739517033100128,0.0,7.385538847159978e-10,1.342857491870575e-10,7.206187785380173e-10,0.0,0.5,0.5,221,9,96.60832590000008,0.018867924528301896,0.0,0.0,0.7830188679245284,0.21698113207547165,0.21698113207547165,0.0,0.0,-0.04091396927833557,1.0477972626686096,0.33381880819797516,0.013040158897638321,0.06084959954023361,0.46961288154125214,0.2169811320754717,0.232421875,0.0,0,True,0.0002,0.0490535,0.0
25,60,4.105024337768555,6.0,0.05517984926700592,3.310791098694465,0.5280924022197718,0.13102278113365173,0.6,0.6,0.9230769230769231,3.608333333333334,5.394999999999996,12,6.233556628227231,5.999999999999995,0.015982021664603756,0.061331564438517526,0.0,-0.0473026041189832,8,0.4,0.07468879668049792,0.8796680497925311,0.04564315352697095,0.07468879668049792,0.8796680497925311,0.04564315352697095,0.5048910368334812,14.75,38.05,0.5057541609805661,0.8650423765182494,0.0,6.465306928715719e-10,1.101218213839239e-10,5.921774515194043e-10,0.009433962264150943,0.5,0.5,221,18,83.89176528256795,0.03333333333333336,0.0,0.0,0.7991666666666667,0.2008333333333333,0.2008333333333333,0.0,0.0,0.100307397544384,1.0008963346481323,0.34076035022735596,0.032984938472509384,0.04651162773370743,0.3910198211669922,0.20083333333333334,0.16796875,0.0,0,True,0.0002,0.049023500000000005,0.0
26,54,3.9138593673706055,5.4,0.041105594485998154,2.2197019694933253,0.6180851221084591,0.12353766709566116,0.5,0.5,0.8065843621399177,3.200000000000001,4.4,11,6.001280493736265,5.399999999999997,0.014634139578235403,0.0,0.0,-0.051034926838345325,10,0.5,0.07339449541284404,0.8990825688073395,0.027522935779816515,0.07339449541284404,0.8990825688073395,0.027522935779816515,0.5007366168968104,17.11111111111111,39.0,0.5008675531609108,0.8834691524505613,0.0,7.379101302218414e-10,9.425317470945771e-11,6.824945664174462e-10,0.01098901098901099,0.5,0.5,200,16,84.12980105384617,0.037037037037037056,0.0,0.0,0.7981481481481482,0.20185185185185184,0.20185185185185184,0.0,0.0,0.043521447107195854,0.9898999035358429,0.3402934968471527,0.018500289181247354,0.07434782385826111,0.5760218501091003,0.20185185185185187,0.1875,0.0,0,True,0.0002,0.048996500000000005,0.0
27,46,3.530594825744629,4.6000000000000005,0.03138720616698265,1.4438115773149724,0.7749362215399742,0.12340516597032547,0.35,0.35,0.7928286852589641,3.787500000000001,4.43,8,5.372090210914611,4.6,0.01013672344706449,0.0,0.0,-0.04716649332772142,13,0.65,0.08296943231441048,0.8820960698689956,0.034934497816593885,0.08296943231441048,0.8820960698689956,0.034934497816593885,0.49985513375950574,24.652173913043477,43.0,0.49983150829171336,0.8725288510322571,0.0,8.571392512424207e-10,1.2946797800506005e-10,7.647442290537042e-10,0.005434782608695652,0.5,0.5,209,19,110.48928677549432,0.02173913043478261,0.0,0.0,0.7510869565217392,0.24891304347826082,0.24891304347826082,0.0,0.0,0.0029668861068785192,0.9880139470100403,0.30014961361885073,-0.0004493734799325466,0.06905108497788509,0.4057922810316086,0.24891304347826088,0.25078125,0.0005208333333333333,0,False,0.0002,0.0489735,0.0
28,47,3.480069160461426,4.7,0.01840391382575035,0.8649838140381273,0.5826294839382171,0.12585949897766113,0.45,0.45,0.84765625,3.370000000000002,4.155000000000001,10,5.070159387588502,4.699999999999999,0.03502094786743938,0.31232488354236004,0.0,-0.05600956526208454,11,0.55,0.06550218340611354,0.9039301310043668,0.03056768558951965,0.06550218340611354,0.9039301310043668,0.03056768558951965,0.49384759511957144,19.361702127659573,42.0,0.4931559046300558,0.8476309537887573,0.0,8.312823457368152e-10,1.6128226532075018e-10,9.025435482312703e-10,0.00980392156862745,0.5,0.5,212,15,109.68698867999998,0.06382978723404256,0.0,0.0,0.7563829787234042,0.2436170212765958,0.2436170212765958,0.0,0.0,0.016053827789922554,0.9919632623593012,0.32239167640606564,0.017735598851383354,0.053527654303858675,0.44768304750323296,0.24361702127659574,0.248046875,0.0009765625,0,True,0.0002,0.04895,0.0
29,53,3.88112211227417,5.300000000000001,0.064414381980896,3.413962302339904,0.6403370738029477,0.13937604427337646,0.5,0.5,0.8070866141732284,3.12,5.254999999999997,10,6.088059973716734,5.299999999999997,0.0159215995554853,0.07550479909661952,0.0,-0.041813653819966,10,0.5,0.07456140350877193,0.8859649122807017,0.039473684210526314,0.07456140350877193,0.8859649122807017,0.039473684210526314,0.5067365817637798,21.69811320754717,37.0,0.507728113278795,0.8748321086168289,0.0,5.351915410845001e-10,7.853835637394724e-11,5.10443470824739e-10,0.005235602094240838,0.5,0.5,210,17,91.81031360000003,0.03773584905660379,0.0,0.0,0.7849056603773585,0.21509433962264146,0.21509433962264146,0.0,0.0,0.010379849933087826,0.9989851713180542,0.3602435290813446,0.03088635392487049,0.06779661029577255,0.43385595083236694,0.21509433962264152,0.23046875,0.0,0,True,0.0002,0.0489235,0.0
