episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,I_total_mean,I_total_p95,rho_selected_mean,rho_selected_p10,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
355,123,13.130738496780396,42,True,False,all_finished,0.0,12.299999999999972,12.5855185985565,9.273333333333316,20,True,1.3313432834290035,11.732833756412116,22970536808.026993,-0.001761963871605379,0.0,-0.03535775010605823,-1.4991869918699188,0.00041044957950126367,0.0108279899846186,-1.5502623836220382,-1.5390239440579097,0.00112836292767541,0.008937226060666024,0.0,0.02264312853891641,0.9600804253369507,0.0002634168548469981,0.006947440280944524,0.0,0.0,0.6011561751365662,0.3333333432674408,0.6666666865348816,0.9016740322113036,0.44607843137254904,0.5996732026143791,0.14212428033351898,612,0.0,0.0,0.0,605,215,0.35537190082644626,215,20,20,424,-1.5390238761901855,-1.5578815937042236,-1.0722850680351266,-2.000643491744995,-0.17841340601444244,1.5390238761901855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025585596925881908,0.0,0.0,0.0,12.5855185985565,,,0.2855185985565285,0.75,0.75,0.9292452830188679,0.25,0.0,0.0,0.006493506493506494,0.974025974025974,0.01948051948051948,0.006493506493506494,0.974025974025974,0.01948051948051948,0.47684990283033235,0.8408705830574035,0.44722986221313477,0.027912361547350883,0.09256138652563095,-0.00401916541159153,0.3006475418806076,0.14585736766457558,0.68546462059021,0.44722986221313477,-0.44722986221313477,0.25040650406504067,616,2460,-0.7180463075637817,7.494778633117676,-74.41442489624023,15.286435604095459,-74.29644393920898,12.365796089172363,0.3403947949409485,0,1.0,1.0,0.5827128797603768,11.071544715447155,34465705.90516437,1.0,0.35487804878048756,-0.004200850503319015,0.30039201185598724,0.2961911613526682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013955677774441622,0.0,0.4762288370230273,20.357723577235774,33.89999999999999,False,0.0,0.0,0.0
356,117,11.719133138656616,42,True,False,all_finished,0.0,11.699999999999974,11.706482830047586,8.673684210526302,20,True,1.3788843657385796,11.557824000356781,22493774937.40162,-0.0017638440819000333,0.0,-0.027144681481135816,-1.5042735042735043,0.00016609640908776794,0.014107271690375173,-1.5390671184595004,-1.524793750360053,0.0011355060786578746,0.0037886307374841452,0.0,0.017474872717694365,0.9684028909327113,0.00010707895550091023,0.009091020577951433,0.0,0.0,0.6806850433349609,0.3333333432674408,0.782608687877655,0.93277727663517,0.34429065743944637,0.3892733564013841,0.10989369451999664,578,0.0,0.0,0.0,577,159,0.2755632582322357,159,20,20,421,-1.5247937440872192,-1.522192358970642,-1.1385335206985474,-2.0017106533050537,-0.19269509613513947,1.5247937440872192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013386176136711303,0.0,0.0,0.0,11.706482830047586,,,0.006482830047611188,0.9,0.9,0.997624703087886,0.1,0.0,0.0,0.0034482758620689655,0.9827586206896551,0.013793103448275862,0.0034482758620689655,0.9827586206896551,0.013793103448275862,0.4762109863521752,0.8509203553199766,0.45842939615249634,0.012151473589862386,0.1498679406940937,0.019365739698211353,0.4909316649039586,0.2643731478601694,2.4787127474943795,0.45842939615249634,-0.45842939615249634,0.24786324786324787,580,2340,-1.0692439079284668,6.633289337158203,-79.35267639160156,9.97223416964213,-79.93309148152669,9.805187861124674,0.6469657321770986,0,1.0,1.0,0.5714349977507872,10.857264957264947,34373372.75695036,1.0,0.384188034188034,-0.02695361289634436,0.3212095733235012,0.2942559604271568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005885088622964041,0.0,0.4756958960233113,21.726495726495727,40.0,False,0.0,0.0,0.0
357,116,12.928969860076904,42,True,False,all_finished,0.0,11.599999999999975,11.713322649002052,9.18823529411763,20,True,1.3365147822227819,11.296214835639024,22260514569.66807,-0.0018013414674164733,0.0,-0.01290679316167634,-1.5793103448275863,0.0001894585904977324,0.010055192919902436,-1.60086148978433,-1.5906168382739423,0.0011180701966504343,0.004247371218131684,0.0,0.008011085643356005,0.9802582462868453,0.00011762117067274771,0.0062476054843438105,0.0,0.0,0.7825649976730347,0.6123529434204102,0.730434775352478,0.9778259366750717,0.09836065573770492,0.35040983606557374,0.06136016920208931,488,0.0,0.0,0.0,486,74,0.1522633744855967,74,20,20,418,-1.5906168222427368,-1.603815495967865,-1.227142721414566,-2.0018110275268555,-0.1784536987543106,1.5906168222427368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012213283252090701,0.0,0.0,0.0,11.713322649002052,,,0.11332264900207711,0.75,0.75,0.9856459330143541,0.25,0.0,0.0,0.0,0.9774590163934426,0.022540983606557378,0.0,0.9774590163934426,0.022540983606557378,0.4731176326779026,0.8238814085721969,0.4843516871333122,0.018607897218316793,0.1885055173188448,-0.014216506853699684,0.40081076323986053,0.18570450926199555,2.0000449866056442,0.4843516871333122,-0.4843516871333122,0.2103448275862069,488,2320,-0.3106667697429657,6.782235145568848,-79.21003723144531,13.051045179367065,-78.14119911193848,8.808941960334778,0.5151055157184601,0,1.0,1.0,0.7319419237749549,13.906896551724154,37661521.244418405,1.0,0.5413793103448266,-0.17188149763439425,0.4640359374471779,0.2921544398127835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006843010327663625,0.0,0.47271214136452383,24.844827586206897,39.0,False,0.0,0.0,0.0
358,114,12.597259759902954,42,True,False,all_finished,0.0,11.399999999999975,11.714088630676253,8.786666666666653,20,True,1.3374453103463626,11.72695297149345,24214107451.29953,-0.0017324841524048212,0.0,-0.025948628070347216,-1.493859649122807,0.00024044645670127655,0.012759294834990402,-1.5259530381121635,-1.5129532968204575,0.0011257462257432706,0.00286704147338412,0.0,0.016861089362844306,0.9706910504525125,0.00015624684075113507,0.008298825644764696,0.0,0.0,0.6952921152114868,0.40123456716537476,0.8156424760818481,0.9887952506542206,0.4010416666666667,0.4114583333333333,0.10271331667900085,576,0.0,0.0,0.0,571,167,0.29246935201401053,167,20,20,429,-1.512953281402588,-1.5264009237289429,-1.1957704126834874,-1.9351271390914917,-0.17833946645259857,1.512953281402588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008541487313201165,0.0,0.0,0.0,11.714088630676253,,,0.31408863067627735,0.75,0.75,0.9440559440559441,0.25,0.0,0.0,0.0017331022530329288,0.9913344887348353,0.006932409012131715,0.0017331022530329288,0.9913344887348353,0.006932409012131715,0.47013418214191594,0.8334571599960329,0.45744967460632324,0.030665140599012375,0.1538461595773697,0.1347445398569107,0.39110127091407776,0.32983770966529846,0.7372771501541138,0.45744967460632324,-0.45744967460632324,0.2530701754385965,577,2280,0.8210753202438354,8.469942092895508,-77.66987609863281,12.612133979797363,-77.76799774169922,9.117597579956055,0.4923076927661896,0,1.0,1.0,0.6615881809787622,12.570175438596507,34578066.97430916,1.0,0.36710526315789443,-0.07285935226184007,0.3580227530448032,0.2851634007829632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044122767665917256,0.0,0.47006883892769874,22.736842105263158,35.0,False,0.0,0.0,0.0
359,95,9.100411176681519,42,True,False,all_finished,0.0,9.499999999999982,9.49999999999998,6.929999999999991,20,True,1.3646245378115545,11.208562134012968,22899287052.852043,-0.0018284748495289444,0.0,-0.009592343904596066,-1.5189473684210526,0.00019263281225661156,0.030095814936579257,-1.5329596794934985,-1.5026712317446735,0.0011696636267906025,0.001657761004824957,0.0,0.006136160835771428,0.9716608835550109,0.00012343130611528434,0.01925209967148681,0.0,0.0,0.8455320596694946,0.6666666865348816,0.8888888955116272,0.9804397523403168,0.06578947368421052,0.16447368421052633,0.0399680957198143,456,0.0,0.0,0.0,456,45,0.09868421052631579,45,20,20,412,-1.5026711225509644,-1.5118050575256348,-1.0950445652008058,-2.0018041133880615,-0.1784324198961258,1.5026711225509644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004317473072985717,0.0,0.0,0.0,9.49999999999998,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.002188183807439825,0.9956236323851203,0.002188183807439825,0.002188183807439825,0.9956236323851203,0.002188183807439825,0.48274764341540577,0.8489544451236725,0.4691726565361023,0.029134085401892662,0.08955223858356476,-0.007386122364550829,0.44270649552345276,0.21349795162677765,0.7115573287010193,0.4691726565361023,-0.4691726565361023,0.24052631578947367,457,1900,1.485718846321106,5.918471813201904,-79.26708984375,7.730138778686523,-79.65021514892578,7.26826810836792,0.611940324306488,0,1.0,1.0,0.5222160664819941,9.922105263157885,31145118.055413987,1.0,0.3605263157894739,0.009622536866777007,0.2965507722145591,0.3061733090813363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025914923183252216,0.0,0.4829596360302285,21.389473684210525,37.0,False,0.0,0.0,0.0
360,98,10.537522315979004,42,True,False,all_finished,0.0,9.799999999999981,9.83582898139952,7.757894736842093,20,True,1.3392059490507915,11.058673093083135,22412362745.998695,-0.0018433590190320127,0.0,-0.010493808253046659,-1.5214285714285714,0.00021352868639958527,0.021273020845912875,-1.5433805620175243,-1.521894012485206,0.0011779647580520498,0.0061441764220802305,0.0,0.006705875617401928,0.9722410124846161,0.00013650028301388076,0.013594470434835812,0.0,0.0,0.8286134004592896,0.6866666674613953,0.800000011920929,0.9772727489471436,0.08137044967880086,0.1006423982869379,0.04404253512620926,467,0.0,0.0,0.0,466,57,0.1223175965665236,57,20,20,414,-1.5218939781188965,-1.531969964504242,-1.0842540025711063,-2.0017154216766357,-0.17849162220954895,1.5218939781188965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014544754491026967,0.0,0.0,0.0,9.83582898139952,,,0.03582898139953805,0.95,0.95,0.9927536231884058,0.05,0.0,0.0,0.0042643923240938165,0.9850746268656716,0.010660980810234541,0.0042643923240938165,0.9850746268656716,0.010660980810234541,0.4690143482441838,0.8237738788127896,0.42212364077568054,0.053753677755594254,0.0833333358168602,-0.20303787291049957,0.6557998061180115,0.12443991005420685,3.080982208251953,0.42212364077568054,-0.42212364077568054,0.2392857142857143,469,1960,2.521219253540039,8.297784805297852,-73.75739288330078,15.956267356872559,-77.85894012451172,8.743281364440918,0.3499999940395355,0,1.0,1.0,0.6532223415682067,12.41122448979592,36736395.55748144,1.0,0.5295918367346937,-0.10746876917842625,0.39149116684617363,0.28402239766774734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009614823316866144,0.0,0.4693469668334654,23.785714285714285,39.0,False,0.0,0.0,0.0
361,133,13.338409185409546,42,True,False,all_finished,0.0,13.299999999999969,13.80085245132444,8.871428571428556,20,True,1.3371073293277689,11.379915242011986,22062498929.168026,-0.0017987944849721471,0.0,-0.036028637475350664,-1.5030075187969925,0.00033602694829783003,0.008497621878373275,-1.5470387142975586,-1.5382050654708772,0.001156117055429773,0.003987268638323056,0.0,0.023156243037844398,0.9660095366299137,0.00021598743979056172,0.005474847198698505,0.0,0.0,0.6014956831932068,0.375,0.46697819232940674,0.9735099077224731,0.6636363636363637,0.6893939393939394,0.14520633220672607,660,0.0,0.0,0.0,656,258,0.3932926829268293,258,20,20,421,-1.5382051467895508,-1.5379325151443481,-1.1329728841781617,-2.0015788078308105,-0.17845405638217926,1.5382051467895508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009095375958050177,0.0,0.0,0.0,13.80085245132444,,,0.5008524513244712,0.7,0.7,0.9477434679334917,0.3,0.0,0.0,0.0015128593040847202,0.9909228441754917,0.007564296520423601,0.0015128593040847202,0.9909228441754917,0.007564296520423601,0.48060048058641686,0.8526775538921356,0.30892428424623275,0.0037407652384394575,0.11619777811898126,-0.005784164920138816,0.6659194098578559,0.32686659279796815,2.3606931368509927,0.30892428424623275,-0.30892428424623275,0.24849624060150377,661,2660,-1.0010654926300049,9.82000732421875,-77.41780938042535,12.790108097924126,-77.02868567572699,10.580516073438856,0.49053338335620034,0,1.0,1.0,0.5431341511673919,10.319548872180455,36578061.08290872,1.0,0.389473684210526,-0.07163584180045855,0.3381948792813762,0.26655903748091775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006203763540234,0.0,0.4806763262162335,21.1203007518797,39.0,False,0.0,0.0,0.0
362,112,11.309489488601685,42,True,False,all_finished,0.0,11.199999999999976,11.345410547256453,8.149999999999988,20,True,1.3249379833993886,10.729738051694635,22114058495.923737,-0.0019049404109726703,0.0,-0.022123046869647944,-1.5267857142857142,0.00024062498293950485,0.012110147699522077,-1.5551529083739606,-1.5428021356915131,0.0012152564094185551,0.0027681962408882235,0.0,0.01411339396725753,0.9740126853348697,0.0001536415298086821,0.0077368265177573696,0.0,0.0,0.6937253475189209,0.5056179761886597,0.75,0.9444444179534912,0.43453510436432635,0.4857685009487666,0.09403344243764877,527,0.0,0.0,0.0,521,141,0.2706333973128599,141,20,20,399,-1.542802095413208,-1.527561902999878,-1.1541082620620728,-2.0226197242736816,-0.21614831686019897,1.542802095413208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01144771947917677,0.0,0.0,0.0,11.345410547256453,,,0.14541054725647662,0.8,0.8,0.9598997493734336,0.2,0.0,0.0,0.005660377358490566,0.9792452830188679,0.01509433962264151,0.005660377358490566,0.9792452830188679,0.01509433962264151,0.4790314650694402,0.8454065769910812,0.3874954581260681,0.04339635372161865,0.22580644488334656,-0.002605738118290901,0.469407856464386,0.2317107617855072,0.7897802591323853,0.3874954581260681,-0.3874954581260681,0.23660714285714285,530,2240,0.566318154335022,7.664901256561279,-79.54745483398438,11.038372993469238,-79.88713836669922,6.958452224731445,0.4838709533214569,0,1.0,1.0,0.5865131578947361,11.143750000000008,36382167.31522205,1.0,0.4794642857142857,-0.04554554101305906,0.3462840881393618,0.30073854712630277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004339206807634632,0.0,0.47959771516741184,21.714285714285715,38.0,False,0.0,0.0,0.0
363,114,11.98503828048706,42,True,False,all_finished,0.0,11.399999999999975,11.517310924530012,8.637499999999985,20,True,1.360652221228884,11.621612915229528,22618036858.7606,-0.0017618178683565025,0.0,-0.015866707693080018,-1.524561403508772,0.00021495344058726425,0.0139656351147055,-1.5483890048331583,-1.5342084162778682,0.0011274985851140208,0.00396718030692701,0.0,0.010154108887006422,0.9756631807685583,0.00013756879694815417,0.008950462655446086,0.0,0.0,0.743669867515564,0.6756756901741028,0.7627118825912476,0.8125,0.066543438077634,0.10720887245841035,0.06686893850564957,541,0.0,0.0,0.0,538,115,0.2137546468401487,115,20,20,433,-1.5342084169387817,-1.516750693321228,-1.212325990200043,-2.0811822414398193,-0.17841625213623047,1.5342084169387817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009229234335472913,0.0,0.0,0.0,11.517310924530012,,,0.11731092453003633,0.8,0.8,0.9792147806004619,0.2,0.0,0.0,0.0018450184501845018,0.992619926199262,0.005535055350553505,0.0018450184501845018,0.992619926199262,0.005535055350553505,0.4788501925157054,0.8400703251361847,0.4025480806827545,0.0055010908283293245,0.14794258773326874,0.05362843796610832,0.3749023199081421,0.24067703485488892,2.5397797346115114,0.4025480806827545,-0.4025480806827545,0.23771929824561402,542,2280,-0.2655678987503052,6.164561748504639,-79.25174407958984,10.363346576690674,-78.54272766113282,9.10847454071045,0.5176027238368988,0,1.0,1.0,0.5903508771929812,11.216666666666658,43064537.62468986,1.0,0.3820175438596489,-0.07020884984290665,0.32969331193167706,0.2594844620887703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006199075762945826,0.0,0.4786041301397378,22.157894736842106,39.0,False,0.0,0.0,0.0
364,116,12.764109134674072,42,True,False,all_finished,0.0,11.599999999999975,11.599999999999973,9.144999999999984,20,True,1.346823246083262,11.86200846301758,23721337998.081017,-0.00171716103603195,0.0,-0.014694544821725972,-1.5310344827586206,0.00016743744653538749,0.013571717864949663,-1.554445594598514,-1.5407064392870256,0.0010949991932586445,0.00446338097761098,0.0,0.00937041686100403,0.9763100188587452,0.00010677150542689425,0.008654412603954114,0.0,0.0,0.7618944644927979,0.6439393758773804,0.7962869703769684,0.8804348111152649,0.07352941176470588,0.31985294117647056,0.06266790628433228,544,0.0,0.0,0.0,544,107,0.19669117647058823,107,20,20,437,-1.5407063961029053,-1.52846759557724,-1.1479177474975586,-2.0073938369750977,-0.17829862236976624,1.5407063961029053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012082720859725242,0.0,0.0,0.0,11.599999999999973,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9871323529411765,0.012867647058823529,0.0,0.9871323529411765,0.012867647058823529,0.47528746108038505,0.846357786655426,0.3970097104708354,0.006625822434822719,0.10677217443784077,-0.01384062816699346,0.2108108401298523,0.09116779267787933,0.9390433629353842,0.3970097104708354,-0.3970097104708354,0.23448275862068965,544,2320,0.5262417793273926,6.573947429656982,-79.30674997965495,13.178319931030273,-80.32201385498047,10.270237922668457,0.46651017665863037,0,1.0,1.0,0.7081669691470068,13.455172413793104,36546289.93058586,1.0,0.46379310344827607,-0.14741767608544637,0.44358514349069134,0.2961674674052449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00699940598212789,0.0,0.47528567944035127,23.612068965517242,38.25,False,0.0,0.0,0.0
365,116,11.16089653968811,42,True,False,all_finished,0.0,11.599999999999975,11.599999999999973,8.079999999999988,20,True,1.364206294328268,11.267705069814117,22478598458.103046,-0.0018069165175820402,0.0,-0.01609147746635041,-1.55,0.000165448794865291,0.016892185852296807,-1.5757201351651324,-1.5586625005179873,0.0011344434393767001,0.00491075424967379,0.0,0.01010277501143624,0.973142540855681,0.00010399956582542902,0.010605486878006776,0.0,0.0,0.7527549266815186,0.5368421077728271,0.8143841326236725,0.9375,0.3019230769230769,0.4096153846153846,0.07179275155067444,520,0.0,0.0,0.0,520,107,0.20576923076923076,107,20,20,415,-1.5586624145507812,-1.5233927369117737,-1.1232333481311798,-2.0017828941345215,-0.17843423783779144,1.5586624145507812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011307023921275085,0.0,0.0,0.0,11.599999999999973,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0038314176245210726,0.9904214559386973,0.005747126436781609,0.0038314176245210726,0.9904214559386973,0.005747126436781609,0.47791131407890153,0.8430173903703688,0.38542801737785337,0.008456612285226584,0.1304403066635132,0.06976233199238777,0.49980663061141967,0.31928023397922517,2.1679585099220278,0.38542801737785337,-0.38542801737785337,0.225,522,2320,0.37676501274108887,6.96651029586792,-82.2101806640625,9.799295234680176,-82.72084045410156,7.690362548828125,0.614359849691391,0,1.0,1.0,0.5757259528130674,10.93879310344826,34164191.32926442,1.0,0.39008620689655193,-0.048975286601592304,0.31514773456700584,0.26617244796541334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007821741181206054,0.0,0.47821384442203424,20.25862068965517,38.25,False,0.0,0.0,0.0
366,102,11.289886951446533,42,True,False,all_finished,0.0,10.19999999999998,10.301749792098983,8.115789473684199,20,True,1.3361331615083971,10.816076534859057,21946473393.612404,-0.0018921807774152026,0.0,-0.00880054356720475,-1.546078431372549,0.00023399194156496,0.016838329850106956,-1.5635982693138097,-1.5465259475221431,0.0011970707265057166,0.004319110483854112,0.0,0.005567582763434514,0.9781122676904995,0.00014803284486817627,0.010655935490837874,0.0,0.0,0.8417382836341858,0.699999988079071,0.9166666865348816,0.9642857313156128,0.06911447084233262,0.09935205183585313,0.03877561166882515,463,0.0,0.0,0.0,462,49,0.10606060606060606,49,20,20,416,-1.5465259552001953,-1.5196406841278076,-1.157941752672196,-2.0291576385498047,-0.1784718632698059,1.5465259552001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011993683058820434,0.0,0.0,0.0,10.301749792098983,,,0.10174979209900314,0.95,0.95,0.9927884615384616,0.05,0.0,0.0,0.0,0.9892008639308856,0.01079913606911447,0.0,0.9892008639308856,0.01079913606911447,0.482441413963177,0.8523163050413132,0.49101022879282635,0.018366873652363818,0.21860366066296896,0.025972745070854824,0.4437666634718577,0.24736506740252176,1.3948017358779907,0.49101022879282635,-0.49101022879282635,0.2269607843137255,463,2040,2.6370677947998047,8.178129196166992,-79.93518320719402,12.245152791341146,-81.17797597249348,8.6216828028361,0.5530012746651968,0,1.0,1.0,0.7752321981424155,14.729411764705864,35523201.94988929,1.0,0.4651960784313727,-0.15099751219385804,0.41143407945055593,0.26043656725669784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006827113596651967,0.0,0.482441413963177,22.686274509803923,37.94999999999999,False,0.0,0.0,0.0
367,105,10.759605169296265,42,True,False,all_finished,0.0,10.499999999999979,10.499999999999977,7.674999999999988,20,True,1.374814717959082,11.445602450589988,22537996437.015038,-0.0017912831798591155,0.0,-0.010141734598347281,-1.536190476190476,0.00017155271144711013,0.02280254263108984,-1.5540671565000665,-1.5310930611575255,0.0011358505333528186,0.0037688693402859186,0.0,0.006430861843721159,0.9740965534269728,0.00010879970028479224,0.014459065155382542,0.0,0.0,0.8166394829750061,0.6666666865348816,0.8343558311462402,0.9340659379959106,0.07407407407407407,0.10699588477366255,0.043822307139635086,486,0.0,0.0,0.0,486,69,0.1419753086419753,69,20,20,418,-1.5310932397842407,-1.5418939590454102,-1.0294662714004517,-2.0087687969207764,-0.19388432800769806,1.5310932397842407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009378917892819175,0.0,0.0,0.0,10.499999999999977,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.002053388090349076,0.9856262833675564,0.012320328542094456,0.002053388090349076,0.9856262833675564,0.012320328542094456,0.47932292898067635,0.8389140486717224,0.4474925696849823,0.0340244360268116,0.1320754736661911,-0.14285342395305634,0.4331408143043518,0.07326953858137131,2.3250789642333984,0.4474925696849823,-0.4474925696849823,0.2319047619047619,487,2100,0.7043953537940979,6.838142395019531,-75.90363311767578,16.363773345947266,-78.16924285888672,8.737357139587402,0.37735849618911743,0,1.0,1.0,0.6657142857142856,12.648571428571435,33660035.719793245,1.0,0.3909523809523814,-0.11529104860088302,0.38773228171607066,0.2724412331151873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005943662531383302,0.0,0.47873268246029815,22.38095238095238,39.0,False,0.0,0.0,0.0
368,105,10.718218088150024,42,True,False,all_finished,0.0,10.499999999999979,10.538407945632915,8.166666666666654,20,True,1.3403752906826605,11.434709350487093,22737459351.52933,-0.0017898523941734892,0.0,-0.01697950783236021,-1.499047619047619,0.00020060724395138085,0.018431975859518328,-1.5305048409426794,-1.511872257839221,0.001155376843775424,0.008190206978273835,0.0,0.0109605296124273,0.9676579545902061,0.0001297716301200352,0.011906160345197331,0.0,0.0,0.746436357498169,0.6000000238418579,0.75,0.8727272748947144,0.09751434034416825,0.2982791586998088,0.06817775964736938,523,0.0,0.0,0.0,522,104,0.19923371647509577,104,20,20,423,-1.5118721723556519,-1.5188933610916138,-1.1283492565155029,-2.0016236305236816,-0.17841753363609314,1.5118721723556519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020028067715357475,0.0,0.0,0.0,10.538407945632915,,,0.0384079456329367,0.9,0.9,0.9952718676122931,0.1,0.0,0.0,0.005703422053231939,0.9847908745247148,0.009505703422053232,0.005703422053231939,0.9847908745247148,0.009505703422053232,0.4812261936650366,0.8372075259685516,0.3875422775745392,-0.005922967568039894,0.17604167014360428,0.12908240221440792,0.36227579414844513,0.30983276665210724,1.3903226256370544,0.3875422775745392,-0.3875422775745392,0.25047619047619046,526,2100,1.0223488807678223,8.13116455078125,-78.57402801513672,11.818076133728027,-78.20598602294922,9.246058464050293,0.5065625011920929,0,1.0,1.0,0.5460150375939842,10.374285714285712,36729766.875732645,1.0,0.34952380952380957,-0.024672285578281793,0.2975557997825167,0.2728835142042349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012687861668525213,0.0,0.4808428054453716,22.83809523809524,37.0,False,0.0,0.0,0.0
