episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,act_seconds,makespan_seconds,task_duration_mean,task_duration_p95,deadline_miss_rate,deadline_meet_ratio,time_limit_rate,energy_mean,energy_p95,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
2,Oracle-Min,0.017401138444131187,0.556836430212198,0.75,0.75,0.951417004048583,1.0,0.64375,0.334375,0.021875,0.64375,0.334375,0.021875,0.35625,1.0,1.0,3.2000000000000015,3.377110204696657,2.0125000000000006,2.0125000000000006,3.2000000000000015,2.0125000000000006,2.625000000000001,0.25,0.75,0.0,0.2049917249005758,0.9976311574844399,0.0,0.63125,0.36875,0.36875,0.0,3.284407190662364e-10,2.179573188598738e-10,9.426461833328403e-10,2.4984977975428535e-10,1.030623919540119e-09,0.9235288500785828,0.800000011920929,0.009909534826874733,,,,,0.07647121697664261,0.20000000298023224,228,0.0,0.0,0.0,227,0,0.0,0,0.01875,2.09375
2,EFT,0.020293836396573603,0.6494027646903553,0.6,0.6,0.8947368421052632,1.0,0.6625,0.325,0.0125,0.6625,0.325,0.0125,0.000608306385625079,0.0018023892907409749,0.0,3.2000000000000015,3.4757762074470535,1.926666666666667,1.926666666666667,3.2000000000000015,1.926666666666667,2.4300000000000006,0.4,0.6,0.0,0.02443345559608755,0.09976311574844401,0.0,0.653125,0.34687500000000004,0.34687500000000004,0.0,7.967983217671559e-11,2.5834724984297175e-11,4.291935140621206e-10,2.430618727122802e-11,9.338999712449336e-11,0.9249287247657776,0.800000011920929,0.008127732202410698,,,,,0.07507128268480301,0.20000000298023224,216,0.0,0.0,0.0,215,0,0.0,0,0.009375,1.9375
2,CP-EFT,0.026402267557728447,0.7656657591741249,0.8,0.8,0.9676113360323887,0.9375,0.6724137931034483,0.3,0.027586206896551724,0.6724137931034483,0.3,0.027586206896551724,0.0022412794327534417,0.006841800373668401,0.0,2.9000000000000012,3.034846415519715,1.9941176470588238,1.9941176470588238,2.9000000000000012,1.9941176470588238,2.540000000000001,0.2,0.8,0.0,0.00704534747675789,0.09976311574844392,0.0,0.5844827586206897,0.41551724137931034,0.41551724137931034,0.0,1.456364889795836e-10,0.0,5.277021042360275e-10,2.2998776494365103e-11,1.2186124331847736e-10,0.9156965017318726,0.800000011920929,0.009140546433627605,,,,,0.08430352807044983,0.20000000298023224,190,0.0,0.0,0.0,188,0,0.0,0,0.13793103448275862,1.6896551724137931
2,LB-Greedy,0.02031200465381645,0.6499841489221264,0.6,0.6,0.8947368421052632,1.0,0.6625,0.325,0.0125,0.6625,0.325,0.0125,0.000608306385625079,0.0018023892907409749,0.0,3.2000000000000015,3.4757762074470535,1.926666666666667,1.926666666666667,3.2000000000000015,1.926666666666667,2.4300000000000006,0.4,0.6,0.0,0.02443345559608755,0.09976311574844401,0.0,0.653125,0.34687500000000004,0.34687500000000004,0.0,7.967983217671559e-11,2.5834724984297175e-11,4.291935140621206e-10,2.430618727122802e-11,9.338999712449336e-11,0.9249287247657776,0.800000011920929,0.007589413784444332,,,,,0.07507128268480301,0.20000000298023224,216,0.0,0.0,0.0,215,0,0.0,0,0.009375,1.9375
2,Static,0.034395499853391936,1.100655995308542,0.85,0.85,0.9595141700404858,0.0,0.034375,0.965625,0.0,0.034375,0.965625,0.0,1.0,1.0,1.0,3.2000000000000015,3.3559107494354263,1.7411764705882355,1.7411764705882355,3.2000000000000015,1.7411764705882355,2.3000000000000007,0.15,0.85,0.0,0.19842099133794716,0.9976311574844399,0.0,0.6265625,0.3734375,0.3734375,0.0,2.376340790810616e-10,8.313016941485785e-11,7.825228243163451e-10,2.376341068366372e-10,1.1110748987519514e-09,0.9338992834091187,0.800000011920929,0.00756675424054265,,,,,0.06610085070133209,0.20000000298023224,231,0.0,0.0,0.0,231,0,0.0,0,0.046875,2.875
3,Random,-0.0019750475207500175,-0.3950095041500035,0.0,0.0,0.43388429752066116,0.6666666666666666,0.161,0.156,0.683,0.161,0.156,0.683,0.6625784164626676,0.597828863483514,0.9590085286734261,20.000000000000014,21.457483100891114,2.1000000000000005,2.1000000000000005,20.000000000000014,2.1000000000000005,2.1000000000000005,1.0,0.0,1.0,0.003461337858701527,0.0,0.0,0.9635,0.03649999999999998,0.03649999999999998,0.0,3.2417035635695646e-12,0.0,0.0,3.2412820257649022e-12,0.0,0.8277180194854736,0.800000011920929,0.022980663925409317,,,,,0.17228202521800995,0.20000000298023224,113,0.0,0.0,0.0,84,1,0.011904761904761904,1,0.16225,0.0
3,Local-Only,-0.002452641404215091,-0.12263207021075453,0.05,0.05,0.6776859504132231,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.999999999999998,5.94134247303009,2.433333333333334,2.433333333333334,4.999999999999998,2.433333333333334,2.950000000000001,0.95,0.050000000000000044,0.0,0.0,0.0,0.0,0.8,0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,1.273,0.0
3,Greedy,0.04832766063365759,1.2565191764750974,0.75,0.75,0.9545454545454546,0.0,0.5576923076923077,0.4423076923076923,0.0,0.5576923076923077,0.4423076923076923,0.0,1.0,1.0,1.0,2.600000000000001,2.690882513523103,1.6764705882352946,1.6764705882352946,2.600000000000001,1.6764705882352946,2.520000000000001,0.25,0.75,0.0,0.21813701710286984,0.9976311574844399,0.0,0.5557692307692308,0.4442307692307692,0.4442307692307692,0.0,3.8417585779271235e-10,2.5286422955517196e-10,1.2722919384700049e-09,3.8242570221669325e-10,1.3198171444628315e-09,0.933447003364563,0.800000011920929,0.011489903554320335,,,,,0.0665530413389206,0.20000000298023224,230,0.0,0.0,0.0,230,0,0.0,0,0.0,2.423076923076923
3,Oracle-Min,0.040224074022826836,1.1664981466619782,0.65,0.65,0.9380165289256198,1.0,0.6120689655172413,0.3741379310344828,0.013793103448275862,0.6120689655172413,0.3741379310344828,0.013793103448275862,0.3879310344827586,1.0,1.0,2.9000000000000012,3.010807423591614,1.6785714285714288,1.6785714285714288,2.9000000000000012,1.6785714285714288,2.640000000000001,0.35,0.65,0.0,0.19737602607458993,0.9976311574844399,0.0,0.6086206896551725,0.39137931034482754,0.39137931034482754,0.0,3.5983452328913756e-10,1.8870303930551557e-10,1.5808045983334296e-09,3.128408920805015e-10,1.1345764328041241e-09,0.9270563125610352,0.800000011920929,0.010730043984949589,,,,,0.07294361293315887,0.20000000298023224,225,0.0,0.0,0.0,225,0,0.0,0,0.006896551724137931,2.0689655172413794
3,EFT,0.039342854813607886,1.1015999347810208,0.7,0.7,0.9256198347107438,0.875,0.6053571428571428,0.38035714285714284,0.014285714285714285,0.6053571428571428,0.38035714285714284,0.014285714285714285,0.0007083298303741496,0.0017948629185951302,0.0,2.800000000000001,2.931484889984132,1.7666666666666668,1.7666666666666668,2.800000000000001,1.7666666666666668,2.5900000000000007,0.3,0.7,0.0,0.02142444460160843,0.09976311574844401,0.0,0.5982142857142857,0.4017857142857143,0.4017857142857143,0.0,6.854836837044687e-11,2.0584763060771394e-11,1.945351796317496e-10,3.467921089184145e-11,1.2712063346409508e-10,0.9261728525161743,0.800000011920929,0.009401553310453892,,,,,0.07382708042860031,0.20000000298023224,221,0.0,0.0,0.0,220,0,0.0,0,0.005357142857142857,2.0
3,CP-EFT,0.03748539707908504,1.1620473094516364,0.8,0.8,0.9504132231404959,0.8823529411764706,0.6887096774193548,0.27903225806451615,0.03225806451612903,0.6887096774193548,0.27903225806451615,0.03225806451612903,0.0010395341442260442,0.0033394361109852196,0.0,3.1000000000000014,3.3602879214286814,1.7437500000000004,1.7437500000000004,3.1000000000000014,1.7437500000000004,2.575000000000001,0.2,0.8,0.0,0.004254024999735974,0.0,0.0,0.6209677419354839,0.3790322580645161,0.3790322580645161,0.0,1.1580961883916885e-10,0.0,4.608543269224441e-10,1.8673725760143256e-11,9.333791378685063e-11,0.9079039692878723,0.800000011920929,0.010702300816774368,,,,,0.0890016108751297,0.20000000298023224,193,0.0,0.0,0.0,191,3,0.015706806282722512,3,0.1,1.3225806451612903
3,LB-Greedy,0.03938190170579261,1.1026932477621931,0.7,0.7,0.9256198347107438,0.875,0.6053571428571428,0.38035714285714284,0.014285714285714285,0.6053571428571428,0.38035714285714284,0.014285714285714285,0.0007083298303741496,0.0017948629185951302,0.0,2.800000000000001,2.931484889984132,1.7666666666666668,1.7666666666666668,2.800000000000001,1.7666666666666668,2.5900000000000007,0.3,0.7,0.0,0.02142444460160843,0.09976311574844401,0.0,0.5982142857142857,0.4017857142857143,0.4017857142857143,0.0,6.854836837044687e-11,2.0584763060771394e-11,1.945351796317496e-10,3.467921089184145e-11,1.2712063346409508e-10,0.9261728525161743,0.800000011920929,0.008412130177021027,,,,,0.07382708042860031,0.20000000298023224,221,0.0,0.0,0.0,220,0,0.0,0,0.005357142857142857,2.0
3,Static,0.037535595921706924,1.1636034735729146,0.7,0.7,0.9504132231404959,0.0,0.016129032258064516,0.9838709677419355,0.0,0.016129032258064516,0.9838709677419355,0.0,1.0,1.0,1.0,3.1000000000000014,3.21023295402527,1.6437500000000003,1.6437500000000003,3.1000000000000014,1.6437500000000003,2.275000000000001,0.3,0.7,0.0,0.18875867175459235,0.9976311574844399,0.0,0.6290322580645161,0.3709677419354839,0.3709677419354839,0.0,2.7658311751999065e-10,1.6235268684994253e-10,1.0050673626693651e-09,2.7658311751999065e-10,9.781171428357993e-10,0.9340331554412842,0.800000011920929,0.007920844480395317,,,,,0.06596692651510239,0.20000000298023224,228,0.0,0.0,0.0,228,0,0.0,0,0.01129032258064516,1.967741935483871
4,Random,-0.0024939509283583372,-0.47883857824480075,0.0,0.0,0.431924882629108,0.5301204819277109,0.16119791666666666,0.16822916666666668,0.6705729166666666,0.16119791666666666,0.16822916666666668,0.6705729166666666,0.6672448812913643,0.6032972195463634,0.9562864964936275,19.200000000000003,21.139446258544922,0.0,0.0,19.200000000000003,0.0,0.0,1.0,0.0,0.0,0.002997667653764842,0.0,0.0,0.9635416666666666,0.03645833333333337,0.03645833333333337,0.0,1.6008116056689947e-12,0.0,0.0,1.6000163433754766e-12,0.0,0.8255818486213684,0.800000011920929,0.021736586466431618,,,,,0.17441821098327637,0.20000000298023224,113,0.0,0.0,0.0,74,2,0.02702702702702703,2,0.15416666666666667,0.005208333333333333
4,Local-Only,-0.0006734886330363074,-0.029633499853597527,0.15,0.15,0.5915492957746479,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.4,5.360572004318238,1.7800000000000005,1.7800000000000005,4.4,1.7800000000000005,2.0000000000000004,0.85,0.15000000000000002,0.0,0.0,0.0,0.0,0.8125,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,1.3704545454545454,0.0
4,Greedy,0.054004160673354396,1.4581123381805687,0.9,0.9,0.9624413145539906,1.0,0.6259259259259259,0.37222222222222223,0.001851851851851852,0.6259259259259259,0.37222222222222223,0.001851851851851852,1.0,1.0,1.0,2.700000000000001,2.763621132373811,1.477777777777778,1.477777777777778,2.700000000000001,1.477777777777778,1.9300000000000004,0.1,0.9,0.0,0.1716552296485934,0.9976311574844399,0.0,0.6185185185185185,0.38148148148148153,0.38148148148148153,0.0,2.4548615917829864e-10,1.766613244580384e-10,8.743766821694976e-10,2.2897950202604989e-10,8.434113407673749e-10,0.9233195185661316,0.800000011920929,0.012592590413987637,,,,,0.07668045908212662,0.20000000298023224,202,0.0,0.0,0.0,201,0,0.0,0,0.009259259259259259,1.962962962962963
4,Oracle-Min,0.04437302854660129,1.1980717707582347,0.75,0.75,0.9530516431924883,1.0,0.6222222222222222,0.3685185185185185,0.009259259259259259,0.6222222222222222,0.3685185185185185,0.009259259259259259,0.37777777777777777,1.0,1.0,2.700000000000001,2.7772524905204783,1.5823529411764707,1.5823529411764707,2.700000000000001,1.5823529411764707,2.2200000000000006,0.25,0.75,0.0,0.19338006601576188,0.9976311574844399,0.0,0.6185185185185185,0.38148148148148153,0.38148148148148153,0.0,2.5173654827348457e-10,1.833069807055665e-10,8.705516307827565e-10,2.469901227986071e-10,8.803130446821683e-10,0.92105633020401,0.800000011920929,0.010713092051446438,,,,,0.07894375920295715,0.20000000298023224,204,0.0,0.0,0.0,203,2,0.009852216748768473,2,0.003703703703703704,1.962962962962963
4,EFT,0.044267401454940555,1.195219839283395,0.75,0.75,0.9483568075117371,1.0,0.6259259259259259,0.36666666666666664,0.007407407407407408,0.6259259259259259,0.36666666666666664,0.007407407407407408,0.0,0.0,0.0,2.700000000000001,2.7792551851272593,1.5562500000000001,1.5562500000000001,2.700000000000001,1.5562500000000001,2.2000000000000006,0.25,0.75,0.0,0.019472064114753714,0.09976311574844401,0.0,0.6222222222222222,0.37777777777777777,0.37777777777777777,0.0,3.094523595703613e-11,2.865132089913125e-11,9.258598054895373e-11,2.57188905589123e-11,8.75533534561157e-11,0.9213849306106567,0.800000011920929,0.008915815502405167,,,,,0.07861514389514923,0.20000000298023224,202,0.0,0.0,0.0,200,0,0.0,0,0.003703703703703704,1.8888888888888888
4,CP-EFT,0.07064734339699089,1.4835942113368086,0.95,0.95,0.9859154929577465,1.0,0.580952380952381,0.39285714285714285,0.02619047619047619,0.580952380952381,0.39285714285714285,0.02619047619047619,0.0,0.0,0.0,2.1000000000000005,2.1509328079223637,1.5210526315789474,1.5210526315789474,2.1000000000000005,1.5210526315789474,2.0100000000000002,0.05,0.95,0.0,0.006850349941179389,0.09976311574844392,0.0,0.5,0.5,0.5,0.0,1.1606143823783555e-10,2.1178355943951566e-11,5.117042900515401e-10,1.8769747908709e-11,7.461967849176077e-11,0.9114108681678772,0.800000011920929,0.01022371742874384,,,,,0.08858919888734818,0.20000000298023224,176,0.0,0.0,0.0,176,0,0.0,0,0.11428571428571428,1.9523809523809523
4,LB-Greedy,0.04401216836040719,1.188328545730994,0.75,0.75,0.9530516431924883,1.0,0.6222222222222222,0.3685185185185185,0.009259259259259259,0.6222222222222222,0.3685185185185185,0.009259259259259259,0.0,0.0,0.0,2.700000000000001,2.77734624862671,1.5882352941176472,1.5882352941176472,2.700000000000001,1.5882352941176472,2.2200000000000006,0.25,0.75,0.0,0.01952129016164181,0.09976311574844401,0.0,0.6185185185185185,0.38148148148148153,0.38148148148148153,0.0,3.043016533199605e-11,2.703444933194188e-11,9.415971474746598e-11,2.568373638767163e-11,8.803129752932293e-11,0.9210671186447144,0.800000011920929,0.008181605488061905,,,,,0.07893297076225281,0.20000000298023224,204,0.0,0.0,0.0,203,2,0.009852216748768473,2,0.003703703703703704,1.962962962962963
4,Static,0.048960293396404446,1.32192792170292,0.8,0.8,0.9483568075117371,0.0,0.02962962962962963,0.9703703703703703,0.0,0.02962962962962963,0.9703703703703703,0.0,1.0,1.0,1.0,2.700000000000001,2.801318926811219,1.5176470588235293,1.5176470588235293,2.700000000000001,1.5176470588235293,2.0400000000000005,0.2,0.8,0.0,0.21644764619845847,0.9976311574844399,0.0,0.6240740740740741,0.3759259259259259,0.3759259259259259,0.0,2.614785055143898e-10,2.730503878556334e-10,8.645238969151592e-10,2.614785055143898e-10,8.880472468497658e-10,0.924083948135376,0.800000011920929,0.008063421584665775,,,,,0.07591605186462402,0.20000000298023224,200,0.0,0.0,0.0,200,0,0.0,0,0.003703703703703704,1.962962962962963
5,Random,-0.0023497738252772345,-0.43235838385101116,0.0,0.0,0.5022222222222222,0.7052631578947368,0.16277173913043477,0.17255434782608695,0.6646739130434782,0.16277173913043477,0.17255434782608695,0.6646739130434782,0.6689798497992583,0.6046237738595505,0.9590988220928943,18.39999999999999,19.6097301864624,2.450000000000001,2.450000000000001,18.39999999999999,2.450000000000001,2.495000000000001,1.0,0.0,0.0,0.008383135100738556,0.0,0.0,0.9586956521739131,0.04130434782608694,0.04130434782608694,0.0,1.2685612109375466e-11,0.0,0.0,7.232646773158713e-12,0.0,0.8272086381912231,0.800000011920929,0.020747775211930275,,,,,0.1682112067937851,0.20000000298023224,131,0.0,0.0,0.0,103,4,0.038834951456310676,4,0.08152173913043478,0.005434782608695652
5,Local-Only,-0.0010274498329242816,-0.043152892982819824,0.25,0.25,0.7555555555555555,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.200000000000001,4.792612428665162,2.1857142857142864,2.1857142857142864,4.200000000000001,2.1857142857142864,2.5700000000000007,0.75,0.25,0.0,0.0,0.0,0.0,0.7654761904761904,0.23452380952380958,0.23452380952380958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,1.263095238095238,0.0
5,Greedy,0.0406724734570066,1.016811836425165,0.7,0.7,0.9155555555555556,1.0,0.616,0.38,0.004,0.616,0.38,0.004,1.0,1.0,1.0,2.500000000000001,2.631504428386689,1.7214285714285718,1.7214285714285718,2.500000000000001,1.7214285714285718,2.500000000000001,0.3,0.7,0.0,0.2142642454748424,0.9976311574844399,0.0,0.586,0.41400000000000003,0.41400000000000003,0.0,3.6867800479178925e-10,2.1805514338613108e-10,1.399350968434021e-09,3.1346403250864796e-10,8.732995993021575e-10,0.9243319630622864,0.800000011920929,0.01284244004637003,,,,,0.07566799968481064,0.20000000298023224,192,0.0,0.0,0.0,191,0,0.0,0,0.032,2.4
5,Oracle-Min,0.03477396259110476,0.9041230273687237,0.5,0.5,0.8177777777777778,1.0,0.6423076923076924,0.34807692307692306,0.009615384615384616,0.6423076923076924,0.34807692307692306,0.009615384615384616,0.3576923076923077,1.0,1.0,2.600000000000001,2.833663337230683,1.6363636363636367,1.6363636363636367,2.600000000000001,1.6363636363636367,2.400000000000001,0.5,0.5,0.0,0.28331713159866684,0.9976311574844399,0.0,0.6346153846153846,0.3653846153846154,0.3653846153846154,0.0,3.827729522232204e-10,2.171665069994333e-10,1.4795475955509119e-09,3.443800522529017e-10,1.1408129996226535e-09,0.9200088381767273,0.800000011920929,0.011912894435226917,,,,,0.07999112457036972,0.20000000298023224,186,0.0,0.0,0.0,180,0,0.0,0,0.015384615384615385,1.5384615384615385
