step,vehicle_id,delta_t,delta_t_norm,phi_prev,phi_next,delta_phi,r_base,r_shape,r_illegal,r_term,r_energy,r_total,base_clipped,shape_clipped,total_clipped,serving_rsu_id,rsu_id_used,f_local,f_serving_rsu,f_candidates_max,f_max
35,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5230548165.679911,12000000000.0,7739213940.023133,12000000000.0
35,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5307949647.187717,12000000000.0,7739213940.023133,12000000000.0
35,5,0.0,0.0,-0.38980736,-0.38980736,0.003898073599999996,0.0,0.00038980735999999964,0.0,0.0,0.0,0.00038980735999999964,False,False,False,-1,-1,7160167692.097328,12000000000.0,7739213940.023133,12000000000.0
35,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2728060734.444424,12000000000.0,7613234424.836191,12000000000.0
35,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,3904174455.9329643,12000000000.0,7739213940.023133,12000000000.0
35,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2992436689.0775585,12000000000.0,7613234424.836191,12000000000.0
35,9,0.0,0.0,-0.54263424,0.0,0.54263424,0.0,0.054263424000000005,0.0,30.0,0.0,30.054263424,False,False,False,-1,-1,4127508144.766726,12000000000.0,7739213940.023133,12000000000.0
35,10,0.0,0.0,-0.7274980266666666,-0.7274980266666666,0.00727498026666662,0.0,0.000727498026666662,0.0,0.0,0.0,0.000727498026666662,False,False,False,1,-1,3256957288.4460464,12000000000.0,7739213940.023133,12000000000.0
35,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2781168324.735136,12000000000.0,7739213940.023133,12000000000.0
35,12,0.0,0.0,-0.5027230293333333,-0.5027230293333333,0.005027230293333351,0.0,0.0005027230293333352,0.0,0.0,0.0,0.0005027230293333352,False,False,False,-1,-1,3429265498.346855,12000000000.0,7739213940.023133,12000000000.0
35,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2665347804.464175,12000000000.0,7160167692.097328,12000000000.0
35,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,4357641601.842152,12000000000.0,7613234424.836191,12000000000.0
35,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5819626400.011383,12000000000.0,7739213940.023133,12000000000.0
35,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,6499149864.35686,12000000000.0,7739213940.023133,12000000000.0
35,17,0.0,0.0,-0.8052502826666667,-0.8052502826666667,0.008052502826666696,0.0,0.0008052502826666697,0.0,0.0,0.0,0.0008052502826666697,False,False,False,-1,-1,2400349985.8361387,12000000000.0,7739213940.023133,12000000000.0
35,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,6128696576.224159,12000000000.0,7613234424.836191,12000000000.0
35,19,0.0,0.0,-0.552776576,-0.552776576,0.005527765760000025,0.0,0.0005527765760000025,0.0,0.0,0.0,0.0005527765760000025,False,False,False,-1,-1,7086739894.641823,12000000000.0,7739213940.023133,12000000000.0
36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,7613234424.836191,12000000000.0,7739213940.023133,12000000000.0
36,1,0.0,0.0,-0.422751104,-0.422751104,0.00422751104000002,0.0,0.00042275110400000204,0.0,0.0,0.0,0.00042275110400000204,False,False,False,-1,-1,6500865889.669805,12000000000.0,7739213940.023133,12000000000.0
36,2,0.0,0.0,-0.5350342826666666,-0.5350342826666666,0.0053503428266666875,0.0,0.0005350342826666688,0.0,0.0,0.0,0.0005350342826666688,False,False,False,-1,-1,7739213940.023133,12000000000.0,7613234424.836191,12000000000.0
36,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5230548165.679911,12000000000.0,7739213940.023133,12000000000.0
36,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5307949647.187717,12000000000.0,7739213940.023133,12000000000.0
36,5,0.0,0.0,-0.38980736,-0.38980736,0.003898073599999996,0.0,0.00038980735999999964,0.0,0.0,0.0,0.00038980735999999964,False,False,False,-1,-1,7160167692.097328,12000000000.0,7739213940.023133,12000000000.0
36,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2728060734.444424,12000000000.0,7613234424.836191,12000000000.0
36,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,3904174455.9329643,12000000000.0,7739213940.023133,12000000000.0
36,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2992436689.0775585,12000000000.0,7613234424.836191,12000000000.0
36,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,4127508144.766726,12000000000.0,7739213940.023133,12000000000.0
36,10,0.0,0.0,-0.7274980266666666,-0.7274980266666666,0.00727498026666662,0.0,0.000727498026666662,0.0,0.0,0.0,0.000727498026666662,False,False,False,1,-1,3256957288.4460464,12000000000.0,7739213940.023133,12000000000.0
36,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2781168324.735136,12000000000.0,7739213940.023133,12000000000.0
36,12,0.0,0.0,-0.5027230293333333,-0.5027230293333333,0.005027230293333351,0.0,0.0005027230293333352,0.0,0.0,0.0,0.0005027230293333352,False,False,False,-1,-1,3429265498.346855,12000000000.0,7739213940.023133,12000000000.0
36,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2665347804.464175,12000000000.0,7160167692.097328,12000000000.0
36,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,4357641601.842152,12000000000.0,7613234424.836191,12000000000.0
36,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5819626400.011383,12000000000.0,7739213940.023133,12000000000.0
36,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,6499149864.35686,12000000000.0,7739213940.023133,12000000000.0
36,17,0.0,0.0,-0.8052502826666667,-0.8052502826666667,0.008052502826666696,0.0,0.0008052502826666697,0.0,0.0,0.0,0.0008052502826666697,False,False,False,-1,-1,2400349985.8361387,12000000000.0,7739213940.023133,12000000000.0
36,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,6128696576.224159,12000000000.0,7613234424.836191,12000000000.0
36,19,0.0,0.0,-0.552776576,-0.552776576,0.005527765760000025,0.0,0.0005527765760000025,0.0,0.0,0.0,0.0005527765760000025,False,False,False,-1,-1,7086739894.641823,12000000000.0,7739213940.023133,12000000000.0
37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,7613234424.836191,12000000000.0,7739213940.023133,12000000000.0
37,1,0.0,0.0,-0.422751104,-0.422751104,0.00422751104000002,0.0,0.00042275110400000204,0.0,0.0,0.0,0.00042275110400000204,False,False,False,-1,-1,6500865889.669805,12000000000.0,7739213940.023133,12000000000.0
37,2,0.0,0.0,-0.5350342826666666,-0.5350342826666666,0.0053503428266666875,0.0,0.0005350342826666688,0.0,0.0,0.0,0.0005350342826666688,False,False,False,-1,-1,7739213940.023133,12000000000.0,7613234424.836191,12000000000.0
37,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5230548165.679911,12000000000.0,7739213940.023133,12000000000.0
37,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5307949647.187717,12000000000.0,7739213940.023133,12000000000.0
37,5,0.0,0.0,-0.38980736,-0.38980736,0.003898073599999996,0.0,0.00038980735999999964,0.0,0.0,0.0,0.00038980735999999964,False,False,False,-1,-1,7160167692.097328,12000000000.0,7739213940.023133,12000000000.0
37,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2728060734.444424,12000000000.0,7613234424.836191,12000000000.0
37,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,3904174455.9329643,12000000000.0,7739213940.023133,12000000000.0
37,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2992436689.0775585,12000000000.0,7613234424.836191,12000000000.0
37,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,4127508144.766726,12000000000.0,7739213940.023133,12000000000.0
37,10,0.0,0.0,-0.7274980266666666,-0.7274980266666666,0.00727498026666662,0.0,0.000727498026666662,0.0,0.0,0.0,0.000727498026666662,False,False,False,1,-1,3256957288.4460464,12000000000.0,7739213940.023133,12000000000.0
37,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2781168324.735136,12000000000.0,7739213940.023133,12000000000.0
37,12,0.0,0.0,-0.5027230293333333,-0.5027230293333333,0.005027230293333351,0.0,0.0005027230293333352,0.0,0.0,0.0,0.0005027230293333352,False,False,False,-1,-1,3429265498.346855,12000000000.0,7739213940.023133,12000000000.0
37,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2665347804.464175,12000000000.0,7160167692.097328,12000000000.0
37,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,4357641601.842152,12000000000.0,7613234424.836191,12000000000.0
37,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5819626400.011383,12000000000.0,7739213940.023133,12000000000.0
37,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,6499149864.35686,12000000000.0,7739213940.023133,12000000000.0
37,17,0.0,0.0,-0.8052502826666667,-0.8052502826666667,0.008052502826666696,0.0,0.0008052502826666697,0.0,0.0,0.0,0.0008052502826666697,False,False,False,-1,-1,2400349985.8361387,12000000000.0,7739213940.023133,12000000000.0
37,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,6128696576.224159,12000000000.0,7613234424.836191,12000000000.0
37,19,0.0,0.0,-0.552776576,-0.552776576,0.005527765760000025,0.0,0.0005527765760000025,0.0,0.0,0.0,0.0005527765760000025,False,False,False,-1,-1,7086739894.641823,12000000000.0,7739213940.023133,12000000000.0
38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,7613234424.836191,12000000000.0,7739213940.023133,12000000000.0
38,1,0.0,0.0,-0.422751104,-0.422751104,0.00422751104000002,0.0,0.00042275110400000204,0.0,0.0,0.0,0.00042275110400000204,False,False,False,-1,-1,6500865889.669805,12000000000.0,7739213940.023133,12000000000.0
38,2,0.0,0.0,-0.5350342826666666,-0.5350342826666666,0.0053503428266666875,0.0,0.0005350342826666688,0.0,0.0,0.0,0.0005350342826666688,False,False,False,-1,-1,7739213940.023133,12000000000.0,7613234424.836191,12000000000.0
38,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5230548165.679911,12000000000.0,7739213940.023133,12000000000.0
38,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5307949647.187717,12000000000.0,7739213940.023133,12000000000.0
38,5,0.0,0.0,-0.38980736,-0.38980736,0.003898073599999996,0.0,0.00038980735999999964,0.0,0.0,0.0,0.00038980735999999964,False,False,False,-1,-1,7160167692.097328,12000000000.0,7739213940.023133,12000000000.0
38,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2728060734.444424,12000000000.0,7613234424.836191,12000000000.0
38,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,3904174455.9329643,12000000000.0,7739213940.023133,12000000000.0
38,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2992436689.0775585,12000000000.0,7613234424.836191,12000000000.0
38,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,4127508144.766726,12000000000.0,7739213940.023133,12000000000.0
38,10,0.0,0.0,-0.7274980266666666,-0.7274980266666666,0.00727498026666662,0.0,0.000727498026666662,0.0,0.0,0.0,0.000727498026666662,False,False,False,1,-1,3256957288.4460464,12000000000.0,7739213940.023133,12000000000.0
38,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2781168324.735136,12000000000.0,7739213940.023133,12000000000.0
38,12,0.0,0.0,-0.5027230293333333,-0.5027230293333333,0.005027230293333351,0.0,0.0005027230293333352,0.0,0.0,0.0,0.0005027230293333352,False,False,False,-1,-1,3429265498.346855,12000000000.0,7739213940.023133,12000000000.0
38,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2665347804.464175,12000000000.0,7160167692.097328,12000000000.0
38,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,4357641601.842152,12000000000.0,7613234424.836191,12000000000.0
38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5819626400.011383,12000000000.0,7739213940.023133,12000000000.0
38,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,6499149864.35686,12000000000.0,7739213940.023133,12000000000.0
38,17,0.0,0.0,-0.8052502826666667,-0.8052502826666667,0.008052502826666696,0.0,0.0008052502826666697,0.0,0.0,0.0,0.0008052502826666697,False,False,False,-1,-1,2400349985.8361387,12000000000.0,7739213940.023133,12000000000.0
38,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,6128696576.224159,12000000000.0,7613234424.836191,12000000000.0
38,19,0.0,0.0,-0.552776576,-0.552776576,0.005527765760000025,0.0,0.0005527765760000025,0.0,0.0,0.0,0.0005527765760000025,False,False,False,-1,-1,7086739894.641823,12000000000.0,7739213940.023133,12000000000.0
39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,7613234424.836191,12000000000.0,7739213940.023133,12000000000.0
39,1,0.0,0.0,-0.422751104,-0.422751104,0.00422751104000002,0.0,0.00042275110400000204,0.0,0.0,0.0,0.00042275110400000204,False,False,False,-1,-1,6500865889.669805,12000000000.0,7739213940.023133,12000000000.0
39,2,0.0,0.0,-0.5350342826666666,-0.5350342826666666,0.0053503428266666875,0.0,0.0005350342826666688,0.0,0.0,0.0,0.0005350342826666688,False,False,False,-1,-1,7739213940.023133,12000000000.0,7613234424.836191,12000000000.0
39,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5230548165.679911,12000000000.0,7739213940.023133,12000000000.0
39,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5307949647.187717,12000000000.0,7739213940.023133,12000000000.0
39,5,0.0,0.0,-0.38980736,-0.38980736,0.003898073599999996,0.0,0.00038980735999999964,0.0,0.0,0.0,0.00038980735999999964,False,False,False,-1,-1,7160167692.097328,12000000000.0,7739213940.023133,12000000000.0
39,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2728060734.444424,12000000000.0,7613234424.836191,12000000000.0
39,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,3904174455.9329643,12000000000.0,7739213940.023133,12000000000.0
39,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2992436689.0775585,12000000000.0,7613234424.836191,12000000000.0
39,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,4127508144.766726,12000000000.0,7739213940.023133,12000000000.0
39,10,0.0,0.0,-0.7274980266666666,-0.7274980266666666,0.00727498026666662,0.0,0.000727498026666662,0.0,0.0,0.0,0.000727498026666662,False,False,False,1,-1,3256957288.4460464,12000000000.0,7739213940.023133,12000000000.0
39,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2781168324.735136,12000000000.0,7739213940.023133,12000000000.0
39,12,0.0,0.0,-0.5027230293333333,-0.5027230293333333,0.005027230293333351,0.0,0.0005027230293333352,0.0,0.0,0.0,0.0005027230293333352,False,False,False,-1,-1,3429265498.346855,12000000000.0,7739213940.023133,12000000000.0
39,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2665347804.464175,12000000000.0,7160167692.097328,12000000000.0
39,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,4357641601.842152,12000000000.0,7613234424.836191,12000000000.0
39,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5819626400.011383,12000000000.0,7739213940.023133,12000000000.0
39,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,6499149864.35686,12000000000.0,7739213940.023133,12000000000.0
39,17,0.0,0.0,-0.8052502826666667,-0.8052502826666667,0.008052502826666696,0.0,0.0008052502826666697,0.0,0.0,0.0,0.0008052502826666697,False,False,False,-1,-1,2400349985.8361387,12000000000.0,7739213940.023133,12000000000.0
39,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,6128696576.224159,12000000000.0,7613234424.836191,12000000000.0
39,19,0.0,0.0,-0.552776576,-0.552776576,0.005527765760000025,0.0,0.0005527765760000025,0.0,0.0,0.0,0.0005527765760000025,False,False,False,-1,-1,7086739894.641823,12000000000.0,7739213940.023133,12000000000.0
40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,7613234424.836191,12000000000.0,7739213940.023133,12000000000.0
40,1,0.0,0.0,-0.422751104,-0.422751104,0.00422751104000002,0.0,0.00042275110400000204,0.0,0.0,0.0,0.00042275110400000204,False,False,False,-1,-1,6500865889.669805,12000000000.0,7739213940.023133,12000000000.0
40,2,0.0,0.0,-0.5350342826666666,-0.5350342826666666,0.0053503428266666875,0.0,0.0005350342826666688,0.0,0.0,0.0,0.0005350342826666688,False,False,False,-1,-1,7739213940.023133,12000000000.0,7613234424.836191,12000000000.0
40,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5230548165.679911,12000000000.0,7739213940.023133,12000000000.0
40,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5307949647.187717,12000000000.0,7739213940.023133,12000000000.0
40,5,0.0,0.0,-0.38980736,-0.38980736,0.003898073599999996,0.0,0.00038980735999999964,0.0,0.0,0.0,0.00038980735999999964,False,False,False,-1,-1,7160167692.097328,12000000000.0,7739213940.023133,12000000000.0
40,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2728060734.444424,12000000000.0,7613234424.836191,12000000000.0
40,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,3904174455.9329643,12000000000.0,7739213940.023133,12000000000.0
40,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2992436689.0775585,12000000000.0,7613234424.836191,12000000000.0
40,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,4127508144.766726,12000000000.0,7739213940.023133,12000000000.0
40,10,0.0,0.0,-0.7274980266666666,-0.7274980266666666,0.00727498026666662,0.0,0.000727498026666662,0.0,0.0,0.0,0.000727498026666662,False,False,False,1,-1,3256957288.4460464,12000000000.0,7739213940.023133,12000000000.0
40,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2781168324.735136,12000000000.0,7739213940.023133,12000000000.0
40,12,0.0,0.0,-0.5027230293333333,-0.5027230293333333,0.005027230293333351,0.0,0.0005027230293333352,0.0,0.0,0.0,0.0005027230293333352,False,False,False,-1,-1,3429265498.346855,12000000000.0,7739213940.023133,12000000000.0
40,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2665347804.464175,12000000000.0,7160167692.097328,12000000000.0
40,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,4357641601.842152,12000000000.0,7613234424.836191,12000000000.0
40,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5819626400.011383,12000000000.0,7739213940.023133,12000000000.0
40,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,6499149864.35686,12000000000.0,7739213940.023133,12000000000.0
40,17,0.0,0.0,-0.8052502826666667,-0.8052502826666667,0.008052502826666696,0.0,0.0008052502826666697,0.0,0.0,0.0,0.0008052502826666697,False,False,False,-1,-1,2400349985.8361387,12000000000.0,7739213940.023133,12000000000.0
40,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,6128696576.224159,12000000000.0,7613234424.836191,12000000000.0
40,19,0.0,0.0,-0.552776576,-0.552776576,0.005527765760000025,0.0,0.0005527765760000025,0.0,0.0,0.0,0.0005527765760000025,False,False,False,-1,-1,7086739894.641823,12000000000.0,7739213940.023133,12000000000.0
41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,7613234424.836191,12000000000.0,7739213940.023133,12000000000.0
41,1,0.0,0.0,-0.422751104,-0.422751104,0.00422751104000002,0.0,0.00042275110400000204,0.0,0.0,0.0,0.00042275110400000204,False,False,False,-1,-1,6500865889.669805,12000000000.0,7739213940.023133,12000000000.0
41,2,0.0,0.0,-0.5350342826666666,-0.5350342826666666,0.0053503428266666875,0.0,0.0005350342826666688,0.0,0.0,0.0,0.0005350342826666688,False,False,False,-1,-1,7739213940.023133,12000000000.0,7613234424.836191,12000000000.0
41,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5230548165.679911,12000000000.0,7739213940.023133,12000000000.0
41,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5307949647.187717,12000000000.0,7739213940.023133,12000000000.0
41,5,0.0,0.0,-0.38980736,-0.38980736,0.003898073599999996,0.0,0.00038980735999999964,0.0,0.0,0.0,0.00038980735999999964,False,False,False,-1,-1,7160167692.097328,12000000000.0,7739213940.023133,12000000000.0
41,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2728060734.444424,12000000000.0,7613234424.836191,12000000000.0
41,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,3904174455.9329643,12000000000.0,7739213940.023133,12000000000.0
41,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2992436689.0775585,12000000000.0,7613234424.836191,12000000000.0
41,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,4127508144.766726,12000000000.0,7739213940.023133,12000000000.0
41,10,0.0,0.0,-0.7274980266666666,-0.7274980266666666,0.00727498026666662,0.0,0.000727498026666662,0.0,0.0,0.0,0.000727498026666662,False,False,False,1,-1,3256957288.4460464,12000000000.0,7739213940.023133,12000000000.0
41,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2781168324.735136,12000000000.0,7739213940.023133,12000000000.0
41,12,0.0,0.0,-0.5027230293333333,-0.5027230293333333,0.005027230293333351,0.0,0.0005027230293333352,0.0,0.0,0.0,0.0005027230293333352,False,False,False,-1,-1,3429265498.346855,12000000000.0,7739213940.023133,12000000000.0
41,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,2665347804.464175,12000000000.0,7160167692.097328,12000000000.0
41,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,4357641601.842152,12000000000.0,7613234424.836191,12000000000.0
41,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,5819626400.011383,12000000000.0,7739213940.023133,12000000000.0
41,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,6499149864.35686,12000000000.0,7739213940.023133,12000000000.0
41,17,0.0,0.0,-0.8052502826666667,-0.8052502826666667,0.008052502826666696,0.0,0.0008052502826666697,0.0,0.0,0.0,0.0008052502826666697,False,False,False,-1,-1,2400349985.8361387,12000000000.0,7739213940.023133,12000000000.0
41,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,6128696576.224159,12000000000.0,7613234424.836191,12000000000.0
41,19,0.0,0.0,-0.552776576,-0.552776576,0.005527765760000025,0.0,0.0005527765760000025,0.0,0.0,0.0,0.0005527765760000025,False,False,False,-1,-1,7086739894.641823,12000000000.0,7739213940.023133,12000000000.0
42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,-1,-1,7613234424.836191,12000000000.0,7739213940.023133,12000000000.0
42,1,0.0,0.0,-0.422751104,-0.422751104,0.00422751104000002,0.0,0.00042275110400000204,0.0,0.0,0.0,0.00042275110400000204,False,False,False,-1,-1,6500865889.669805,12000000000.0,7739213940.023133,12000000000.0
