episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
21,LB-Greedy,-0.6407338198464013,-128.14676396928027,0.15,0.15,0.4825174825174825,0.7425742574257426,0.93275,0.034,0.03325,0.93275,0.034,0.03325,0.0095563535446208,0.14210191144417544,0.9507025571286021,20.000000000000014,23.88204746246338,9.399999999999983,9.399999999999983,14.389999999999965,0.85,1.0,0.0,0.9255,0.07450000000000001,0.07450000000000001,0.0,1.4198930102793383e-06,9.15942235252265e-13,3.7083682791205774e-09,1.4198930102793383e-06,3.7083682791205774e-09,0.6531888246536255,0.5,0.10811934620141983,,,,,0.17734013497829437,0.5,266,0.0,0.0,0.0,238,62,0.2605042016806723,62,0.112,1.595
22,LB-Greedy,-1.725502579120442,-345.1005158240884,0.1,0.1,0.3024390243902439,0.5679012345679012,0.951,0.0265,0.0225,0.951,0.0265,0.0225,0.009626079305376121,0.19645059806890042,1.0,20.000000000000014,24.6884596824646,9.299999999999983,9.299999999999983,10.46999999999998,0.9,1.0,0.0,0.94525,0.054749999999999965,0.054749999999999965,0.0,1.3149135156709235e-05,2.5341252533894743e-12,0.0001995262282434851,1.3149135156709235e-05,0.0001995262282434851,0.5821378827095032,0.3245553970336914,0.1441659927368164,,,,,0.19569866359233856,0.5,196,0.0,0.0,0.0,161,58,0.36024844720496896,58,0.04975,1.27
23,LB-Greedy,-1.4297466270952877,-285.9493254190575,0.05,0.05,0.3586698337292161,0.6477272727272727,0.94825,0.02275,0.029,0.94825,0.02275,0.029,0.004705940982660931,0.09093605763596002,0.7585678288159038,20.000000000000014,23.750227069854738,5.599999999999996,5.599999999999996,5.599999999999996,0.95,1.0,0.0,0.941,0.05900000000000005,0.05900000000000005,0.0,5.993469585519051e-06,4.0967226898162845e-13,8.807547402511773e-08,5.993469585519051e-06,8.807547402511773e-08,0.603774905204773,0.3945031762123108,0.13902568817138672,,,,,0.2131049782037735,0.5,205,0.0,0.0,0.0,174,54,0.3103448275862069,54,0.11575,1.065
24,LB-Greedy,-0.6321853282666264,-123.90832434025879,0.15,0.15,0.5194174757281553,0.7790697674418605,0.9377551020408164,0.0326530612244898,0.02959183673469388,0.9377551020408164,0.0326530612244898,0.02959183673469388,0.009515714479909718,0.1528754129559266,1.0,19.60000000000001,22.81878065109253,6.599999999999992,6.599999999999992,9.719999999999981,0.85,0.0,0.0,0.9298469387755102,0.07015306122448983,0.07015306122448983,0.0,4.231249022268457e-06,0.0,2.446512159526293e-10,4.231249022268457e-06,2.446512159526293e-10,0.7198119759559631,0.5,0.08534378558397293,,,,,0.1849127858877182,0.5,240,0.0,0.0,0.0,219,38,0.1735159817351598,38,0.10739795918367347,1.3010204081632653
25,LB-Greedy,-2.1698147356338597,-433.96294712677195,0.1,0.1,0.4788732394366197,0.79,0.9335,0.0335,0.033,0.9335,0.0335,0.033,0.010412890161686757,0.15658481446145506,0.8497230593333305,20.000000000000014,23.622471046447753,9.633333333333315,9.633333333333315,12.669999999999972,0.9,1.0,0.0,0.9255,0.07450000000000001,0.07450000000000001,0.0,8.215579327952582e-06,0.0,3.319033226034662e-07,8.215579327952582e-06,3.319033226034662e-07,0.6227276921272278,0.3017391264438629,0.1344306617975235,,,,,0.18178905546665192,0.5,265,0.0,0.0,0.0,243,69,0.2839506172839506,69,0.11225,1.35
26,LB-Greedy,-0.8219571774782682,-164.39143549565364,0.1,0.1,0.4772727272727273,0.7280701754385965,0.9345,0.03175,0.03375,0.9345,0.03175,0.03375,0.008954325449619101,0.1367072587728107,1.0,20.000000000000014,25.239144611358643,10.449999999999978,10.449999999999978,13.194999999999968,0.9,1.0,0.0,0.92725,0.07274999999999998,0.07274999999999998,0.0,2.076374357784516e-06,0.0,3.397720771403101e-09,2.076374357784516e-06,3.397720771403101e-09,0.6678493618965149,0.5,0.10172204673290253,,,,,0.191550612449646,0.5,262,0.0,0.0,0.0,230,48,0.20869565217391303,48,0.10225,1.39
27,LB-Greedy,-0.9134885648234535,-182.6977129646907,0.1,0.1,0.5094339622641509,0.8360655737704918,0.934,0.03,0.036,0.934,0.03,0.036,0.009789492983216373,0.14832565126085412,0.9170445057598193,20.000000000000014,23.722708320617677,8.799999999999985,8.799999999999985,10.419999999999979,0.9,1.0,0.0,0.92875,0.07125000000000004,0.07125000000000004,0.0,3.529351715769735e-06,0.0,1.8257516609665458e-09,3.529351715769735e-06,1.8257516609665458e-09,0.7166510224342346,0.5,0.08766062557697296,,,,,0.18122205138206482,0.5,263,0.0,0.0,0.0,240,45,0.1875,45,0.1425,1.67
28,LB-Greedy,-0.2901778117108666,-58.035562342173314,0.25,0.25,0.6059850374064838,0.8611111111111112,0.93225,0.0295,0.03825,0.93225,0.0295,0.03825,0.011283034528707318,0.1665392550362704,1.0,20.000000000000014,22.362960529327395,6.5999999999999925,6.5999999999999925,7.659999999999989,0.75,1.0,0.0,0.92425,0.07574999999999998,0.07574999999999998,0.0,4.7120792601162975e-07,0.0,4.263141228921796e-11,4.7120792601162975e-07,4.263141228921796e-11,0.7162765264511108,0.5,0.09461233764886856,,,,,0.19267024099826813,0.5,263,0.0,0.0,0.0,244,39,0.1598360655737705,39,0.16625,1.355
29,LB-Greedy,-0.4045471483840071,-80.90942967680142,0.1,0.1,0.5169082125603864,0.794392523364486,0.93675,0.0285,0.03475,0.93675,0.0285,0.03475,0.011712834679265883,0.18518315698444088,1.0,20.000000000000014,23.287047863006592,6.849999999999992,6.849999999999992,7.07499999999999,0.9,1.0,0.0,0.929,0.07099999999999995,0.07099999999999995,0.0,1.6146103689607116e-06,0.0,6.589004342139049e-11,1.6146103689607116e-06,6.589004342139049e-11,0.7017564177513123,0.5,0.09259351342916489,,,,,0.19637174904346466,0.5,248,0.0,0.0,0.0,224,41,0.18303571428571427,41,0.1495,1.31
30,LB-Greedy,-1.1447366943953454,-228.9473388790691,0.15,0.15,0.44028103044496486,0.7032967032967034,0.94325,0.027,0.02975,0.94325,0.027,0.02975,0.008743751939115816,0.15407492403728307,1.0,20.000000000000014,24.52349042892456,7.966666666666654,7.966666666666654,12.269999999999971,0.85,1.0,0.0,0.936,0.06399999999999995,0.06399999999999995,0.0,5.331213287718128e-06,0.0,1.6249655843125765e-08,5.331213287718128e-06,1.6249655843125765e-08,0.69314044713974,0.5,0.09421010315418243,,,,,0.20831285417079926,0.5,222,0.0,0.0,0.0,190,36,0.18947368421052632,36,0.0985,1.25
