episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used,r_total_mean,reward.abs_mean,reward.p95,r_step_mean,r_step.abs_mean,r_step.p95,r_term_mean,r_term_abs_mean,r_term.p95,r_pbrs_mean,r_pbrs_abs_mean,r_pbrs.p95,r_energy_mean,r_energy_abs_mean,r_energy.p95,energy_norm.mean,energy_norm.abs_mean,energy_norm.p95,r_risk_mean,r_risk_abs_mean,r_risk.p95,task_duration_mean,task_duration_p95,chain_tx_total,chain_p95_mean,chain_risk_cost_total,unified_nonfinite_count,unified_consistency_mismatch_count,unified_illegal_trigger_count,abs_ratio_r_energy,abs_ratio_r_risk,abs_ratio_r_pbrs,abs_ratio_r_term
296,90,8.2485032081604,42,True,False,all_finished,0.0,8.999999999999984,8.999999999999982,6.784999999999991,20,True,,,,20,20,417,-1.4880915880203247,-1.4666864275932312,-1.056406134366989,-2.031937599182129,-0.1784642934799194,1.4880915880203247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545828204863289,0.0,0.0,0.0,8.999999999999982,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.002092050209205,0.9602510460251046,0.0376569037656903,0.002092050209205,0.9602510460251046,0.0376569037656903,,,0.6682058721780777,0.0128700823988765,0.1375841256231069,-0.1055827941745519,0.3308166712522506,0.0584891391918063,1.510093405842781,0.6682058721780777,-0.6682058721780777,0.2655555555555555,478,1800,1.5819178819656372,6.055932998657227,-67.45979690551758,12.0637526512146,-69.26102066040039,8.603025913238525,0.3959179669618606,0,1.0,1.0,0.8113194444444444,6.490555555555555,35191149.18966611,1.0,0.3611111111111109,-0.0172637584222365,0.2906293929520361,0.2733656345297996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0374973852758722,0.0,0.4892120586309789,21.18888888888889,37.0,False,0.0,0.0,0.0,-2.060189851467487,2.0665194983396598,-0.8039334244673088,-807.616051028331,807.616051028331,-0.9124430291851491,0.006494213724616308,0.006512712581358899,0.0,0.0021609192608496148,0.0021676710136813646,0.008712603711221822,-0.16278995892291948,0.16278995892291948,-0.0,0.22069251914067306,0.22069251914067306,1.8293538411458334,-0.007149509214346477,0.007149509214346477,0.0,6.214285714285708,6.809999999999992,315,0.0,0.0,0,0,1009637,0.9113766322395638,0.04002639765405972,0.012135666851465126,0.03646130325491123
297,95,9.003847599029541,42,True,False,all_finished,0.0,9.499999999999982,9.49999999999998,7.629999999999988,20,True,,,,20,20,426,-1.5371339321136477,-1.5896775722503662,-1.0890048623085025,-2.0583884716033936,-0.1783997416496276,1.5371339321136477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421627567651439,0.0,0.0,0.0,9.49999999999998,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0044345898004434,0.9645232815964524,0.0310421286031042,0.0044345898004434,0.9645232815964524,0.0310421286031042,,,0.6874515215555826,0.0092800374453266,0.1253652820984522,-0.0922617632895708,0.3802936971187591,0.0965101992090543,1.418039341767629,0.6874515215555826,-0.6874515215555826,0.2373684210526316,451,1900,-0.9876537322998048,6.851500034332275,-67.13959248860677,12.876829147338867,-65.95538075764973,9.598800500233969,0.4151568214098612,0,1.0,1.0,0.7126315789473678,5.701052631578943,30411607.912630744,1.0,0.4268421052631578,-0.1029423392984145,0.382831074256996,0.2798887349585816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0280094487827345,0.0,0.4988995856379992,23.442105263157895,38.3,False,0.0,0.0,0.0,-2.0647906824766618,2.068192271780613,-0.5044062956452217,-12756369.837556748,12756369.837556748,-0.5045071552640926,0.00394933868842361,0.003965509286317826,0.0,0.0025110791174109194,0.002511285423674094,0.010166350878872866,-0.14364544090005646,0.14364544090005646,-0.0,0.1931801587827157,0.1931801587827157,2.1877848307291665,-0.007127115317666789,0.007127115317666789,0.0,7.42499999999999,8.944999999999984,291,0.0,0.0,0,0,1013317,0.9134882913830772,0.0453236549188874,0.015970084511372568,0.025217969186662668
298,113,10.472647905349731,42,True,False,all_finished,0.0,11.299999999999976,11.299999999999978,8.734999999999985,20,True,,,,20,20,412,-1.5599150657653809,-1.5781723260879517,-1.143744444847107,-2.001747131347656,-0.1784238070249557,1.5599150657653809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381574345947967,0.0,0.0,0.0,11.299999999999978,,,1.7763568394002505e-15,1.0,1.0,1.0,0.0,0.0,0.0,0.0018796992481203,0.9661654135338346,0.0319548872180451,0.0018796992481203,0.9661654135338346,0.0319548872180451,,,0.6574863791465759,0.0227024294435977,0.1212121248245239,0.1253932863473892,0.7281392812728882,0.4881479442119598,3.846738576889038,0.6574863791465759,-0.6574863791465759,0.2353982300884955,532,2260,-2.4667203426361084,7.333656311035156,-68.3108139038086,10.330798149108888,-64.79479217529297,10.843375205993652,0.5303030014038086,0,1.0,1.0,0.7702433628318589,6.161946902654871,31906385.7427653,1.0,0.4088495575221235,-0.0922177290943837,0.369999260079677,0.2777815309852933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0263484415358396,0.0,0.4981013625357465,21.74336283185841,39.0,False,0.0,0.0,0.0,-2.113153463036367,2.11868650900361,-0.46480730476517496,-2.125501442945109,2.125501442945109,-0.46486744710633776,0.01193909611328373,0.011953156369699378,0.0,0.000408883795492285,0.000408883795492285,0.002410060348005105,-0.36280720442196934,0.36280720442196934,-0.0,0.5335423027559506,0.5335423027559506,2.6410481770833334,0.0,0.0,0.0,6.546153846153838,8.239999999999986,0,0.0,0.0,0,0,755109,0.9670494307741164,0.0,0.001089864911347474,0.03186070431453601
299,96,9.129969596862791,42,True,False,all_finished,0.0,9.599999999999982,9.599999999999984,7.41999999999999,20,True,,,,20,20,425,-1.4998184442520142,-1.5086750984191897,-1.1039829552173617,-2.025205373764038,-0.1784497201442718,1.4998184442520142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0436948680369744,8.341865872394223e-05,0.0,0.0,9.599999999999984,,,1.7763568394002505e-15,1.0,1.0,1.0,0.0,0.0,0.0,0.0101010101010101,0.9575757575757576,0.0323232323232323,0.0101010101010101,0.9575757575757576,0.0323232323232323,,,0.7176104784011841,0.0451633594930172,0.147058829665184,0.035886462777853,0.4271000027656555,0.2480012476444244,0.829925537109375,0.7176104784011841,-0.7176104784011841,0.2578125,495,1920,0.6905629634857178,6.843282222747803,-66.96978759765625,11.125362396240234,-67.04367065429688,9.896777153015137,0.4705882370471954,0,1.0,1.0,0.8617838541666668,6.8942708333333345,37408289.668943815,1.0,0.2536458333333335,-0.0136396721226391,0.2719960563162299,0.2583563841935908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0270068205567555,0.0,0.5094456673483364,20.84375,35.0,False,0.0,0.0,0.0,-2.0134127937540462,2.0174388772718155,-0.17886090495705353,-2.0249180156296513,2.0249180156296513,-0.272427064610588,0.011080173958316395,0.011090833875468758,0.0,0.0004250479173009212,0.0004250479173009212,0.004154657013462294,-0.26486260660040073,0.26486260660040073,-0.0,0.4494306632677739,0.4494306632677739,2.174943033854167,0.0,0.0,0.0,7.064285714285705,10.619999999999978,0,0.0,0.0,0,0,757922,0.9583329301071094,0.0,0.0015379196831565873,0.04012915020973399
300,89,8.595014810562134,42,True,False,all_finished,0.0,8.899999999999984,8.899999999999983,7.16999999999999,20,True,,,,20,20,420,-1.4889237880706787,-1.4842866659164429,-1.066549110412598,-2.0953760147094727,-0.1784442067146301,1.4889237880706787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510762512381203,0.0002953557172664,0.0,0.0,8.899999999999983,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0064377682403433,0.9592274678111588,0.0343347639484978,0.0064377682403433,0.9592274678111588,0.0343347639484978,,,0.7437229156494141,0.0341448709368705,0.0985915511846542,-0.0608266107738018,0.3383282423019409,0.1068500578403472,1.3057914972305298,0.7437229156494141,-0.7437229156494141,0.2617977528089887,466,1780,0.6805509924888611,5.2742438316345215,-69.0836410522461,8.51090145111084,-69.70132446289062,8.520856857299805,0.5070422291755676,0,1.0,1.0,0.8670646067415729,6.936516853932583,30102707.044942744,1.0,0.3039325842696631,0.0018310223885903,0.2918578682473005,0.2936888906358909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0308137197883483,0.0,0.4958619224556376,21.59550561797753,36.0,False,0.0,0.0,0.0,-2.05141072918944,2.055495783418673,-0.16784687126320494,-2.0627051477443032,2.0627051477443032,-0.1678966384934113,0.010885072656468367,0.010900901355973616,0.0,0.00040934589843799997,0.00040934589843799997,0.002433102592823908,-0.32583158612734076,0.32583158612734076,-0.0,0.5105675592485704,0.5105675592485704,2.5721923828125,0.0,0.0,0.0,7.366666666666656,9.459999999999981,0,0.0,0.0,0,0,760542,0.9664525545792925,0.0,0.0012141652500729256,0.03233328017063462
301,123,10.7259202003479,42,True,False,all_finished,0.0,12.299999999999972,12.318031558990452,7.615789473684201,20,True,,,,20,20,415,-1.6247199773788452,-1.629734754562378,-1.1565259575843816,-2.089768886566162,-0.3854256272315979,1.6247199773788452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0615728262669445,0.0001391592084909,0.0,0.0,12.318031558990452,,,0.0180315589904811,0.95,0.95,0.9951807228915662,0.05,0.0,0.0,0.0079522862823061,0.9403578528827038,0.05168986083499,0.0079522862823061,0.9403578528827038,0.05168986083499,,,0.7365049794316292,0.0075740434403996,0.1342968242242932,0.0267316214740276,0.9065911322832108,0.4785541612654924,3.04363714158535,0.7365049794316292,-0.7365049794316292,0.2044715447154471,503,2460,-3.3745555877685547,7.183331489562988,-71.0938663482666,8.630987703800201,-69.86373519897461,8.819649636745453,0.6875540986657143,0,1.0,1.0,0.9076219512195128,7.260975609756103,31910838.245825022,1.0,0.4243902439024393,-0.0555423809718496,0.3257480026136529,0.270205621641803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0408748391099098,0.0,0.5008286480833511,17.528455284552845,35.89999999999999,False,0.0,0.0,0.0,-1.7190968865807859,1.7235518252566695,-0.2244044696337521,-1.7271757804339996,1.7271757804339996,-0.22668911468103853,0.006612566787800963,0.0066389455406360084,0.0,0.0014663270654291661,0.0014663270654291661,0.009978182476237765,-0.001470631166546527,0.001470631166546527,-0.0,0.004715125540579486,0.004715125540579486,0.0,-0.023931153290301887,0.023931153290301887,0.0,6.999999999999992,8.139999999999986,454,0.0,0.0,0,0,657961,0.04389019196121097,0.7142123298196028,0.043761738390690606,0.1981357398284958
302,96,9.21041464805603,42,True,False,all_finished,0.0,9.599999999999982,9.599999999999984,7.784999999999989,20,True,,,,20,20,424,-1.5232514142990112,-1.5437294244766235,-1.094415247440338,-2.00180721282959,-0.1784609705209732,1.5232514142990112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426824956947951,8.608994129858367e-05,0.0,0.0,9.599999999999984,,,1.7763568394002505e-15,1.0,1.0,1.0,0.0,0.0,0.0,0.0020964360587002,0.9622641509433962,0.0356394129979035,0.0020964360587002,0.9622641509433962,0.0356394129979035,,,0.7885055541992188,0.0408151485025882,0.1587301641702652,-0.1207348182797432,0.5683014988899231,0.161838874220848,1.896196722984314,0.7885055541992188,-0.7885055541992188,0.2484375,477,1920,1.1817716360092163,8.063361167907715,-67.56605529785156,14.460427284240724,-70.06993103027344,7.565568923950195,0.2380952388048172,0,1.0,1.0,0.7722005208333332,6.177604166666666,31454796.487694416,1.0,0.4755208333333341,-0.1570337620670617,0.4225389983919853,0.2655052363249238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0300020256574098,0.0,0.4978106767545493,25.135416666666668,39.0,False,0.0,0.0,0.0,-1.7074639802492368,1.714692807751179,-0.03333960862253507,-1.7208277362979885,1.7208277362979885,-0.034542340880082435,0.013052947953149565,0.013064210439521854,0.0,0.00031080809558859393,0.00031080809558859393,0.0009549343600825308,-0.12700015744870788,0.12700015744870788,-0.0,0.1879806606933239,0.1879806606933239,1.9945475260416667,-0.010503362633578213,0.010503362633578213,0.0,8.49411764705881,10.879999999999978,406,0.0,0.0,0,0,659843,0.8417377223593056,0.06961468960282705,0.002059988772669338,0.08658759926519816
303,104,9.264911413192747,42,True,False,all_finished,0.0,10.39999999999998,10.432007579803448,7.726315789473675,20,True,,,,20,20,410,-1.519450545310974,-1.5259143114089966,-1.121004331111908,-2.0259456634521484,-0.2027787864208221,1.519450545310974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527382160319626,0.0004399402867701,0.0,0.0,10.432007579803448,,,0.0320075798034675,0.95,0.95,0.997560975609756,0.05,0.0,0.0,0.0037174721189591,0.949814126394052,0.0464684014869888,0.0037174721189591,0.949814126394052,0.0464684014869888,,,0.7445645481348038,0.0096137849614024,0.1174401436001062,0.0533552095293998,0.5128906443715096,0.3083113832399249,2.03941847383976,0.7445645481348038,-0.7445645481348038,0.2586538461538462,538,2080,-0.5451008677482605,6.460570335388184,-68.81464385986328,9.758320093154907,-67.5897102355957,8.410256028175354,0.5462984517216682,0,1.0,1.0,0.6671274038461538,5.33701923076923,25955370.70347062,1.0,0.3865384615384611,-0.0972019954723549,0.3540996627300341,0.2568976672576793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0342746439628612,0.0,0.5011108684622181,20.278846153846153,35.849999999999994,False,0.0,0.0,0.0,-2.081042971432794,2.0837147782821406,-0.21780204984055548,-2.665123684775573,2.665123684775573,-0.21791397213631344,0.004136676432570922,0.0041539084515274305,0.0,0.001887558241830512,0.001897681806619674,0.01060663386502941,-0.2542129275531684,0.2542129275531684,-0.0,0.3163446285282047,0.3163446285282047,3.0676084480800747,-0.010089064985007995,0.010089064985007995,0.0,7.399999999999989,9.374999999999982,351,0.0,0.0,0,0,1034913,0.9402979791271528,0.037318036922813054,0.007019258953373414,0.015364724996660629
304,92,9.06538701057434,42,True,False,all_finished,0.0,9.199999999999983,9.271754255294786,7.842105263157883,20,True,,,,20,20,418,-1.4886436462402344,-1.5132374167442322,-1.0746383607387542,-2.001504421234131,-0.1987807005643844,1.4886436462402344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0509175627161119,0.1973591877521992,0.0,0.0,9.271754255294786,,,0.0717542552948025,0.95,0.95,0.985645933014354,0.05,0.0,0.0,0.0061099796334012,0.9389002036659878,0.054989816700611,0.0061099796334012,0.9389002036659878,0.054989816700611,,,0.7922038435935974,0.0251577273011207,0.1343283653259277,-0.1044767871499061,0.5731616616249084,0.1805196404457092,2.273414373397827,0.7922038435935974,-0.7922038435935974,0.2668478260869565,491,1840,2.284860372543335,9.311903953552246,-66.1438980102539,13.14878273010254,-68.96598052978516,5.9231719970703125,0.3432835936546325,0,1.0,1.0,0.7774456521739131,6.219565217391305,26171075.68175178,1.0,0.5266304347826091,-0.054756104488881,0.3443254643931888,0.2895693599043076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029810377075941,0.0,0.4903994689229876,23.152173913043477,38.0,False,0.0,0.0,0.0,-2.0507506626837606,2.05367594086616,-0.5528690473151979,-2.206445689227748,2.206445689227748,-0.552916152207777,0.005837367454588093,0.005862063851368153,0.0,0.0020839249509030646,0.0023286487949088102,0.009027187564660536,-0.19094446925475614,0.19094446925475614,-0.0,0.25210017223456643,0.25210017223456643,2.5220723470052047,-0.007687002402392923,0.007687002402392923,0.0,7.23749999999999,9.309999999999983,298,0.0,0.0,0,0,1038551,0.9232301162365837,0.037167204419016414,0.011259182871274975,0.028343496473124945
305,90,8.524202823638916,42,True,False,all_finished,0.0,8.999999999999984,8.999999999999982,6.9849999999999905,20,True,,,,20,20,428,-1.5146055221557615,-1.5192275047302246,-1.138981932401657,-2.015519380569458,-0.1880972236394882,1.5146055221557615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0840391309649646,0.5300913370192138,0.0,0.0,8.999999999999982,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0021459227467811,0.927038626609442,0.0708154506437768,0.0021459227467811,0.927038626609442,0.0708154506437768,,,0.713053397834301,0.0017555296653881,0.0974037060514092,0.0005295290611684,0.3984787203371525,0.1983427563682198,1.2175987735390663,0.713053397834301,-0.713053397834301,0.2588888888888889,466,1800,1.460550308227539,6.971541404724121,-67.71492004394531,11.160998284816742,-68.26992511749268,7.499297022819519,0.5160648301243782,0,1.0,1.0,0.7749305555555555,6.199444444444444,30271083.693795893,1.0,0.444444444444445,-0.0479451107606296,0.3282904223130707,0.2803453115524411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0516080433375232,0.0,0.492791419291041,21.58888888888889,36.0,False,0.0,0.0,0.0,-1.6634373666174331,1.6667725756908085,-0.031996552328800346,-1.6722831915548313,1.6722831915548313,-0.03217699482361535,0.008467379718324062,0.008481029345784916,0.0,0.0003784452190850088,0.0003784452190850088,0.0013744533835177001,-0.03151755877630493,0.03151755877630493,-0.0,0.06697889977268105,0.06697889977268105,0.7858418782552083,-0.009653751179566976,0.009653751179566976,0.0,9.092857142857126,11.679999999999975,433,0.0,0.0,0,0,666662,0.6299633131524919,0.19295622229478954,0.007564247147236167,0.1695162174054824
306,117,11.0132315158844,42,True,False,all_finished,0.0,11.699999999999974,11.76348413467405,8.80526315789472,20,True,,,,20,20,426,-1.5644588470458984,-1.5418001413345337,-1.1458590984344492,-2.035847425460815,-0.1784554719924926,1.5644588470458984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599550080885615,0.0741621520609143,0.0,0.0,11.76348413467405,,,0.0634841346740753,0.95,0.95,0.976525821596244,0.05,0.0,0.0,0.0035398230088495,0.9486725663716814,0.047787610619469,0.0035398230088495,0.9486725663716814,0.047787610619469,,,0.7881660461425781,0.0011650025844573,0.0775689706206321,-0.1516849547624588,0.5284343212842941,0.1109558660537004,2.8150768876075745,0.7881660461425781,-0.7881660461425781,0.2414529914529914,565,2340,-3.2741992473602295,6.605856895446777,-71.25450134277344,8.524139165878296,-69.30303573608398,9.307223320007324,0.5227908790111542,0,1.0,1.0,0.8460470085470085,6.768376068376068,31193495.45836699,1.0,0.3452991452991452,-0.0355478582297062,0.3034041330727659,0.2678562748430595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0375365197856406,0.0,0.4902904547221608,19.923076923076923,34.0,False,0.0,0.0,0.0,-2.188359889004251,2.189814895478,-0.9523718693019443,-12755241.61302854,12755241.61302854,-0.9560770385749376,0.002483310793472762,0.0025049783974407016,0.0,0.0027800467843282356,0.0027803687084681874,0.008592289291097194,-0.16620354810075635,0.16620354810075635,-0.0,0.2187858670752701,0.2187858670752701,2.19766845703125,-0.00845770894059309,0.00845770894059309,0.0,7.699999999999989,8.359999999999987,281,0.0,0.0,0,0,1045808,0.9236270330766819,0.04700121450289649,0.015451076288124269,0.013920676132297367
307,88,8.823210000991821,42,True,False,all_finished,0.0,8.799999999999985,8.799999999999985,7.534999999999989,20,True,,,,20,20,413,-1.4833717346191406,-1.5043091773986816,-1.0464011669158937,-2.0162060260772705,-0.1784321367740631,1.4833717346191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056751198879027,0.2440008481388129,0.0,0.0,8.799999999999985,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0042016806722689,0.9474789915966386,0.0483193277310924,0.0042016806722689,0.9474789915966386,0.0483193277310924,,,0.7916703224182129,0.0278801545500755,0.1315789520740509,-0.1093062758445739,0.4580841064453125,0.1181524395942688,2.6405739784240723,0.7916703224182129,-0.7916703224182129,0.2704545454545454,476,1760,3.615605354309082,8.060494422912598,-65.28463745117188,14.93470573425293,-69.52001190185547,7.856480598449707,0.3421052694320678,0,1.0,1.0,0.884659090909091,7.077272727272728,29051291.47529534,1.0,0.5619318181818186,-0.0979861943206034,0.3819280771736004,0.2839418828529969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0343023504637277,0.0,0.4928027610757536,24.738636363636363,37.0,False,0.0,0.0,0.0,-2.132375061245786,2.1401125239505943,-0.13826411833413044,-2.8781743817785435,2.8781743817785435,-0.13868833667277272,0.007106826209025755,0.007144633797832907,0.0,0.0012643162830000194,0.001266294207753522,0.0075431663312840935,-0.2377352221971427,0.2377352221971427,-0.0,0.30558080008157906,0.30558080008157906,2.718701171875,-0.008375152599280183,0.008375152599280183,0.0,7.788888888888877,11.599999999999975,350,0.0,0.0,0,0,1048691,0.9340484257306965,0.032905507346845414,0.004975199300856027,0.0280708676216021
308,87,8.476958751678467,42,True,False,all_finished,0.0,8.699999999999985,8.699999999999985,7.35499999999999,20,True,,,,20,20,410,-1.4763798713684082,-1.465958595275879,-1.1070945382118225,-2.072737216949463,-0.3477014303207397,1.4763798713684082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071617439678631,0.4912447458804469,0.0,0.0,8.699999999999985,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.010204081632653,0.9387755102040816,0.0510204081632653,0.010204081632653,0.9387755102040816,0.0510204081632653,,,0.7463365495204926,0.0180012043565511,0.108568649739027,0.0370140047743916,0.3454940766096115,0.2082683891057968,2.462769627571106,0.7463365495204926,-0.7463365495204926,0.2816091954022988,490,1740,3.865955352783203,7.24033260345459,-67.83295059204102,12.825753688812256,-70.96399688720703,8.17228078842163,0.3767283409833908,0,1.0,1.0,0.8154454022988509,6.523563218390807,28238527.56286354,1.0,0.5172413793103449,-0.0536602993552636,0.3241215198357332,0.2704612204804696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0466157359611412,0.0,0.5033864403411147,23.02298850574713,35.7,False,0.0,0.0,0.0,-2.009711487757898,2.01286487827686,-0.22822797627303595,-2.020351284485978,2.020351284485978,-0.22832388395567924,0.010355979644779262,0.010369279709769943,0.0,0.00028381708329845256,0.00028381708329845256,0.0015576365303653127,-0.30475077678966866,0.30475077678966866,-0.0,0.5100569493085462,0.5100569493085462,2.281416829427083,0.0,0.0,0.0,7.561538461538451,10.359999999999976,0,0.0,0.0,0,0,780969,0.9662239506697947,0.0,0.0008998528777548492,0.03287619645245056
309,123,11.630436420440674,42,True,False,all_finished,0.0,12.299999999999972,12.402824945449806,9.14444444444443,20,True,,,,20,20,435,-1.5868967771530151,-1.609204649925232,-1.2038321852684022,-2.0633339881896973,-0.1784402877092361,1.5868967771530151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043112817752592,0.0,0.0,0.0,12.402824945449806,,,0.102824945449834,0.9,0.9,0.9793103448275862,0.1,0.0,0.0,0.0018018018018018,0.9603603603603604,0.0378378378378378,0.0018018018018018,0.9603603603603604,0.0378378378378378,,,0.7996458858251572,0.0185449346899986,0.0898030987009406,0.037976517342031,0.8260601535439491,0.4494073130190372,4.566566467285156,0.7996458858251572,-0.7996458858251572,0.2256097560975609,555,2460,-3.5246617794036865,6.715198040008545,-71.4643383026123,9.16589641571045,-68.24334144592285,10.875284194946287,0.5777649208903313,0,1.0,1.0,0.8195121951219511,6.5560975609756085,30325496.206794687,1.0,0.2743902439024392,-0.0338968868443149,0.2941701333585139,0.2602732465141991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0289804621944204,0.0,0.5030198808123426,20.398373983739837,34.0,False,0.0,0.0,0.0,-1.9747591300885743,1.976446008218096,-0.1936965374969581,-3.403785250489984,3.403785250489984,-0.20202686555742053,0.0031892936264371094,0.003216269110776855,0.0,0.002938688338576758,0.002947304551954996,0.009917035784667655,-0.10629355954123905,0.10629355954123905,-0.0,0.1629102854533611,0.1629102854533611,1.3704060872395851,-0.011923170405891316,0.011923170405891316,0.0,8.299999999999986,9.824999999999982,330,0.0,0.0,0,0,1055899,0.8545851429551499,0.0958605989843067,0.02369591057760774,0.02585834748293567
