episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local
608,106,11.289643287658691,10.600000000000001,-0.010870413854718208,-1.1522639645856443,0.09761650674045086,0.03385435417294502,0.85,0.85,0.9784172661870504,8.270588235294104,9.83999999999998,17,10.698993167877177,10.599999999999978,0.003970116879708133,0.0,0.0,0.0,3,0.15,0.0,0.9946332737030411,0.005366726296958855,0.0,0.9946332737030411,0.005366726296958855,0.4177821644777344,22.87735849056604,37.5,0.41794217311820686,0.7980028271675109,0.0,0.0,0.0,0.0,0.26618705035971224,0.6491228342056274,0.125,411,0,75.80343652307707,0.018867924528301928,0.0,0.0,0.7363207547169811,0.0,0.0,0.058555727203687034,0.6192632019519806,0.35382432738939923,0.011928230058401823,0.18652037779490152,1.4088265597820282,0.2636792452830189,0.09508882214625676,0,True,0.0003,0.8,1.1
609,104,11.654924631118774,10.4,0.003974097315222025,0.4133060847109917,0.11538565941154952,0.026607802137732506,0.95,0.95,0.9930875576036866,8.831578947368405,10.30999999999998,19,10.439946870803812,10.399999999999979,0.0008043831657205281,0.0,0.0,0.0,1,0.05,0.0,0.998015873015873,0.001984126984126984,0.0,0.998015873015873,0.001984126984126984,0.4229848497144233,26.673076923076923,40.0,0.4229184092050266,0.8061135351657863,0.0,0.0,0.0,0.0,0.14314115308151093,0.7058823704719543,0.1428571492433548,432,0,86.51474249411781,0.01923076923076927,0.0,0.0,0.7576923076923077,0.0,0.0,0.1427452713251114,0.43742796778678894,0.4239954650402069,0.04096828028559685,0.1111111119389534,3.541078567504883,0.2423076923076923,0.190476194024086,0,True,0.0003,0.8,1.1
610,97,9.628336906433105,9.700000000000001,-0.0023612482473254204,-0.22904112949826871,0.14313793480396256,0.04385453090071678,1.0,1.0,1.0,7.454999999999989,8.939999999999985,20,9.699999999999983,9.699999999999982,0.005536939322735108,0.0,0.0,0.0,0,0.0,0.0,0.9980952380952381,0.0019047619047619048,0.0,0.9980952380952381,0.0019047619047619048,0.426340517658049,21.75257731958763,38.0,0.426340517658049,0.8010341197252273,0.0,0.0,0.0,0.0,0.21904761904761905,0.5472727417945862,0.20000000298023224,410,0,86.41726617191506,0.03092783505154645,0.0,0.0,0.729381443298969,0.0,0.0,-0.010658877236502511,0.6317590389932904,0.2140562938792365,0.003925993148836174,0.1237427049449512,0.9519558208329337,0.2706185567010309,0.07028527557849884,0,True,0.0003,0.8,1.1
611,97,10.032516956329346,9.700000000000001,-0.00316733424551785,-0.30723145726041534,0.14912072420120231,0.04103974625468254,1.0,1.0,1.0,7.644999999999991,9.699999999999982,20,9.699999999999983,9.699999999999982,0.0018777386728777083,0.0,0.0,0.0,0,0.0,0.0018281535648994515,0.9945155393053017,0.003656307129798903,0.0018281535648994515,0.9945155393053017,0.003656307129798903,0.43429955113631163,21.77319587628866,35.0,0.4340304351427138,0.8121605813503264,0.0,0.0,0.0,0.0,0.22893772893772893,0.6017241477966309,0.1428571492433548,421,1,85.76596946443345,0.010309278350515485,0.0,0.0,0.7180412371134021,0.0,0.0,0.110100157558918,0.5531048774719238,0.2782450318336487,0.03657954931259155,0.20588235557079315,1.3798145055770874,0.28195876288659794,0.05882352963089943,0,True,0.0003,0.8,1.1
612,108,11.077419519424438,10.8,-0.0010402961634099483,-0.11235201590803524,0.12030252851545797,0.03306613862514496,0.9,0.9,0.9836065573770492,8.111111111111098,9.94999999999998,18,10.83148476600645,10.799999999999978,0.0032256066076712243,0.0,0.0,0.0,2,0.1,0.0,0.9962616822429906,0.003738317757009346,0.0,0.9962616822429906,0.003738317757009346,0.43020475447302925,21.685185185185187,37.0,0.4302036768848257,0.816973978281021,0.0,0.0,0.0,0.0,0.21200750469043153,0.6551724076271057,0.1666666716337204,422,0,78.93742755622658,0.01851851851851856,0.0,0.0,0.7523148148148148,0.0,0.0,-0.005532740770528714,0.4262499312559764,0.39267552892367047,0.017914789263159037,0.2025210162003835,1.1575334866841633,0.24768518518518517,0.057242454340060554,0,True,0.0003,0.8,1.1
613,102,10.956490278244019,10.200000000000001,0.008278002962470055,0.8443562051208098,0.15875751003622995,0.035980578511953354,0.9,0.9,0.9903147699757869,7.466666666666656,10.11499999999998,18,10.255269031524643,10.19999999999998,0.006095461427073061,0.0,0.0,0.0,2,0.1,0.0,0.9955555555555555,0.0044444444444444444,0.0,0.9955555555555555,0.0044444444444444444,0.4367710842148346,23.91176470588235,41.0,0.4366756314197085,0.8062871515750885,0.0,0.0,0.0,0.0,0.08705357142857142,0.6428571343421936,0.20000000298023224,411,0,83.19452024712886,0.009803921568627472,0.0,0.0,0.7794117647058824,0.0,0.0,0.21832849085330963,0.6157532334327698,0.2516072988510132,0.0425737202167511,0.12962962687015533,2.897451162338257,0.22058823529411764,0.07407407462596893,0,True,0.0003,0.8,1.1
614,118,12.339126348495483,11.8,-0.011266669258475304,-1.329466893824548,0.08489429987966998,0.03136131539940834,0.85,0.85,0.9785714285714285,8.864705882352926,10.919999999999977,17,12.088273077011088,11.799999999999974,0.007469363024723678,0.0,0.0,0.0,3,0.15,0.0,0.9925093632958801,0.00749063670411985,0.0,0.9925093632958801,0.00749063670411985,0.4327781688668607,22.771186440677965,38.0,0.4327781688668607,0.8107559353113173,0.0,0.0,0.0,0.0,0.22889305816135083,0.5,0.15952381491661044,412,0,72.61339040000016,0.03389830508474583,0.0,0.0,0.773728813559322,0.0,0.0,-0.0807995218783617,0.7245530337095261,0.36631882935762405,0.005729692056775093,0.18390950933098793,1.30671826004982,0.22627118644067798,0.11127284727990627,0,True,0.0003,0.8,1.1
615,114,12.242229700088501,11.4,-0.0040645417757332325,-0.463357721129138,0.10903119742870325,0.02923337183892727,0.85,0.85,0.9838709677419355,8.527777777777764,10.464999999999977,18,11.517583570480326,11.399999999999975,0.0012323466287742038,0.0,0.0,0.0,3,0.15,0.0,0.9981884057971014,0.0018115942028985507,0.0,0.9981884057971014,0.0018115942028985507,0.4385819045773691,21.736842105263158,35.0,0.4385133161597098,0.8145953953266145,0.0,0.0,0.0,0.0,0.22363636363636363,0.6552365601062775,0.1666666716337204,429,0,75.21612755027043,0.026315789473684268,0.0,0.0,0.7578947368421053,0.0,0.0,-0.06138831377029419,0.3214870095252991,0.44318637251853943,0.061123259365558624,0.2539682686328888,1.0635921955108643,0.24210526315789474,0.1269841343164444,0,True,0.0003,0.8,1.1
616,97,9.647952318191528,9.700000000000001,0.00930113811045885,0.9022105241126639,0.16566951572895033,0.03951353579759598,1.0,1.0,1.0,7.574999999999989,9.319999999999983,20,9.699999999999983,9.699999999999982,2.6346940382907196e-06,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.433044741077579,23.690721649484537,39.0,0.43291705665180996,0.8121143400669097,0.0,0.0,0.0,0.0,0.16700201207243462,0.6363636255264282,0.20000000298023224,414,0,92.48077185684228,0.02061855670103097,0.0,0.0,0.7438144329896907,0.0,0.0,0.03341806307435036,0.43195703625679016,0.3278491795063019,0.05094559118151665,0.14084507524967194,1.124820590019226,0.25618556701030926,0.0845070406794548,0,True,0.0003,0.8,1.1
617,109,12.200268745422363,10.9,-0.009927021339535713,-1.0820451547233636,0.05853812247514718,0.028088245540857315,0.8,0.8,0.9759615384615384,8.999999999999986,10.824999999999978,16,11.09944998741148,10.899999999999977,0.004624220418236706,0.0,0.0,0.0,4,0.2,0.0,0.9961977186311787,0.0038022813688212928,0.0,0.9961977186311787,0.0038022813688212928,0.43298008027593304,25.18348623853211,36.0,0.43298008027593304,0.8116368114948271,0.0,0.0,0.0,0.0,0.22072936660268713,0.6823114454746246,0.1428571492433548,411,0,75.15166335766136,0.009174311926605524,0.0,0.0,0.7587155963302752,0.0,0.0,0.06790999323129654,0.5597230792045593,0.38645200431346893,0.024534554220736027,0.2088431566953659,1.9197590351104736,0.24128440366972478,0.23081201314926147,0,True,0.0003,0.8,1.1
618,113,11.764232635498047,11.3,-0.017486507073044777,-1.9759755241066561,0.07275564521551124,0.03416779637336731,0.95,0.95,0.9928057553956835,8.75789473684209,10.489999999999977,19,11.362354621887185,11.299999999999976,0.010031341945730056,0.0,0.0,0.0,1,0.05,0.0,0.9925233644859813,0.007476635514018692,0.0,0.9925233644859813,0.007476635514018692,0.43423058071577575,23.893805309734514,40.0,0.43423058071577575,0.8148262053728103,0.0,0.0,0.0,0.0,0.2261682242990654,0.4337349534034729,0.18666667044162827,414,0,74.73965791116034,0.035398230088495644,0.0,0.0,0.7632743362831859,0.0,0.0,0.12404804800947507,0.9140769839286804,0.35272444287935895,0.007763876890142758,0.1988251656293869,1.933085521062215,0.23672566371681417,0.13041367754340172,0,True,0.0003,0.8,1.1
619,119,12.961050987243652,11.9,-0.009334400296211243,-1.1107936644512861,0.05577123053371906,0.02310873009264469,0.8,0.8,0.983451536643026,9.535294117647041,11.099999999999977,17,12.087047328948952,11.899999999999974,0.004121328867998424,0.0,0.0,0.0,4,0.2,0.0,0.9942857142857143,0.005714285714285714,0.0,0.9942857142857143,0.005714285714285714,0.44381878021507754,24.537815126050422,38.0,0.44381878021507754,0.8175119906663895,0.0,0.0,0.0,0.0,0.20761904761904762,0.6666666865348816,0.20000000298023224,416,0,70.39459873684225,0.04201680672268916,0.0,0.0,0.7794117647058824,0.0,0.0,0.03623514575883746,0.4427666813135147,0.38806070387363434,0.036401025019586086,0.17142857611179352,0.9921857714653015,0.22058823529411764,0.2532467618584633,0,True,0.0003,0.8,1.1
620,101,10.544869899749756,10.100000000000001,0.008852300234138966,0.894082433037341,0.16076840460300446,0.03389987722039223,0.95,0.95,0.9951338199513382,7.426315789473674,9.199999999999982,19,10.124095029830912,10.09999999999998,0.00301226220751656,0.0,0.0,0.0,1,0.05,0.0020964360587002098,0.9937106918238994,0.0041928721174004195,0.0020964360587002098,0.9937106918238994,0.0041928721174004195,0.43190699928938087,20.683168316831683,36.0,0.4317797856191344,0.8038285076618193,0.0,0.0,0.0,0.0,0.14105263157894737,0.6842105388641357,0.20000000298023224,409,1,83.14852347797996,0.01980198019801984,0.0,0.0,0.7638613861386139,0.0,0.0,-0.07719127088785172,0.9288617372512817,0.4089784622192383,0.05617119371891022,0.17391304671764374,2.8821752071380615,0.23613861386138613,0.043478261679410934,0,True,0.0003,0.8,1.1
621,126,14.357702493667603,12.600000000000001,-0.0210440531373024,-2.6515510217325966,0.034830921329557896,0.03262392804026604,0.8,0.8,0.9611872146118722,9.956249999999981,12.524999999999972,16,12.925715570449805,12.599999999999971,0.004823630541216341,0.0,0.0,0.0,4,0.2,0.001639344262295082,0.9918032786885246,0.006557377049180328,0.001639344262295082,0.9918032786885246,0.006557377049180328,0.4344169094552478,23.706349206349206,38.75,0.43440322019973177,0.8094323933124542,0.0,0.0,0.0,0.0,0.30578512396694213,0.5233160853385925,0.125,424,1,68.93102648488332,0.007936507936507955,0.0,0.0,0.7579365079365079,0.0,0.0,-0.11386123299598694,0.6384195685386658,0.43597710132598877,0.05132412910461426,0.20370370149612427,1.8905187845230103,0.24206349206349206,0.24074074625968933,0,True,0.0003,0.8,1.1
622,125,12.941079378128052,12.5,-0.00611197529360652,-0.7639968720239584,0.10042130649089809,0.028865523636341095,0.8,0.8,0.962877030162413,8.274999999999988,11.674999999999974,16,12.651489496231056,12.499999999999972,0.002102733936110382,0.0,0.0,0.0,4,0.2,0.0,0.9963503649635036,0.0036496350364963502,0.0,0.9963503649635036,0.0036496350364963502,0.43466319128088654,19.424,35.8,0.4348292091978435,0.8059120208024979,0.0,0.0,0.0,0.0,0.23713235294117646,0.5230769515037537,0.125,419,0,68.41314844235309,0.0480000000000001,0.0,0.0,0.7808,0.0,0.0,0.008838620968163013,0.6436071991920471,0.3708517849445343,0.026973025873303413,0.2068965584039688,1.0359841585159302,0.2192,0.12068965286016464,0,True,0.0003,0.8,1.1
623,100,10.597574949264526,10.0,-0.00024855375522747636,-0.024855504753290292,0.13816590160131453,0.040024444460868835,1.0,1.0,1.0,8.079999999999988,9.334999999999983,20,9.999999999999979,9.99999999999998,0.0065942370283796035,0.0,0.0,0.0,0,0.0,0.0,0.9959839357429718,0.004016064257028112,0.0,0.9959839357429718,0.004016064257028112,0.42932018632354446,25.51,40.0,0.42932018632354446,0.8121788829565049,0.0,0.0,0.0,0.0,0.17269076305220885,0.6086956262588501,0.1666666716337204,412,0,85.45029259216511,0.030000000000000058,0.0,0.0,0.751,0.0,0.0,-0.17705126106739044,0.6550964713096619,0.3855891227722168,0.07644300162792206,0.20000000298023224,1.7335058450698853,0.249,0.03333333507180214,0,True,0.0003,0.8,1.1
624,118,12.74913501739502,11.8,0.0010262960568070412,0.12110295656869526,0.08910187631845473,0.023343076929450035,0.95,0.95,0.9976580796252927,8.552631578947356,10.359999999999976,19,11.839602384567238,11.799999999999974,2.5220392531228432e-06,0.0,0.0,0.0,1,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.43999015991378704,20.923728813559322,37.0,0.44001974603860006,0.8223557591438293,0.0,0.0,0.0,0.0,0.1791907514450867,0.7045454382896423,0.125,426,0,75.03640779531547,0.059322033898305204,0.0,0.0,0.7800847457627119,0.0,0.0,-0.028169944416731596,0.5275436639785767,0.41502387821674347,0.029281049966812134,0.2298850640654564,2.7619811296463013,0.21991525423728814,0.25610632449388504,0,True,0.0003,0.8,1.1
625,124,13.602494239807129,12.4,-0.03466877341270447,-4.298927902521784,-0.001967710163444282,0.04397042095661163,0.4,0.4,0.9350961538461539,9.299999999999985,12.149999999999974,11,12.829725189208968,12.399999999999972,0.0034184509766098273,0.0,0.0,0.0,12,0.6,0.0,0.9935794542536116,0.006420545746388443,0.0,0.9935794542536116,0.006420545746388443,0.428321083425732,21.548387096774192,36.0,0.428321083425732,0.8182664185762405,0.0,0.0,0.0,0.0,0.367479674796748,0.3636363744735718,0.125,397,0,64.76819698666682,0.0322580645161291,0.0,0.0,0.7487903225806452,0.0,0.0,-0.03520877659320831,0.8778578639030457,0.3666699230670929,0.01885964418761432,0.19161320477724075,2.483183741569519,0.25120967741935485,0.02993585169315338,0,True,0.0003,0.8,1.1
626,103,11.88842511177063,10.3,-0.004707495681941509,-0.48487213539627455,0.1095146596431732,0.03281246870756149,0.95,0.95,0.9976303317535545,8.831578947368405,10.11999999999998,19,10.333186969757062,10.29999999999998,0.00826027695636392,0.0,0.0,0.0,1,0.05,0.0,0.9882121807465619,0.011787819253438114,0.0,0.9882121807465619,0.011787819253438114,0.43263440288928817,25.563106796116504,39.0,0.43273283748002295,0.8046633601188659,0.0,0.0,0.0,0.0,0.17288801571709234,0.6310695886611939,0.17333333790302238,421,0,82.921503259608,0.00970873786407769,0.0,0.0,0.7529126213592233,0.0,0.0,-0.02933966275304556,0.49225758016109467,0.4232603907585144,0.018470682203769684,0.16258064657449722,1.2395834922790527,0.2470873786407767,0.14258064329624176,0,True,0.0003,0.8,1.1
627,123,13.413535833358765,12.3,-0.01558274682611227,-1.9166777711880767,0.03685351461172104,0.02741916850209236,0.6,0.6,0.9331742243436754,9.283333333333315,11.334999999999976,12,12.856814174652083,12.299999999999972,0.004245229802036762,0.0,0.0,0.0,8,0.4,0.0,0.9945255474452555,0.005474452554744526,0.0,0.9945255474452555,0.005474452554744526,0.4225837553889165,24.951219512195124,39.0,0.42248994123982964,0.8065260708332062,0.0,0.0,0.0,0.0,0.27052238805970147,0.4790064036846161,0.1428571492433548,403,0,66.89825244335869,0.008130081300813026,0.0,0.0,0.7772357723577236,0.0,0.0,0.0838039512746036,1.0250792801380157,0.4090427905321121,-0.0022486280649900436,0.23706896603107452,3.8854920864105225,0.22276422764227644,0.2019704431295395,0,True,0.0003,0.8,1.1
628,113,10.841772556304932,11.3,0.009275674819946289,1.0481512593863966,0.16743890941143028,0.031991951167583466,0.85,0.85,0.9710843373493976,7.188235294117638,9.299999999999981,17,11.531155662536602,11.299999999999976,2.738457684712352e-06,0.0,0.0,0.0,3,0.15,0.0,1.0,0.0,0.0,1.0,0.0,0.4390715379673839,19.539823008849556,38.0,0.4390715379673839,0.8081688016653058,0.0,0.0,0.0,0.0,0.16735537190082644,0.6666666865348816,0.20000000298023224,406,0,77.03809994666682,0.04424778761061956,0.0,0.0,0.7845132743362832,0.0,0.0,0.0425078384578228,1.2287876605987549,0.33424392342567444,0.03196505084633827,0.16363635659217834,4.864740371704102,0.21548672566371682,0.145454540848732,0,True,0.0003,0.8,1.1
629,137,14.901538372039795,13.700000000000001,-0.01736939139664173,-2.3796065738098444,0.008806752506643282,0.025348631665110588,0.65,0.65,0.9193548387096774,9.86923076923075,11.759999999999973,13,14.170834045410135,13.699999999999967,0.002602450655903129,0.0,0.0,0.0,7,0.35,0.0,0.9949324324324325,0.005067567567567568,0.0,0.9949324324324325,0.005067567567567568,0.4315028112624724,22.240875912408757,37.19999999999999,0.4315878114926242,0.8050580322742461,0.0,0.0,0.0,0.0,0.3156089193825043,0.398064523935318,0.1111111119389534,408,0,63.91448969696985,0.036496350364963584,0.0,0.0,0.7839416058394161,0.0,0.0,0.009521839581429959,0.823201036453247,0.2918246269226074,0.0011873021721839905,0.1454787641763687,2.1183603525161745,0.21605839416058395,0.2941051095724106,0,True,0.0003,0.8,1.1
630,126,13.616854667663574,12.600000000000001,-0.008187335915863514,-1.031604522548996,0.04659630265086889,0.02515150047838688,0.9,0.9,0.990632318501171,9.183333333333318,11.834999999999972,18,12.669678440093966,12.599999999999971,0.0027112830810549038,0.0,0.0,0.0,2,0.1,0.0,0.9944852941176471,0.0055147058823529415,0.0,0.9944852941176471,0.0055147058823529415,0.4323178431409086,21.238095238095237,36.0,0.4323352866646371,0.8147983133792877,0.0,0.0,0.0,0.0,0.22242647058823528,0.6000000238418579,0.1428571492433548,423,0,70.58351692165304,0.03968253968253977,0.0,0.0,0.7841269841269841,0.0,0.0,0.11366160990049441,0.4846961796283722,0.451821764310201,0.0026370293150345483,0.24160839120546976,1.1913118362426758,0.21587301587301588,0.17855478078126907,0,True,0.0003,0.8,1.1
631,87,8.915621042251587,8.700000000000001,0.01649700477719307,1.4352396468682782,0.17275313287973415,0.03661102056503296,1.0,1.0,1.0,7.23999999999999,8.604999999999986,20,8.699999999999985,8.699999999999985,0.003033376846749797,0.0,0.0,0.0,0,0.0,0.0022624434389140274,0.995475113122172,0.0022624434389140274,0.0022624434389140274,0.995475113122172,0.0022624434389140274,0.43067699110071206,25.988505747126435,40.0,0.4304742828993206,0.8233744114637375,0.0,0.0,0.0,0.0,0.07482993197278912,0.6666666865348816,0.20000000298023224,408,1,94.97903734287746,0.011494252873563239,0.0,0.0,0.7459770114942529,0.0,0.0,-0.11708225309848785,1.3018608093261719,0.35710203647613525,0.024320101365447044,0.2753623127937317,5.413193225860596,0.2540229885057471,0.11594203114509583,0,True,0.0003,0.8,1.1
632,93,9.635262489318848,9.3,0.014549164101481438,1.3530723615830225,0.17680476307868956,0.040509581565856934,0.95,0.95,0.9952153110047847,7.452631578947358,8.939999999999984,19,9.311126003265365,9.299999999999983,0.001450728822700475,0.0,0.0,0.0,1,0.05,0.0,0.997920997920998,0.002079002079002079,0.0,0.997920997920998,0.002079002079002079,0.4390543968897433,23.322580645161292,37.0,0.4390543968897433,0.8109605491161347,0.0,0.0,0.0,0.0,0.13333333333333333,0.699999988079071,0.20000000298023224,417,0,93.49794559288905,0.03225806451612909,0.0,0.0,0.7413978494623656,0.0,0.0,0.1701175570487976,0.7445381283760071,0.3944794833660126,0.03558393195271492,0.23880596458911896,5.6170830726623535,0.2586021505376344,0.2238806039094925,0,True,0.0003,0.8,1.1
633,88,9.310238122940063,8.8,0.009822122752666473,0.8643467310734804,0.1999859355390068,0.04828202724456787,1.0,1.0,1.0,6.99999999999999,8.514999999999986,20,8.799999999999985,8.799999999999985,0.008097530180515,0.0,0.0,0.0,0,0.0,0.0,0.993801652892562,0.006198347107438017,0.0,0.993801652892562,0.006198347107438017,0.44128051674607294,22.693181818181817,36.64999999999999,0.44128051674607294,0.8216441512107848,0.0,0.0,0.0,0.0,0.15289256198347106,0.692307710647583,0.20000000298023224,410,0,96.26216650790714,0.02272727272727277,0.0,0.0,0.725,0.0,0.0,0.019087739288806915,0.6957473754882812,0.35154494643211365,0.022455759346485138,0.1756756752729416,1.6756218671798706,0.275,0.0,0,True,0.0003,0.8,1.1
634,138,15.25386095046997,13.8,-0.0341448038816452,-4.711982539234123,-3.70605608623003e-05,0.04076503589749336,0.55,0.55,0.8969555035128806,10.427272727272706,13.34999999999997,11,14.462303152084331,13.799999999999967,0.0026517164061694667,0.0,0.0,0.0,9,0.45,0.003105590062111801,0.9968944099378882,0.0,0.003105590062111801,0.9968944099378882,0.0,0.43464894306953944,23.246376811594203,39.0,0.43446049940629855,0.814275985956192,0.0,0.0,0.0,0.0,0.4009433962264151,0.4038461446762085,0.10000000149011612,387,2,58.48651784235308,0.01449275362318844,0.0,0.0,0.7666666666666667,0.0,0.0,-0.285534530878067,0.9786315560340881,0.47042909264564514,0.07293719798326492,0.1607142835855484,2.0652718544006348,0.23333333333333334,0.1071428582072258,0,True,0.0003,0.8,1.1
635,92,9.802094221115112,9.200000000000001,0.011423210613429546,1.0509354702989646,0.19001077935099603,0.03941098228096962,1.0,1.0,1.0,7.62499999999999,9.199999999999983,20,9.199999999999985,9.199999999999983,3.230440196823197e-06,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.43972594542935006,23.76086956521739,38.0,0.43972594542935006,0.8187095582485199,0.0,0.0,0.0,0.0,0.12447257383966245,0.6000000238418579,0.1428571492433548,415,0,92.79883587516501,0.010869565217391325,0.0,0.0,0.7423913043478261,0.0,0.0,-0.05457299202680588,0.6608276069164276,0.35982973873615265,0.047386933118104935,0.1731150820851326,3.475181460380554,0.2576086956521739,0.10193452425301075,0,True,0.0003,0.8,1.1
636,105,11.710261106491089,10.5,-0.0007130706799216568,-0.07487244235326838,0.12158792465925215,0.028204331174492836,0.9,0.9,0.9929906542056075,8.783333333333319,10.329999999999979,18,10.569777727127056,10.499999999999979,3.179613245322029e-06,0.0,0.0,0.0,2,0.1,0.0,1.0,0.0,0.0,1.0,0.0,0.43407720831089786,26.142857142857142,42.0,0.43407720831089786,0.821489804983139,0.0,0.0,0.0,0.0,0.17153996101364521,0.6666666865348816,0.1428571492433548,425,0,82.27827094058269,0.019047619047619088,0.0,0.0,0.7557142857142857,0.0,0.0,0.00889123696833849,0.3878478407859802,0.4253271818161011,0.055933352559804916,0.23880596458911896,1.26187002658844,0.24428571428571427,0.17910447716712952,0,True,0.0003,0.8,1.1
637,118,12.493923664093018,11.8,-0.010772841051220894,-1.2711954256702003,0.08059572577476488,0.030076004564762115,0.8,0.8,0.9931192660550459,8.805882352941161,10.619999999999978,17,11.834267597198465,11.799999999999974,0.002695028016494394,0.0,0.0,0.0,4,0.2,0.0017421602787456446,0.9965156794425087,0.0017421602787456446,0.0017421602787456446,0.9965156794425087,0.0017421602787456446,0.4430463157385051,23.110169491525422,40.0,0.4428738369961902,0.8223712980747223,0.0,0.0,0.0,0.0,0.2434325744308231,0.375,0.125,434,1,74.29466758620704,0.01694915254237292,0.0,0.0,0.7567796610169492,0.0,0.0,-0.036514219082891944,0.7992542266845704,0.24526528418064117,0.011035567452199756,0.12244056910276413,1.6897135972976685,0.24322033898305084,0.04916181936860085,0,True,0.0003,0.8,1.1
638,119,11.927814483642578,11.9,-0.009252971969544888,-1.1011038299852414,0.11766935810446724,0.03462459146976471,0.9,0.9,0.9927710843373494,8.663157894736827,11.089999999999975,19,11.981172542571997,11.899999999999974,2.0361754785422466e-06,0.0,0.0,0.0,2,0.1,0.0,1.0,0.0,0.0,1.0,0.0,0.4342599239830366,22.96638655462185,37.099999999999994,0.43434798457910717,0.8215572297573089,0.0,0.0,0.0,0.0,0.2896551724137931,0.3981042802333832,0.1111111119389534,413,0,71.13495119316255,0.016806722689075668,0.0,0.0,0.7558823529411764,0.0,0.0,-0.0041391681879758835,0.8921795090039571,0.32713260253270465,0.01417746270696322,0.16208763420581818,1.4053037563959758,0.24411764705882352,0.07343077038725217,0,True,0.0003,0.8,1.1
639,127,14.266152381896973,12.700000000000001,-3.862890662276186e-05,-0.0049059326004168066,0.07825675606727595,0.019452469423413277,0.95,0.95,0.990632318501171,9.521052631578929,11.259999999999973,19,12.762666978836029,12.69999999999997,0.0019005784437061842,0.0,0.0,0.0,1,0.05,0.0,0.9959514170040485,0.004048582995951417,0.0,0.9959514170040485,0.004048582995951417,0.4315676172139255,23.0,39.0,0.4315676172139255,0.8099577277898787,0.0,0.0,0.0,0.0,0.1402439024390244,0.75,0.1900000035762783,425,0,73.58749758933348,0.05511811023622059,0.0,0.0,0.805511811023622,0.0,0.0,-0.16210593283176422,0.5638110637664795,0.34119540452957153,0.03495538607239723,0.0517241396009922,4.005061626434326,0.19448818897637796,0.32758620381355286,0,True,0.0003,0.8,1.1
640,130,13.485727071762085,13.0,-0.012158794328570366,-1.5806433642855386,0.07968438901007174,0.030171941965818405,0.75,0.75,0.951276102088167,8.859999999999985,11.599999999999973,15,13.336715126037575,12.99999999999997,0.0017261851523551208,0.0,0.0,0.0,5,0.25,0.0,0.9983525535420099,0.0016474464579901153,0.0,0.9983525535420099,0.0016474464579901153,0.4370521458526715,20.153846153846153,38.0,0.436926751446105,0.8170297563076019,0.0,0.0,0.0,0.0,0.31893687707641194,0.5631363987922668,0.1111111119389534,415,0,66.8396792869293,0.02307692307692313,0.0,0.0,0.7665384615384615,0.0,0.0,-0.0384752107784152,0.3673495687544346,0.31463880836963654,0.012140826904214919,0.15730047971010208,1.382858470082283,0.23346153846153847,0.1616696184501052,0,True,0.0003,0.8,1.1
641,117,12.499394178390503,11.700000000000001,-0.010906686075031757,-1.2760822103394847,0.08491265028715125,0.030633561313152313,0.9,0.9,0.9862068965517241,9.133333333333317,10.594999999999976,18,11.77646439552305,11.699999999999974,0.0009222851620414153,0.0,0.0,0.0,2,0.1,0.0017006802721088435,0.9982993197278912,0.0,0.0017006802721088435,0.9982993197278912,0.0,0.437520687314224,23.307692307692307,37.0,0.43732592215595434,0.8198184132575991,0.0,0.0,0.0,0.0,0.26837606837606837,0.5152189373970032,0.1416666686534872,430,1,76.32819755714301,0.04273504273504282,0.0,0.0,0.7487179487179487,0.0,0.0,0.050891248509287834,0.42632028460502625,0.35788942873477936,0.011182263435330242,0.24328552931547165,0.9497977495193481,0.2512820512820513,0.22477183490991592,0,True,0.0003,0.8,1.1
