episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue,on_task_rate,has_task_available_rate
15,EFT,-1.73720335663331,-347.440671326662,0.3,0.3,0.5714285714285714,0.8085106382978723,0.9325,0.04175,0.02575,0.9325,0.04175,0.02575,0.0105739101025195,0.1566505200373268,1.0,20.000000000000018,23.891172313690188,7.516666666666656,7.516666666666656,10.799999999999978,0.7,1.0,0.0,0.9215,0.0,1.7309927216047072e-06,0.0,1.2686737771439027e-10,1.7309927216047072e-06,1.2686737771439027e-10,0.6485460996627808,0.5,0.1081066653132438,,,,,0.1726943105459213,0.5,270,0.0,0.0,0.0,249,52,0.2088353413654618,52,0.1015,1.89,0.07850000000000001,0.07850000000000001
15,Greedy,-0.0143804000683842,-1.8406912087531888,0.65,0.65,0.938095238095238,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.79999999999997,13.151406536102275,8.542857142857128,8.542857142857128,11.784999999999972,0.35,0.0,0.0,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.6633436679840088,0.5714285969734192,0.0999884903430938,,,,,0.0510313659906387,0.125,576,0.0,0.0,0.0,571,177,0.3099824868651488,177,0.0,21.9140625,0.22499999999999998,0.22499999999999998
15,LB-Greedy,-2.6599690909279285,-531.9938181855857,0.2,0.2,0.5047619047619047,0.7804878048780488,0.93,0.0435,0.0265,0.93,0.0435,0.0265,0.0112173632276929,0.1602480461098988,1.0,20.000000000000018,23.12200212478638,9.099999999999984,9.099999999999984,12.859999999999967,0.8,1.0,0.0,0.92575,0.0,3.7194020023889607e-06,0.0,2.306132618201673e-09,3.7194020023889607e-06,2.306132618201673e-09,0.68511563539505,0.5,0.0961412116885185,,,,,0.165424183011055,0.5,279,0.0,0.0,0.0,258,62,0.2403100775193798,62,0.07875,1.915,0.07425000000000004,0.07425000000000004
15,Local-Only,-0.3759233427161828,-44.734877783225755,0.95,0.95,0.9785714285714284,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.899999999999974,12.004274873733497,8.063157894736829,8.063157894736829,11.539999999999974,0.05,0.0,0.0,0.8260504201680672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,1.237394957983193,0.0,0.17394957983193282,0.17394957983193282
15,Random,-6.6151054481721765,-1323.0210896344354,0.0,0.0,0.1380952380952381,0.4736842105263157,0.074,0.1265,0.7995,0.074,0.1265,0.7995,0.627256901058152,0.5974696555703585,0.9588202090156964,20.000000000000018,24.57053565979004,0.0,0.0,0.0,1.0,1.0,0.0,0.97,0.0,6.263480372581398e-06,5.859627019710878e-12,8.05988065621932e-07,6.263480372581398e-06,8.05988065621932e-07,0.5318578481674194,0.3333333432674408,0.1654036045074463,,,,,0.3827633559703827,0.5,110,0.0,0.0,0.0,69,18,0.2608695652173913,18,0.08775,0.13,0.030000000000000027,0.030000000000000027
15,Static,-0.0785777295373091,-10.136527110312874,0.55,0.55,0.830952380952381,0.0,0.2325581395348837,0.7674418604651163,0.0,0.2325581395348837,0.7674418604651163,0.0,1.0,1.0,1.0,12.89999999999997,13.686303443908676,9.127272727272713,9.127272727272713,11.749999999999975,0.45,0.0,0.0,0.7949612403100775,0.0,0.0,0.0,0.0,0.0,0.0,0.6553885340690613,0.6060606241226196,0.1023109406232833,,,,,0.0523499883711338,0.125,464,0.0,0.0,0.0,454,167,0.36784140969163,167,0.1341085271317829,20.25581395348837,0.20503875968992247,0.20503875968992247
16,CP-EFT,-1.7911174339414424,-358.2234867882885,0.35,0.35,0.7493975903614458,0.8938053097345132,0.9135,0.0515,0.035,0.9135,0.0515,0.035,0.0127067503157584,0.1468988475810224,1.0,20.000000000000018,21.812152862548835,10.537499999999978,10.537499999999978,14.454999999999965,0.65,1.0,0.0,0.89225,0.0,1.7471606952312868e-06,0.0,1.2195183751728678e-10,1.7471606952312868e-06,1.2195183751728678e-10,0.6290895342826843,0.3658536672592163,0.1214289292693138,,,,,0.1338881850242614,0.5,341,0.0,0.0,0.0,325,100,0.3076923076923077,100,0.20325,2.55,0.10775000000000001,0.10775000000000001
16,EFT,-3.6771269388651806,-735.4253877730362,0.2,0.2,0.4843373493975904,0.7052631578947368,0.94175,0.031,0.02725,0.94175,0.031,0.02725,0.0143095884062398,0.2456581700642042,1.0,20.000000000000018,24.63870840072632,6.224999999999994,6.224999999999994,7.019999999999991,0.8,1.0,0.0,0.933,0.0,2.8798303901567124e-06,5.419036530271426e-13,6.81042278127819e-10,2.8798303901567124e-06,6.81042278127819e-10,0.6520401239395142,0.4802758395671844,0.1147832721471786,,,,,0.21686352789402,0.5,232,0.0,0.0,0.0,204,38,0.1862745098039215,38,0.118,1.665,0.06699999999999995,0.06699999999999995
16,Greedy,0.0002241458513153,0.0313804191841488,0.6,0.6,0.9012048192771084,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.999999999999966,14.593516159057597,8.224999999999987,8.224999999999987,13.339999999999968,0.4,0.0,0.0,0.8285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.7456277012825012,0.6000000238418579,0.0680369883775711,,,,,0.0563867539167404,0.1666666716337204,480,0.0,0.0,0.0,472,98,0.2076271186440678,98,0.0,24.021428571428572,0.17142857142857137,0.17142857142857137
16,LB-Greedy,-1.5617517169631971,-312.35034339263945,0.2,0.2,0.5180722891566265,0.7961165048543689,0.9355,0.03525,0.02925,0.9355,0.03525,0.02925,0.0165406497732918,0.2564441825316572,1.0,20.000000000000018,24.207512092590335,7.374999999999989,7.374999999999989,8.484999999999985,0.8,1.0,0.0,0.9305,0.0,2.0606732960004592e-06,0.0,8.430743603238254e-11,2.0606732960004592e-06,8.430743603238254e-11,0.6819596886634827,0.5,0.0987948551774025,,,,,0.1879492253065109,0.5,253,0.0,0.0,0.0,232,41,0.1767241379310344,41,0.109,1.615,0.0695,0.0695
16,Local-Only,-0.3015380565425742,-47.64301293372672,0.8,0.8,0.9590361445783132,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.79999999999996,16.452634086608853,8.268749999999986,8.268749999999986,12.149999999999974,0.2,0.0,0.0,0.8715189873417721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,1.1253164556962023,0.0,0.12848101265822787,0.12848101265822787
16,Random,-7.30437194198312,-1460.874388396624,0.0,0.0,0.1277108433734939,0.5,0.06725,0.11825,0.8145,0.06725,0.11825,0.8145,0.6270295689857251,0.6001389107324862,0.9620994777168704,20.000000000000018,25.318836212158203,0.0,0.0,0.0,1.0,1.0,0.0,0.975,0.0,6.714411028951872e-06,1.4902863665344768e-11,6.262987461980174e-09,6.714411028951872e-06,6.262987461980174e-09,0.5678440928459167,0.5,0.1460793316364288,,,,,0.4131082892417907,0.5,91,0.0,0.0,0.0,54,8,0.1481481481481481,8,0.058,0.085,0.025000000000000022,0.025000000000000022
16,Static,-0.053755679295172,-7.687062139209599,0.55,0.55,0.944578313253012,0.0,0.2475524475524475,0.7524475524475525,0.0,0.2475524475524475,0.7524475524475525,0.0,1.0,1.0,1.0,14.299999999999963,14.763134460449198,9.42499999999998,9.42499999999998,14.244999999999964,0.45,0.0,0.0,0.8395104895104896,0.0,0.0,0.0,0.0,0.0,0.0,0.8353633284568787,0.8028674125671387,0.0378703735768795,,,,,0.0622055791318416,0.1666666716337204,381,0.0,0.0,0.0,375,58,0.1546666666666666,58,0.2195804195804195,20.041958041958043,0.16048951048951043,0.16048951048951043
17,CP-EFT,-2.632375440224851,-526.4750880449702,0.15,0.15,0.5550239234449761,0.7631578947368421,0.94825,0.03025,0.0215,0.94825,0.03025,0.0215,0.0077863351940673,0.1504605834602393,1.0,20.000000000000018,24.08951711654663,7.066666666666658,7.066666666666658,8.649999999999984,0.85,1.0,0.0,0.9285,0.0,2.7944595331064193e-06,0.0,5.303634753595077e-10,2.7944595331064193e-06,5.303634753595077e-10,0.6746892929077148,0.5,0.1009819731116294,,,,,0.2038306891918182,0.5,206,0.0,0.0,0.0,188,32,0.1702127659574468,32,0.133,1.46,0.07150000000000001,0.07150000000000001
17,EFT,-4.095056499620801,-819.0112999241603,0.25,0.25,0.569377990430622,0.782051282051282,0.935,0.038,0.027,0.935,0.038,0.027,0.0095035037896396,0.1462077506098404,1.0,20.000000000000018,24.946126461029056,7.23999999999999,7.23999999999999,8.859999999999985,0.75,1.0,0.0,0.926,0.0,1.0115641089214478e-05,0.0,2.4649091301398585e-06,1.0115641089214478e-05,2.4649091301398585e-06,0.71780925989151,0.5,0.0885309129953384,,,,,0.1828229278326034,0.5,256,0.0,0.0,0.0,238,39,0.1638655462184874,39,0.1045,1.83,0.07399999999999995,0.07399999999999995
17,Greedy,0.0015473858196184,0.1593807394206977,0.95,0.95,0.9952153110047848,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.29999999999998,10.37417546272276,9.036842105263142,9.036842105263142,10.20999999999998,0.05,0.0,0.0,0.7631067961165049,0.0,0.0,0.0,0.0,0.0,0.0,0.8038557767868042,0.6899999976158142,0.0487807132303714,,,,,0.0629301369190216,0.2000000029802322,488,0.0,0.0,0.0,488,72,0.1475409836065573,72,0.0,28.893203883495147,0.2368932038834951,0.2368932038834951
17,LB-Greedy,-3.933034837177445,-786.606967435489,0.1,0.1,0.507177033492823,0.7818181818181819,0.9235,0.04525,0.03125,0.9235,0.04525,0.03125,0.0116574844245019,0.1523854173137505,1.0,20.000000000000018,24.475368213653564,10.849999999999977,10.849999999999977,12.424999999999972,0.9,1.0,0.0,0.917,0.0,1.0765355909825304e-05,0.0,2.1267378542688675e-06,1.0765355909825304e-05,2.1267378542688675e-06,0.5704962015151978,0.3559907674789428,0.1494370251893997,,,,,0.1595528721809387,0.5,306,0.0,0.0,0.0,281,95,0.3380782918149466,95,0.101,2.115,0.08299999999999996,0.08299999999999996
17,Local-Only,-0.4683979267445821,-57.6129449895836,0.75,0.75,0.9258373205741628,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.299999999999972,13.12682704925535,7.673333333333322,7.673333333333322,10.269999999999976,0.25,0.0,0.0,0.8406504065040651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,1.3178861788617886,0.0,0.15934959349593492,0.15934959349593492
17,Random,-7.257096255928907,-1451.4192511857814,0.0,0.0,0.1220095693779904,0.5,0.08,0.13,0.79,0.08,0.13,0.79,0.6255850226114934,0.5930271984907548,0.9545405263157816,20.000000000000018,25.09011459350586,0.0,0.0,0.0,1.0,1.0,0.0,0.97225,0.0,1.0752195521490648e-05,5.828479192337976e-12,4.74326079711318e-05,1.0752195521490648e-05,4.74326079711318e-05,0.5646787285804749,0.5,0.1479478180408477,,,,,0.3882107734680176,0.5,103,0.0,0.0,0.0,66,19,0.2878787878787879,19,0.066,0.105,0.027750000000000052,0.027750000000000052
17,Static,-0.0724891857679896,-8.263767177550815,1.0,1.0,1.0,0.0,0.1912280701754386,0.8087719298245614,0.0,0.1912280701754386,0.8087719298245614,0.0,1.0,1.0,1.0,11.399999999999975,11.399999999999975,7.974999999999987,7.974999999999987,9.87999999999998,0.0,0.0,0.0,0.8078947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.9023166298866272,0.800000011920929,0.0221000127494335,,,,,0.0659971013665199,0.2000000029802322,377,0.0,0.0,0.0,377,20,0.053050397877984,20,0.1916666666666666,19.69298245614035,0.19210526315789478,0.19210526315789478
18,CP-EFT,-2.0258352547235363,-405.1670509447072,0.2,0.2,0.5109489051094891,0.6666666666666666,0.94825,0.03525,0.0165,0.94825,0.03525,0.0165,0.0061957147804704,0.1197239571105393,0.9157844136824368,20.000000000000018,23.83615598678589,8.049999999999986,8.049999999999986,9.95499999999998,0.8,1.0,0.0,0.9275,0.0,2.909084514612914e-06,0.0,9.049570537378315e-10,2.909084514612914e-06,9.049570537378315e-10,0.6241907477378845,0.3300000131130218,0.1276053041219711,,,,,0.1716082990169525,0.5,207,0.0,0.0,0.0,187,56,0.2994652406417112,56,0.09725,1.48,0.07250000000000001,0.07250000000000001
18,EFT,-2.8913212017889527,-578.2642403577905,0.2,0.2,0.4330900243309002,0.589041095890411,0.9275,0.0435,0.029,0.9275,0.0435,0.029,0.0132779859246238,0.1831446334430882,1.0,20.000000000000018,24.39223165512085,8.499999999999986,8.499999999999986,13.214999999999968,0.8,1.0,0.0,0.91725,0.0,5.074426098872209e-06,3.253388877744179e-12,3.9882877445052145e-07,5.074426098872209e-06,3.9882877445052145e-07,0.5087708234786987,0.294117659330368,0.1819464564323425,,,,,0.1716765910387039,0.5,281,0.0,0.0,0.0,251,121,0.4820717131474104,121,0.1175,1.955,0.08274999999999999,0.08274999999999999
18,Greedy,0.0018919059108118,0.2383801447622967,0.6,0.6,0.9148418491484184,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.599999999999971,12.984991846084576,9.033333333333315,9.033333333333315,12.544999999999972,0.4,0.0,0.0,0.8285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.8521450161933899,0.7278788089752197,0.0356751531362533,,,,,0.0599150024354457,0.1666666716337204,432,0.0,0.0,0.0,419,43,0.1026252983293556,43,0.0,28.642857142857142,0.17142857142857137,0.17142857142857137
18,LB-Greedy,-4.581326207000545,-916.2652414001092,0.15,0.15,0.3260340632603406,0.5342465753424658,0.95125,0.02425,0.0245,0.95125,0.02425,0.0245,0.0119271998542558,0.2446605098308888,1.0,20.000000000000018,25.50677061080933,5.666666666666662,5.666666666666662,7.639999999999989,0.85,1.0,0.0,0.946,0.0,3.838127668132074e-06,7.129376949910338e-12,1.5259078622875677e-07,3.838127668132074e-06,1.5259078622875677e-07,0.5922561287879944,0.3888888955116272,0.1389395296573639,,,,,0.2350609451532364,0.5,187,0.0,0.0,0.0,153,48,0.3137254901960784,48,0.0775,1.32,0.05400000000000005,0.05400000000000005
18,Local-Only,-0.2993013343126925,-46.69100815278003,0.75,0.75,0.9221411192214112,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.59999999999996,16.487867641448947,7.346666666666656,7.346666666666656,9.65999999999998,0.25,0.0,0.0,0.8753205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,1.0705128205128205,0.0,0.12467948717948718,0.12467948717948718
18,Random,-6.551817228774456,-1310.3634457548912,0.0,0.0,0.097323600973236,0.3559322033898305,0.07425,0.11475,0.811,0.07425,0.11475,0.811,0.6245159307559096,0.594400141243218,0.957480499495332,20.000000000000018,25.214881896972656,0.0,0.0,0.0,1.0,1.0,0.0,0.97725,0.0,5.705354851670563e-06,1.1853329082156527e-11,1.3308409734236193e-06,5.705354851670563e-06,1.3308409734236193e-06,0.5374847054481506,0.5,0.16066575050354,,,,,0.4208486080169678,0.5,78,0.0,0.0,0.0,40,10,0.25,10,0.0325,0.07,0.022750000000000048,0.022750000000000048
18,Static,-0.010713365867241,-1.5855781483516738,0.3,0.3,0.8150851581508516,0.0,0.1297297297297297,0.8702702702702703,0.0,0.1297297297297297,0.8702702702702703,0.0,1.0,1.0,1.0,14.799999999999963,15.853867273330671,6.99999999999999,6.99999999999999,14.149999999999965,0.7,0.0,0.0,0.852027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.7773664593696594,0.7322353720664978,0.0568940788507461,,,,,0.0598394647240638,0.1799997985363006,417,0.0,0.0,0.0,400,81,0.2025,81,0.0472972972972973,24.37162162162162,0.14797297297297296,0.14797297297297296
19,CP-EFT,-3.7098562866201017,-545.3488741331549,0.3,0.3,0.7747524752475248,0.9047619047619048,0.9078231292517008,0.0619047619047619,0.0302721088435374,0.9078231292517008,0.0619047619047619,0.0302721088435374,0.0107244129780996,0.1163460300945124,1.0,14.699999999999964,16.048176202774037,8.899999999999984,8.899999999999984,11.724999999999977,0.7,0.0,0.0,0.8751700680272109,0.0,3.812923068835517e-06,0.0,4.043428092348478e-10,3.812923068835517e-06,4.043428092348478e-10,0.7580661177635193,0.5,0.0734789669513702,,,,,0.1519797146320343,0.5,271,0.0,0.0,0.0,262,43,0.1641221374045801,43,0.1707482993197279,2.795918367346939,0.12482993197278913,0.12482993197278913
19,EFT,-1.874315551628269,-374.8631103256538,0.25,0.25,0.5643564356435643,0.7945205479452054,0.932,0.042,0.026,0.932,0.042,0.026,0.0078803788075737,0.1158879236407905,1.0,20.000000000000018,22.761642551422124,6.619999999999993,6.619999999999993,8.159999999999988,0.75,1.0,0.0,0.92,0.0,2.659656274772715e-06,0.0,3.191127639912138e-10,2.659656274772715e-06,3.191127639912138e-10,0.6283581852912903,0.5,0.1207784712314605,,,,,0.1649971306324005,0.5,265,0.0,0.0,0.0,247,73,0.2955465587044534,73,0.1045,1.995,0.07999999999999996,0.07999999999999996
19,Greedy,-0.0008836132880847,-0.110451661010595,0.7,0.7,0.9257425742574258,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.499999999999972,12.74970564842222,8.728571428571414,8.728571428571414,12.044999999999972,0.3,0.0,0.0,0.8132,0.0,0.0,0.0,0.0,0.0,0.0,0.7919009327888489,0.7142857313156128,0.0501314923167228,,,,,0.0622902922332286,0.2000000029802322,467,0.0,0.0,0.0,458,84,0.1834061135371179,84,0.0,24.016,0.18679999999999997,0.18679999999999997
19,LB-Greedy,-1.4691738327316386,-293.8347665463277,0.35,0.35,0.5396039603960396,0.7974683544303798,0.94075,0.0345,0.02475,0.94075,0.0345,0.02475,0.0080340561585088,0.1355958845317944,1.0,20.000000000000018,23.32665481567383,6.914285714285706,6.914285714285706,8.259999999999986,0.65,1.0,0.0,0.932,0.0,1.969391178135993e-06,0.0,7.540543189854532e-11,1.969391178135993e-06,7.540543189854532e-11,0.6793656945228577,0.5,0.0990936681628227,,,,,0.1894645541906356,0.5,233,0.0,0.0,0.0,217,34,0.1566820276497695,34,0.0965,1.805,0.06799999999999995,0.06799999999999995
19,Local-Only,-0.4011628274470969,-50.546516258334215,0.9,0.9,0.9777227722772276,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.599999999999971,12.851902189254734,7.083333333333323,7.083333333333323,9.09499999999998,0.1,0.0,0.0,0.8420634920634921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,1.065873015873016,0.0,0.15793650793650793,0.15793650793650793
19,Random,-7.121364985982329,-1424.272997196466,0.0,0.0,0.146039603960396,0.5,0.07125,0.1175,0.81125,0.07125,0.1175,0.81125,0.6323970756499429,0.6041960437684428,0.9577403292295592,20.000000000000018,24.08392333984375,0.0,0.0,0.0,1.0,1.0,0.0,0.9695,0.0,6.728430435032351e-06,7.366596915803214e-12,1.4736436924067675e-06,6.728430435032351e-06,1.4736436924067675e-06,0.5230394601821899,0.4444444477558136,0.167714923620224,,,,,0.3811475336551666,0.5,110,0.0,0.0,0.0,70,21,0.3,21,0.048,0.105,0.03049999999999997,0.03049999999999997
19,Static,-0.0548222387764195,-6.743135369499605,0.9,0.9,0.9925742574257426,0.0,0.258130081300813,0.741869918699187,0.0,0.258130081300813,0.741869918699187,0.0,1.0,1.0,1.0,12.299999999999972,12.366008110046364,7.44999999999999,7.44999999999999,10.32999999999998,0.1,0.0,0.0,0.8235772357723578,0.0,0.0,0.0,0.0,0.0,0.0,0.8474452495574951,0.75,0.0348215475678443,,,,,0.0682013630867004,0.25,361,0.0,0.0,0.0,360,31,0.0861111111111111,31,0.1959349593495934,16.552845528455286,0.17642276422764225,0.17642276422764225
20,CP-EFT,-2.4970826702211784,-354.58573917140734,0.4,0.4,0.815347721822542,0.935064935064935,0.903169014084507,0.0591549295774647,0.0376760563380281,0.903169014084507,0.0591549295774647,0.0376760563380281,0.0149725052549628,0.1546251451785259,1.0,14.199999999999966,16.152974348068227,7.887499999999989,7.887499999999989,11.059999999999976,0.6,0.0,0.0,0.8584507042253521,0.0,1.870020128080796e-06,0.0,1.1383408660137202e-09,1.870020128080796e-06,1.1383408660137202e-09,0.748926043510437,0.5,0.0727440938353538,,,,,0.1434414088726043,0.5,273,0.0,0.0,0.0,263,48,0.182509505703422,48,0.2475352112676056,2.507042253521127,0.14154929577464792,0.14154929577464792
20,EFT,-4.433727667794239,-886.7455335588477,0.2,0.2,0.4820143884892086,0.65,0.9385,0.038,0.0235,0.9385,0.038,0.0235,0.0110344430497203,0.1794218382068345,1.0,20.000000000000018,23.89443283081055,9.324999999999983,9.324999999999983,12.129999999999972,0.8,1.0,0.0,0.9275,0.0,5.150891865923768e-06,0.0,5.920767431888407e-09,5.150891865923768e-06,5.920767431888407e-09,0.6424365043640137,0.4285714328289032,0.1146431714296341,,,,,0.1847283542156219,0.5,245,0.0,0.0,0.0,223,66,0.2959641255605381,66,0.0825,1.55,0.07250000000000001,0.07250000000000001
20,Greedy,-0.020118362917862,-2.454440275979165,0.65,0.65,0.8968824940047961,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.199999999999973,12.607875328063948,8.330769230769217,8.330769230769217,10.279999999999978,0.35,0.0,0.0,0.7758196721311476,0.0,0.0,0.0,0.0,0.0,0.0,0.6448221206665039,0.3986928164958954,0.1272196620702743,,,,,0.0578196309506893,0.1428571492433548,547,0.0,0.0,0.0,542,168,0.3099630996309963,168,0.0,25.040983606557376,0.22418032786885245,0.22418032786885245
20,LB-Greedy,-2.1453413665977625,-429.0682733195526,0.1,0.1,0.3621103117505995,0.5972222222222222,0.948,0.02825,0.02375,0.948,0.02825,0.02375,0.0123674573596638,0.2378357184550745,1.0,20.000000000000018,23.559122467041018,8.249999999999986,8.249999999999986,11.354999999999976,0.9,1.0,0.0,0.94225,0.0,5.388094905356411e-06,0.0,1.302401630987049e-09,5.388094905356411e-06,1.302401630987049e-09,0.6413163542747498,0.5,0.1148744896054267,,,,,0.2221101969480514,0.5,205,0.0,0.0,0.0,175,46,0.2628571428571428,46,0.065,1.155,0.05774999999999997,0.05774999999999997
20,Local-Only,-0.3996197921921806,-60.74220841321145,0.9,0.9,0.9760191846522782,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.199999999999962,15.478179149627657,7.422222222222213,7.422222222222213,9.80999999999998,0.1,0.0,0.0,0.8648026315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.9776315789473684,0.0,0.13519736842105268,0.13519736842105268
20,Random,-3.8800314785270857,-776.0062957054172,0.0,0.0,0.1534772182254196,0.5679012345679012,0.0815,0.1285,0.79,0.0815,0.1285,0.79,0.6313743082781876,0.5986655506567101,0.9594884237639508,20.000000000000018,24.471271514892575,0.0,0.0,0.0,1.0,1.0,0.0,0.96875,0.0,1.550247702652996e-06,6.617857303825583e-13,5.079063836177511e-10,1.550247702652996e-06,5.079063836177511e-10,0.54548180103302,0.5,0.1579450666904449,,,,,0.384412407875061,0.5,114,0.0,0.0,0.0,79,21,0.2658227848101265,21,0.066,0.085,0.03125,0.03125
20,Static,-0.0527462904451108,-6.01307711074264,0.9,0.9,0.9904076738609112,0.0,0.2017543859649122,0.7982456140350878,0.0,0.2017543859649122,0.7982456140350878,0.0,1.0,1.0,1.0,11.399999999999975,11.4721006965637,8.288888888888875,8.288888888888875,11.229999999999976,0.1,0.0,0.0,0.7929824561403509,0.0,0.0,0.0,0.0,0.0,0.0,0.8350791931152344,0.7607142329216003,0.0373323410749435,,,,,0.0604849718511104,0.1595233827829361,414,0.0,0.0,0.0,413,58,0.1404358353510895,58,0.193859649122807,21.20175438596491,0.2070175438596491,0.2070175438596491
21,CP-EFT,-2.4976927958193897,-499.5385591638779,0.25,0.25,0.5361305361305362,0.782608695652174,0.94625,0.03375,0.02,0.94625,0.03375,0.02,0.0063342565608827,0.1178466336908411,1.0,20.000000000000018,22.743992519378665,7.099999999999992,7.099999999999992,10.659999999999975,0.75,1.0,0.0,0.9265,0.0,1.6346895392871374e-07,0.0,1.6756482312807464e-10,1.6346895392871374e-07,1.6756482312807464e-10,0.6768624782562256,0.4786538481712341,0.1018163561820983,,,,,0.1870489716529846,0.5,214,0.0,0.0,0.0,198,43,0.2171717171717171,43,0.121,1.525,0.07350000000000001,0.07350000000000001
21,EFT,-1.6960577294867607,-339.21154589735215,0.15,0.15,0.4615384615384615,0.7469879518072289,0.9465,0.02925,0.02425,0.9465,0.02925,0.02425,0.0103327666579491,0.1931358253822265,1.0,20.000000000000018,23.888438892364505,11.533333333333308,11.533333333333308,11.969999999999974,0.85,1.0,0.0,0.9375,0.0,9.063884931492794e-07,0.0,7.594036510738533e-11,9.063884931492794e-07,7.594036510738533e-11,0.7233215570449829,0.5,0.0837946310639381,,,,,0.211524486541748,0.5,210,0.0,0.0,0.0,189,25,0.1322751322751322,25,0.09425,1.45,0.0625,0.0625
21,Greedy,0.0164532502169658,1.7934042736492808,0.95,0.95,0.9953379953379954,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.899999999999975,10.923995571136452,8.147368421052619,8.147368421052619,10.809999999999976,0.05,0.0,0.0,0.7944954128440367,0.0,0.0,0.0,0.0,0.0,0.0,0.904961884021759,0.800000011920929,0.0225225966423749,,,,,0.0701056942343711,0.2000000029802322,448,0.0,0.0,0.0,447,20,0.0447427293064877,20,0.0,26.10091743119266,0.20550458715596331,0.20550458715596331
21,LB-Greedy,-3.938572925612666,-787.7145851225331,0.15,0.15,0.662004662004662,0.8524590163934426,0.89775,0.06125,0.041,0.89775,0.06125,0.041,0.0167986221718642,0.1642897033923149,1.0,20.000000000000018,22.663366889953615,8.666666666666652,8.666666666666652,10.999999999999975,0.85,1.0,0.0,0.88825,0.0,3.513568572088843e-06,0.0,1.0317305054741156e-07,3.513568572088843e-06,1.0317305054741156e-07,0.5896387696266174,0.2857142984867096,0.1478778719902038,,,,,0.1300006508827209,0.5,405,0.0,0.0,0.0,383,141,0.3681462140992167,141,0.15025,2.86,0.11175000000000002,0.11175000000000002
21,Local-Only,-0.4170144514068954,-59.21605209977915,0.75,0.75,0.965034965034965,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.199999999999966,14.622224426269506,8.226666666666654,8.226666666666654,11.81999999999997,0.25,0.0,0.0,0.8517605633802817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,1.1816901408450704,0.0,0.14823943661971828,0.14823943661971828
