episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,I_total_mean,I_total_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
116,Static,-1.760848874679854,-267.6490289513378,0.36666666666666664,0.36666666666666664,0.8184615384615385,0.0,0.2743421052631579,0.7256578947368421,0.0,1.0,1.0,1.0,15.199999999999962,16.310864327748604,11.84545454545452,11.84545454545452,15.049999999999962,0.6333333333333333,0.0,0.0,0.0,0.6949478387832642,0.6355932354927063,0.08596625179052353,,,,,593,0.0,0.0,0.0,574,168,0.2926829268292683,168,0.23771929824561402,32.82236842105263
117,Static,-1.7964888399186183,-260.49088178819966,0.36666666666666664,0.36666666666666664,0.8289473684210527,0.0,0.2154022988505747,0.7845977011494253,0.0,1.0,1.0,1.0,14.499999999999964,15.649179204304996,9.508333333333315,9.508333333333315,13.979999999999967,0.6333333333333333,0.0,0.0,0.0,0.8476676344871521,0.7066666483879089,0.04008108004927635,,,,,483,0.0,0.0,0.0,458,46,0.10043668122270742,46,0.19126436781609196,34.91724137931035
118,Static,-1.7643296486970155,-269.94243625064337,0.5666666666666667,0.5666666666666667,0.8792569659442725,0.0,0.2008714596949891,0.7991285403050109,0.0,1.0,1.0,1.0,15.299999999999962,16.00904094696043,9.847058823529393,9.847058823529393,13.319999999999968,0.43333333333333335,0.0,0.0,0.0,0.9087045192718506,0.875,0.01995968073606491,,,,,551,0.0,0.0,0.0,530,18,0.033962264150943396,18,0.1084967320261438,36.20261437908497
119,Static,-1.776569833845809,-264.7089052430255,0.36666666666666664,0.36666666666666664,0.7623604465709729,0.0,0.19910514541387025,0.8008948545861297,0.0,1.0,1.0,1.0,14.899999999999963,16.279842770894355,8.481818181818168,8.481818181818168,13.849999999999966,0.6333333333333333,0.0,0.0,0.0,0.8726807832717896,0.800000011920929,0.02877769060432911,,,,,475,0.0,0.0,0.0,451,49,0.10864745011086474,49,0.23109619686800895,33.12080536912752
120,Static,-1.7896338605335858,-282.76214996430656,0.3333333333333333,0.3333333333333333,0.7381703470031545,0.0,0.18354430379746836,0.8164556962025317,0.0,1.0,1.0,1.0,15.79999999999996,17.149830182393377,8.219999999999986,8.219999999999986,11.114999999999974,0.6666666666666666,0.0,0.0,0.0,0.8289036750793457,0.7142857313156128,0.03927558287978172,,,,,507,0.0,0.0,0.0,476,59,0.12394957983193278,59,0.1308016877637131,36.75949367088607
121,Static,-1.8393180715179493,-250.14725772644113,0.4666666666666667,0.4666666666666667,0.7902973395931142,0.0,0.2884803921568627,0.7115196078431373,0.0,1.0,1.0,1.0,13.599999999999968,15.051250979105616,10.707142857142836,10.707142857142836,13.004999999999969,0.5333333333333333,0.0,0.0,0.0,0.6123049259185791,0.42500001192092896,0.12974202632904053,,,,,547,0.0,0.0,0.0,529,182,0.3440453686200378,182,0.271078431372549,34.88235294117647
122,Static,-1.77520705861788,-255.62981644097474,0.3333333333333333,0.3333333333333333,0.8346839546191248,0.0,0.27060185185185187,0.7293981481481482,0.0,1.0,1.0,1.0,14.399999999999965,15.507201290130604,11.069999999999975,11.069999999999975,12.85499999999997,0.6666666666666666,0.0,0.0,0.0,0.7116963267326355,0.6666666865348816,0.07946130633354187,,,,,553,0.0,0.0,0.0,535,154,0.28785046728971964,154,0.24467592592592594,33.8125
123,Static,-1.7497822287829903,-243.21972980083564,0.4,0.4,0.8665644171779141,0.0,0.23717026378896883,0.7628297362110312,0.0,1.0,1.0,1.0,13.899999999999967,14.669549185434963,10.69230769230767,10.69230769230767,13.039999999999969,0.6,0.0,0.0,0.0,0.7718059420585632,0.6000000238418579,0.060751281678676605,,,,,562,0.0,0.0,0.0,540,89,0.1648148148148148,89,0.2474820143884892,37.7410071942446
124,Static,-1.8327286861566938,-291.4038610989143,0.36666666666666664,0.36666666666666664,0.5808477237048666,0.0,0.24360587002096437,0.7563941299790357,0.0,1.0,1.0,1.0,15.89999999999996,17.829419275919584,7.69090909090908,7.69090909090908,9.249999999999982,0.6333333333333333,0.0,0.0,0.0,0.5859087705612183,0.3524009108543396,0.1588326096534729,,,,,505,0.0,0.0,0.0,485,199,0.41030927835051545,199,0.1140461215932914,27.89308176100629
125,Static,-1.7249383713831012,-227.69186502256937,0.5333333333333333,0.5333333333333333,0.9132492113564669,0.0,0.18282828282828284,0.8171717171717172,0.0,1.0,1.0,1.0,13.199999999999969,13.740994148254378,11.129411764705859,11.129411764705859,12.339999999999971,0.4666666666666667,0.0,0.0,0.0,0.8973029255867004,0.8333333134651184,0.0223307516425848,,,,,520,0.0,0.0,0.0,509,25,0.04911591355599214,25,0.21262626262626264,40.04545454545455
126,Static,-1.7407865532842324,-280.2666350787614,0.23333333333333334,0.23333333333333334,0.7036450079239303,0.0,0.20869565217391303,0.7913043478260869,0.0,1.0,1.0,1.0,16.09999999999996,17.729230982462557,10.057142857142837,10.057142857142837,12.069999999999972,0.7666666666666667,0.0,0.0,0.0,0.6392319202423096,0.5208333134651184,0.11190448701381683,,,,,642,0.0,0.0,0.0,611,239,0.3911620294599018,239,0.15320910973084886,34.07453416149068
127,Static,-1.7749000294717492,-278.6593046270646,0.13333333333333333,0.13333333333333333,0.6671779141104295,0.0,0.1632696390658174,0.8367303609341826,0.0,1.0,1.0,1.0,15.69999999999996,17.52610749562581,10.924999999999976,10.924999999999976,13.479999999999968,0.8666666666666667,0.0,0.0,0.0,0.6407161951065063,0.4516128897666931,0.11755283921957016,,,,,631,0.0,0.0,0.0,595,214,0.3596638655462185,214,0.061146496815286625,39.6687898089172
128,Static,-1.7589606309138746,-248.01344895885632,0.3333333333333333,0.3333333333333333,0.7914691943127962,0.0,0.17872340425531916,0.8212765957446808,0.0,1.0,1.0,1.0,14.099999999999966,15.480278193155913,10.454545454545434,10.454545454545434,13.499999999999968,0.6666666666666666,0.0,0.0,0.0,0.7618268728256226,0.6666666865348816,0.06121981143951416,,,,,561,0.0,0.0,0.0,533,109,0.2045028142589118,109,0.1111111111111111,38.56028368794326
129,Static,-1.7585510183687472,-237.40438747978087,0.36666666666666664,0.36666666666666664,0.810126582278481,0.0,0.26469135802469135,0.7353086419753087,0.0,1.0,1.0,1.0,13.499999999999968,14.66370983123778,8.883333333333317,8.883333333333317,11.029999999999976,0.6333333333333333,0.0,0.0,0.0,0.738736093044281,0.6800000071525574,0.06884657591581345,,,,,529,0.0,0.0,0.0,513,112,0.21832358674463936,112,0.2548148148148148,35.34074074074074
130,Static,-1.7635416929298622,-268.05833732533904,0.03333333333333333,0.03333333333333333,0.6607142857142857,0.0,0.16469298245614036,0.8353070175438596,0.0,1.0,1.0,1.0,15.199999999999962,17.553140360514323,8.799999999999985,8.799999999999985,8.799999999999985,0.9666666666666667,0.0,0.0,0.0,0.5927783846855164,0.45673078298568726,0.13554681837558746,,,,,592,0.0,0.0,0.0,563,220,0.3907637655417407,220,0.13508771929824562,35.31578947368421
131,Static,-1.7725548227134338,-281.836216811436,0.4,0.4,0.7746478873239436,0.0,0.23060796645702306,0.7693920335429769,0.0,1.0,1.0,1.0,15.89999999999996,17.23513181050617,10.123076923076903,10.123076923076903,13.659999999999966,0.6,0.0,0.0,0.0,0.7862418293952942,0.6309523582458496,0.06214231997728348,,,,,529,0.0,0.0,0.0,509,89,0.17485265225933203,89,0.16247379454926625,32.9559748427673
132,Static,-1.8658490031813892,-320.92602854719894,0.5333333333333333,0.5333333333333333,0.8325358851674641,0.0,0.3246124031007752,0.6753875968992248,0.0,1.0,1.0,1.0,17.199999999999974,18.04214589436847,9.643749999999981,9.643749999999981,13.874999999999966,0.4666666666666667,0.0,0.0,0.0,0.7701054215431213,0.6666666865348816,0.05875588580965996,,,,,480,0.0,0.0,0.0,460,86,0.18695652173913044,86,0.2253875968992248,25.273255813953487
133,Static,-1.7704217001332039,-258.48156821944775,0.3,0.3,0.7205651491365777,0.0,0.22442922374429225,0.7755707762557078,0.0,1.0,1.0,1.0,14.599999999999964,16.157647717793772,10.444444444444422,10.444444444444422,12.439999999999971,0.7,0.0,0.0,0.0,0.5777139067649841,0.38333332538604736,0.14838950335979462,,,,,600,0.0,0.0,0.0,574,240,0.4181184668989547,240,0.20684931506849316,32.986301369863014
134,Static,-1.763655720443339,-259.25739090517084,0.4666666666666667,0.4666666666666667,0.8470031545741324,0.0,0.254421768707483,0.745578231292517,0.0,1.0,1.0,1.0,14.699999999999964,15.511126906077049,10.08124999999998,10.08124999999998,12.79999999999997,0.5333333333333333,0.0,0.0,0.0,0.8627660870552063,0.75,0.030994568020105362,,,,,527,0.0,0.0,0.0,509,52,0.10216110019646366,52,0.1766439909297052,36.42176870748299
135,Static,-1.7309071285101507,-240.59609086291096,0.16666666666666666,0.16666666666666666,0.7551020408163265,0.0,0.16546762589928057,0.8345323741007195,0.0,1.0,1.0,1.0,13.899999999999967,15.50386877059936,10.719999999999978,10.719999999999978,11.219999999999976,0.8333333333333334,0.0,0.0,0.0,0.7291598320007324,0.6666666865348816,0.07215680181980133,,,,,573,0.0,0.0,0.0,548,137,0.25,137,0.13980815347721823,38.827338129496404
136,Static,-1.7507383803080194,-236.34968134158262,0.6666666666666666,0.6666666666666666,0.922077922077922,0.0,0.2644444444444444,0.7355555555555555,0.0,1.0,1.0,1.0,13.499999999999968,13.986744785308813,10.05499999999998,10.05499999999998,11.694999999999975,0.3333333333333333,0.0,0.0,0.0,0.8764832615852356,0.800000011920929,0.02848600223660469,,,,,520,0.0,0.0,0.0,511,37,0.07240704500978473,37,0.18617283950617283,35.41481481481482
137,Static,-1.786216753222787,-275.0773799963092,0.2,0.2,0.7305194805194806,0.0,0.24112554112554113,0.7588744588744589,0.0,1.0,1.0,1.0,15.399999999999961,17.15933184305826,11.466666666666642,11.466666666666642,13.774999999999967,0.8,0.0,0.0,0.0,0.6345721483230591,0.5,0.11220378428697586,,,,,564,0.0,0.0,0.0,541,181,0.3345656192236599,181,0.14956709956709957,33.746753246753244
138,Static,-1.781317277956058,-256.50968802567235,0.5333333333333333,0.5333333333333333,0.8983870967741936,0.0,0.21342592592592594,0.7865740740740741,0.0,1.0,1.0,1.0,14.399999999999965,15.126068350474023,10.09374999999998,10.09374999999998,12.424999999999972,0.4666666666666667,0.0,0.0,0.0,0.8608211278915405,0.7441860437393188,0.03540940210223198,,,,,522,0.0,0.0,0.0,512,40,0.078125,40,0.19583333333333333,35.97222222222222
139,Static,-1.729285847471666,-255.93430542580657,0.26666666666666666,0.26666666666666666,0.8335901386748844,0.0,0.19031531531531531,0.8096846846846847,0.0,1.0,1.0,1.0,14.799999999999963,15.94944671630858,11.299999999999976,11.299999999999976,13.439999999999968,0.7333333333333333,0.0,0.0,0.0,0.7914419174194336,0.7376237511634827,0.050704870373010635,,,,,577,0.0,0.0,0.0,552,100,0.18115942028985507,100,0.17477477477477477,39.2027027027027
140,Static,-1.8059374116509086,-272.6965491592872,0.5666666666666667,0.5666666666666667,0.8816,0.0,0.24282560706401765,0.7571743929359823,0.0,1.0,1.0,1.0,15.099999999999962,16.072382933298726,9.447058823529394,9.447058823529394,14.459999999999964,0.43333333333333335,0.0,0.0,0.0,0.848455011844635,0.7249999940395355,0.036979012191295624,,,,,516,0.0,0.0,0.0,494,54,0.10931174089068826,54,0.15364238410596026,33.973509933774835
141,Static,-1.757957274841789,-249.62993302753407,0.36666666666666664,0.36666666666666664,0.7955271565495208,0.0,0.2107981220657277,0.7892018779342723,0.0,1.0,1.0,1.0,14.199999999999966,15.440966803232817,8.454545454545439,8.454545454545439,10.14999999999998,0.6333333333333333,0.0,0.0,0.0,0.7602445483207703,0.5454545617103577,0.06311504542827606,,,,,542,0.0,0.0,0.0,517,95,0.18375241779497098,95,0.14295774647887324,34.2887323943662
142,Static,-1.7937596435378893,-254.7138693823803,0.4666666666666667,0.4666666666666667,0.8536977491961415,0.0,0.2755868544600939,0.7244131455399061,0.0,1.0,1.0,1.0,14.199999999999966,15.224784749348945,8.999999999999984,8.999999999999984,11.524999999999974,0.5333333333333333,0.0,0.0,0.0,0.758998692035675,0.625,0.06218382343649864,,,,,527,0.0,0.0,0.0,509,99,0.1944990176817289,99,0.18309859154929578,31.661971830985916
143,Static,-1.7423393797634483,-240.44283440735586,0.3,0.3,0.7374213836477987,0.0,0.16932367149758454,0.8306763285024155,0.0,1.0,1.0,1.0,13.799999999999967,15.483036994934071,9.639999999999981,9.639999999999981,13.349999999999968,0.7,0.0,0.0,0.0,0.8141434192657471,0.730069923400879,0.043661247938871384,,,,,509,0.0,0.0,0.0,483,77,0.15942028985507245,77,0.2210144927536232,38.98550724637681
144,Static,-1.8244132050032436,-271.8375675454833,0.43333333333333335,0.43333333333333335,0.8330658105939005,0.0,0.3395973154362416,0.6604026845637584,0.0,1.0,1.0,1.0,14.899999999999963,15.880255673726385,8.961538461538446,8.961538461538446,11.539999999999974,0.5666666666666667,0.0,0.0,0.0,0.7212779521942139,0.6666666865348816,0.07550669461488724,,,,,510,0.0,0.0,0.0,496,135,0.2721774193548387,135,0.21923937360178972,28.812080536912752
145,Static,-1.813145176536007,-268.345486127329,0.36666666666666664,0.36666666666666664,0.8012718600953895,0.0,0.2574324324324324,0.7425675675675676,0.0,1.0,1.0,1.0,14.799999999999963,15.972682882944728,10.763636363636342,10.763636363636342,12.89999999999997,0.6333333333333333,0.0,0.0,0.0,0.6241282820701599,0.2886459469795227,0.14901089668273926,,,,,559,0.0,0.0,0.0,540,174,0.32222222222222224,174,0.23626126126126126,33.7027027027027
146,Static,-1.7704810381979006,-276.1950419588725,0.5666666666666667,0.5666666666666667,0.9022082018927445,0.0,0.3128205128205128,0.6871794871794872,0.0,1.0,1.0,1.0,15.59999999999996,16.358964958190896,10.211764705882333,10.211764705882333,12.679999999999971,0.43333333333333335,0.0,0.0,0.0,0.8197399377822876,0.6835413932800293,0.04823648929595947,,,,,530,0.0,0.0,0.0,522,74,0.1417624521072797,74,0.252991452991453,30.256410256410255
147,Static,-1.8276626009441457,-318.01329256428136,0.26666666666666666,0.26666666666666666,0.6515625,0.0,0.2703065134099617,0.7296934865900383,0.0,1.0,1.0,1.0,17.399999999999977,19.442416356404618,6.487499999999993,6.487499999999993,10.829999999999977,0.7333333333333333,0.0,0.0,0.0,0.7772728800773621,0.7096773982048035,0.05853600054979324,,,,,437,0.0,0.0,0.0,404,74,0.18316831683168316,74,0.15766283524904215,29.971264367816094
148,Static,-1.7890821352151187,-279.0968130935585,0.4,0.4,0.7943615257048093,0.0,0.24273504273504273,0.7572649572649572,0.0,1.0,1.0,1.0,15.59999999999996,16.648574422200504,9.858333333333315,9.858333333333315,13.934999999999967,0.6,0.0,0.0,0.0,0.7910507321357727,0.6153846383094788,0.05353328958153725,,,,,499,0.0,0.0,0.0,473,58,0.1226215644820296,58,0.15341880341880343,32.98717948717949
149,Static,-1.7851042431118842,-248.1294897925519,0.36666666666666664,0.36666666666666664,0.7277070063694268,0.0,0.15347721822541965,0.8465227817745803,0.0,1.0,1.0,1.0,13.899999999999967,15.5659343210856,9.136363636363619,9.136363636363619,13.199999999999969,0.6333333333333333,0.0,0.0,0.0,0.8094104528427124,0.75,0.04500342905521393,,,,,491,0.0,0.0,0.0,461,69,0.14967462039045554,69,0.1290167865707434,39.58273381294964
150,Static,-1.7820086476592008,-249.4812106722881,0.5333333333333333,0.5333333333333333,0.9200626959247649,0.0,0.2957142857142857,0.7042857142857143,0.0,1.0,1.0,1.0,13.999999999999966,14.489505290985088,10.662499999999978,10.662499999999978,12.624999999999972,0.4666666666666667,0.0,0.0,0.0,0.827855110168457,0.75,0.04027753323316574,,,,,535,0.0,0.0,0.0,523,75,0.14340344168260039,75,0.235,34.73571428571429
151,Static,-1.7528317204936046,-252.40776775107906,0.4,0.4,0.7929373996789727,0.0,0.15324074074074073,0.8467592592592592,0.0,1.0,1.0,1.0,14.399999999999965,15.584926821390773,8.758333333333319,8.758333333333319,11.259999999999973,0.6,0.0,0.0,0.0,0.9004579186439514,0.8333333134651184,0.02263123355805874,,,,,523,0.0,0.0,0.0,490,30,0.061224489795918366,30,0.06458333333333334,41.298611111111114
152,Static,-1.7544417035668403,-256.1484887207587,0.6,0.6,0.8995290423861853,0.0,0.21278538812785389,0.7872146118721461,0.0,1.0,1.0,1.0,14.599999999999964,15.238027407328268,10.711111111111089,10.711111111111089,14.004999999999965,0.4,0.0,0.0,0.0,0.8550881147384644,0.800000011920929,0.031599260866642,,,,,540,0.0,0.0,0.0,528,44,0.08333333333333333,44,0.18926940639269407,34.47945205479452
153,Static,-1.796753647723441,-267.7162935107927,0.36666666666666664,0.36666666666666664,0.759493670886076,0.0,0.18926174496644296,0.810738255033557,0.0,1.0,1.0,1.0,14.899999999999963,16.140613822937,9.154545454545438,9.154545454545438,12.399999999999972,0.6333333333333333,0.0,0.0,0.0,0.7528138756752014,0.6666666865348816,0.06420304626226425,,,,,527,0.0,0.0,0.0,500,95,0.19,95,0.14250559284116332,35.651006711409394
154,Static,-1.754484059054309,-266.681576976255,0.36666666666666664,0.36666666666666664,0.7375776397515528,0.0,0.21425438596491228,0.7857456140350877,0.0,1.0,1.0,1.0,15.199999999999962,16.752200012207016,10.491666666666646,10.491666666666646,12.38999999999997,0.6333333333333333,0.0,0.0,0.0,0.6972686052322388,0.5591397881507874,0.08819973468780518,,,,,555,0.0,0.0,0.0,538,144,0.26765799256505574,144,0.18859649122807018,33.7828947368421
155,Static,-1.7316618480878065,-252.82262982081977,0.3333333333333333,0.3333333333333333,0.8137715179968701,0.0,0.18995433789954339,0.8100456621004566,0.0,1.0,1.0,1.0,14.599999999999964,15.934386291503893,10.874999999999977,10.874999999999977,13.884999999999966,0.6666666666666666,0.0,0.0,0.0,0.8024500608444214,0.6666666865348816,0.05151429772377014,,,,,572,0.0,0.0,0.0,550,87,0.15818181818181817,87,0.13561643835616438,36.986301369863014
156,Static,-1.7924023552865622,-288.5767792011365,0.3,0.3,0.6446153846153846,0.0,0.2797101449275362,0.7202898550724638,0.0,1.0,1.0,1.0,16.09999999999996,18.020513483683256,10.088888888888869,10.088888888888869,12.319999999999972,0.7,0.0,0.0,0.0,0.5561967492103577,0.4321196973323822,0.1524384617805481,,,,,533,0.0,0.0,0.0,510,227,0.44509803921568625,227,0.23354037267080746,31.503105590062113
157,Static,-1.7720249306572644,-239.22336563873068,0.6,0.6,0.8890675241157556,0.0,0.22049382716049382,0.7795061728395062,0.0,1.0,1.0,1.0,13.499999999999968,14.143625036875386,9.766666666666648,9.766666666666648,13.074999999999969,0.4,0.0,0.0,0.0,0.8658000826835632,0.7250000119209291,0.031004678457975388,,,,,514,0.0,0.0,0.0,496,34,0.06854838709677419,34,0.1634567901234568,38.214814814814815
158,Static,-1.7753132158961016,-268.07229560031135,0.26666666666666666,0.26666666666666666,0.8150470219435737,0.0,0.2052980132450331,0.7947019867549668,0.0,1.0,1.0,1.0,15.099999999999962,16.24499148686726,11.762499999999974,11.762499999999974,13.229999999999968,0.7333333333333333,0.0,0.0,0.0,0.7212391495704651,0.6462009727954865,0.07535163313150406,,,,,564,0.0,0.0,0.0,548,145,0.2645985401459854,145,0.206401766004415,33.40397350993378
159,Static,-1.7852660469404933,-251.72251261860956,0.3,0.3,0.7702265372168284,0.0,0.28463356973995274,0.7153664302600473,0.0,1.0,1.0,1.0,14.099999999999966,15.56379389444986,8.277777777777764,8.277777777777764,10.959999999999976,0.7,0.0,0.0,0.0,0.7617840766906738,0.5714285969734192,0.0633186399936676,,,,,457,0.0,0.0,0.0,442,75,0.16968325791855204,75,0.30189125295508273,31.71631205673759
160,Static,-1.7600980935000026,-265.7748121185004,0.03333333333333333,0.03333333333333333,0.43527508090614886,0.0,0.14304635761589404,0.856953642384106,0.0,1.0,1.0,1.0,15.099999999999962,18.247912826538084,13.399999999999968,13.399999999999968,14.929999999999962,0.9666666666666667,0.0,0.0,0.0,0.3947915732860565,0.2666666805744171,0.23885893821716309,,,,,599,0.0,0.0,0.0,559,329,0.5885509838998211,329,0.08631346578366446,34.35761589403973
161,Static,-1.7488903720436209,-248.34243283019416,0.23333333333333334,0.23333333333333334,0.75,0.0,0.27511737089201876,0.7248826291079812,0.0,1.0,1.0,1.0,14.199999999999966,15.890421816507969,9.69999999999998,9.69999999999998,11.599999999999975,0.7666666666666667,0.0,0.0,0.0,0.6339304447174072,0.5666666626930237,0.1119156926870346,,,,,572,0.0,0.0,0.0,547,190,0.3473491773308958,190,0.27230046948356806,31.739436619718308
162,Static,-1.77260003758475,-265.8900056377125,0.26666666666666666,0.26666666666666666,0.6858054226475279,0.0,0.23422222222222222,0.7657777777777778,0.0,1.0,1.0,1.0,14.999999999999963,16.998966630299876,9.624999999999982,9.624999999999982,11.349999999999975,0.7333333333333333,0.0,0.0,0.0,0.6379936337471008,0.42307692766189575,0.12028089165687561,,,,,547,0.0,0.0,0.0,528,180,0.3409090909090909,180,0.17844444444444443,31.673333333333332
163,Static,-1.770762500140621,-251.44827501996818,0.36666666666666664,0.36666666666666664,0.8366412213740458,0.0,0.24530516431924881,0.7546948356807511,0.0,1.0,1.0,1.0,14.199999999999966,15.369321320851634,8.581818181818166,8.581818181818166,12.299999999999972,0.6333333333333333,0.0,0.0,0.0,0.8835687637329102,0.692307710647583,0.028654886409640312,,,,,491,0.0,0.0,0.0,471,30,0.06369426751592357,30,0.19154929577464788,36.640845070422536
164,Static,-1.7615597833484675,-248.37992945213392,0.4666666666666667,0.4666666666666667,0.8632872503840245,0.0,0.19290780141843972,0.8070921985815603,0.0,1.0,1.0,1.0,14.099999999999966,14.977307491302474,10.678571428571406,10.678571428571406,12.69999999999997,0.5333333333333333,0.0,0.0,0.0,0.7836131453514099,0.6819863021373749,0.05639638006687164,,,,,580,0.0,0.0,0.0,561,104,0.18538324420677363,104,0.12174940898345153,37.716312056737586
165,Static,-1.7790521448214565,-277.5321345921472,0.4666666666666667,0.4666666666666667,0.8470031545741324,0.0,0.22457264957264958,0.7754273504273504,0.0,1.0,1.0,1.0,15.59999999999996,16.372636477152486,10.69999999999998,10.69999999999998,13.249999999999968,0.5333333333333333,0.0,0.0,0.0,0.8483663201332092,0.7547169923782349,0.03678193315863609,,,,,546,0.0,0.0,0.0,529,61,0.11531190926275993,61,0.12756410256410255,34.90384615384615
166,Static,-1.821209611091674,-247.68450710846767,0.36666666666666664,0.36666666666666664,0.76,0.0,0.2784313725490196,0.7215686274509804,0.0,1.0,1.0,1.0,13.599999999999968,15.211871706644681,8.290909090909077,8.290909090909077,12.44999999999997,0.6333333333333333,0.0,0.0,0.0,0.7182204723358154,0.6129032373428345,0.08029375225305557,,,,,491,0.0,0.0,0.0,478,136,0.28451882845188287,136,0.25563725490196076,35.89705882352941
167,Static,-1.8135884041178476,-304.6828518917984,0.3,0.3,0.5569620253164557,0.0,0.29523809523809524,0.7047619047619048,0.0,1.0,1.0,1.0,16.79999999999997,19.557003695170074,10.122222222222204,10.122222222222204,11.759999999999973,0.7,0.0,0.0,0.0,0.48883163928985596,0.32965128123760223,0.18850766122341156,,,,,510,0.0,0.0,0.0,491,240,0.48879837067209775,240,0.21626984126984128,26.023809523809526
168,Static,-1.825392952339426,-255.55501332751962,0.5666666666666667,0.5666666666666667,0.8775834658187599,0.0,0.24404761904761904,0.7559523809523809,0.0,1.0,1.0,1.0,13.999999999999966,14.778713862101212,10.416666666666647,10.416666666666647,13.999999999999966,0.43333333333333335,0.0,0.0,0.0,0.7968674302101135,0.75,0.049069661647081375,,,,,523,0.0,0.0,0.0,507,78,0.15384615384615385,78,0.19976190476190475,35.23571428571429
169,Static,-1.7278412692184877,-215.98015865231096,0.4,0.4,0.7962382445141066,0.0,0.1528,0.8472,0.0,1.0,1.0,1.0,12.499999999999972,13.874765650431307,10.391666666666646,10.391666666666646,12.024999999999974,0.6,0.0,0.0,0.0,0.7691143751144409,0.6571428775787354,0.06070758402347565,,,,,558,0.0,0.0,0.0,540,109,0.20185185185185187,109,0.13973333333333332,39.336
170,Static,-1.808066862785674,-242.28095961328032,0.4666666666666667,0.4666666666666667,0.8670886075949367,0.0,0.3517412935323383,0.6482587064676617,0.0,1.0,1.0,1.0,13.399999999999968,14.26453345616657,9.079999999999984,9.079999999999984,12.249999999999972,0.5333333333333333,0.0,0.0,0.0,0.8427187204360962,0.6666666865348816,0.039170000702142715,,,,,449,0.0,0.0,0.0,429,48,0.11188811188811189,48,0.36318407960199006,33.94776119402985
171,Static,-1.7255581724384268,-245.0292604862566,0.43333333333333335,0.43333333333333335,0.8129829984544049,0.0,0.17699530516431924,0.8230046948356807,0.0,1.0,1.0,1.0,14.199999999999966,15.394489218393947,10.12142857142855,10.12142857142855,13.419999999999968,0.5666666666666667,0.0,0.0,0.0,0.872069776058197,0.8461538553237915,0.02769443765282631,,,,,558,0.0,0.0,0.0,530,58,0.10943396226415095,58,0.14507042253521127,38.61267605633803
172,Static,-1.786549419885276,-273.34206124244724,0.3,0.3,0.6180124223602484,0.0,0.2549019607843137,0.7450980392156863,0.0,1.0,1.0,1.0,15.299999999999962,17.295807717641182,9.122222222222206,9.122222222222206,10.699999999999978,0.7,0.0,0.0,0.0,0.5977742671966553,0.44845335483551024,0.1347355842590332,,,,,518,0.0,0.0,0.0,492,203,0.41260162601626016,203,0.17930283224400873,34.50326797385621
173,Static,-1.767018291035675,-242.0815058718875,0.13333333333333333,0.13333333333333333,0.6598746081504702,0.0,0.08613138686131387,0.9138686131386862,0.0,1.0,1.0,1.0,13.699999999999967,15.091771984100337,11.659999999999973,11.659999999999973,13.459999999999969,0.8666666666666667,0.0,0.0,0.0,0.6452382802963257,0.5,0.11160822957754135,,,,,591,0.0,0.0,0.0,561,187,0.3333333333333333,187,0.06204379562043796,42.8978102189781
174,Static,-1.7557971440085214,-263.3695716012782,0.43333333333333335,0.43333333333333335,0.8904538341158059,0.0,0.21644444444444444,0.7835555555555556,0.0,1.0,1.0,1.0,14.999999999999963,15.694677416483545,10.907692307692285,10.907692307692285,14.479999999999965,0.5666666666666667,0.0,0.0,0.0,0.821033775806427,0.6600000262260437,0.04776148125529289,,,,,576,0.0,0.0,0.0,559,76,0.13595706618962433,76,0.16977777777777778,36.86
175,Static,-1.8332118774445612,-326.3117141851319,0.4,0.4,0.7894736842105263,0.0,0.3209737827715356,0.6790262172284645,0.0,1.0,1.0,1.0,17.799999999999983,19.064703102111807,8.916666666666652,8.916666666666652,12.62499999999997,0.6,0.0,0.0,0.0,0.7234699130058289,0.5199999809265137,0.07674902677536011,,,,,515,0.0,0.0,0.0,495,109,0.2202020202020202,109,0.1441947565543071,26.235955056179776
176,Static,-1.7473745688627935,-249.87456334737948,0.26666666666666666,0.26666666666666666,0.7544141252006421,0.0,0.16456876456876457,0.8354312354312354,0.0,1.0,1.0,1.0,14.299999999999965,15.660254650115958,10.61249999999998,10.61249999999998,12.90499999999997,0.7333333333333333,0.0,0.0,0.0,0.7304514050483704,0.6129032373428345,0.07430770248174667,,,,,545,0.0,0.0,0.0,516,106,0.2054263565891473,106,0.1400932400932401,36.60839160839161
