window,method,policy,metric_id,metric_cn,direction,mean,std,p10,p50,p90,ci95_low,ci95_high,n,matched_k,stat_basis,rank
末500,Static,Static,mean_cft_est,平均完工时间估计,lower,3.028194424629212,0.4407889112757776,2.624524518013002,2.809882253408433,3.5381644446849836,2.7889872091472157,3.3121880906581884,10,10,matched_tail_raw_baseline,7.0
末500,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,5.5254206438064575,0.42582378154804834,5.220005659580231,5.37536548614502,5.9765065865516664,5.281382058942318,5.771855530178546,10,10,matched_tail_raw_baseline,8.0
末500,Random,Random,mean_cft_est,平均完工时间估计,lower,21.931880975723267,7.978524136880156,14.06163732910156,21.47650146484375,23.986591911315912,18.112171813964842,27.09575546836853,10,10,matched_tail_raw_baseline,9.0
全程,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,matched_tail_raw_baseline,1.0
全程,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.00137711532324505,0.0013077939578121504,0.0,0.0012540665613315501,0.0027428376098794695,0.0006384548312263732,0.0021471750251332417,10,10,matched_tail_raw_baseline,2.0
全程,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.0014649364077813,0.0014236086210133302,0.0,0.0012540665613315501,0.0035190655509008896,0.00067187405472804,0.002381474832401339,10,10,matched_tail_raw_baseline,3.0
全程,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.00314665500936163,0.0023618651189794633,0.0,0.00315316423719475,0.0061612791817852505,0.001735951798105348,0.004561382126335227,10,10,matched_tail_raw_baseline,4.0
全程,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.536580241954853,0.016069342992493376,0.5199965744776457,0.5364316894909522,0.5515578419500757,0.5279221806142775,0.5463082303745471,10,10,matched_tail_raw_baseline,5.0
全程,Random,Random,power_ratio_mean,远端功率比例,lower,0.6010816146442701,0.0044262926241009385,0.5968044378656842,0.6004670509415589,0.6053423113135906,0.5986633538431104,0.6038403008768005,10,10,matched_tail_raw_baseline,6.0
全程,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,10,matched_tail_raw_baseline,7.0
全程,Oracle-Min,Oracle-Min,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,10,matched_tail_raw_baseline,7.0
全程,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,10,matched_tail_raw_baseline,7.0
末100,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,matched_tail_raw_baseline,1.0
末100,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.00137711532324505,0.0013077939578121504,0.0,0.0012540665613315501,0.0027428376098794695,0.0006566121461036048,0.002192664566904564,10,10,matched_tail_raw_baseline,2.0
末100,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.0014649364077813,0.0014236086210133302,0.0,0.0012540665613315501,0.0035190655509008896,0.000685470601444812,0.002344377459202399,10,10,matched_tail_raw_baseline,3.0
末100,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.00314665500936163,0.0023618651189794633,0.0,0.00315316423719475,0.0061612791817852505,0.0018058767151026907,0.0045559134681561805,10,10,matched_tail_raw_baseline,4.0
末100,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.536580241954853,0.016069342992493376,0.5199965744776457,0.5364316894909522,0.5515578419500757,0.52765022078802,0.5468791459513552,10,10,matched_tail_raw_baseline,5.0
末100,Random,Random,power_ratio_mean,远端功率比例,lower,0.6010816146442701,0.0044262926241009385,0.5968044378656842,0.6004670509415589,0.6053423113135906,0.5986285701521608,0.6037691133841806,10,10,matched_tail_raw_baseline,6.0
末100,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,10,matched_tail_raw_baseline,7.0
末100,Oracle-Min,Oracle-Min,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,10,matched_tail_raw_baseline,7.0
末100,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,10,matched_tail_raw_baseline,7.0
末300,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,matched_tail_raw_baseline,1.0
末300,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.00137711532324505,0.0013077939578121504,0.0,0.0012540665613315501,0.0027428376098794695,0.0006351665256937901,0.00214164388840772,10,10,matched_tail_raw_baseline,2.0
末300,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.0014649364077813,0.0014236086210133302,0.0,0.0012540665613315501,0.0035190655509008896,0.00067602077609863,0.0022952474511108785,10,10,matched_tail_raw_baseline,3.0
末300,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.00314665500936163,0.0023618651189794633,0.0,0.00315316423719475,0.0061612791817852505,0.0017773020758604099,0.0045142834048417894,10,10,matched_tail_raw_baseline,4.0
