phase,method,policy,metric_id,metric_cn,direction,mean,std,n,matched_k,stat_basis
后期,LB-Greedy,LB-Greedy,task_success_rate,任务成功率,higher,65.5,12.122064363978787,10,10,matched_tail_raw_baseline
后期,Local-Only,Local-Only,task_success_rate,任务成功率,higher,20.5,9.846036991827953,10,10,matched_tail_raw_baseline
后期,Oracle-Min,Oracle-Min,task_success_rate,任务成功率,higher,65.5,13.834337312964754,10,10,matched_tail_raw_baseline
后期,Random,Random,task_success_rate,任务成功率,higher,0.5,1.5811388300841898,10,10,matched_tail_raw_baseline
后期,Static,Static,task_success_rate,任务成功率,higher,78.5,7.8351061823621055,10,10,matched_tail_raw_baseline
后期,当前算法(MAPPO),MAPPO,task_success_rate,任务成功率,higher,74.0,10.219806477837261,10,10,matched_tail_raw_baseline
中期,CP-EFT,CP-EFT,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
中期,EFT,EFT,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
中期,Greedy,Greedy,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
中期,LB-Greedy,LB-Greedy,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
中期,Local-Only,Local-Only,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
中期,Oracle-Min,Oracle-Min,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
中期,Random,Random,time_limit_rate,时间上限截断率,lower,70.0,48.3045891539648,10,10,matched_tail_raw_baseline
中期,Static,Static,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
中期,当前算法(MAPPO),MAPPO,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
前期,CP-EFT,CP-EFT,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
前期,EFT,EFT,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
前期,Greedy,Greedy,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
前期,LB-Greedy,LB-Greedy,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
前期,Local-Only,Local-Only,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
前期,Oracle-Min,Oracle-Min,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
前期,Random,Random,time_limit_rate,时间上限截断率,lower,70.0,48.3045891539648,10,10,matched_tail_raw_baseline
