episode_seed,episode_steps,active_ratio,no_task_ratio,decision_events_per_vehicle_mean,decision_events_per_vehicle_p50,decision_events_per_vehicle_p90,ready_subtask_count_mean,ready_subtask_count_p50,ready_subtask_count_p90,ready_subtask_count_p95,inflight_subtask_count_mean,inflight_subtask_count_p95,avg_subtask_service_steps_mean,avg_subtask_service_steps_p50,avg_subtask_service_steps_p90,phase_comm_ratio,phase_compute_ratio,phase_wait_ratio,phase_finished_ratio,queue_len_vehicle_mean,queue_len_vehicle_p95,queue_len_rsu_mean,queue_len_rsu_p95,task_success_rate,deadline_miss_rate,run_tag,config_overrides
42010,200,0.04,0.96,8.0,8.0,10.0,0.985,0.0,3.0,7.049999999999983,0.19075,1.0,5.891025641025641,5.0,10.0,0.02,0.21,0.0,0.79,0.1763956156003059,1.0,0.11166666666666666,0.0,0.95,0.05,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42011,200,0.04325,0.95675,8.65,9.0,10.0,1.045,0.0,4.0,8.049999999999983,0.235,1.0,5.597633136094674,5.0,10.0,0.01,0.2,0.8,0.0,0.18883792048929662,1.0,0.06166666666666667,0.0,0.95,0.05,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42012,200,0.04075,0.95925,8.15,8.0,11.0,1.005,0.0,4.0,7.0,0.39725,2.0,7.013333333333334,7.0,12.0,0.025,0.245,0.755,0.0,0.22566709021601017,2.0,0.07166666666666667,0.0,0.75,0.25,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42013,200,0.0425,0.9575,8.5,8.0,11.0,1.045,0.0,3.0999999999999943,7.049999999999983,0.18875,1.0,5.808917197452229,6.0,10.0,0.055,0.195,0.0,0.805,0.17524727364950546,1.0,0.085,0.0,1.0,0.0,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42014,200,0.039,0.961,7.8,7.5,10.0,0.93,0.0,3.0,8.049999999999983,0.222,1.0,5.603896103896104,5.0,9.0,0.005,0.195,0.805,0.0,0.17568291376539905,1.0,0.09666666666666666,0.0,0.9,0.1,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42015,200,0.04,0.96,8.0,8.0,10.0,0.94,0.0,3.0999999999999943,7.0,0.16675,1.0,5.2756410256410255,5.0,9.0,0.02,0.225,0.005,0.77,0.15704800817160366,1.0,0.08,0.0,1.0,0.0,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42016,200,0.0405,0.9595,8.1,8.0,10.0,1.79,1.0,3.0999999999999943,8.049999999999983,0.28125,1.0,5.924050632911392,5.0,11.0,0.01,0.205,0.795,0.0,0.1868354430379747,1.0,0.075,0.0,0.85,0.15,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42017,200,0.03825,0.96175,7.65,7.5,10.0,1.73,1.0,4.0,6.049999999999983,0.172,1.0,5.617449664429531,5.0,10.0,0.02,0.175,0.825,0.0,0.17387841783912927,1.0,0.04833333333333333,0.0,0.95,0.05,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42018,200,0.04425,0.95575,8.85,9.0,10.100000000000001,1.075,0.0,4.0,8.0,0.29525,2.0,5.846153846153846,5.0,10.0,0.03,0.23,0.765,0.0,0.19862139392392136,2.0,0.10166666666666667,0.0,0.9,0.1,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42019,200,0.03975,0.96025,7.95,8.0,10.0,0.975,0.0,4.0,9.0,0.209,1.0,5.246753246753247,5.0,10.0,0.015,0.185,0.815,0.0,0.160262891809909,1.0,0.051666666666666666,0.0,0.9,0.1,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42020,200,0.041,0.959,8.2,8.5,10.0,1.025,0.0,4.0,6.099999999999966,0.36425,2.0,7.006369426751593,6.0,12.0,0.02,0.24,0.76,0.0,0.23705583756345178,2.0,0.05333333333333334,0.0,0.8,0.2,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42021,200,0.03925,0.96075,7.85,8.0,10.0,0.915,0.0,3.0999999999999943,6.049999999999983,0.3815,2.0,6.52317880794702,6.0,11.0,0.01,0.215,0.785,0.0,0.20771965464702896,2.0,0.055,0.0,0.8,0.2,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42022,200,0.03825,0.96175,7.65,8.0,9.0,0.945,0.0,3.0,7.049999999999983,0.198,1.0,5.155405405405405,4.0,9.0,0.02,0.175,0.825,0.0,0.14681229362458725,1.0,0.065,0.0,0.95,0.05,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42023,200,0.04025,0.95975,8.05,8.0,10.100000000000001,0.995,0.0,3.0,7.0,0.4495,2.0,6.5479452054794525,6.0,12.0,0.045,0.245,0.745,0.0,0.2023385866802237,1.0,0.051666666666666666,0.0,0.75,0.25,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42024,200,0.04025,0.95975,8.05,8.0,10.0,1.03,0.0,4.0,7.0,0.39025,2.0,6.8933333333333335,6.0,12.0,0.04,0.235,0.765,0.0,0.220464404184741,2.0,0.05333333333333334,0.0,0.75,0.25,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42025,200,0.04325,0.95675,8.65,9.0,10.0,1.045,0.0,4.099999999999994,8.0,0.21175,2.0,5.982352941176471,5.0,10.099999999999994,0.015,0.225,0.0,0.775,0.20687910976226606,2.0,0.043333333333333335,0.0,0.95,0.05,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42026,200,0.0405,0.9595,8.1,7.5,10.100000000000001,1.025,0.0,4.099999999999994,7.049999999999983,0.26675,1.0,5.746753246753247,5.0,10.700000000000017,0.025,0.225,0.775,0.0,0.17891630901287553,1.0,0.12,0.0,0.9,0.1,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42027,200,0.0405,0.9595,8.1,8.0,11.0,1.005,0.0,3.0999999999999943,8.0,0.18275,1.0,5.809210526315789,5.0,10.0,0.045,0.24,0.0,0.76,0.1715587044534413,1.0,0.07166666666666667,0.0,1.0,0.0,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42028,200,0.03925,0.96075,7.85,8.0,10.0,0.9,0.0,3.0999999999999943,7.0,0.25625,1.0,5.553333333333334,5.0,9.0,0.015,0.21,0.79,0.0,0.16543837357052096,1.0,0.058333333333333334,0.0,0.9,0.1,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
42029,200,0.04075,0.95925,8.15,8.5,10.0,1.01,0.0,3.0,7.0,0.371,2.0,6.880503144654088,6.0,13.0,0.005,0.245,0.755,0.0,0.23857868020304568,2.0,0.058333333333333334,0.0,0.9,0.1,nodes_mid,"MIN_NODES=6,MAX_NODES=10"
