episode,steps,wall_time,sim_time,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
11,95,7.768138885498047,9.5,-0.004467190243303776,-0.4243830580345427,-0.4243830580345427,-0.001827479258645326,0.0044756983406841755,0.0,0.0,0.3815789473684211,0.0,0.0,0,10.968818664550781,9.499999999999982,0.007207037357707272,0.0,0.0019581993356950034,-0.09832166944679462,20,1.0,0.1968503937007874,0.25196850393700787,0.5511811023622047,0.1968503937007874,0.25196850393700787,0.5511811023622047,0.5210119263925834,0.0,0.0,0.5287834608117582,0.8839665830135346,0.0,0.0,4.746310549447186e-12,0.0,0.013888888888888888,0.800000011920929,0.20000000298023224,101,25,3.523506512340432,0.010526315789473705,0.0,0.0,0.0,0.9331578947368421,0.06684210526315792,0.06684210526315792,0.0,0.0,0.008702526800334454,4.040414611498515,4.040414611498515,4.040414611498515,2.256891224119398,0.005247583873117239,0.10948199489050442,2.3871746261914573,0.0668421052631579,0.0685763888888889,0.7513971178171536,10.705424149831137,1.630507356590695,3,18,0.07734818011522293,0.05976906623691317,2,3,0,True,0.0002,0.0,0.09717600000000001
12,81,6.3263771533966064,8.1,-0.004378039389848709,-0.3546211794188597,-0.3546211794188597,-0.00043124519288539886,0.004396183416247368,0.0,0.0,0.42063492063492064,0.0,0.0,0,9.947622299194336,8.099999999999987,0.005885419813480941,0.0,0.001441224767068567,-0.09830699382740775,20,1.0,0.2097902097902098,0.26573426573426573,0.5244755244755245,0.2097902097902098,0.26573426573426573,0.5244755244755245,0.514197730810531,0.024691358024691357,0.0,0.5185786138231503,0.873838365077972,0.0,0.0,8.360637702986562e-12,0.0,0.03529411764705882,0.800000011920929,0.20000000298023224,110,30,5.338948825000009,0.0123456790123457,0.0,0.0,0.0,0.9117283950617284,0.08827160493827158,0.08827160493827158,0.0,0.0,0.00609396643936634,5.398038845062256,5.398038845062256,5.398038768768311,2.210989446640015,0.028000209210440517,0.1471873988211155,1.8788792395591736,0.0882716049382716,0.0875,0.5904761469364166,1.3223066139221191,7.341337127685547,5,25,0.07855842262506485,0.07317961007356642,4,0,0,True,0.0002,0.0,0.097014
13,161,12.381158351898193,16.1,-0.003255559829995036,-0.5241451067921247,-0.5241451067921247,-0.001079739537090063,0.003255559829995036,0.0,0.0,0.329004329004329,0.0,0.0,0,18.14590072631836,16.09999999999996,0.003674878144977293,0.0,0.0015139017918053583,-0.10077579643415369,20,1.0,0.24166666666666667,0.225,0.5333333333333333,0.24166666666666667,0.225,0.5333333333333333,0.5096125953848133,0.0,0.0,0.5125772276062976,0.8712570071220398,0.0,0.0,3.478797111489129e-12,0.0,0.01639344262295082,0.800000011920929,0.20000000298023224,90,29,1.940191693500005,0.0062111801242236185,0.0,0.0,0.0,0.9627329192546584,0.037267080745341574,0.037267080745341574,0.0,0.0,0.07929257610389455,1.808029516176744,1.808029516176744,1.8080294565720991,2.192514544183558,-0.00520061390389773,0.1164836638014425,3.600643103772944,0.037267080745341616,0.03799715909090909,0.6783924877262589,6.576771367679942,0.9692013670097698,2,22,0.07862664759159088,0.055793293192982665,1,9,0,True,0.0002,0.0,0.096692
14,200,14.867735862731934,20.0,-0.003002685494720936,-1.6005370850518728,-1.6005370850518728,-0.00010422362101963084,0.003082851879298687,0.0,0.0,0.401673640167364,0.0,0.0,0,21.905719757080078,20.000000000000014,0.002879354279247837,0.0,0.0008563442704384812,-0.10069656208157539,20,1.0,0.21323529411764705,0.3014705882352941,0.4852941176470588,0.21323529411764705,0.3014705882352941,0.4852941176470588,0.5037918204206507,0.005,0.0,0.5049308458005862,0.8770343512296677,0.0,0.0,2.5552236108256077e-12,0.0,0.02531645569620253,0.800000011920929,0.20000000298023224,105,29,2.0674647827999983,0.0,1.0,0.0,0.0,0.966,0.03400000000000003,0.03400000000000003,0.0,0.0,0.008897122030180914,1.4947015311982896,1.4947015311982896,1.4947015267831307,2.072318465621383,-0.018621954908195657,0.15066137965078708,2.148043054121512,0.034,0.033130787037037035,0.18629221336191726,5.473550646393387,0.8860919961222896,2,27,0.08823616802692413,0.06317446902394294,1,11,0,True,0.0002,0.0,0.096292
15,55,4.4618308544158936,5.5,-0.00476815365254879,-0.26224844236318334,-0.26224844236318334,-0.0013956943410448732,0.004809638485312462,0.0,0.0,0.3805970149253731,0.0,0.0,0,7.074662685394287,5.4999999999999964,0.007862683171294745,0.0,0.0022382051499954658,-0.09509911986914547,20,1.0,0.2953020134228188,0.2483221476510067,0.4563758389261745,0.2953020134228188,0.2483221476510067,0.4563758389261745,0.5094478708945892,0.03636363636363636,0.0,0.5126277739781873,0.8843230724334716,0.0,0.0,9.106394457947253e-12,0.0,0.0,0.800000011920929,0.20000000298023224,105,44,7.7616020696296335,0.018181818181818195,0.0,0.0,0.0,0.8645454545454545,0.1354545454545455,0.1354545454545455,0.0,0.0,0.05638711788924411,4.5133156478405,4.5133156478405,4.513315707445145,2.188515692949295,0.021799103647936136,0.0671396991237998,4.6614930629730225,0.13545454545454547,0.134765625,0.4009912386536598,8.700191676616669,1.3713432997465134,2,8,0.079067163169384,0.06777210924774407,1,3,0,True,0.0002,0.0,0.096182
16,68,5.201242685317993,6.800000000000001,-0.0043270764872431755,-0.29424118094430696,-0.29424118094430696,0.00018478765850886598,0.0045250351540744305,0.0,0.0,0.34934497816593885,0.0,0.0,0,9.086714744567871,6.799999999999992,0.012245683135322727,0.0,0.0035846052389085586,-0.09985572388943503,20,1.0,0.2421875,0.2421875,0.515625,0.2421875,0.2421875,0.515625,0.5025076911257416,0.014705882352941176,0.0,0.5032919497403557,0.8667578995227814,0.0,0.0,1.618164109651321e-11,0.0,0.0,0.800000011920929,0.20000000298023224,97,31,6.008211127164186,0.014705882352941195,0.0,0.0,0.0,0.9058823529411765,0.09411764705882353,0.09411764705882353,0.0,0.0,-0.016071449005976318,4.007380981445312,4.007380981445312,4.007381029129029,2.1693328285217284,0.021007181350141763,0.10708382353186607,3.313876791000366,0.09411764705882353,0.0946875,0.6927641392499209,8.73732624053955,1.5820749759674073,5,25,0.06902636587619781,0.06585255414247511,-1,-1,0,False,0.0002,0.0,0.096046
17,200,14.415497064590454,20.0,-0.003517432138323784,-1.7034863952203199,-1.7034863952203199,-0.002119714207947255,0.003517432138323784,0.0,0.0,0.3623853211009174,0.0,0.0,0,22.379188537597656,20.000000000000014,0.003433862266486498,0.0,0.0010753376418419771,-0.09300314097106457,19,0.95,0.31496062992125984,0.2047244094488189,0.48031496062992124,0.31496062992125984,0.2047244094488189,0.48031496062992124,0.506432786566671,0.0,0.0,0.5084281514139155,0.8668748259544373,0.0,0.0,2.8348896580904226e-12,0.0,0.045454545454545456,0.800000011920929,0.20000000298023224,76,39,1.795631123229432,0.0,1.0,0.0,0.0,0.96825,0.031749999999999945,0.031749999999999945,0.0,0.0,0.03816928300592634,1.2234211895200942,1.2234211895200942,1.2234212027655706,2.1494696537653604,0.005018399898997611,0.11555080860853195,2.1553689506318836,0.03175,0.030381944444444444,0.007938127550813887,3.0930307573742337,0.9430075552728441,1,9,0.0892905667424202,0.06439100950956342,0,8,0,True,0.0002,0.0,0.09564600000000001
18,187,15.054385423660278,18.7,-0.002937969984486699,-0.549400395685729,-0.549400395685729,-0.0022848166525363924,0.002944699488580227,0.0,0.0,0.35864978902953587,0.0,0.0,0,20.45146369934082,18.699999999999996,0.0024254833348920576,0.0,0.0006640097467447043,-0.09965741073384005,20,1.0,0.17692307692307693,0.23846153846153847,0.5846153846153846,0.17692307692307693,0.23846153846153847,0.5846153846153846,0.5087372915911423,0.0,0.0,0.5112680932934043,0.8709699243307113,0.0,0.0,2.3655283461210264e-12,0.0,0.028985507246376812,0.800000011920929,0.20000000298023224,105,23,1.8945269156989253,0.005347593582887702,0.0,0.0,0.0,0.9652406417112299,0.03475935828877008,0.03475935828877008,0.0,0.0,-0.03682445883750916,2.6646532893180845,2.6646532893180845,2.6646533071994782,2.2868656754493712,-0.002616800629766658,0.16607864648103715,2.589266049861908,0.034759358288770054,0.032421875,0.22583022543694825,15.759508144855499,0.7121715486049652,2,20,0.0976717472076416,0.06737325564026835,1,5,0,True,0.0002,0.0,0.09527200000000001
19,200,16.098801851272583,20.0,-0.0030533652752637863,-1.610673078263161,-1.610673078263161,-0.0005898342613363638,0.003084237687289715,0.0,0.0,0.29880478087649404,0.0,0.0,0,21.95406723022461,20.000000000000014,0.0034117043578070394,0.0,0.0009686098136827803,-0.09903630691766739,20,1.0,0.19327731092436976,0.23529411764705882,0.5714285714285714,0.19327731092436976,0.23529411764705882,0.5714285714285714,0.5127948557790368,0.0,0.0,0.5162216872000468,0.8765123426914213,0.0,0.0,2.65435329965813e-12,0.0,0.03278688524590164,0.800000011920929,0.20000000298023224,94,23,1.7252648339999987,0.0,1.0,0.0,0.0,0.97025,0.029750000000000054,0.029750000000000054,0.0,0.0,-0.028975469681123894,1.6291992487730804,1.6291992487730804,1.6291992178669683,2.2953579602418124,-0.00263953757368856,0.15330955303377575,1.9518832630581326,0.02975,0.029658564814814815,0.3701806156033719,5.8479393058353,0.9821976489490933,2,27,0.20300550758838654,0.07236057445406913,1,11,0,True,0.0002,0.0,0.09487200000000001
20,200,15.023552417755127,20.0,-0.003168298862874508,-1.6336597955290375,-1.6336597955290375,-0.0015822863206267357,0.0031759929843246937,0.0,0.0,0.3829787234042553,0.0,0.0,0,21.788131713867188,20.000000000000014,0.003058539259893424,0.0,0.0008348573850075858,-0.10003115403652191,20,1.0,0.20437956204379562,0.1897810218978102,0.6058394160583942,0.20437956204379562,0.1897810218978102,0.6058394160583942,0.5020362955904566,0.0,0.0,0.5025334937361824,0.8654058575630188,0.0,0.0,3.3628670594726406e-12,0.0,0.02564102564102564,0.800000011920929,0.20000000298023224,107,28,1.8337218359999987,0.0,1.0,0.0,0.0,0.96575,0.03425,0.03425,0.0,0.0,0.012161225927146998,2.3434049758044155,2.3434049758044155,2.3434050625020806,2.008766683665189,-0.0026088251986286855,0.11050111800432205,2.1880753582174126,0.03425,0.03444602272727273,0.09719332832504403,10.640611778606068,1.032246622172269,1,11,0.0757424384355545,0.06642764247953892,0,10,0,True,0.0002,0.0,0.094472
21,200,16.709464073181152,20.0,-0.003549861256033182,-1.7099722924054899,-1.7099722924054899,-0.0024236910394392916,0.003552578156813979,0.0,0.0,0.26991150442477874,0.0,0.0,0,22.26483726501465,20.000000000000014,0.006098435580043975,0.0,0.001605827551149444,-0.10161554346978664,20,1.0,0.11818181818181818,0.16363636363636364,0.7181818181818181,0.11818181818181818,0.16363636363636364,0.7181818181818181,0.5067401219340972,0.0,0.0,0.5083237072356867,0.8720201075077056,0.0,1.3762368980839218e-14,1.6704869909220377e-12,0.0,0.034482758620689655,0.800000011920929,0.20000000298023224,95,13,1.2860767535999993,0.0,1.0,0.0,0.0,0.9725,0.02749999999999997,0.02749999999999997,0.0,0.0,-0.08951258799061179,8.461750447750092,8.461750447750092,8.461749970912933,2.339486002922058,-0.007180837856139988,0.10982143133878708,5.442239224910736,0.0275,0.0234375,0.5039279265329242,10.21994799375534,8.215628623962402,1,8,0.20098862051963806,0.14098089877516023,0,7,0,True,0.0002,0.0,0.094072
22,50,3.7929935455322266,5.0,-0.005163911730051041,-0.2581955838573113,-0.2581955838573113,0.0007326514605665577,0.005311088636517525,0.0,0.0,0.3905579399141631,0.0,0.0,0,6.811413764953613,4.999999999999998,0.009956151779353377,0.0,0.0026933540729797566,-0.09501038205623627,20,1.0,0.14492753623188406,0.21014492753623187,0.644927536231884,0.14492753623188406,0.21014492753623187,0.644927536231884,0.5132599923983217,0.0,0.0,0.51613137761353,0.8530694365501402,0.0,0.0,9.948213260113636e-12,0.0,0.037037037037037035,0.800000011920929,0.20000000298023224,115,20,9.28484238949621,0.020000000000000007,0.0,0.0,0.0,0.862,0.138,0.138,0.0,0.0,0.0029959950596094133,3.50860013961792,3.50860013961792,3.508600282669067,2.2112932840983075,0.01968360338360071,0.11834732542435328,1.9423075079917909,0.138,0.140625,0.8064512968063354,6.440328470865885,1.1319072087605795,5,15,0.046304792165756226,0.04045675173401832,-1,-1,0,False,0.0002,0.0,0.093972
23,200,15.994268655776978,20.0,-0.003593156347051263,-1.7186312415379192,-1.7186312415379192,-0.0025719048106111588,0.003593156347051263,0.0,0.0,0.3516949152542373,0.0,0.0,0,22.04464340209961,20.000000000000014,0.004650068689438644,0.0,0.0013211139355882198,-0.10144407185912133,20,1.0,0.17557251908396945,0.22137404580152673,0.6030534351145038,0.17557251908396945,0.22137404580152673,0.6030534351145038,0.5033384024733095,0.005,0.0,0.5040600820593609,0.8649644255638121,0.0,0.0,2.826807798256281e-12,0.0,0.0,0.800000011920929,0.20000000298023224,108,23,1.446807849599999,0.0,1.0,0.0,0.0,0.96725,0.032749999999999946,0.032749999999999946,0.0,0.0,-0.05759092398426112,8.830828245948343,8.830828245948343,8.830828133751364,2.3388513537014233,-0.012303478132440326,0.17102456706411698,5.3494592554429,0.03275,0.03239889705882353,0.8077879688319038,5.961682635195115,9.293231038486256,2,17,0.09449225664138794,0.058195698261260954,1,1,0,True,0.0002,0.0,0.093572
24,200,16.703534364700317,20.0,-0.0031247050501406193,-1.6249410137630629,-1.6249410137630629,-0.0012518993637058889,0.003135787323117256,0.0,0.0,0.25210084033613445,0.0,0.0,0,22.2427921295166,20.000000000000014,0.0023541533314501515,0.0,0.0006161707356528679,-0.09984393857419491,20,1.0,0.1388888888888889,0.12962962962962962,0.7314814814814815,0.1388888888888889,0.12962962962962962,0.7314814814814815,0.4978201588001102,0.0,0.0,0.4973113275363678,0.8553756177425383,0.0,0.0,1.6896792125187243e-13,0.0,0.04,0.800000011920929,0.20000000298023224,91,15,1.354998046799999,0.0,1.0,0.0,0.0,0.973,0.027000000000000024,0.027000000000000024,0.0,0.0,-0.0003584462424947156,2.0935580730438232,2.0935580730438232,2.0935580862893,2.3450752099355063,0.014095837509052621,0.18628748175170687,3.7605670028262668,0.027,0.026475694444444444,0.4573445860296488,6.4522331555684405,1.5376681486765544,1,9,0.10664206743240356,0.08601751327514646,0,8,0,True,0.0002,0.0,0.093172
25,200,16.126757621765137,20.0,-0.0033866772428154945,-1.6773354490012493,-1.6773354490012493,-0.0023833448882214724,0.0033866772428154945,0.0,0.0,0.3148936170212766,0.0,0.0,0,21.791988372802734,20.000000000000014,0.002870066076704982,0.0,0.001032540172399052,-0.10050626319646835,20,1.0,0.16129032258064516,0.16129032258064516,0.6774193548387096,0.16129032258064516,0.16129032258064516,0.6774193548387096,0.4921762768309563,0.0,0.0,0.49037376417220097,0.8545778393745422,0.0,0.0,1.8433097929981823e-12,0.0,0.031746031746031744,0.800000011920929,0.20000000298023224,102,20,1.3595639759999991,0.0,1.0,0.0,0.0,0.969,0.031000000000000028,0.031000000000000028,0.0,0.0,-0.11179318899909656,13.635245641072592,13.635245641072592,13.635245641072592,2.148141622543335,0.05140530318021774,0.07407407462596893,18.609877586364746,0.031,0.02734375,0.0,6.223613580067952,14.689173062642416,1,3,0.08130314201116562,0.07912240661680699,0,2,0,True,0.0002,0.0,0.09277200000000001
