episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,r_margin,r_margin_raw,r_margin_norm,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,abs_ratio_r_margin,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
11,38,2.9405839443206787,3.8000000000000003,idle,terminated,-0.003733388613909483,-0.1418687715667886,-0.1418687715667886,0.0040526788216084225,0.005215133540332317,0.05,0.05,0.7192982456140351,3.2000000000000015,3.2000000000000015,1,4.678333928585053,3.800000000000002,0.010540050118940117,0.0,0.003398635122076277,-0.08026511291140005,19,0.95,0.5602094240837696,0.2513089005235602,0.18848167539267016,0.5602094240837696,0.2513089005235602,0.18848167539267016,0.49944909402708476,0.02631578947368421,0.0,0.4988560422420339,0.8567186146974564,0.0,2.4462153414006473e-10,2.978340837844762e-11,1.6039797198774682e-10,0.028169014084507043,0.800000011920929,0.20000000298023224,82,107,17.200791717718346,0.0263157894736842,0.0,0.0,0.0,0.7486842105263158,0.25131578947368416,0.25131578947368416,0.0,0.0,-0.006036628669315391,-0.006875348841770142,-0.02012209556438465,0.21628510846755994,0.0,0.0,0.44156029408499314,0.3049161706221404,191,569,0,0.0,unified_latency_centric_excl_energy_interf,-0.021753831999376416,2.8383904933929442,2.8383904933929442,2.838390517234802,1.67993323802948,0.012345055106561632,0.10174220595508814,1.751520010828972,0.2513157894736842,0.253515625,0.5625752940773964,4.031586146354675,0.8373478770256042,5,10,0.03405233100056648,0.030872279684990636,-1,-1,0,False,0.0002,0.0,0.098473
12,44,3.213475465774536,4.4,idle,terminated,0.0012729917652904987,0.05601161655699024,0.05601161655699024,0.0033534377347677956,0.008089943788945675,0.15,0.15,0.746031746031746,1.8250000000000004,2.4850000000000008,4,5.503529219627381,4.4,0.009199932104719753,0.0,0.0034233077055384874,-0.07997213186188183,17,0.85,0.5308056872037915,0.26540284360189575,0.2037914691943128,0.5308056872037915,0.26540284360189575,0.2037914691943128,0.5153904995881021,0.0,0.0,0.5320180606088176,0.8795470952987671,0.0,1.8032102686027488e-10,2.7659499690635414e-11,7.973376854597323e-11,0.02197802197802198,0.800000011920929,0.20000000298023224,97,112,15.728341062716886,0.022727272727272728,0.0,0.0,0.0,0.7602272727272728,0.23977272727272725,0.23977272727272725,0.0,0.0,-0.0025760945842064702,-0.0037671052904540018,-0.008586981947354907,0.1437881928564188,0.0,0.0,0.6517504453534025,0.1889886738445725,211,669,0,0.0,unified_latency_centric_excl_energy_interf,0.005272132481331937,2.1831152121225994,2.1831152121225994,2.183115243911743,1.6774991591771444,0.0004482770804315805,0.09581475680073102,1.6875083684921264,0.23977272727272728,0.24114583333333334,0.588085475564003,3.013297986984253,0.8765714844067891,5,15,0.0481983944773674,0.038643736019730555,-1,-1,0,False,0.0002,0.0,0.098429
13,49,3.455303430557251,4.9,idle,terminated,-0.0025804992765188217,-0.12644445426408718,-0.12644445426408718,0.002239717310294498,0.0040552131831645966,0.05,0.05,0.70995670995671,2.1000000000000005,2.1000000000000005,1,5.971671528816223,4.899999999999999,0.003822358267497805,0.0,0.0019213407160114438,-0.08266685777780959,19,0.95,0.5854922279792746,0.24352331606217617,0.17098445595854922,0.5854922279792746,0.24352331606217617,0.17098445595854922,0.5033482320948827,0.02040816326530612,0.0,0.5073571019125225,0.886721596121788,0.0,0.0,1.4539327207463426e-11,0.0,0.013333333333333334,0.800000011920929,0.20000000298023224,79,113,13.872716234520876,0.02040816326530613,0.0,0.0,0.0,0.8030612244897959,0.1969387755102041,0.1969387755102041,0.0,0.0,-0.005697818509668128,-0.006499456606202133,-0.018992728365560426,0.229252694616309,0.0,0.0,0.45976416055035557,0.29163420724666966,193,787,0,0.0,unified_latency_centric_excl_energy_interf,0.010401297174394131,1.0450422445933023,1.0450422445933023,1.0450422644615174,1.6340305169423421,0.011087876416665192,0.10079541926582654,0.9489177823066711,0.19693877551020408,0.1953125,0.17131942734122277,1.0261255383491517,1.065177031358083,5,15,0.050525128841400146,0.036973661929368955,-1,-1,0,False,0.0002,0.0,0.09838000000000001
14,42,2.9186127185821533,4.2,idle,terminated,0.0008856171043589711,0.03719592714523374,0.03719592714523374,0.006338484247680741,0.006925536785274744,0.15,0.15,0.7531380753138075,2.0750000000000006,2.4250000000000007,4,5.0477896356582646,4.200000000000001,0.005863015402401542,0.0,0.0019264027420807636,-0.07812816123167685,17,0.85,0.5841584158415841,0.24752475247524752,0.16831683168316833,0.5841584158415841,0.24752475247524752,0.16831683168316833,0.4967551706070524,0.0,0.0,0.4929203722335688,0.8624840140342712,0.0,8.479087224011472e-12,1.6759421975209854e-11,5.263686188301184e-13,0.02666666666666667,0.800000011920929,0.20000000298023224,82,118,16.346328625977957,0.023809523809523805,0.0,0.0,0.0,0.7595238095238095,0.2404761904761905,0.2404761904761905,0.0,0.0,-0.0033764074890169178,-0.005028915609101675,-0.0112546916300564,0.15964952178406472,0.0,0.0,0.6077333026107317,0.2149878588384768,202,638,0,0.0,unified_latency_centric_excl_energy_interf,0.014413907937705518,1.5557713270187379,1.5557713270187379,1.5557714064915975,1.5863088528315226,0.013945140053207676,0.06666182378927867,2.4521645148595175,0.24047619047619048,0.24296875,0.5576529607176781,1.7034244020779927,1.2992459456125895,5,15,0.03354160115122795,0.033385003358125685,-1,-1,0,False,0.0002,0.0,0.09833800000000001
15,200,14.742951154708862,20.0,time_limit,time_limit,-0.0014142596628516912,-1.282851965189622,-1.282851965189622,-0.000773273830418475,0.00254820822738111,0.1,0.1,0.582089552238806,1.9333333333333338,2.3300000000000005,3,21.11436347961426,20.000000000000014,0.0015813531028990185,0.0,0.0005268231522635809,-0.09635076133906913,18,0.9,0.6178010471204188,0.2356020942408377,0.14659685863874344,0.6178010471204188,0.2356020942408377,0.14659685863874344,0.5029039712022059,0.0,0.0,0.5065515424753657,0.8708115339279173,0.0,0.0,4.2779555939342906e-12,0.0,0.031746031746031744,0.800000011920929,0.20000000298023224,71,118,3.002796583999998,0.0,1.0,0.0,0.0,0.95225,0.04774999999999996,0.04774999999999996,0.0,0.0,-0.0014149458394053756,-0.0014374434977143726,-0.004716486131351256,0.5167918927789575,0.0,0.0,0.3281494622080231,0.14490512696198599,191,3809,0,0.0,unified_latency_centric_excl_energy_interf,-0.06989523690168022,2.858152084880405,2.858152084880405,2.8581521378623114,1.6402995851304796,-0.0022564277945396802,0.09455452197127873,3.333234535323249,0.04775,0.04709201388888889,0.621998688309557,4.3713377714157104,2.5113738444116382,2,18,0.08724847435951233,0.0736343368887901,1,2,0,True,0.0002,0.0,0.098138
16,66,4.76920747756958,6.6000000000000005,idle,terminated,-0.001559437601827085,-0.10292285813453167,-0.10292285813453167,0.0016285878664348274,0.00402471236884594,0.05,0.05,0.5633187772925764,1.3,1.3,1,8.2296337890625,6.5999999999999925,0.0045192662154117545,0.0,0.0017334195092748859,-0.08989556791204385,19,0.95,0.5521472392638037,0.27607361963190186,0.17177914110429449,0.5521472392638037,0.27607361963190186,0.17177914110429449,0.5017909751090249,0.0,0.0,0.5043298299339064,0.8560202866792679,0.0,0.0,1.8522766653816802e-11,0.0,0.0,0.800000011920929,0.20000000298023224,73,90,8.31321086646155,0.01515151515151517,0.0,0.0,0.0,0.8765151515151515,0.12348484848484853,0.12348484848484853,0.0,0.0,-0.003948757171698502,-0.004563671983619024,-0.013162523905661675,0.28754998246184954,0.0,0.0,0.4375823397791865,0.24945218034891686,163,1157,0,0.0,unified_latency_centric_excl_energy_interf,0.0031764272530563176,2.954959650039673,2.954959650039673,2.9549597454071046,1.6396011018753052,0.016308344975113867,0.11918665871024131,2.5569122290611266,0.12348484848484849,0.12375,0.5219957337900997,5.848271045684815,0.9724451541900635,5,25,0.08443581312894821,0.06524957194924354,4,4,0,True,0.0002,0.0,0.098072
17,33,2.319594621658325,3.3000000000000003,idle,terminated,0.0012231863802298903,0.040365145063062755,0.040365145063062755,0.03460726290941234,0.00918672326952219,0.2,0.2,0.7808219178082192,1.9333333333333338,2.3000000000000007,6,4.105498197078705,3.3000000000000016,0.022296098688938,0.11172857224497172,0.006190189883348962,-0.07114636065381964,16,0.8,0.5863874345549738,0.2356020942408377,0.17801047120418848,0.5863874345549738,0.2356020942408377,0.17801047120418848,0.4999693296172402,0.030303030303030304,0.0,0.49993865923448044,0.8773124694824219,0.0,2.5446036944209993e-10,3.078518343024861e-11,1.2981673860878985e-10,0.05555555555555555,0.800000011920929,0.20000000298023224,75,112,18.908911508555004,0.03030303030303029,0.0,0.0,0.0,0.7106060606060606,0.2893939393939394,0.2893939393939394,0.0,0.0,-0.0010624863059885852,-0.002611428770653639,-0.003541621019961967,0.13238295145621493,0.0,0.0,0.6294549711946136,0.2129977624773365,191,469,0,0.0,unified_latency_centric_excl_energy_interf,-0.03204374052584171,1.6067780375480651,1.6067780375480651,1.606778073310852,1.5810466885566712,-0.00441894352552481,0.11179431676864623,2.652190363407135,0.28939393939393937,0.286328125,0.15416873721405863,1.9349408984184264,0.9541693329811096,5,10,0.022311940789222717,0.022075018752366303,-1,-1,0,False,0.0002,0.0,0.098039
18,59,4.453678131103516,5.9,idle,terminated,-0.001477701822295785,-0.08718441334934905,-0.08718441334934905,0.0031703850487247096,0.0037887990474700928,0.05,0.05,0.7468354430379747,1.8000000000000003,1.9800000000000004,2,6.844077196121215,5.899999999999995,0.0017211482144723744,0.0,0.0004624177777685172,-0.0850252073093995,19,0.95,0.5472636815920398,0.25870646766169153,0.19402985074626866,0.5472636815920398,0.25870646766169153,0.19402985074626866,0.5044080351211004,0.01694915254237288,0.0,0.5099645238369703,0.8638539671897888,0.0,0.0,1.157518612210362e-11,0.0,0.03614457831325301,0.800000011920929,0.20000000298023224,88,110,11.25055832000001,0.016949152542372895,0.0,0.0,0.0,0.8296610169491525,0.1703389830508475,0.1703389830508475,0.0,0.0,-0.0021368823662485125,-0.001962509104643882,-0.0071229412208283814,0.30405296105107216,0.0,0.0,0.4226232174270606,0.25210476155583944,201,979,0,0.0,unified_latency_centric_excl_energy_interf,-0.010216515511274338,1.50016488134861,1.50016488134861,1.5001648366451263,1.6499002799391747,0.02107420450192876,0.12077424395829439,1.242704562842846,0.17033898305084746,0.172119140625,0.006351205462124199,2.1973524764180183,0.7890287302434444,4,16,0.08607838302850723,0.06254737172275782,3,3,0,True,0.0002,0.0,0.09798000000000001
19,55,4.044596910476685,5.5,idle,terminated,-0.0015725474804639816,-0.08649011406654307,-0.08649011406654307,0.0038655667565762985,0.0040652090683579445,0.1,0.1,0.6693227091633466,2.0333333333333337,2.1800000000000006,3,6.75899224281311,5.4999999999999964,0.00951639501834101,0.0,0.004253121885458463,-0.08385797262191748,18,0.9,0.494949494949495,0.3838383838383838,0.12121212121212122,0.494949494949495,0.3838383838383838,0.12121212121212122,0.505343981701034,0.14545454545454545,1.2999999999999972,0.5103129471423464,0.8697290718555447,0.0,2.1271433364722361e-10,2.471967595896185e-11,8.648846777647976e-11,0.02197802197802198,0.800000011920929,0.20000000298023224,98,98,12.558118972738194,0.018181818181818195,0.0,0.0,0.0,0.82,0.18000000000000005,0.18000000000000005,0.0,0.0,-0.003943699001126217,-0.007794070180983011,-0.013145663337087388,0.25728272606537367,0.0,0.0,0.4240996778688604,0.29188990027267875,198,902,0,0.0,unified_latency_centric_excl_energy_interf,-0.002528133615851402,1.8265815794467926,1.8265815794467926,1.826581633090973,1.6117806792259217,0.015004243882140144,0.09761416194960475,2.0527507066726685,0.18,0.1783203125,0.4992982303723693,1.8109687626361848,1.8389880299568175,5,20,0.04100704565644264,0.03799639996141196,-1,-1,0,False,0.0002,0.0,0.09792500000000001
20,60,4.029803037643433,6.0,idle,terminated,0.00027774463524110615,0.016664675227573346,0.016664675227573346,0.015964678302407186,0.0060604410246014595,0.2,0.2,0.6893617021276596,1.9400000000000006,2.3400000000000007,5,6.965618538856505,5.999999999999995,0.007390653635532101,0.0,0.0016934290348688385,-0.08639528115590372,16,0.8,0.5544041450777202,0.25906735751295334,0.18652849740932642,0.5544041450777202,0.25906735751295334,0.18652849740932642,0.5009978010870206,0.016666666666666666,0.0,0.5019188482442704,0.8575256198644639,0.0,3.175711204422802e-11,1.6054399129550312e-11,0.0,0.02564102564102564,0.800000011920929,0.20000000298023224,84,107,10.892769445770734,0.016666666666666684,0.0,0.0,0.0,0.8391666666666666,0.16083333333333338,0.16083333333333338,0.0,0.0,-0.005292144507931188,-0.0043341077701706835,-0.017640481693103956,0.1856987623811357,0.0,0.0,0.5833141341175975,0.2116061808534854,193,1007,0,0.0,unified_latency_centric_excl_energy_interf,0.0008583118440583348,1.9436230957508087,1.9436230957508087,1.9436231434345246,1.6040635526180267,0.019783853617991554,0.09263426223769784,4.222353509068489,0.16083333333333333,0.1583984375,0.37542298827320336,3.5270066142082213,0.49120472371578217,5,20,0.0681576281785965,0.062151023745536806,-1,-1,0,False,0.0002,0.0,0.09786500000000001
21,75,5.48535418510437,7.5,idle,terminated,-0.0011601943988353014,-0.08701457713597414,-0.08701457713597414,0.00463942564092576,0.004525117576122284,0.15,0.15,0.7079646017699115,1.8666666666666671,1.9800000000000004,3,8.570955848693846,7.499999999999989,0.004631815331735614,0.0,0.0010479384078257972,-0.08838969449202187,17,0.85,0.5497382198952879,0.2774869109947644,0.17277486910994763,0.5497382198952879,0.2774869109947644,0.17277486910994763,0.5021314145103097,0.09333333333333334,1.0,0.5042012112555382,0.8442408442497253,0.0,0.0,7.265602182393582e-12,0.0,0.013157894736842105,0.800000011920929,0.20000000298023224,85,105,8.671385257297308,0.013333333333333353,0.0,0.0,0.0,0.8726666666666667,0.1273333333333333,0.1273333333333333,0.0,0.0,-0.001431699483521945,-0.001668495995820944,-0.004772331611739824,0.2620726639975617,0.0,0.0,0.48875013434267944,0.22887656237960385,191,1309,0,0.0,unified_latency_centric_excl_energy_interf,-0.03696523622609675,2.167629599571228,2.167629599571228,2.167629599571228,1.6081158208847046,0.018297712130006402,0.07871399752795696,3.6717173576354982,0.12733333333333333,0.1284375,0.5954890700615942,3.9660576725006105,0.8700342535972595,5,25,0.05860626697540283,0.049519926309585564,-1,-1,0,False,0.0002,0.0,0.09779
22,83,5.720216751098633,8.3,idle,terminated,-0.001630148384720087,-0.13530232700131423,-0.13530232700131423,0.0021987231913953953,0.0034042263869196177,0.15,0.15,0.6866952789699571,2.1750000000000007,2.625000000000001,4,9.554764375686641,8.299999999999986,0.005910556965952435,0.0,0.001727882199803891,-0.09028758576117314,17,0.85,0.5106382978723404,0.3191489361702128,0.1702127659574468,0.5106382978723404,0.3191489361702128,0.1702127659574468,0.5072988713126495,0.012048192771084338,0.0,0.5130280928806432,0.8731241911649704,0.0,0.0,1.139553035267582e-11,0.0,0.012195121951219513,0.800000011920929,0.20000000298023224,91,96,7.608367251707329,0.012048192771084357,0.0,0.0,0.0,0.8867469879518072,0.11325301204819282,0.11325301204819282,0.0,0.0,-0.002227959713958955,-0.002468082680115068,-0.0074265323798631865,0.33089070170466917,0.0,0.0,0.4441080625600672,0.19788328373039846,188,1472,0,0.0,unified_latency_centric_excl_energy_interf,-0.02527296044039152,4.112588620185852,4.112588620185852,4.112588580449422,1.6029417355855307,0.007406867682584561,0.09135071287552515,3.630124553044637,0.11325301204819277,0.11276041666666667,0.7980769910849631,8.696242729822794,1.302363242705663,5,30,0.06249287724494934,0.05156269855797288,-1,-1,0,False,0.0002,0.0,0.097707
23,200,13.82568621635437,20.0,time_limit,time_limit,-0.0018483560997992754,-1.3696712281856276,-1.3696712281856276,-0.0007798236591042976,0.0020556177478283644,0.1,0.1,0.7076271186440678,2.2666666666666675,2.560000000000001,3,20.971853256225586,20.000000000000014,0.0022194035309420217,0.0,0.0005053947706221679,-0.0960801225602634,18,0.9,0.5487179487179488,0.28717948717948716,0.1641025641025641,0.5487179487179488,0.28717948717948716,0.1641025641025641,0.5020493938988074,0.005,0.0,0.5034750214477447,0.8714132130146026,0.0,0.0,8.107755786190829e-12,0.0,0.0125,0.800000011920929,0.20000000298023224,87,107,2.9046791575999964,0.0,1.0,0.0,0.0,0.95125,0.04874999999999996,0.04874999999999996,0.0,0.0,-0.0006638548832128061,-0.0009522286052399167,-0.002212849610709355,0.5725298273885755,0.0,0.0,0.26047775703287535,0.14869141701631478,195,3805,0,0.0,unified_latency_centric_excl_energy_interf,0.01426052385450978,4.025594334853323,4.025594334853323,4.025594472885132,1.7499533891677856,0.01224108123661656,0.1396982552189576,4.707978665828705,0.04875,0.049342105263157895,0.7129743690357396,8.160816117336875,3.0168989143873515,2,19,0.1316794455051422,0.07041691318154321,1,3,0,True,0.0002,0.0,0.09750700000000001
24,141,11.182246446609497,14.100000000000001,idle,terminated,-0.002137953881174326,-0.3014515061093814,-0.3014515061093814,-0.0005025737918913364,0.002243251306936145,0.0,0.0,0.542016806722689,0.0,0.0,0,15.739527702331543,14.099999999999966,0.002248448318809246,0.0,0.000658908001954312,-0.09550016955703708,20,1.0,0.4251497005988024,0.30538922155688625,0.2694610778443114,0.4251497005988024,0.30538922155688625,0.2694610778443114,0.5072564751907179,0.0425531914893617,0.0,0.5119319300512096,0.8722541153430938,0.0,0.0,4.263925584141459e-12,0.0,0.012987012987012988,0.800000011920929,0.20000000298023224,95,71,3.7919487222857233,0.007092198581560301,0.0,0.0,0.0,0.9407801418439716,0.05921985815602837,0.05921985815602837,0.0,0.0,-0.0024533737158775313,-0.0024753797521130266,-0.008177912386258437,0.5172572714991144,0.0,0.0,0.21514137669568412,0.24151462643172522,167,2653,0,0.0,unified_latency_centric_excl_energy_interf,0.045705305179581046,14.633192936579386,14.633192936579386,14.633193016052246,1.8079269131024678,0.028093105647712946,0.1243085724612077,7.40021438896656,0.05921985815602837,0.060221354166666664,0.7445466758411688,29.114892800649006,10.276921709378561,2,12,0.09515132009983063,0.0824318692088127,1,0,0,True,0.0002,0.0,0.09736600000000001
25,39,2.9756479263305664,3.9000000000000004,idle,terminated,-0.00023858922941144556,-0.009304978501427487,-0.009304978501427487,0.029260773025453102,0.00674346461892128,0.15,0.15,0.7659574468085106,2.000000000000001,2.4850000000000008,4,4.686992387771607,3.900000000000002,0.009896495383180366,0.0,0.0028224587569390495,-0.07682711326158977,17,0.85,0.39215686274509803,0.39215686274509803,0.21568627450980393,0.39215686274509803,0.39215686274509803,0.21568627450980393,0.5207112936255259,0.1794871794871795,2.0,0.5312472128199425,0.8640650510787963,0.0,2.7784854139678565e-10,2.080828911954491e-11,1.0884004704447824e-10,0.02608695652173913,0.800000011920929,0.20000000298023224,121,80,18.64731436515293,0.02564102564102563,0.0,0.0,0.0,0.7384615384615385,0.2615384615384615,0.2615384615384615,0.0,0.0,-0.0006044792877268299,-0.0011777227116014659,-0.002014930959089432,0.15284147270677026,0.0,0.0,0.5812380837184581,0.2304523737313274,204,576,0,0.0,unified_latency_centric_excl_energy_interf,0.003065179750168075,2.9843573411305746,2.9843573411305746,2.984357309341431,1.73149307568868,0.007811135511534909,0.08862397521734237,1.6073003431161246,0.26153846153846155,0.26119791666666664,0.7200559527923663,3.8409807682037354,1.5012913703918458,5,15,0.04477756470441818,0.0354128487408161,-1,-1,0,False,0.0002,0.0,0.09732700000000001
26,52,3.7765517234802246,5.2,idle,terminated,-0.0005906563019379973,-0.030714130898667796,-0.030714130898667796,0.0061057840473949885,0.004856778308749199,0.1,0.1,0.7091633466135459,1.9750000000000005,2.2850000000000006,4,6.213570537567138,5.1999999999999975,0.007493189747265834,0.0,0.0021884919181233056,-0.08187674861687867,18,0.9,0.4068627450980392,0.3872549019607843,0.20588235294117646,0.4068627450980392,0.3872549019607843,0.20588235294117646,0.5159487151146794,0.019230769230769232,0.0,0.5256362654084492,0.8807346463203427,0.0,1.6058320784217957e-10,2.483751745940843e-11,1.1746796035882983e-10,0.0,0.800000011920929,0.20000000298023224,121,83,13.767314308187702,0.019230769230769242,0.0,0.0,0.0,0.8038461538461539,0.19615384615384612,0.19615384615384612,0.0,0.0,-0.0035809880264357826,-0.005416946759603029,-0.011936626754785967,0.20636400032931718,0.0,0.0,0.46559427526244646,0.3078015680141228,204,836,0,0.0,unified_latency_centric_excl_energy_interf,-0.0219204408233054,1.5428821861743927,1.5428821861743927,1.5428821384906768,1.7204468250274658,0.017699959711171685,0.14767446480691432,1.4780587702989578,0.19615384615384615,0.196875,0.5964951248373837,2.270708280801773,0.6586926802992821,5,20,0.05665842071175575,0.05203465521335602,-1,-1,0,False,0.0002,0.0,0.097275
27,200,14.250707626342773,20.0,time_limit,time_limit,-0.0006215399480424821,-1.1243080176537776,-1.1243080176537776,0.0003787866895436253,0.003342455020174384,0.15,0.15,0.6812227074235808,1.7199999999999989,2.1999999999999993,5,21.05401954650879,20.000000000000014,0.0013839333476075208,0.0,0.0006570242207911693,-0.09577009779214947,17,0.85,0.4642857142857143,0.32653061224489793,0.20918367346938777,0.4642857142857143,0.32653061224489793,0.20918367346938777,0.49491193968884184,0.01,0.0,0.49125762833134334,0.841977420449257,0.0,0.0,3.885871225489668e-12,0.0,0.021505376344086023,0.800000011920929,0.20000000298023224,98,87,3.213087677999999,0.0,1.0,0.0,0.0,0.951,0.049000000000000044,0.049000000000000044,0.0,0.0,-0.0006741659951064034,-0.0011173093653667348,-0.002247219983688012,0.4125384495446507,0.0,0.0,0.44436094730922443,0.13006527317464325,196,3804,0,0.0,unified_latency_centric_excl_energy_interf,-0.01282257294903199,2.6757250308990477,2.6757250308990477,2.6757251262664794,1.7126900990804037,0.005911803202858816,0.11516789098580678,1.7623639265696207,0.049,0.04895833333333333,0.6544964340825875,10.36348135471344,0.7672886312007904,1,15,0.07655610889196396,0.0718352898955345,0,14,0,True,0.0002,0.0,0.09707500000000001
28,45,3.242959976196289,4.5,idle,terminated,-0.00209250976331532,-0.09416294140839844,-0.09416294140839844,0.007021892443299288,0.0051332456059753895,0.1,0.1,0.6816143497757847,2.0000000000000004,2.0900000000000007,2,5.523886275291443,4.5,0.010649053935528206,0.0,0.0035974557545066003,-0.08336930043167538,18,0.9,0.4861878453038674,0.35911602209944754,0.15469613259668508,0.4861878453038674,0.35911602209944754,0.15469613259668508,0.4838668994895286,0.044444444444444446,0.0,0.47107611462266086,0.8270526885986328,0.0,2.35401403925195e-10,2.7693600884726166e-11,1.8792441561221708e-10,0.022988505747126436,0.800000011920929,0.20000000298023224,91,88,13.474311518181818,0.022222222222222223,0.0,0.0,0.0,0.7988888888888889,0.20111111111111113,0.20111111111111113,0.0,0.0,-0.003080582040518906,-0.0029744884454262635,-0.010268606801729686,0.22372416691060376,0.0,0.0,0.4672587971680071,0.27650146728879654,181,719,0,0.0,unified_latency_centric_excl_energy_interf,-0.02587926146419098,1.8254520336786906,1.8254520336786906,1.8254520257314046,1.6756860574086507,0.013529662446429332,0.14509387090802192,1.3437236507733663,0.2011111111111111,0.20052083333333334,0.19404851098855336,2.7753980000813803,0.6335445841153463,5,15,0.061556506901979446,0.04385332874953744,-1,-1,0,False,0.0002,0.0,0.09703
29,36,2.6446142196655273,3.6,idle,terminated,0.002136591821908951,0.07691730535016689,0.07691730535016689,0.02883050311356783,0.007038461044430733,0.25,0.25,0.775,2.083333333333334,2.3500000000000005,6,4.334164838790896,3.600000000000002,0.02064150168922986,0.19170650669074263,0.007644608383124175,-0.07051380529999751,15,0.75,0.4068627450980392,0.45098039215686275,0.14215686274509803,0.4068627450980392,0.45098039215686275,0.14215686274509803,0.496214593688233,0.1388888888888889,1.0,0.49364687052570577,0.8385382652282714,0.0,2.9184567262863215e-10,5.206158421033891e-11,3.444266025165449e-10,0.025210084033613446,0.800000011920929,0.20000000298023224,118,83,19.46311849495442,0.027777777777777766,0.0,0.0,0.0,0.7166666666666667,0.2833333333333333,0.2833333333333333,0.0,0.0,0.0003911465318607964,-0.0025133610033454693,0.001303821772869313,0.12414167470235102,0.0,0.0,0.6406843021637397,0.21366641127780894,204,516,0,0.0,unified_latency_centric_excl_energy_interf,0.05102624222636223,1.5348419904708863,1.5348419904708863,1.5348420023918152,1.670763909816742,0.006634846291854046,0.11119080111384391,2.2857145428657533,0.2833333333333333,0.283203125,0.5571584719233215,1.7459702372550965,1.1222173988819122,5,10,0.028391867876052856,0.021039535664021954,-1,-1,0,False,0.0002,0.0,0.09699400000000001
30,39,2.9226601123809814,3.9000000000000004,idle,terminated,-0.0012556030414998531,-0.04896851669965561,-0.04896851669965561,0.00411103698424995,0.005859126802533865,0.15,0.15,0.7926829268292683,2.2250000000000005,2.4850000000000008,4,4.5133769321441655,3.900000000000002,0.025030060784025435,0.21939653735759157,0.007930429373843804,-0.0713687176582142,17,0.85,0.41818181818181815,0.4636363636363636,0.11818181818181818,0.41818181818181815,0.4636363636363636,0.11818181818181818,0.48406903515689265,0.2564102564102564,2.1000000000000014,0.47494727302898443,0.8461871296167374,0.0,4.0124770589455835e-10,3.771165324462089e-11,2.2154190634782182e-10,0.016,0.800000011920929,0.20000000298023224,126,92,19.670264922105247,0.02564102564102563,0.0,0.0,0.0,0.717948717948718,0.28205128205128205,0.28205128205128205,0.0,0.0,-0.00011527840870795434,-0.0010229627904809338,-0.0003842613623598462,0.1699054381061113,0.0,0.0,0.5266576024945694,0.28080935389467754,220,560,0,0.0,unified_latency_centric_excl_energy_interf,-0.006054472737014293,1.1832931558291118,1.1832931558291118,1.1832931876182555,1.4900946219762166,0.022404915373772382,0.1381636713941892,0.8593166470527649,0.28205128205128205,0.28203125,0.16425429234902064,1.3306065201759338,0.8806004881858825,5,15,0.049541473388671875,0.04465812146663665,-1,-1,0,False,0.0002,0.0,0.096955
