episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,termination_reason_raw,termination_reason_bucket,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_margin,r_margin_raw,r_margin_norm,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,abs_ratio_r_margin,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,margin_pre_mean,margin_post_mean,r_margin_abs_mean,r_margin_nonzero_rate,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
601,27,1.9253952503204346,42,True,False,idle,idle,terminated,0.0,2.700000000000001,2.7403608250617992,1.7222222222222225,20,True,2.8164583215864996,2.32501423873116,2080355674.4129143,-0.015315425500565968,-0.00017807870954800664,-0.0034325693770113934,0.0,0.0,0.39889061353161753,0.004148979379874626,0.023654000148265537,0.013803006522274787,0.07884666716088512,0.04299128305257038,0.03285778268210317,0.0,0.0,0.007364249764194582,0.0,0.0,0.8738439333450955,0.08593403420860678,6.73227029679424e-11,4.661074651246544e-11,2.4444226365272213e-10,6.73227029679424e-11,2.5138299358795556e-10,0.9287829995155334,0.800000011920929,0.07121701538562775,0.20000000298023224,0.95652174949646,0.9886363744735718,0.0,0.0,0.008911478333175182,208,0.0,0.0,0.0,208,0,0.0,0,20,20,214,0.0429912768304348,0.007366522215306759,0.1623583227396011,-0.03321066126227379,0.2898702919483185,0.046712230890989304,0.06673283029485655,0.9503799731201586,0.8836471428253035,-0.033267169705143644,0.3128284215927124,0.06673283029485655,0.4128284215927125,0.5052604069664332,0.5409236774067601,0.04005493345726767,0.387037037037037,209,331,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000092,0.10000000000000092,-0.03326716970514364,0.3128284215927125,0.09205141095604077,0.6149721743099723,0.02379605414467443,0.08300626979627455,2.7403608250617992,0.06673283029485655,0.4128284215927125,0.04036082506179817,0.9,0.9,0.9766355140186916,0.1,0.0,,0,0.6129629629629629,0.38703703703703707,0.38703703703703707,0.0,0.0,0.004784688995215311,0.9904306220095693,0.004784688995215311,0.004784688995215311,0.9904306220095693,0.004784688995215311,0.5356985066925799,0.9039333939552306,0.45648892819881437,0.0021867404924705625,0.0036999844014644623,0.007356348587200046,2.0684096097946165,1.0360833346843719,1.0079556286334992,0.45648892819881437,-0.45648892819881437,0.387037037037037,0.38515625,209,540,-12.41183853149414,13.36373233795166,-7.134489488601685,11.64312915802002,0.8505447328090667,1.1293765783309937,0.0,0,1.0,1.0,0.31656920077972717,6.014814814814816,22839671.89179194,0.9499999999999995,0.0,0.20356443670400448,0.04751592153350904,0.25108035823751357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003041158756398267,0.0,0.535632398346853,3.4814814814814814,11.399999999999999,False,0.0,0.0,0.0
602,25,1.9267783164978027,42,True,False,idle,idle,terminated,0.0,2.500000000000001,2.611739718914033,1.7937500000000004,20,True,2.6973420655807487,2.324677101783206,2151497691.52478,-0.015529698180732925,-0.00023443812061063366,-0.0037105290127508956,0.0,0.0,0.3936156221951095,0.0063513966909959285,0.029958722296871212,0.01669387128050076,0.09986240765623736,0.04336816777280702,0.031706364222682824,0.0,0.0,0.0075756388158961145,0.0,0.0,0.8659924374857144,0.09472555947570664,8.669901602198493e-11,8.115462815649899e-11,2.5952165139120303e-10,8.669901602198493e-11,2.9991795852390974e-10,0.9372350573539734,0.800000011920929,0.06276486814022064,0.20000000298023224,0.9666666388511658,0.9895833134651184,0.0,0.0,0.007730267941951752,240,0.0,0.0,0.0,240,0,0.0,0,20,20,254,0.04336816817522049,0.008465401828289032,0.12707364112138747,-0.03112040087580681,0.20576605200767517,0.04704219847917557,0.07557855653762845,1.1591901763916002,1.0836116198539738,-0.024421443462371767,0.33469343185424805,0.07557855653762845,0.43469343185424814,0.45510894500519256,0.48988784350623604,0.04639634296531514,0.48,240,260,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000088,0.10000000000000088,-0.02442144346237175,0.33469343185424816,0.10137282400867349,0.6373691790791891,0.024131040837576355,0.08481308957566695,2.611739718914033,0.07557855653762845,0.43469343185424814,0.1117397189140319,0.75,0.75,0.9448818897637795,0.25,0.0,,0,0.52,0.48,0.48,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5375670795924962,0.901222851872444,0.5439000785350799,0.0002058185011264868,0.001600000075995922,-0.057218366861343385,0.94351806640625,0.4080138921737671,0.5322056233882904,0.5439000785350799,-0.5439000785350799,0.48,0.4703125,240,500,3.19735050201416,7.557967662811279,2.5378045082092284,8.660738754272462,0.9358155131340027,0.9797629237174987,0.0,0,1.0,1.0,0.2999999999999999,5.700000000000001,28543634.909450307,0.8999999999999997,0.0,0.21327572278891685,0.04212714674087085,0.25540286952978775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035214984244826804,0.0,0.5375670795924962,4.0,9.799999999999997,False,0.0,0.0,0.0
603,28,2.1066503524780273,42,True,False,idle,idle,terminated,0.0,2.800000000000001,3.158623056411744,1.6083333333333336,20,True,2.734085660290881,2.251144825850672,2041545993.057279,-0.015831289193465423,-0.0004974872435980219,-0.0030991137072874765,0.0,0.0,0.29830845055946603,0.0020430836244766343,0.018671721706753706,0.008402465531125216,0.06223907235584569,0.032294685763556784,0.039222636225601196,0.0,0.0,0.00767817504166904,0.0,0.0,0.8671182421409361,0.08598094659179377,1.2048452513457875e-10,8.59460523583433e-11,3.9221864645000427e-10,1.2048451125679094e-10,5.671564690112869e-10,0.9303780198097229,0.800000011920929,0.06962204724550247,0.20000000298023224,0.9607692062854767,0.9868420958518982,0.0,0.0,0.008765170350670815,198,0.0,0.0,0.0,197,0,0.0,0,20,20,232,0.03229468688368797,0.003550171502865851,0.15355778038501733,-0.03468983992934227,0.3889807462692261,0.038940005004405975,0.0542921527581558,1.2364518731406748,1.1821597203825192,-0.04570784724184455,0.23660016059875488,0.0542921527581558,0.33660016059875497,0.40164861959590675,0.4254131685728267,0.03470417497674784,0.3535714285714286,198,362,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000094,0.10000000000000094,-0.04570784724184455,0.23660016059875497,0.10433559310969438,0.42674098708834823,0.03297516223739438,0.08089034818285944,3.158623056411744,0.0542921527581558,0.33660016059875497,0.35862305641174297,0.55,0.55,0.8491379310344828,0.45,0.0,,0,0.6464285714285715,0.35357142857142854,0.35357142857142854,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5185344719023098,0.8935560464859009,0.6045358657836915,0.0040619927924126385,0.01771120559424162,0.01110509093850851,2.4714448928833006,1.2395731687545777,1.0700082421302795,0.6045358657836915,-0.6045358657836915,0.3535714285714286,0.348046875,198,560,-13.73205852508545,11.61048412322998,-11.708007335662842,11.052460098266602,0.7122760713100433,0.981533020734787,0.0,0,1.0,1.0,0.3359022556390977,6.38214285714286,22119609.24593957,1.0,0.0,0.20936547802538716,0.05102693974197127,0.2603924177673584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00342611450127468,0.0,0.5185013746310557,1.75,5.649999999999999,False,0.0,0.0,0.0
604,28,2.081063747406006,42,True,False,idle,idle,terminated,0.0,2.800000000000001,3.0469600319862375,1.6400000000000008,20,True,2.7358582862001968,2.440684290361757,2252424781.823194,-0.014684120518693472,-0.0006751980546669728,-0.003398874884548758,0.0,0.0,0.442159116976882,0.0019282645642154249,0.021457983950744303,0.013854072332943992,0.07152661316914764,0.046797243943168226,0.028993233263307883,0.0,0.0,0.006710948213416655,0.0,0.0,0.899740167000669,0.06455565152260644,1.403124977317205e-10,7.477352070850429e-11,4.5238743584530246e-10,1.403124977317205e-10,4.741891462822774e-10,0.9328615665435791,0.800000011920929,0.06713847815990448,0.20000000298023224,0.9642857313156128,0.98591548204422,0.0,0.0,0.008311658166348934,229,0.0,0.0,0.0,228,0,0.0,0,20,20,264,0.0467972457408905,0.005175392376258969,0.18430287092924116,-0.025315001606941223,0.19705873727798462,0.049976736307144165,0.05767670859183603,0.9943047097538192,0.9366280011619844,-0.04232329140816426,0.22573328018188477,0.05767670859183603,0.32573328018188485,0.5055392415476723,0.5394181957243042,0.03269531750777141,0.4089285714285714,229,331,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000094,0.10000000000000094,-0.04232329140816424,0.22573328018188485,0.06314185534115356,0.3526614176913273,0.020774159871389766,0.08423109804278923,3.0469600319862375,0.05767670859183603,0.32573328018188485,0.2469600319862364,0.75,0.75,0.8636363636363636,0.25,0.0,,0,0.5910714285714286,0.4089285714285714,0.4089285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.521398940788372,0.8946026623249055,0.5650725483894348,0.007286554249003529,0.02443746430799365,-0.004050268675200641,0.825594836473465,0.4019663006067276,0.4802107512950897,0.5650725483894348,-0.5650725483894348,0.4089285714285714,0.409765625,229,560,2.823742628097534,7.0918803215026855,0.6100807338953018,8.745290088653565,0.3952742874622345,1.004013442993164,0.0,0,1.0,1.0,0.2836466165413532,5.389285714285718,24324265.75402663,1.0,0.0,0.18922980451284724,0.038427563504042826,0.22765736801689004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001751875885173075,0.0,0.5213607283941071,2.0,6.0,False,0.0,0.0,0.0
605,26,1.8780720233917236,42,True,False,idle,idle,terminated,0.0,2.600000000000001,2.6573487186431892,1.7833333333333334,20,True,2.7388050683089498,2.348041036038681,2176005212.467683,-0.01511464825087489,-0.0002548146574178522,-0.003605066644215828,0.0,0.0,0.4216413135925572,0.00924257468198003,0.02493494329110121,0.01252892217574321,0.08311647763700399,0.045834005530255774,0.030579104667597924,0.0,0.0,0.007293567697862948,0.0,0.0,0.8708511587916881,0.09127616884285107,9.22891832400019e-11,6.85993033211485e-11,3.0166584924495856e-10,9.22891832400019e-11,3.4456979075558893e-10,0.9358773827552795,0.800000011920929,0.06412262469530106,0.20000000298023224,0.9642857313156128,0.9866666793823242,0.0,0.0,0.007810978218913078,240,0.0,0.0,0.0,240,0,0.0,0,20,20,251,0.045834001153707504,0.009622375946491957,0.19933389127254486,-0.04078960418701172,0.22752521932125092,0.04948228597640991,0.07012762005512557,1.072342543693688,1.0022149236385638,-0.029872379944874603,0.2695646524429318,0.07012762005512557,0.3695646524429319,0.47899130054842376,0.5061372985958674,0.04511600979635655,0.46153846153846156,240,280,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000091,0.10000000000000091,-0.029872379944874607,0.26956465244293193,0.07246812823434129,0.43022670378270733,0.023592067311967096,0.0837013422159911,2.6573487186431892,0.07012762005512557,0.3695646524429319,0.057348718643188246,0.9,0.9,0.9561752988047809,0.1,0.0,,0,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5255289245325212,0.8885219573974609,0.5363773792982102,0.007677118183346465,0.000800000037997961,-0.009118157997727394,2.758131241798401,1.3635109186172485,0.8857116997241974,0.5363773792982102,-0.5363773792982102,0.46153846153846156,0.458984375,240,520,-18.171138763427734,13.523185729980469,-11.927198600769042,12.624294185638428,0.34442044496536256,0.9925431072711944,0.0,0,1.0,1.0,0.2344129554655869,4.453846153846154,23169339.232602935,1.0,0.0,0.2052705219295443,0.04494479752376035,0.2502153194533047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022664090795017897,0.0,0.5255289245325212,2.8076923076923075,8.75,False,0.0,0.0,0.0
606,27,1.994502067565918,42,True,False,idle,idle,terminated,0.0,2.700000000000001,3.0069440293312084,1.7692307692307696,20,True,2.7837161218359023,2.2833776768227794,2013202563.36464,-0.015589626429171319,-0.000389195850269142,-0.00316981266286541,0.0,0.0,0.24508207580097746,0.001777230025709481,0.018925350631925256,0.004057594735455838,0.06308450210641747,0.027073201700259255,0.04699341823090928,0.0,0.0,0.00955509311633868,0.0,0.0,0.8281372036019429,0.1153142850508092,1.1410916656018344e-10,1.2823817008289495e-10,2.839604940074736e-10,1.1410916656018344e-10,4.782791468427305e-10,0.9287195205688477,0.800000011920929,0.07128041982650757,0.20000000298023224,0.9545454382896423,0.9882352948188782,0.0,0.0,0.008915097452700138,192,0.0,0.0,0.0,191,0,0.0,0,20,20,223,0.027073202654719353,0.006232080981135368,0.11598225235939025,-0.03985133022069931,0.12811414897441864,0.03153237700462341,0.05837937266738356,1.3113675780870293,1.2529882054196448,-0.041620627332616816,0.3404362201690674,0.05837937266738356,0.44043622016906747,0.41816060491151696,0.42951346064802554,0.03825443420727104,0.3574074074074074,193,347,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000092,0.10000000000000092,-0.04162062733261681,0.3404362201690675,0.13330000108928142,0.7068452081729593,0.034020280057598974,0.08179247527833758,3.0069440293312084,0.05837937266738356,0.44043622016906747,0.30694402933120735,0.65,0.65,0.8565022421524664,0.35,0.0,,0,0.6425925925925926,0.3574074074074074,0.3574074074074074,0.0,0.0,0.0051813471502590676,0.9948186528497409,0.0,0.0051813471502590676,0.9948186528497409,0.0,0.5220333390725787,0.8790337145328518,0.549093633890152,-2.27387042286864e-05,0.016493922099471092,-0.001435731165111065,1.0786470293998718,0.5312986701726914,0.4123391658067703,0.549093633890152,-0.549093633890152,0.3574074074074074,0.358984375,193,540,3.0602691173553467,7.200833320617676,6.346507835388183,9.17567491531372,0.28958688378334047,0.859476101398468,0.0,0,1.0,1.0,0.3011695906432749,5.7222222222222205,19188810.148561113,0.9870370370370369,0.005555555555555557,0.18835096664311476,0.060049243953312445,0.24840021059642722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004558164693710719,0.0,0.5219925365928146,1.7777777777777777,5.0,False,0.0,0.0,0.0
607,26,1.9254083633422852,42,True,False,idle,idle,terminated,0.0,2.600000000000001,2.903143227100373,1.9000000000000006,20,True,2.7385412254239068,2.3799396397040335,2190275093.7029138,-0.0149416291567807,-0.0002978475355525252,-0.003388002746525939,0.0,0.0,0.3051372656606404,0.006223191716380099,0.019415254593983456,0.008110279816376685,0.06471751531327824,0.03337151199174896,0.03849687009724636,0.0,0.0,0.008729135240445537,0.0,0.0,0.8537965481641888,0.09897744649811921,9.558536601117495e-11,6.701283625232257e-11,3.0705130243946486e-10,9.558536601117495e-11,3.902983186643275e-10,0.9339970946311951,0.800000011920929,0.06600292772054672,0.20000000298023224,0.9629629850387573,0.9888888597488403,0.0,0.0,0.008156303316354752,216,0.0,0.0,0.0,212,0,0.0,0,20,20,242,0.03337151184678078,0.006181963719427586,0.12201015651226044,-0.038956161588430405,0.1752135157585144,0.037455253303050995,0.06311472952365899,1.304818309820616,1.2417035802969556,-0.03688527047634129,0.3378481864929199,0.06311472952365899,0.43784818649292,0.4721809580114671,0.4917057057175588,0.03841570228239887,0.4153846153846154,216,304,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000091,0.10000000000000091,-0.036885270476341284,0.33784818649292003,0.09008908862928562,0.4866462711613519,0.03247067939305048,0.08454136925068355,2.903143227100373,0.06311472952365899,0.43784818649292,0.3031432271003722,0.7,0.7,0.8760330578512396,0.3,0.0,,0,0.5846153846153846,0.41538461538461535,0.41538461538461535,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5424498372675421,0.9010124146938323,0.5260660648345947,0.001609325810568407,0.009952240251004696,-0.003280506923329085,1.1101431846618652,0.5454783052206039,0.5214742630720138,0.5260660648345947,-0.5260660648345947,0.4153846153846154,0.41328125,216,520,1.5621371269226074,4.437218189239502,3.27893443107605,5.072937679290772,0.3820006430149078,0.7695747911930084,0.0,0,1.0,1.0,0.26720647773279366,5.076923076923075,21804981.331843775,1.0,0.00576923076923077,0.17987888324698226,0.05136230034777877,0.231241183594761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026415604109331125,0.0,0.5424498372675421,2.923076923076923,8.75,False,0.0,0.0,0.0
608,29,2.173105239868164,42,True,False,idle,idle,terminated,0.0,2.9000000000000012,3.200529475212098,1.8125000000000004,20,True,2.8541367935302473,2.4619839374901678,2265103675.317927,-0.014431340641142591,-0.0003977491488964546,-0.0031197345444914444,0.0,0.0,0.35420712058766995,0.005097812989416156,0.019334439513478553,0.00845657285792689,0.06444813171159515,0.038101609123533546,0.033625653311628936,0.0,0.0,0.007269117598008295,0.0,0.0,0.8796169840389776,0.07948824505138516,9.044751753117808e-11,3.2835850358181595e-11,3.641292323219857e-10,9.044751753117808e-11,3.0935189687664144e-10,0.9361472725868225,0.800000011920929,0.0638527050614357,0.20000000298023224,0.9677419066429138,0.9883720874786377,0.0,0.0,0.007867156527936459,230,0.0,0.0,0.0,229,0,0.0,0,20,20,254,0.03810160979628563,0.005686206743121147,0.15070302784442902,-0.03343917056918144,0.29086893796920776,0.04196314513683319,0.054779208076411505,1.1156055701601084,1.0608263620836997,-0.04522079192358891,0.25388240814208984,0.054779208076411505,0.3538824081420897,0.525982002913775,0.5473072735989819,0.03411448784867002,0.39655172413793105,230,350,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000095,0.10000000000000095,-0.04522079192358891,0.25388240814208973,0.0697228968551277,0.38797313540701733,0.025895604060215117,0.08459896341754276,3.200529475212098,0.054779208076411505,0.3538824081420897,0.30052947521209683,0.7,0.7,0.9015748031496063,0.3,0.0,,0,0.603448275862069,0.39655172413793105,0.39655172413793105,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5102676049806177,0.8808776080608367,0.5256009072065353,0.0005533087183721364,0.009249691944569349,-0.003886433597654104,1.0130316495895386,0.49632216691970826,0.5300430655479431,0.5256009072065353,-0.5256009072065353,0.39655172413793105,0.39765625,230,580,3.9319839477539062,6.351803779602051,2.246801733970642,7.403752279281616,0.42066346704959867,0.7781987965106965,0.0,0,1.0,1.0,0.32540834845735017,6.182758620689655,23153491.149942476,1.0,0.0,0.2075342238709588,0.0469879602930801,0.2545221841640389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019789689958754865,0.0,0.5102676049806177,3.206896551724138,8.599999999999998,False,0.0,0.0,0.0
609,25,1.815382480621338,42,True,False,idle,idle,terminated,0.0,2.500000000000001,2.51975201368332,1.6947368421052633,20,True,2.8602495496519604,2.36303634212404,2048694005.7353585,-0.015180345301228084,-0.00035563304742472707,-0.00396010592868846,0.0,0.0,0.5257736960075831,0.006061316332741273,0.023067242216806384,0.011156961977116837,0.07689080738935454,0.055795088021823466,0.025561510478822786,0.0,0.0,0.0066682468142031754,0.0,0.0,0.8935222588711844,0.07424798383578958,1.0890647411665455e-10,5.830669974615788e-11,3.8383793365959207e-10,1.0890646717776065e-10,3.1309794479295026e-10,0.9278591275215149,0.800000011920929,0.07214091718196869,0.20000000298023224,0.9599999785423279,0.9850746393203735,0.0,0.0,0.009124668315052986,217,0.0,0.0,0.0,217,0,0.0,0,20,20,219,0.0557950884103775,0.007745771203190088,0.20222671627998348,-0.03864756226539612,0.257040798664093,0.05947709083557129,0.06781872069835679,0.9553701818704601,0.8875514611721042,-0.03218127930164329,0.34333086013793945,0.06781872069835679,0.44333086013793943,0.5133193423166027,0.5390266279781625,0.044094030886049386,0.434,217,283,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000088,0.10000000000000088,-0.03218127930164327,0.34333086013793945,0.08297797274182075,0.4902708784509033,0.02359503200165959,0.08219983953685701,2.51975201368332,0.06781872069835679,0.44333086013793943,0.019752013683318914,0.95,0.95,0.9908675799086758,0.05,0.0,,0,0.566,0.43400000000000005,0.43400000000000005,0.0,0.0,0.0,0.9953917050691244,0.004608294930875576,0.0,0.9953917050691244,0.004608294930875576,0.5106330848671496,0.8912838548421859,0.5296734988689422,0.0044877712149173025,0.007537121139466763,0.034920241311192514,2.0218334197998047,1.039480972290039,1.1953395128250122,0.5296734988689422,-0.5296734988689422,0.434,0.42734375,217,500,-5.6770243644714355,7.455799102783203,-4.341574382781983,6.370666885375977,0.4842515289783478,0.8201557755470276,0.0,0,1.0,1.0,0.31578947368421056,6.0,24971639.336783633,1.0,0.002,0.1836527145526318,0.04694686598508401,0.2305995805377158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026929926136799666,0.0,0.5106330848671496,2.88,8.0,False,0.0,0.0,0.0
610,28,2.040019989013672,42,True,False,idle,idle,terminated,0.0,2.800000000000001,2.8552773880958573,1.7588235294117651,20,True,2.72964488391216,2.2881236262924878,2039450679.750814,-0.01566184279521915,-0.0003858363297563847,-0.003246577935836394,0.0,0.0,0.368345909348748,0.0020483814410786724,0.019893421791342663,0.011445936469057802,0.0663114059711422,0.03931404955758651,0.035268785564080654,0.0,0.0,0.007310944346283562,0.0,0.0,0.8748416228507693,0.08257864723886646,9.733357175800705e-11,6.770819668822092e-11,2.5744801290805674e-10,9.733357175800705e-11,3.406545115436365e-10,0.9356241822242737,0.800000011920929,0.06437588483095169,0.20000000298023224,0.9629629850387573,0.988095223903656,0.0,0.0,0.007870492525398731,231,0.0,0.0,0.0,231,0,0.0,0,20,20,239,0.03931405022740364,0.0037134254816919565,0.22413215786218643,-0.03719203546643257,0.30355289578437805,0.042955901473760605,0.056629127519471543,0.9030144752349172,0.8463853477154463,-0.043370872480528885,0.20485949516296387,0.056629127519471543,0.30485949516296396,0.5467672659444198,0.5745149907178931,0.03667077759020358,0.4125,231,329,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000094,0.10000000000000094,-0.04337087248052888,0.20485949516296395,0.07520114618136554,0.45858984196777974,0.023064958798709803,0.0810950546896306,2.8552773880958573,0.056629127519471543,0.30485949516296396,0.05527738809585614,0.8,0.8,0.9665271966527197,0.2,0.0,,0,0.5875,0.4125,0.4125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5136885625642857,0.8764663696289061,0.535291600227356,0.0042431258014403285,0.017755718994885684,-0.016936555597931148,2.0681838035583495,1.0107318580150604,0.9505323529243469,0.535291600227356,-0.535291600227356,0.4125,0.412890625,231,560,8.388850212097168,7.4664764404296875,10.52264699935913,8.415927124023437,0.583724644780159,0.7683918952941895,0.0,0,1.0,1.0,0.25996240601503745,4.939285714285717,20857175.07447197,1.0,0.0,0.19719511666648548,0.04091719043177565,0.2381123070982612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024669466649383607,0.0,0.5136885625642857,2.75,7.0,False,0.0,0.0,0.0
