window,method,policy,metric_id,metric_cn,direction,mean,std,p10,p50,p90,ci95_low,ci95_high,n,matched_k,stat_basis,rank
末100,EFT,EFT,reward_mean,平均步奖励,higher,-2.9477453054681364,1.4117324550046957,-5.017463769377748,-2.7380032267683436,-1.5602120373327648,-3.2443476753584983,-2.676424271508283,100,100,matched_tail_raw_baseline,5.0
末100,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,-3.0076958424176956,1.4553769290417942,-4.9454887002327785,-2.7958695817536077,-1.3358304193176262,-3.307550756071049,-2.7287959573335163,100,100,matched_tail_raw_baseline,6.0
末100,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,-3.3499702413667647,1.5768160473083352,-5.635640467037296,-3.034609291016759,-1.7357377805395828,-3.6728431369022427,-3.0604650267939646,100,100,matched_tail_raw_baseline,7.0
末100,Random,Random,reward_mean,平均步奖励,higher,-7.630559388610484,2.3982197219732555,-11.152728014851965,-7.19646191981488,-4.92563374823602,-8.082326551320913,-7.1834210047363705,100,100,matched_tail_raw_baseline,8.0
末300,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,-0.005057929913649178,0.018775248044798156,-0.02956276722252367,-0.0025375654222442997,0.017689456604421103,-0.008393262561136594,-0.0018607019092814997,120,120,matched_tail_raw_baseline,1.0
末300,Greedy,Greedy,reward_mean,平均步奖励,higher,-0.008400106430147858,0.014577576957352996,-0.02656658439273411,-0.0042291449960616,0.008288770010371017,-0.01114456767296861,-0.005766002715338691,120,120,matched_tail_raw_baseline,2.0
末300,Static,Static,reward_mean,平均步奖励,higher,-0.07178190204141392,0.043853885147629196,-0.13478553954167724,-0.0675022846548378,-0.026892228086056614,-0.08001371485661743,-0.06382418842140354,120,120,matched_tail_raw_baseline,3.0
末300,Local-Only,Local-Only,reward_mean,平均步奖励,higher,-0.32279427317065407,0.07534396770603069,-0.4193848994918336,-0.31986623297927624,-0.225437381344027,-0.3361200224625022,-0.30895136599095013,120,120,matched_tail_raw_baseline,4.0
末300,EFT,EFT,reward_mean,平均步奖励,higher,-2.992285538378478,1.3494619987707983,-4.994443493383797,-2.816210170162355,-1.5733776672952795,-3.2454458663915324,-2.752735131895087,120,120,matched_tail_raw_baseline,5.0
末300,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,-3.0963557449716714,1.4556242105344401,-5.020615124290584,-2.90719082806619,-1.4042977418650564,-3.3611776426452633,-2.842625501307273,120,120,matched_tail_raw_baseline,6.0
