episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
44,CP-EFT,-3.709508783449565,-741.901756689913,0.1,0.1,0.4855769230769231,0.7068965517241379,0.957,0.027,0.016,0.957,0.027,0.016,0.007282595786921897,0.1693626927191139,1.0,20.000000000000014,23.895798015594483,8.799999999999985,8.799999999999985,9.879999999999981,0.9,1.0,0.0,0.9365,0.0,2.3741899894957896e-06,0.0,3.1874358707995043e-10,2.3741899894957896e-06,3.1874358707995043e-10,0.6586257815361023,0.5,0.10659916698932648,,,,,0.20626753568649292,0.5,172,0.0,0.0,0.0,154,29,0.18831168831168832,29,0.0825,1.175
45,CP-EFT,-3.678175071455512,-588.508011432882,0.4,0.4,0.7128953771289538,0.8863636363636364,0.910625,0.049375,0.04,0.910625,0.049375,0.04,0.012569763708447125,0.14064071282178603,1.0,15.99999999999996,18.10945911407469,9.262499999999983,9.262499999999983,14.249999999999963,0.6,0.0,0.0,0.880625,0.0,3.2575765089859487e-06,0.0,6.007038755306837e-10,3.2575765089859487e-06,6.007038755306837e-10,0.6865744590759277,0.5,0.09735015779733658,,,,,0.16998112201690674,0.5,286,0.0,0.0,0.0,276,76,0.2753623188405797,76,0.255625,2.33125
46,CP-EFT,-4.811457484981854,-962.2914969963707,0.35,0.35,0.6208530805687204,0.7464788732394366,0.9415,0.036,0.0225,0.9415,0.036,0.0225,0.008551659306080856,0.14618221036035647,1.0,20.000000000000014,22.594260406494147,8.699999999999985,8.699999999999985,12.199999999999973,0.65,1.0,0.0,0.9145,0.0,8.082090062089264e-06,1.0603568804251617e-12,3.132358017410297e-07,8.082090062089264e-06,3.132358017410297e-07,0.6368334889411926,0.5,0.11592239141464233,,,,,0.16837038099765778,0.5,234,0.0,0.0,0.0,215,60,0.27906976744186046,60,0.13925,1.615
47,CP-EFT,-2.0042560802208396,-400.85121604416787,0.35,0.35,0.6196172248803827,0.8,0.93575,0.03775,0.0265,0.93575,0.03775,0.0265,0.01065353031570742,0.16581370141178867,1.0,20.000000000000014,23.14355087280274,6.99999999999999,6.99999999999999,8.439999999999985,0.65,1.0,0.0,0.919,0.0,1.533194108560565e-06,0.0,2.473653781809304e-10,1.533194108560565e-06,2.473653781809304e-10,0.6786982417106628,0.3888888955116272,0.10565447062253952,,,,,0.1751561462879181,0.5,254,0.0,0.0,0.0,239,48,0.200836820083682,48,0.154,1.885
48,CP-EFT,-3.8484303397136133,-769.6860679427226,0.25,0.25,0.6487804878048781,0.8333333333333334,0.93675,0.0365,0.02675,0.93675,0.0365,0.02675,0.008958644983589371,0.14163865586702562,0.9974065135109824,20.000000000000014,22.31849622726441,8.739999999999984,8.739999999999984,11.879999999999974,0.75,1.0,0.0,0.91825,0.0,9.18307250685757e-06,0.0,1.5875352232797013e-07,9.18307250685757e-06,1.5875352232797013e-07,0.7128240466117859,0.5,0.0880255252122879,,,,,0.1727277934551239,0.5,251,0.0,0.0,0.0,234,42,0.1794871794871795,42,0.11625,1.835
49,CP-EFT,-2.7065617887617863,-378.91865042665006,0.45,0.45,0.7639902676399026,0.9347826086956522,0.8860714285714286,0.07321428571428572,0.04071428571428572,0.8860714285714286,0.07321428571428572,0.04071428571428572,0.018149788187042402,0.15930848565429065,1.0,13.999999999999966,15.378845310211165,10.055555555555536,10.055555555555536,12.359999999999971,0.55,0.0,0.0,0.8514285714285714,0.0,3.2731331884860992e-06,0.0,4.1015174589986714e-10,3.2731331884860992e-06,4.1015174589986714e-10,0.6418153643608093,0.3695652186870575,0.11799073964357376,,,,,0.12067124247550964,0.5,319,0.0,0.0,0.0,312,91,0.2916666666666667,91,0.22428571428571428,3.392857142857143
50,CP-EFT,-2.0210166277215382,-404.20332554430763,0.3,0.3,0.6298850574712643,0.8,0.9445,0.0345,0.021,0.9445,0.0345,0.021,0.005340045387531808,0.09621703400958213,1.0,20.000000000000014,23.36930780410767,9.41666666666665,9.41666666666665,11.674999999999974,0.7,1.0,0.0,0.92025,0.0,1.2080075748599484e-06,0.0,1.399523691381077e-10,1.2080075748599484e-06,1.399523691381077e-10,0.7293825149536133,0.5,0.08060825616121292,,,,,0.19231939315795898,0.5,218,0.0,0.0,0.0,205,27,0.13170731707317074,27,0.134,1.59
51,CP-EFT,-2.9230404764397373,-584.6080952879474,0.15,0.15,0.4541176470588235,0.6885245901639344,0.94575,0.03375,0.0205,0.94575,0.03375,0.0205,0.008650953030098364,0.15946457198338004,1.0,20.000000000000014,23.71158285140991,6.8999999999999915,6.8999999999999915,7.26999999999999,0.85,1.0,0.0,0.928,0.0,1.5050425190565875e-06,0.0,1.5890375126836886e-10,1.5050425190565875e-06,1.5890375126836886e-10,0.5414203405380249,0.4000000059604645,0.158046692609787,,,,,0.1818370223045349,0.5,215,0.0,0.0,0.0,196,74,0.37755102040816324,74,0.1295,1.705
52,CP-EFT,-4.5263428410617275,-905.2685682123455,0.05,0.05,0.36778846153846156,0.4489795918367347,0.96925,0.01775,0.013,0.96925,0.01775,0.013,0.006096644793259862,0.19826487132552403,1.0,20.000000000000014,24.923608779907227,4.4,4.4,4.4,0.95,1.0,0.0,0.95225,0.0,9.753647645993624e-06,9.152852087357388e-12,2.709759064600803e-05,9.753647645993624e-06,2.709759064600803e-05,0.6603794693946838,0.5,0.10747549682855606,,,,,0.27059903740882874,0.5,123,0.0,0.0,0.0,96,9,0.09375,9,0.0825,0.85
53,CP-EFT,-2.0175362084913284,-403.5072416982657,0.25,0.25,0.6162790697674418,0.8157894736842105,0.9305,0.0415,0.028,0.9305,0.0415,0.028,0.007879640097219988,0.11337611650676242,1.0,20.000000000000014,23.10193777084351,6.559999999999993,6.559999999999993,8.839999999999984,0.75,1.0,0.0,0.912,0.0,3.0668732051708503e-06,0.0,2.2067132843250903e-10,3.0668732051708503e-06,2.2067132843250903e-10,0.6506204009056091,0.4285714328289032,0.1140984445810318,,,,,0.17190469801425934,0.5,278,0.0,0.0,0.0,264,69,0.26136363636363635,69,0.18,2.275
54,CP-EFT,-4.619229848998284,-923.8459697996568,0.2,0.2,0.5317073170731708,0.7169811320754716,0.95275,0.0285,0.01875,0.95275,0.0285,0.01875,0.0054615170283810145,0.11558766197631777,0.9738264877434668,20.000000000000014,22.54083671569824,6.999999999999991,6.999999999999991,11.069999999999974,0.8,1.0,0.0,0.92875,0.0,1.259186092283926e-06,0.0,4.054698354849506e-09,1.259186092283926e-06,4.054698354849506e-09,0.6407413482666016,0.5,0.1140778586268425,,,,,0.20326228439807892,0.5,189,0.0,0.0,0.0,171,48,0.2807017543859649,48,0.11475,1.36
55,CP-EFT,-3.2519275577104647,-650.3855115420929,0.25,0.25,0.5391923990498813,0.782051282051282,0.9485,0.02925,0.02225,0.9485,0.02925,0.02225,0.006682408990607055,0.1297555143807195,0.9744454984881464,20.000000000000014,22.82470445632935,6.799999999999992,6.799999999999992,9.219999999999983,0.75,1.0,0.0,0.92725,0.0,5.197866812522989e-06,0.0,3.070459797527292e-08,5.197866812522989e-06,3.070459797527292e-08,0.666516125202179,0.5,0.10336172580718994,,,,,0.20392347872257233,0.5,206,0.0,0.0,0.0,189,42,0.2222222222222222,42,0.135,1.415
56,CP-EFT,-3.914348257930863,-782.8696515861726,0.5,0.5,0.7793427230046949,0.8902439024390244,0.925,0.04325,0.03175,0.925,0.04325,0.03175,0.010058545111479772,0.1341139348197303,1.0,20.000000000000014,22.046807289123542,7.629999999999988,7.629999999999988,10.199999999999978,0.5,1.0,0.0,0.90175,0.0,1.8074427998726605e-06,0.0,4.447235635307578e-10,1.8074427998726605e-06,4.447235635307578e-10,0.740420401096344,0.5,0.08123031258583069,,,,,0.1484222710132599,0.5,300,0.0,0.0,0.0,291,49,0.16838487972508592,49,0.1615,2.18
57,CP-EFT,-2.8129592215327057,-562.5918443065411,0.3,0.3,0.6199095022624435,0.8089887640449438,0.9425,0.03225,0.02525,0.9425,0.03225,0.02525,0.008508926736659074,0.1479813345505926,1.0,20.000000000000014,23.860858154296878,8.483333333333318,8.483333333333318,10.749999999999979,0.7,1.0,0.0,0.91825,0.0,1.8795398091242532e-06,0.0,1.0853828058543513e-07,1.8795398091242532e-06,1.0853828058543513e-07,0.7195717096328735,0.5,0.08351735025644302,,,,,0.18814915418624878,0.5,229,0.0,0.0,0.0,212,33,0.15566037735849056,33,0.15225,1.72
58,CP-EFT,-2.160180427757814,-432.0360855515628,0.15,0.15,0.5588235294117647,0.7555555555555555,0.9385,0.035,0.0265,0.9385,0.035,0.0265,0.011605272381376338,0.18870361595733884,1.0,20.000000000000014,24.06040315628052,6.633333333333326,6.633333333333326,8.019999999999987,0.85,1.0,0.0,0.92,0.0,1.1688963468259317e-06,0.0,2.60325289103136e-10,1.1688963468259317e-06,2.60325289103136e-10,0.6366145014762878,0.3448275923728943,0.12171871960163116,,,,,0.18000298738479614,0.5,245,0.0,0.0,0.0,223,67,0.3004484304932735,67,0.168,1.645
59,CP-EFT,-4.6246828140617895,-924.9365628123579,0.35,0.35,0.6276849642004774,0.8024691358024691,0.9335,0.04125,0.02525,0.9335,0.04125,0.02525,0.013039373414780389,0.19608080322978022,1.0,20.000000000000014,22.56124124526978,8.971428571428557,8.971428571428557,13.919999999999966,0.65,1.0,0.0,0.916,0.0,8.71649262990104e-06,0.0,7.473256573575782e-07,8.71649262990104e-06,7.473256573575782e-07,0.7038583159446716,0.5,0.09157606959342957,,,,,0.16494014859199524,0.5,265,0.0,0.0,0.0,246,53,0.21544715447154472,53,0.12925,1.85
60,CP-EFT,-3.4765643906388517,-695.3128781277703,0.25,0.25,0.5767326732673267,0.8472222222222222,0.94725,0.0315,0.02125,0.94725,0.0315,0.02125,0.007013842354472147,0.13296383610373738,1.0,20.000000000000014,22.947524642944337,9.979999999999979,9.979999999999979,11.999999999999973,0.75,1.0,0.0,0.92675,0.0,4.1819271245913114e-06,0.0,4.701523614869529e-09,4.1819271245913114e-06,4.701523614869529e-09,0.689953088760376,0.5,0.09676147252321243,,,,,0.1816100776195526,0.5,209,0.0,0.0,0.0,196,41,0.20918367346938777,41,0.124,1.445
61,CP-EFT,-3.719326347959759,-743.8652695919518,0.15,0.15,0.4963680387409201,0.6923076923076923,0.9505,0.0285,0.021,0.9505,0.0285,0.021,0.007076220628513227,0.14295395209117626,0.9612242310911617,20.000000000000014,23.843622589111327,5.533333333333329,5.533333333333329,5.979999999999995,0.85,1.0,0.0,0.9285,0.0,4.101333615835756e-06,0.0,3.760874633940148e-08,4.101333615835756e-06,3.760874633940148e-08,0.5927757620811462,0.3333333432674408,0.14051133394241333,,,,,0.20889294147491455,0.5,198,0.0,0.0,0.0,178,53,0.29775280898876405,53,0.12575,1.75
62,CP-EFT,-0.9468742183857178,-189.37484367714356,0.45,0.45,0.6778846153846154,0.8235294117647058,0.934,0.03875,0.02725,0.934,0.03875,0.02725,0.010497252626398992,0.1590492822181666,1.0,20.000000000000014,22.550757312774664,7.411111111111101,7.411111111111101,10.37999999999998,0.55,1.0,0.0,0.90925,0.0,2.999065600306494e-07,0.0,2.944500893109492e-11,2.999065600306494e-07,2.944500893109492e-11,0.6482569575309753,0.5,0.11134222894906998,,,,,0.16143426299095154,0.5,261,0.0,0.0,0.0,248,66,0.2661290322580645,66,0.18075,1.9
63,CP-EFT,-5.24988242668108,-1049.976485336216,0.05,0.05,0.42892156862745096,0.6037735849056604,0.9635,0.02,0.0165,0.9635,0.02,0.0165,0.00811677600395128,0.22237742476578853,1.0,20.000000000000014,24.320874404907226,5.999999999999995,5.999999999999995,5.999999999999995,0.95,1.0,0.0,0.9435,0.0,9.024805876833852e-06,4.1546930826252826e-12,1.125762537412811e-06,9.024805876833852e-06,1.125762537412811e-06,0.6200166940689087,0.3333333432674408,0.12520669400691986,,,,,0.24822303652763367,0.5,145,0.0,0.0,0.0,124,26,0.20967741935483872,26,0.0975,1.04
64,CP-EFT,-1.7142514351222657,-274.28022961956253,0.5,0.5,0.83451536643026,0.912621359223301,0.8934375,0.0628125,0.04375,0.8934375,0.0628125,0.04375,0.012034995023969892,0.1129383697264037,1.0,15.99999999999996,18.049973392486546,8.409999999999986,8.409999999999986,11.999999999999973,0.5,0.0,0.0,0.86875,0.0,8.432944582636992e-07,0.0,7.939560814351765e-11,8.432944582636992e-07,7.939560814351765e-11,0.729391872882843,0.5,0.08216214179992676,,,,,0.14312894642353058,0.5,335,0.0,0.0,0.0,324,55,0.1697530864197531,55,0.259375,3.175
65,CP-EFT,-3.52884575170308,-705.769150340616,0.2,0.2,0.606280193236715,0.85,0.93425,0.0425,0.02325,0.93425,0.0425,0.02325,0.0087371750078149,0.1328847909933825,1.0,20.000000000000014,23.368967056274418,7.224999999999991,7.224999999999991,10.254999999999978,0.8,1.0,0.0,0.91375,0.0,5.7244551499024965e-06,0.0,1.509750213735117e-09,5.7244551499024965e-06,1.509750213735117e-09,0.6230716109275818,0.5,0.1195494532585144,,,,,0.16930647194385529,0.5,263,0.0,0.0,0.0,251,77,0.30677290836653387,77,0.12875,1.825
66,CP-EFT,-1.7685345498092544,-353.7069099618509,0.4,0.4,0.6174334140435835,0.8378378378378378,0.9335,0.042,0.0245,0.9335,0.042,0.0245,0.00964388070092982,0.14502076241999728,1.0,20.000000000000014,23.296479797363286,7.38749999999999,7.38749999999999,11.294999999999975,0.6,1.0,0.0,0.91725,0.0,1.1074691883550258e-06,0.0,1.0018975926673335e-10,1.1074691883550258e-06,1.0018975926673335e-10,0.6947816610336304,0.4000000059604645,0.10097608715295792,,,,,0.17022374272346497,0.5,265,0.0,0.0,0.0,251,58,0.23107569721115537,58,0.1395,1.715
67,CP-EFT,-2.021639627103418,-404.32792542068364,0.5,0.5,0.745920745920746,0.92,0.92775,0.04375,0.0285,0.92775,0.04375,0.0285,0.004168923289418177,0.057701360407171984,0.588935469420152,20.000000000000014,21.815160465240485,7.999999999999988,7.999999999999988,10.514999999999977,0.5,1.0,0.0,0.90875,0.0,1.0884610901484848e-06,0.0,4.3014342088198987e-10,1.0884610901484848e-06,4.3014342088198987e-10,0.772311806678772,0.5,0.06473300606012344,,,,,0.15296219289302826,0.5,287,0.0,0.0,0.0,277,33,0.11913357400722022,33,0.1515,2.165
68,CP-EFT,-5.671866215119285,-1134.373243023857,0.15,0.15,0.6193853427895981,0.7752808988764045,0.9445,0.03275,0.02275,0.9445,0.03275,0.02275,0.00870454331746209,0.15683861833265025,1.0,20.000000000000014,23.611235904693604,8.933333333333318,8.933333333333318,11.089999999999977,0.85,1.0,0.0,0.922,0.0,8.380321560252924e-06,0.0,4.270306774856181e-09,8.380321560252924e-06,4.270306774856181e-09,0.7120159268379211,0.5,0.08932296931743622,,,,,0.1909342110157013,0.5,222,0.0,0.0,0.0,199,23,0.11557788944723618,23,0.12625,1.525
69,CP-EFT,-2.0655813073548894,-413.11626147097786,0.2,0.2,0.6537530266343826,0.8351648351648352,0.94225,0.033,0.02475,0.94225,0.033,0.02475,0.010047264147963166,0.17397859996473017,1.0,20.000000000000014,23.55293474197388,6.274999999999993,6.274999999999993,8.189999999999987,0.8,1.0,0.0,0.92175,0.0,4.917550540994853e-06,0.0,4.077945481295586e-10,4.917550540994853e-06,4.077945481295586e-10,0.7546738982200623,0.5,0.06988178938627243,,,,,0.18220631778240204,0.5,231,0.0,0.0,0.0,213,23,0.107981220657277,23,0.14975,1.71
70,CP-EFT,-1.3695228778459432,-273.90457556918864,0.6,0.6,0.819047619047619,0.9186046511627907,0.92875,0.048,0.02325,0.92875,0.048,0.02325,0.011026793071425787,0.15476200802001108,1.0,20.000000000000014,21.566434764862066,9.39166666666665,9.39166666666665,12.069999999999972,0.4,1.0,0.0,0.90475,0.0,8.982234476206941e-07,0.0,5.1699099862245745e-11,8.982234476206941e-07,5.1699099862245745e-11,0.7721673250198364,0.5,0.061993300914764404,,,,,0.1487930417060852,0.5,285,0.0,0.0,0.0,277,27,0.09747292418772563,27,0.14,2.2
71,CP-EFT,-4.274069624422568,-854.8139248845135,0.35,0.35,0.5566502463054187,0.75,0.94675,0.033,0.02025,0.94675,0.033,0.02025,0.009386307296204897,0.17626868161887135,1.0,20.000000000000014,23.243222618103033,7.242857142857133,7.242857142857133,11.369999999999974,0.65,1.0,0.0,0.929,0.0,4.9408668019168545e-06,0.0,6.286987819237311e-09,4.9408668019168545e-06,6.286987819237311e-09,0.7009340524673462,0.5,0.08812516927719116,,,,,0.17807051539421082,0.5,212,0.0,0.0,0.0,196,40,0.20408163265306123,40,0.11,1.39
72,CP-EFT,-3.264054042119988,-652.8108084239976,0.2,0.2,0.5011820330969267,0.6274509803921569,0.96225,0.0245,0.01325,0.96225,0.0245,0.01325,0.004521293790853767,0.11976937194314613,1.0,20.000000000000014,23.641391563415528,6.274999999999993,6.274999999999993,7.524999999999989,0.8,1.0,0.0,0.93775,0.0,1.1689297707562218e-06,1.232247810734055e-12,2.0587806459637648e-10,1.1689297707562218e-06,2.0587806459637648e-10,0.6609339714050293,0.4444444477558136,0.10756552219390869,,,,,0.21413061022758484,0.5,151,0.0,0.0,0.0,131,12,0.0916030534351145,12,0.09825,1.265
73,CP-EFT,-1.7381251522526182,-347.62503045052364,0.25,0.25,0.5710900473933649,0.746268656716418,0.95075,0.0305,0.01875,0.95075,0.0305,0.01875,0.008576304453144506,0.17413816148516761,1.0,20.000000000000014,23.682752704620363,6.619999999999993,6.619999999999993,10.05999999999998,0.75,1.0,0.0,0.933,0.0,1.0981761988659855e-06,1.2302264242036731e-12,8.242831417426544e-11,1.0981761988659855e-06,8.242831417426544e-11,0.7968012690544128,0.5,0.05912100151181221,,,,,0.19478708505630493,0.5,195,0.0,0.0,0.0,178,7,0.03932584269662921,7,0.11275,1.34
74,CP-EFT,-1.4135060343474644,-282.70120686949286,0.25,0.25,0.5497630331753555,0.8131868131868132,0.93925,0.03325,0.0275,0.93925,0.03325,0.0275,0.0105759557811275,0.17408980709674893,0.9648109695682906,20.000000000000014,24.017519950866703,7.49999999999999,7.49999999999999,7.899999999999988,0.75,1.0,0.0,0.922,0.0,1.9261658508185064e-06,0.0,4.126443631236043e-11,1.9261658508185064e-06,4.126443631236043e-11,0.6792497634887695,0.39692309498786926,0.10164962708950043,,,,,0.18395784497261047,0.5,239,0.0,0.0,0.0,222,59,0.26576576576576577,59,0.13725,1.575
75,CP-EFT,-3.266679404676408,-653.3358809352816,0.2,0.2,0.5212264150943396,0.6428571428571429,0.9445,0.0365,0.019,0.9445,0.0365,0.019,0.007971526426234232,0.14363110677899515,1.0,20.000000000000014,24.605718994140624,7.499999999999989,7.499999999999989,9.539999999999981,0.8,1.0,0.0,0.92425,0.0,1.0391087926109321e-05,0.0,0.0001995262282434851,1.0391087926109321e-05,0.0001995262282434851,0.6506944298744202,0.41999998688697815,0.11723867803812027,,,,,0.17406126856803894,0.5,221,0.0,0.0,0.0,200,58,0.29,58,0.117,1.61
76,CP-EFT,-3.943038955404073,-788.6077910808145,0.1,0.1,0.4879807692307692,0.7571428571428571,0.959,0.02175,0.01925,0.959,0.02175,0.01925,0.005502256703164887,0.13420138300402165,1.0,20.000000000000014,23.732946968078615,4.749999999999999,4.749999999999999,4.974999999999998,0.9,1.0,0.0,0.93725,0.0,8.098896614683326e-06,0.0,2.5549806714764145e-09,8.098896614683326e-06,2.5549806714764145e-09,0.6887233257293701,0.5,0.09781565517187119,,,,,0.2310299128293991,0.5,164,0.0,0.0,0.0,145,21,0.14482758620689656,21,0.101,1.0
77,CP-EFT,-2.8435400555575585,-568.7080111115117,0.2,0.2,0.4790697674418605,0.7049180327868853,0.95575,0.02425,0.02,0.95575,0.02425,0.02,0.007715537617445946,0.1743624320326768,1.0,20.000000000000014,23.414277648925783,7.049999999999992,7.049999999999992,9.984999999999978,0.8,1.0,0.0,0.9325,0.0,9.306011634180322e-06,0.0,1.957197182100856e-10,9.306011634180322e-06,1.957197182100856e-10,0.6353784203529358,0.5,0.11471851915121078,,,,,0.20608459413051605,0.5,175,0.0,0.0,0.0,157,40,0.25477707006369427,40,0.11275,1.065
78,CP-EFT,-4.846551325919838,-814.2206227545327,0.2,0.2,0.4976635514018692,0.7951807228915663,0.9392857142857143,0.033928571428571426,0.026785714285714284,0.9392857142857143,0.033928571428571426,0.026785714285714284,0.00589612459496389,0.09711264038764053,0.9701971414357811,16.79999999999997,19.819420585632315,6.824999999999992,6.824999999999992,8.539999999999985,0.8,0.0,0.0,0.9166666666666666,0.0,2.360188545935671e-06,0.0,2.786529007536842e-09,2.360188545935671e-06,2.786529007536842e-09,0.6258172392845154,0.5,0.12052207440137863,,,,,0.19969311356544495,0.5,203,0.0,0.0,0.0,186,42,0.22580645161290322,42,0.14523809523809525,1.4523809523809523
79,CP-EFT,-9.117425181426283,-1823.4850362852565,0.2,0.2,0.4738095238095238,0.7464788732394366,0.9285,0.0475,0.024,0.9285,0.0475,0.024,0.009115366053733337,0.12748763711515157,1.0,20.000000000000014,23.01976718902588,10.924999999999976,10.924999999999976,12.654999999999971,0.8,1.0,0.0,0.91075,0.0,9.226013389707077e-06,0.0,2.047077941824682e-06,9.226013389707077e-06,2.047077941824682e-06,0.46073511242866516,0.25151515007019043,0.20798911154270172,,,,,0.14511056244373322,0.5,277,0.0,0.0,0.0,259,131,0.5057915057915058,131,0.12175,1.93
80,CP-EFT,-1.869414400566946,-214.9826560651988,0.7,0.7,0.9347826086956522,0.9908256880733946,0.8478260869565217,0.08826086956521739,0.06391304347826086,0.8478260869565217,0.08826086956521739,0.06391304347826086,0.02273277783843928,0.14938682579545817,1.0,11.499999999999975,11.977543735504131,8.653333333333318,8.653333333333318,11.219999999999976,0.3,0.0,0.0,0.8060869565217391,0.0,3.7836939554836135e-06,0.0,8.213701246928551e-11,3.7836939554836135e-06,8.213701246928551e-11,0.7491550445556641,0.4761904776096344,0.07773607224225998,,,,,0.13846732676029205,0.5,348,0.0,0.0,0.0,344,55,0.15988372093023256,55,0.3869565217391304,4.452173913043478
81,CP-EFT,-5.969941943100614,-1193.9883886201228,0.0,0.0,0.42168674698795183,0.6129032258064516,0.9605,0.0225,0.017,0.9605,0.0225,0.017,0.0063613716977768105,0.1610473847538433,1.0,20.000000000000014,24.17142677307129,0.0,0.0,0.0,1.0,1.0,0.0,0.94275,0.0,8.442299986199941e-06,0.0,2.1429350454127416e-06,8.442299986199941e-06,2.1429350454127416e-06,0.6788235306739807,0.5,0.10074702650308609,,,,,0.22787189483642578,0.5,157,0.0,0.0,0.0,132,24,0.18181818181818182,24,0.10525,1.22
82,CP-EFT,-4.343313976664931,-868.6627953329863,0.15,0.15,0.5350467289719626,0.7384615384615385,0.94425,0.03425,0.0215,0.94425,0.03425,0.0215,0.008274055102937593,0.14841354444731109,1.0,20.000000000000014,23.084356594085694,7.233333333333324,7.233333333333324,9.199999999999983,0.85,1.0,0.0,0.92225,0.0,3.1337021937360987e-06,0.0,8.79927597452479e-09,3.1337021937360987e-06,8.79927597452479e-09,0.6165658235549927,0.39393940567970276,0.13008205592632294,,,,,0.17023280262947083,0.5,218,0.0,0.0,0.0,197,57,0.2893401015228426,57,0.10525,1.64
83,CP-EFT,-6.111284932135338,-1222.2569864270677,0.25,0.25,0.5024154589371981,0.78125,0.955,0.02575,0.01925,0.955,0.02575,0.01925,0.0046892990267064045,0.1042066450379201,1.0,20.000000000000014,23.203069305419923,6.939999999999991,6.939999999999991,10.999999999999975,0.75,1.0,0.0,0.935,0.0,6.1469318097806536e-06,0.0,9.357558283795697e-09,6.1469318097806536e-06,9.357558283795697e-09,0.7108915448188782,0.5,0.08681709319353104,,,,,0.2163694202899933,0.5,178,0.0,0.0,0.0,162,25,0.15432098765432098,25,0.11325,1.215
84,CP-EFT,-6.734014332182758,-1346.8028664365515,0.25,0.25,0.5328638497652582,0.711864406779661,0.95275,0.0295,0.01775,0.95275,0.0295,0.01775,0.00448870350141352,0.09499901590293164,0.8582760381259927,20.000000000000014,23.409368419647215,6.079999999999994,6.079999999999994,9.339999999999982,0.75,1.0,0.0,0.92975,0.0,2.7580363166634925e-06,0.0,6.563639942669397e-08,2.7580363166634925e-06,6.563639942669397e-08,0.7038175463676453,0.5,0.08797970414161682,,,,,0.20058801770210266,0.5,189,0.0,0.0,0.0,172,31,0.18023255813953487,31,0.10275,1.255
85,CP-EFT,-4.449918052080577,-889.9836104161153,0.2,0.2,0.4724220623501199,0.7361111111111112,0.9485,0.031,0.0205,0.9485,0.031,0.0205,0.010931238990402959,0.21225706777481465,1.0,20.000000000000014,24.61726589202881,7.599999999999989,7.599999999999989,10.304999999999978,0.8,1.0,0.0,0.9325,0.0,5.57984503757325e-06,0.0,4.44612302530345e-09,5.57984503757325e-06,4.44612302530345e-09,0.5971679091453552,0.43011584877967834,0.13468657433986664,,,,,0.1881878525018692,0.5,205,0.0,0.0,0.0,185,52,0.2810810810810811,52,0.1065,1.28
86,CP-EFT,-3.501527094682992,-567.2473893386447,0.3,0.3,0.6527093596059114,0.8526315789473684,0.9197530864197531,0.0441358024691358,0.03611111111111111,0.9197530864197531,0.0441358024691358,0.03611111111111111,0.01243263624577752,0.15492977475507375,1.0,16.19999999999996,19.8938614463806,8.633333333333319,8.633333333333319,10.949999999999978,0.7,0.0,0.0,0.899074074074074,0.0,6.5012786762963515e-06,0.0,6.771998073418217e-08,6.5012786762963515e-06,6.771998073418217e-08,0.6952645778656006,0.5,0.08986175805330276,,,,,0.15557512640953064,0.5,254,0.0,0.0,0.0,239,43,0.1799163179916318,43,0.17962962962962964,2.228395061728395
87,CP-EFT,-2.7435315021508178,-548.7063004301635,0.2,0.2,0.5164319248826291,0.6,0.9545,0.03225,0.01325,0.9545,0.03225,0.01325,0.005948201758624534,0.13072970898075897,1.0,20.000000000000014,23.624381351470948,7.29999999999999,7.29999999999999,9.684999999999981,0.8,1.0,0.0,0.9325,0.0,6.532836778205819e-07,1.5576174247980412e-12,1.171786001563646e-10,6.532836778205819e-07,1.171786001563646e-10,0.7317861914634705,0.5,0.07927323132753372,,,,,0.18718357384204865,0.5,182,0.0,0.0,0.0,163,26,0.15950920245398773,26,0.08375,1.3
88,CP-EFT,-4.9277091177224035,-985.5418235444806,0.35,0.35,0.6443914081145584,0.8045977011494253,0.9415,0.03475,0.02375,0.9415,0.03475,0.02375,0.007382581466081419,0.12619797377916958,0.8635160257544291,20.000000000000014,23.006750965118414,6.585714285714279,6.585714285714279,10.619999999999976,0.65,1.0,0.0,0.92125,0.0,4.237057964928681e-06,0.0,2.03335615012179e-09,4.237057964928681e-06,2.03335615012179e-09,0.7529135346412659,0.5,0.06886988133192062,,,,,0.18545088171958923,0.5,234,0.0,0.0,0.0,215,23,0.10697674418604651,23,0.12875,1.87
