episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
87,EFT,-4.4778703061969125,-895.5740612393826,0.2,0.2,0.6056338028169014,0.81,0.927,0.042,0.031,0.927,0.042,0.031,0.014382526489836272,0.197020910819675,1.0,20.000000000000014,24.338827991485598,7.374999999999989,7.374999999999989,9.254999999999983,0.8,1.0,0.0,0.916,0.0,1.60891408995667e-06,0.0,3.5961530642225625e-08,1.60891408995667e-06,3.5961530642225625e-08,0.6781361699104309,0.5,0.10154862701892853,,,,,0.16872082650661469,0.5,292,0.0,0.0,0.0,273,57,0.2087912087912088,57,0.11875,2.155
88,EFT,-2.814806083705352,-562.9612167410704,0.45,0.45,0.6634844868735084,0.8387096774193549,0.92525,0.04425,0.0305,0.92525,0.04425,0.0305,0.007202086269076372,0.09634898018831266,1.0,20.000000000000014,24.5964584350586,7.255555555555546,7.255555555555546,10.07999999999998,0.55,1.0,0.0,0.91475,0.0,2.2705100946041057e-06,0.0,5.065783903468457e-10,2.2705100946041057e-06,5.065783903468457e-10,0.7364711165428162,0.5,0.07657567411661148,,,,,0.16254231333732605,0.5,295,0.0,0.0,0.0,279,45,0.16129032258064516,45,0.12375,2.115
89,EFT,-3.119321623993226,-623.8643247986453,0.15,0.15,0.52,0.7435897435897436,0.92825,0.04875,0.023,0.92825,0.04875,0.023,0.008880931912005204,0.12377605452272064,1.0,20.000000000000014,25.895823001861572,8.149999999999988,8.149999999999988,9.82499999999998,0.85,1.0,0.0,0.9135,0.0,7.368450951616978e-06,0.0,7.520896794233067e-09,7.368450951616978e-06,7.520896794233067e-09,0.5728693008422852,0.3076923191547394,0.15289857983589172,,,,,0.1534118801355362,0.5,284,0.0,0.0,0.0,264,102,0.38636363636363635,102,0.1265,2.305
90,EFT,-5.590820600699422,-1118.1641201398843,0.05,0.05,0.4308755760368664,0.7058823529411765,0.94775,0.03025,0.022,0.94775,0.03025,0.022,0.00933339820503655,0.1786296307184029,1.0,20.000000000000014,24.48030643463135,5.599999999999996,5.599999999999996,5.599999999999996,0.95,1.0,0.0,0.93825,0.0,8.706524567969609e-06,0.0,4.272711066732882e-06,8.706524567969609e-06,4.272711066732882e-06,0.6903489828109741,0.5,0.09224199503660202,,,,,0.22612853348255157,0.5,203,0.0,0.0,0.0,181,36,0.19889502762430938,36,0.07725,1.605
91,EFT,-4.657721112244134,-931.5442224488269,0.35,0.35,0.5961995249406176,0.7866666666666666,0.932,0.04275,0.02525,0.932,0.04275,0.02525,0.0087796687280087,0.12911277541189262,1.0,20.000000000000014,24.591829204559332,7.699999999999989,7.699999999999989,9.459999999999981,0.65,1.0,0.0,0.9215,0.0,9.351165317639243e-06,0.0,1.9381600395718124e-06,9.351165317639243e-06,1.9381600395718124e-06,0.7334617972373962,0.5,0.07791605591773987,,,,,0.16542120277881622,0.5,267,0.0,0.0,0.0,251,47,0.18725099601593626,47,0.11,2.2
92,EFT,-2.0752521813920652,-415.0504362784131,0.25,0.25,0.43779904306220097,0.7349397590361446,0.94825,0.028,0.02375,0.94825,0.028,0.02375,0.00928806639596181,0.17947954388332,1.0,20.000000000000014,24.355991363525398,5.5399999999999965,5.5399999999999965,6.5199999999999925,0.75,1.0,0.0,0.93975,0.0,2.5065371573873563e-06,0.0,1.2211923139382463e-10,2.5065371573873563e-06,1.2211923139382463e-10,0.677190899848938,0.5,0.10304476320743561,,,,,0.21961072087287903,0.5,206,0.0,0.0,0.0,184,34,0.18478260869565216,34,0.08525,1.335
93,EFT,-4.181208814871125,-811.1545100849983,0.2,0.2,0.4975369458128079,0.7802197802197802,0.9368556701030928,0.035824742268041235,0.02731958762886598,0.9368556701030928,0.035824742268041235,0.02731958762886598,0.01070495810102858,0.16953158135506488,1.0,19.400000000000006,24.255181770324707,6.5999999999999925,6.5999999999999925,8.709999999999985,0.8,0.0,0.0,0.9288659793814433,0.0,6.2246231209428515e-06,0.0,1.795698878481744e-08,6.2246231209428515e-06,1.795698878481744e-08,0.6403267979621887,0.3870967626571655,0.1200171634554863,,,,,0.19739283621311188,0.5,241,0.0,0.0,0.0,221,51,0.23076923076923078,51,0.12242268041237113,1.7938144329896908
94,EFT,-4.00896258805406,-801.792517610812,0.2,0.2,0.5658198614318707,0.7714285714285715,0.93225,0.04525,0.0225,0.93225,0.04525,0.0225,0.00767640285385189,0.1133048391712456,0.9531010295188997,20.000000000000014,23.329115772247317,8.624999999999986,8.624999999999986,12.224999999999971,0.8,1.0,0.0,0.92225,0.0,7.139793979149545e-06,0.0,1.2317267206185534e-09,7.139793979149545e-06,1.2317267206185534e-09,0.6924028992652893,0.5,0.09585161507129669,,,,,0.1737116426229477,0.5,267,0.0,0.0,0.0,247,45,0.18218623481781376,45,0.0765,1.83
95,EFT,-2.784212082980303,-556.8424165960606,0.45,0.45,0.6706443914081146,0.8705882352941177,0.92825,0.04425,0.0275,0.92825,0.04425,0.0275,0.007003376029377645,0.09760802828400898,0.9996408732804128,20.000000000000014,23.47975454330445,7.799999999999989,7.799999999999989,12.099999999999973,0.55,1.0,0.0,0.91775,0.0,6.7726909946941305e-06,0.0,2.8921826711325593e-08,6.7726909946941305e-06,2.8921826711325593e-08,0.769713282585144,0.5,0.06669577211141586,,,,,0.166778564453125,0.5,282,0.0,0.0,0.0,271,33,0.12177121771217712,33,0.10825,1.965
96,EFT,-2.2265437616811603,-445.3087523362321,0.2,0.2,0.5322195704057279,0.7906976744186046,0.923,0.0475,0.0295,0.923,0.0475,0.0295,0.017652530995274696,0.2292536492892818,1.0,20.000000000000014,23.381296253204347,8.824999999999985,8.824999999999985,10.879999999999978,0.8,1.0,0.0,0.91425,0.0,6.7346004470891785e-06,0.0,4.006414922042012e-10,6.7346004470891785e-06,4.006414922042012e-10,0.6151542067527771,0.3333333432674408,0.1311975121498108,,,,,0.1496502161026001,0.5,305,0.0,0.0,0.0,282,96,0.3404255319148936,96,0.09275,2.11
97,EFT,-2.2615527370742536,-452.3105474148507,0.25,0.25,0.624113475177305,0.8045977011494253,0.9365,0.0375,0.026,0.9365,0.0375,0.026,0.012912099967038642,0.20334015696123847,1.0,20.000000000000014,23.674390411376955,7.059999999999991,7.059999999999991,7.859999999999988,0.75,1.0,0.0,0.9215,0.0,5.21024094268796e-06,0.0,5.312477679986216e-10,5.21024094268796e-06,5.312477679986216e-10,0.7467268109321594,0.5,0.07604914158582687,,,,,0.18778471648693085,0.5,254,0.0,0.0,0.0,235,29,0.12340425531914893,29,0.11625,1.915
98,EFT,-1.3465264445196417,-269.30528890392833,0.15,0.15,0.4830917874396135,0.7352941176470589,0.94175,0.02825,0.03,0.94175,0.02825,0.03,0.01249012539005039,0.21442275347726,1.0,20.000000000000014,25.377898597717284,6.4333333333333265,6.4333333333333265,7.099999999999991,0.85,1.0,0.0,0.9345,0.0,2.758692289717146e-06,0.0,7.221939712920289e-11,2.758692289717146e-06,7.221939712920289e-11,0.7015862464904785,0.5,0.09178292006254196,,,,,0.22545096278190613,0.5,233,0.0,0.0,0.0,206,34,0.1650485436893204,34,0.11925,1.63
99,EFT,-1.6217569100860951,-324.351382017219,0.45,0.45,0.6824644549763034,0.8761061946902655,0.9215,0.04175,0.03675,0.9215,0.04175,0.03675,0.01483816460021812,0.18902120509831996,1.0,20.000000000000014,22.258953952789312,8.399999999999984,8.399999999999984,10.07999999999998,0.55,1.0,0.0,0.91,0.0,2.9869049740227638e-06,0.0,1.0384943599506258e-10,2.9869049740227638e-06,1.0384943599506258e-10,0.7160274982452393,0.5,0.08732262253761292,,,,,0.1628553867340088,0.5,314,0.0,0.0,0.0,300,57,0.19,57,0.1425,2.225
100,EFT,-4.555353338856787,-911.0706677713575,0.15,0.15,0.46919431279620855,0.7888888888888889,0.93375,0.03925,0.027,0.93375,0.03925,0.027,0.014205821954476255,0.21442750119964152,1.0,20.000000000000014,23.712219715118408,7.699999999999989,7.699999999999989,9.93999999999998,0.85,1.0,0.0,0.92225,0.0,2.3800512281013653e-06,0.0,1.5830036170783046e-09,2.3800512281013653e-06,1.5830036170783046e-09,0.5721117258071899,0.30780544877052307,0.15051403641700745,,,,,0.17276380956172943,0.5,262,0.0,0.0,0.0,241,89,0.36929460580912865,89,0.127,1.95
101,EFT,-2.7314846985724612,-546.2969397144923,0.1,0.1,0.4023529411764706,0.640625,0.95025,0.0275,0.02225,0.95025,0.0275,0.02225,0.009554033291037614,0.19204087017161028,1.0,20.000000000000014,24.394188499450685,6.8999999999999915,6.8999999999999915,7.16999999999999,0.9,1.0,0.0,0.94075,0.0,2.493360852895421e-06,7.882025652820868e-13,4.116110785545857e-10,2.493360852895421e-06,4.116110785545857e-10,0.6687525510787964,0.5,0.10717978328466415,,,,,0.21983304619789124,0.5,197,0.0,0.0,0.0,174,40,0.22988505747126436,40,0.07525,1.515
102,EFT,-5.875097712796065,-1175.019542559213,0.2,0.2,0.5441527446300716,0.7,0.93575,0.03975,0.0245,0.93575,0.03975,0.0245,0.009551836109356638,0.14866670987325512,1.0,20.000000000000014,23.404609298706056,9.099999999999984,9.099999999999984,11.919999999999973,0.8,1.0,0.0,0.9215,0.0,7.126282071112655e-06,3.464301328442998e-12,2.9355758712767965e-08,7.126282071112655e-06,2.9355758712767965e-08,0.6325678825378418,0.37392857670783997,0.12699131667613983,,,,,0.16875140368938446,0.5,248,0.0,0.0,0.0,226,63,0.27876106194690264,63,0.1,1.78
103,EFT,-2.5497663647523563,-509.9532729504712,0.3,0.3,0.6196172248803827,0.8133333333333334,0.91125,0.0585,0.03025,0.91125,0.0585,0.03025,0.012913728963865322,0.1455068052266515,1.0,20.000000000000014,23.355216598510744,10.116666666666648,10.116666666666648,14.149999999999967,0.7,1.0,0.0,0.9005,0.0,3.202593916284968e-06,0.0,2.759778405803104e-09,3.202593916284968e-06,2.759778405803104e-09,0.5852228403091431,0.3571428656578064,0.14507924020290375,,,,,0.13402621448040009,0.5,352,0.0,0.0,0.0,335,121,0.3611940298507463,121,0.104,2.48
104,EFT,-2.870042310871538,-574.0084621743076,0.4,0.4,0.6033254156769596,0.8350515463917526,0.91975,0.048,0.03225,0.91975,0.048,0.03225,0.01202134676008535,0.14979871352131277,1.0,20.000000000000014,26.098740768432624,9.762499999999982,9.762499999999982,12.92999999999997,0.6,1.0,0.0,0.90725,0.0,4.301268745621201e-06,0.0,2.4682853538848804e-09,4.301268745621201e-06,2.4682853538848804e-09,0.6361857056617737,0.4166666567325592,0.1189911887049675,,,,,0.15552592277526855,0.5,317,0.0,0.0,0.0,301,99,0.3289036544850498,99,0.12,2.225
105,EFT,-1.9642537990933662,-392.8507598186732,0.3,0.3,0.5012224938875306,0.6666666666666666,0.94425,0.03525,0.0205,0.94425,0.03525,0.0205,0.008157083882012814,0.14631540595538678,1.0,20.000000000000014,24.07923479080201,8.499999999999986,8.499999999999986,11.224999999999977,0.7,1.0,0.0,0.935,0.0,3.6820499644818483e-06,0.0,2.5138419124104416e-10,3.6820499644818483e-06,2.5138419124104416e-10,0.7207227349281311,0.5,0.08453136682510376,,,,,0.19817955791950226,0.5,223,0.0,0.0,0.0,199,31,0.15577889447236182,31,0.06525,1.665
106,EFT,-2.568510566709343,-513.7021133418685,0.3,0.3,0.6913875598086124,0.8932038834951457,0.92475,0.04175,0.0335,0.92475,0.04175,0.0335,0.015261067248890117,0.20280488038392183,1.0,20.000000000000014,23.856140136718757,8.749999999999984,8.749999999999984,10.799999999999978,0.7,1.0,0.0,0.9105,0.0,2.8637200557568576e-06,0.0,3.022065930835538e-10,2.8637200557568576e-06,3.022065930835538e-10,0.7139914035797119,0.5,0.08655188977718353,,,,,0.15922102332115173,0.5,297,0.0,0.0,0.0,285,56,0.19649122807017544,56,0.14125,2.05
107,EFT,-1.9352404150495548,-387.04808300991095,0.25,0.25,0.5925058548009368,0.8095238095238095,0.92175,0.05125,0.027,0.92175,0.05125,0.027,0.010594537049122242,0.13539344471721712,1.0,20.000000000000014,23.446059417724612,8.419999999999984,8.419999999999984,11.439999999999975,0.75,1.0,0.0,0.912,0.0,4.610212272382341e-06,0.0,1.7848064692849164e-10,4.610212272382341e-06,1.7848064692849164e-10,0.6831678152084351,0.4523809552192688,0.10262695699930191,,,,,0.14636678993701935,0.5,311,0.0,0.0,0.0,290,76,0.2620689655172414,76,0.0835,2.2
108,EFT,-4.86824362076222,-973.6487241524441,0.15,0.15,0.44549763033175355,0.7183098591549296,0.9515,0.02875,0.01975,0.9515,0.02875,0.01975,0.009990731362905573,0.20599446109083658,1.0,20.000000000000014,24.068774032592774,7.566666666666656,7.566666666666656,11.789999999999974,0.85,1.0,0.0,0.943,0.0,8.802904631011188e-06,0.0,2.6692186239074545e-08,8.802904631011188e-06,2.6692186239074545e-08,0.733471691608429,0.5,0.07941804826259613,,,,,0.21259713172912598,0.5,191,0.0,0.0,0.0,169,14,0.08284023668639054,14,0.06775,1.355
109,EFT,-1.9665503830710913,-357.9121697189386,0.3,0.3,0.6723300970873787,0.898989898989899,0.9016483516483517,0.060714285714285714,0.037637362637362635,0.9016483516483517,0.060714285714285714,0.037637362637362635,0.013204504671483992,0.1342580921905076,1.0,18.19999999999999,20.67719284057617,8.883333333333319,8.883333333333319,10.524999999999979,0.7,0.0,0.0,0.8892857142857142,0.0,5.871157100045821e-06,0.0,1.0678029294108882e-10,5.871157100045821e-06,1.0678029294108882e-10,0.6182591915130615,0.3636363744735718,0.12947331368923187,,,,,0.13323785364627838,0.5,356,0.0,0.0,0.0,342,109,0.31871345029239767,109,0.1728021978021978,3.1868131868131866
110,EFT,-2.2958970968768657,-459.1794193753732,0.3,0.3,0.5717703349282297,0.7108433734939759,0.9405,0.034,0.0255,0.9405,0.034,0.0255,0.00937446481836019,0.15755403056067543,1.0,20.000000000000014,25.172122383117678,5.449999999999997,5.449999999999997,7.34999999999999,0.7,1.0,0.0,0.927,0.0,2.2517201614391524e-06,0.0,5.093833688185612e-10,2.2517201614391524e-06,5.093833688185612e-10,0.7406684160232544,0.5,0.0804600864648819,,,,,0.21047350764274597,0.5,237,0.0,0.0,0.0,212,27,0.12735849056603774,27,0.1085,1.75
111,EFT,-2.9269902084344426,-585.3980416868885,0.2,0.2,0.5060240963855421,0.7162162162162162,0.93175,0.0425,0.02575,0.93175,0.0425,0.02575,0.011297415036200508,0.16552989064030055,1.0,20.000000000000014,24.692259311676025,8.499999999999986,8.499999999999986,10.594999999999978,0.8,1.0,0.0,0.9205,0.0,9.142279850493651e-06,0.0,4.400021680339705e-09,9.142279850493651e-06,4.400021680339705e-09,0.597231924533844,0.4166666567325592,0.1353534311056137,,,,,0.16970516741275787,0.5,271,0.0,0.0,0.0,250,85,0.34,85,0.11,2.115
112,EFT,-2.134290622472751,-426.8581244945502,0.35,0.35,0.7931034482758621,0.9180327868852459,0.9035,0.05775,0.03875,0.9035,0.05775,0.03875,0.014624641133453438,0.15155068532076105,1.0,20.000000000000014,22.22493686676026,8.971428571428556,8.971428571428556,12.209999999999972,0.65,1.0,0.0,0.89325,0.0,1.39478424898698e-06,0.0,4.200459702285997e-10,1.39478424898698e-06,4.200459702285997e-10,0.6580776572227478,0.4701075255870819,0.10731101781129837,,,,,0.14831839501857758,0.5,383,0.0,0.0,0.0,370,89,0.24054054054054055,89,0.203,3.0
113,EFT,-4.99319525349966,-998.6390506999321,0.3,0.3,0.5967365967365967,0.8476190476190476,0.92425,0.043,0.03275,0.92425,0.043,0.03275,0.007691403935479107,0.1015366856168859,1.0,20.000000000000014,23.81609239578247,7.066666666666657,7.066666666666657,11.224999999999977,0.7,1.0,0.0,0.91475,0.0,2.998444188051508e-06,0.0,2.227309447988546e-09,2.998444188051508e-06,2.227309447988546e-09,0.6616904735565186,0.38277778029441833,0.11217804998159409,,,,,0.1574798822402954,0.5,300,0.0,0.0,0.0,284,67,0.23591549295774647,67,0.1315,2.13
114,EFT,-3.246364136162298,-457.73734319888405,0.4,0.4,0.7345971563981043,0.9072164948453608,0.8833333333333333,0.075177304964539,0.04148936170212766,0.8833333333333333,0.075177304964539,0.04148936170212766,0.01742957141538304,0.14939632641756895,1.0,14.099999999999966,16.374467411041245,8.999999999999984,8.999999999999984,12.249999999999972,0.6,0.0,0.0,0.8663120567375886,0.0,5.577510364673799e-06,0.0,2.820373934397935e-09,5.577510364673799e-06,2.820373934397935e-09,0.7406121492385864,0.5,0.07285056263208389,,,,,0.14107459783554077,0.5,325,0.0,0.0,0.0,313,53,0.16932907348242812,53,0.17836879432624114,3.7872340425531914
115,EFT,-1.921339324969726,-384.2678649939452,0.25,0.25,0.6,0.8202247191011236,0.93275,0.04025,0.027,0.93275,0.04025,0.027,0.015295158531483605,0.2274373015833993,1.0,20.000000000000014,24.135042858123782,7.519999999999989,7.519999999999989,8.419999999999986,0.75,1.0,0.0,0.92175,0.0,2.79441110251355e-06,0.0,2.0490753538382478e-10,2.79441110251355e-06,2.0490753538382478e-10,0.7311591506004333,0.5,0.07621821016073227,,,,,0.18275129795074463,0.5,265,0.0,0.0,0.0,248,40,0.16129032258064516,40,0.10825,1.85
116,EFT,-1.2663097156431942,-253.26194312863885,0.35,0.35,0.5861244019138756,0.788235294117647,0.9295,0.04125,0.02925,0.9295,0.04125,0.02925,0.014621988964603509,0.20740409878870222,1.0,20.000000000000014,23.15563001632691,7.785714285714273,7.785714285714273,11.459999999999974,0.65,1.0,0.0,0.9195,0.0,3.508303052512929e-06,0.0,3.953321003891119e-11,3.508303052512929e-06,3.953321003891119e-11,0.7199732065200806,0.5,0.08448381721973419,,,,,0.1729121208190918,0.5,282,0.0,0.0,0.0,262,54,0.20610687022900764,54,0.108,1.745
117,EFT,-2.345478008746843,-365.89456936450756,0.35,0.35,0.6440677966101694,0.8969072164948454,0.9060897435897436,0.052884615384615384,0.041025641025641026,0.9060897435897436,0.052884615384615384,0.041025641025641026,0.014752807254484296,0.15709473936515705,1.0,15.59999999999996,18.0602170562744,7.4428571428571315,7.4428571428571315,9.75999999999998,0.65,0.0,0.0,0.8919871794871795,0.0,5.1279189392516855e-06,0.0,4.5170453488729834e-10,5.1279189392516855e-06,4.5170453488729834e-10,0.6814545392990112,0.4000000059604645,0.1016499400138855,,,,,0.17058168351650238,0.5,292,0.0,0.0,0.0,279,55,0.1971326164874552,55,0.17243589743589743,2.5576923076923075
118,EFT,-2.028335732959081,-405.6671465918163,0.4,0.4,0.713953488372093,0.9099099099099099,0.91025,0.0505,0.03925,0.91025,0.0505,0.03925,0.01299446804409766,0.14478515926571206,1.0,20.000000000000014,22.291878318786626,8.962499999999984,8.962499999999984,13.254999999999967,0.6,1.0,0.0,0.89775,0.0,4.398286819196073e-06,0.0,8.041381449608309e-10,4.398286819196073e-06,8.041381449608309e-10,0.688601553440094,0.5,0.09459751099348068,,,,,0.1521916538476944,0.5,357,0.0,0.0,0.0,346,87,0.2514450867052023,87,0.18675,2.6
119,EFT,-2.366029647258191,-473.20592945163827,0.25,0.25,0.5976190476190476,0.8205128205128205,0.93325,0.04325,0.0235,0.93325,0.04325,0.0235,0.008265865289240872,0.12383318785379582,1.0,20.000000000000014,22.856558418273927,7.19999999999999,7.19999999999999,10.639999999999977,0.75,1.0,0.0,0.92325,0.0,1.9737819911824772e-06,0.0,8.706698695348791e-10,1.9737819911824772e-06,8.706698695348791e-10,0.7106415629386902,0.5,0.08764686435461044,,,,,0.17753754556179047,0.5,264,0.0,0.0,0.0,249,39,0.1566265060240964,39,0.08925,1.98
120,EFT,-2.255059471339274,-451.0118942678548,0.3,0.3,0.7064439140811456,0.8768115942028986,0.9185,0.0415,0.04,0.9185,0.0415,0.04,0.016686715677183408,0.20474497763415225,1.0,20.000000000000014,22.34286260604859,7.9166666666666545,7.9166666666666545,8.774999999999984,0.7,1.0,0.0,0.90775,0.0,4.331614036345854e-06,0.0,4.424257071811155e-10,4.331614036345854e-06,4.424257071811155e-10,0.6909709572792053,0.5,0.09236259013414383,,,,,0.16723626852035522,0.5,325,0.0,0.0,0.0,308,54,0.17532467532467533,54,0.18725,2.46
