episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
88,Random,-9.613721122891256,-1922.744224578251,0.0,0.0,0.1360381861575179,0.5753424657534246,0.07225,0.1165,0.81125,0.07225,0.1165,0.81125,0.6290803201441638,0.6001943628608619,0.9574212981256436,20.000000000000014,25.73691177368164,0.0,0.0,0.0,1.0,1.0,0.0,0.972,0.0,2.995607474076678e-06,1.9841798343245287e-11,2.7819098136205866e-07,2.995607474076678e-06,2.7819098136205866e-07,0.5580347776412964,0.5,0.15184789896011353,,,,,0.38606953620910645,0.5,105,0.0,0.0,0.0,74,21,0.28378378378378377,21,0.102,0.11
89,Random,-9.59900447342853,-1919.800894685706,0.0,0.0,0.04,0.27906976744186046,0.07475,0.113,0.81225,0.07475,0.113,0.81225,0.6330905731400338,0.6034483362767177,0.9627413196858766,20.000000000000014,25.922985076904297,0.0,0.0,0.0,1.0,1.0,0.0,0.98575,0.0,4.666677796194563e-06,1.8769978626931305e-11,3.1294996006181464e-05,4.666677796194563e-06,3.1294996006181464e-05,0.49166664481163025,0.5,0.18212227523326874,,,,,0.4816666543483734,0.5,50,0.0,0.0,0.0,19,5,0.2631578947368421,5,0.0185,0.005
90,Random,-7.716646899460633,-1543.3293798921266,0.0,0.0,0.1382488479262673,0.49333333333333335,0.07275,0.116,0.81125,0.07275,0.116,0.81125,0.6305625107402487,0.6015772561232116,0.963078751580801,20.000000000000014,25.05032730102539,0.0,0.0,0.0,1.0,1.0,0.0,0.9695,0.0,5.027266524848528e-06,4.03221293160394e-12,3.582961289794184e-05,5.027266524848528e-06,3.582961289794184e-05,0.5472931265830994,0.3333333432674408,0.15787115693092346,,,,,0.3772781789302826,0.5,112,0.0,0.0,0.0,74,22,0.2972972972972973,22,0.0865,0.11
91,Random,-11.27684135126335,-2255.36827025267,0.0,0.0,0.14251781472684086,0.5571428571428572,0.08175,0.12625,0.792,0.08175,0.12625,0.792,0.6220204056572325,0.5883696222785002,0.9531381751760576,20.000000000000014,25.158817291259766,0.0,0.0,0.0,1.0,1.0,0.0,0.97025,0.0,8.59746887726942e-06,4.7897866228829855e-11,7.690892380196601e-05,8.59746887726942e-06,7.690892380196601e-05,0.5530340671539307,0.4000000059604645,0.15583159029483795,,,,,0.3574010729789734,0.5,114,0.0,0.0,0.0,83,27,0.3253012048192771,27,0.085,0.135
92,Random,-12.167932154864326,-2433.5864309728654,0.0,0.0,0.03588516746411483,0.2702702702702703,0.06975,0.1135,0.81675,0.06975,0.1135,0.81675,0.6268510727943098,0.5988724243959251,0.9598931367551221,20.000000000000014,25.741195678710938,0.0,0.0,0.0,1.0,1.0,0.0,0.98775,0.0,1.3275431228976231e-05,4.32143279494035e-11,0.00016481676721014082,1.3275431228976231e-05,0.00016481676721014082,0.4944444000720978,0.5,0.180724635720253,,,,,0.47962963581085205,0.5,45,0.0,0.0,0.0,18,6,0.3333333333333333,6,0.0185,0.03
93,Random,-7.13294272073559,-1426.588544147118,0.0,0.0,0.10591133004926108,0.45714285714285713,0.071,0.1145,0.8145,0.071,0.1145,0.8145,0.6259638185156767,0.5973776302644546,0.9671586772830636,20.000000000000014,27.293697357177734,0.0,0.0,0.0,1.0,1.0,0.0,0.97675,0.0,2.6973916646966245e-06,8.178287040638832e-12,4.660719454818718e-08,2.6973916646966245e-06,4.660719454818718e-08,0.5449170470237732,0.5,0.15750616788864136,,,,,0.41115567088127136,0.5,89,0.0,0.0,0.0,51,10,0.19607843137254902,10,0.0585,0.06
94,Random,-8.534760871915866,-1706.9521743831733,0.0,0.0,0.11085450346420324,0.48,0.072,0.12025,0.80775,0.072,0.12025,0.80775,0.6259588713434161,0.5969384389476481,0.9562788938576292,20.000000000000014,26.083354949951172,0.0,0.0,0.0,1.0,1.0,0.0,0.974,0.0,6.3190523178491276e-06,1.9986550608974696e-11,1.9022551214220584e-06,6.3190523178491276e-06,1.9022551214220584e-06,0.547764778137207,0.5,0.15586546063423157,,,,,0.3925858438014984,0.5,98,0.0,0.0,0.0,59,17,0.288135593220339,17,0.05025,0.065
95,Random,-7.177372875738972,-1435.4745751477944,0.0,0.0,0.17422434367541767,0.5512820512820513,0.084,0.12525,0.79075,0.084,0.12525,0.79075,0.6307451364222144,0.5968833367054742,0.9583160363700973,20.000000000000014,25.46021270751953,0.0,0.0,0.0,1.0,1.0,0.0,0.96975,0.0,1.5037107914395165e-05,6.564714917500769e-12,0.00019952624279540032,1.5037107914395165e-05,0.00019952624279540032,0.5750061869621277,0.5,0.1424756795167923,,,,,0.3735131323337555,0.5,111,0.0,0.0,0.0,76,12,0.15789473684210525,12,0.096,0.155
96,Random,-8.881535778239536,-1776.3071556479074,0.0,0.0,0.07637231503579953,0.3898305084745763,0.07475,0.1095,0.81575,0.07475,0.1095,0.81575,0.62905119838317,0.5990826245697611,0.9582580093866132,20.000000000000014,25.318904876708984,0.0,0.0,0.0,1.0,1.0,0.0,0.981,0.0,1.2530900676210877e-05,1.3505889982778907e-11,0.0001895843743113801,1.2530900676210877e-05,0.0001895843743113801,0.5307870507240295,0.5,0.16356198489665985,,,,,0.439120352268219,0.5,72,0.0,0.0,0.0,36,7,0.19444444444444445,7,0.03575,0.05
97,Random,-7.565492852827536,-1513.098570565507,0.0,0.0,0.10638297872340426,0.5070422535211268,0.08025,0.121,0.79875,0.08025,0.121,0.79875,0.6277742047303292,0.595296770568447,0.9610712707538808,20.000000000000014,25.002689361572266,0.0,0.0,0.0,1.0,1.0,0.0,0.97725,0.0,6.3822808442637324e-06,6.405934810382874e-12,3.905571793438867e-05,6.3822808442637324e-06,3.905571793438867e-05,0.5415282249450684,0.5,0.15812650322914124,,,,,0.42472314834594727,0.5,86,0.0,0.0,0.0,51,9,0.17647058823529413,9,0.048,0.09
98,Random,-13.442052650020036,-2688.4105300040073,0.0,0.0,0.10144927536231885,0.4583333333333333,0.07475,0.11825,0.807,0.07475,0.11825,0.807,0.6348941730509178,0.6053976471774302,0.9606127152617049,20.000000000000014,25.31816864013672,0.0,0.0,0.0,1.0,1.0,0.0,0.97675,0.0,3.2811360597406747e-06,1.0803934830105888e-10,7.808051236679603e-07,3.2811360597406747e-06,7.808051236679603e-07,0.551937997341156,0.5,0.1530095636844635,,,,,0.41453486680984497,0.5,86,0.0,0.0,0.0,47,8,0.1702127659574468,8,0.05075,0.075
99,Random,-5.954424284621155,-1190.884856924231,0.0,0.0,0.14454976303317535,0.5512820512820513,0.0845,0.132,0.7835,0.0845,0.132,0.7835,0.6355149836230178,0.6018732753937911,0.9608009789741732,20.000000000000014,25.500812530517578,0.0,0.0,0.0,1.0,1.0,0.0,0.973,0.0,5.993810191284865e-06,2.3054208281997335e-12,4.842703447138774e-07,5.993810191284865e-06,4.842703447138774e-07,0.5795793533325195,0.5,0.1403680443763733,,,,,0.37391266226768494,0.5,100,0.0,0.0,0.0,65,10,0.15384615384615385,10,0.06,0.045
100,Random,-7.3609279820925515,-1472.1855964185104,0.0,0.0,0.11848341232227488,0.5441176470588235,0.08075,0.1195,0.79975,0.08075,0.1195,0.79975,0.6289989204517478,0.5964089425637729,0.9590680621511313,20.000000000000014,25.17011260986328,0.0,0.0,0.0,1.0,1.0,0.0,0.975,0.0,2.9437048851832515e-06,4.536281072997639e-12,3.2714277153900184e-07,2.9437048851832515e-06,3.2714277153900184e-07,0.5305468440055847,0.4000000059604645,0.164188951253891,,,,,0.39744898676872253,0.5,91,0.0,0.0,0.0,59,14,0.23728813559322035,14,0.05525,0.085
101,Random,-5.890886252745611,-1178.1772505491222,0.0,0.0,0.09176470588235294,0.4307692307692308,0.075,0.1195,0.8055,0.075,0.1195,0.8055,0.6318164602974665,0.6019637408621253,0.9585964407783322,20.000000000000014,25.170236587524414,0.0,0.0,0.0,1.0,1.0,0.0,0.97975,0.0,5.949000751570566e-06,3.0110075131990766e-13,1.3101972626827774e-06,5.949000751570566e-06,1.3101972626827774e-06,0.5522130131721497,0.5,0.15425822138786316,,,,,0.43496641516685486,0.5,78,0.0,0.0,0.0,41,4,0.0975609756097561,4,0.0315,0.06
102,Random,-10.485690837514774,-2097.1381675029547,0.0,0.0,0.07398568019093078,0.3492063492063492,0.05775,0.102,0.84025,0.05775,0.102,0.84025,0.6202868950147341,0.5970144813104105,0.9594809051901705,20.000000000000014,25.02790641784668,0.0,0.0,0.0,1.0,1.0,0.0,0.98025,0.0,1.6182988474611193e-05,1.3517782379568466e-11,0.00019952646107412875,1.6182988474611193e-05,0.00019952646107412875,0.5539472699165344,0.5,0.15236526727676392,,,,,0.43728065490722656,0.5,76,0.0,0.0,0.0,35,6,0.17142857142857143,6,0.03775,0.045
103,Random,-6.954685263546805,-1390.937052709361,0.0,0.0,0.12679425837320574,0.4931506849315068,0.0835,0.11,0.8065,0.0835,0.11,0.8065,0.6313076219729755,0.5977169906960987,0.9590174494813944,20.000000000000014,26.002391815185547,0.0,0.0,0.0,1.0,1.0,0.0,0.97475,0.0,4.840083420276642e-06,1.1004386638036046e-11,1.725779384287307e-06,4.840083420276642e-06,1.725779384287307e-06,0.5606883764266968,0.5,0.14920298755168915,,,,,0.4112319052219391,0.5,92,0.0,0.0,0.0,55,7,0.12727272727272726,7,0.0645,0.105
104,Random,-5.531654422332817,-1106.3308844665635,0.0,0.0,0.12826603325415678,0.5,0.08075,0.12475,0.7945,0.08075,0.12475,0.7945,0.6359448100526599,0.603964982379831,0.9593145004002732,20.000000000000014,26.5899600982666,0.0,0.0,0.0,1.0,1.0,0.0,0.97325,0.0,1.2135450333516928e-06,1.5068014110747319e-12,1.0974825492837681e-08,1.2135450333516928e-06,1.0974825492837681e-08,0.5306087136268616,0.4333333969116211,0.16453176736831665,,,,,0.40725329518318176,0.5,97,0.0,0.0,0.0,60,13,0.21666666666666667,13,0.05825,0.1
105,Random,-4.744580052113822,-948.9160104227644,0.0,0.0,0.07823960880195599,0.4090909090909091,0.076,0.1195,0.8045,0.076,0.1195,0.8045,0.6317453114591928,0.601455964782675,0.9630776681526048,20.000000000000014,25.542898178100586,0.0,0.0,0.0,1.0,1.0,0.0,0.979,0.0,7.659872380827437e-07,2.0449540498457264e-12,9.989775229257702e-09,7.659872380827437e-07,9.989775229257702e-09,0.5085365772247314,0.3333333432674408,0.17616558074951172,,,,,0.421138197183609,0.5,82,0.0,0.0,0.0,43,12,0.27906976744186046,12,0.0505,0.045
106,Random,-5.069960669321966,-1013.9921338643932,0.0,0.0,0.09569377990430622,0.42857142857142855,0.08425,0.12375,0.792,0.08425,0.12375,0.792,0.6327226876329319,0.5989327738279342,0.9615930278795606,20.000000000000014,24.859455108642578,0.0,0.0,0.0,1.0,1.0,0.0,0.977,0.0,9.565744676365284e-07,6.195482495086058e-13,1.877203104072578e-08,9.565744676365284e-07,1.877203104072578e-08,0.5432927012443542,0.5,0.15695293247699738,,,,,0.43333327770233154,0.5,82,0.0,0.0,0.0,42,7,0.16666666666666666,7,0.03775,0.06
107,Random,-8.998360478486122,-1799.6720956972242,0.0,0.0,0.07728337236533958,0.45614035087719296,0.08625,0.12,0.79375,0.08625,0.12,0.79375,0.632252365239024,0.5975402081959232,0.959536015904723,20.000000000000014,25.908605575561523,0.0,0.0,0.0,1.0,1.0,0.0,0.98225,0.0,3.5057059903920162e-06,4.894964208274066e-12,3.635087068687426e-06,3.5057059903920162e-06,3.635087068687426e-06,0.5510256886482239,0.5,0.15324322879314423,,,,,0.4399999976158142,0.5,65,0.0,0.0,0.0,34,5,0.14705882352941177,5,0.027,0.06
108,Random,-8.008872809688745,-1601.7745619377488,0.0,0.0,0.07582938388625593,0.43333333333333335,0.07,0.114,0.816,0.07,0.114,0.816,0.6212056757453988,0.5926942749950529,0.9606450428774272,20.000000000000014,25.12038803100586,0.0,0.0,0.0,1.0,1.0,0.0,0.9805,0.0,4.800707301910734e-06,5.079880092961897e-12,5.6392469559796154e-05,4.800707301910734e-06,5.6392469559796154e-05,0.546990692615509,0.5,0.1549062728881836,,,,,0.439120352268219,0.5,72,0.0,0.0,0.0,37,7,0.1891891891891892,7,0.04875,0.025
109,Random,-7.1707813637679125,-1434.1562727535825,0.0,0.0,0.07766990291262135,0.38333333333333336,0.0795,0.125,0.7955,0.0795,0.125,0.7955,0.6369705206901043,0.6056170784248835,0.9609299069505527,20.000000000000014,25.352825164794922,0.0,0.0,0.0,1.0,1.0,0.0,0.98,0.0,6.126604603196029e-06,7.1940899418199145e-12,8.21500871097669e-05,6.126604603196029e-06,8.21500871097669e-05,0.5297101736068726,0.5,0.1631048321723938,,,,,0.4509661793708801,0.5,69,0.0,0.0,0.0,32,7,0.21875,7,0.043,0.02
110,Random,-7.1180454854546245,-1423.609097090925,0.0,0.0,0.19856459330143542,0.5934065934065934,0.0745,0.11725,0.80825,0.0745,0.11725,0.80825,0.625145195763251,0.5949704978533239,0.9553620811784286,20.000000000000014,25.1373291015625,0.0,0.0,0.0,1.0,1.0,0.0,0.96675,0.0,5.6411763580399565e-06,3.953917054877465e-12,1.11532841629014e-07,5.6411763580399565e-06,1.11532841629014e-07,0.6014817357063293,0.5,0.13155975937843323,,,,,0.351335346698761,0.5,119,0.0,0.0,0.0,82,11,0.13414634146341464,11,0.1075,0.1
111,Random,-10.23062221341517,-2046.1244426830342,0.0,0.0,0.07710843373493977,0.3617021276595745,0.07275,0.114,0.81325,0.07275,0.114,0.81325,0.6349473117589732,0.6063060790067127,0.9605527753633568,20.000000000000014,25.399131774902344,0.0,0.0,0.0,1.0,1.0,0.0,0.98275,0.0,7.47464082451188e-06,2.0185807886319296e-11,7.87967728683725e-05,7.47464082451188e-06,7.87967728683725e-05,0.5365590453147888,0.5,0.15997526049613953,,,,,0.4580644965171814,0.5,62,0.0,0.0,0.0,32,5,0.15625,5,0.03025,0.02
112,Random,-13.321118550741335,-2664.223710148267,0.0,0.0,0.09852216748768473,0.417910447761194,0.0845,0.1235,0.792,0.0845,0.1235,0.792,0.6260052089312875,0.5914857552499043,0.9584850546264577,20.000000000000014,24.739919662475586,0.0,0.0,0.0,1.0,1.0,0.0,0.97625,0.0,6.634015790041303e-06,8.241667764918859e-11,7.429229299305007e-05,6.634015790041303e-06,7.429229299305007e-05,0.5203765034675598,0.3333333432674408,0.16970714926719666,,,,,0.418521523475647,0.5,86,0.0,0.0,0.0,47,15,0.3191489361702128,15,0.054,0.06
113,Random,-6.131092320014362,-1226.2184640028725,0.0,0.0,0.11421911421911422,0.5079365079365079,0.084,0.12125,0.79475,0.084,0.12125,0.79475,0.6305852299927076,0.5967087663675834,0.952720349991055,20.000000000000014,25.755489349365234,0.0,0.0,0.0,1.0,1.0,0.0,0.97675,0.0,1.241236873283924e-06,2.093461688723597e-12,8.303627119232715e-09,1.241236873283924e-06,8.303627119232715e-09,0.5504732728004456,0.5,0.15554426610469818,,,,,0.3996700644493103,0.5,83,0.0,0.0,0.0,52,8,0.15384615384615385,8,0.03675,0.115
114,Random,-5.953222148394698,-1190.6444296789396,0.0,0.0,0.05687203791469194,0.37209302325581395,0.06125,0.113,0.82575,0.06125,0.113,0.82575,0.620793927575325,0.5960521199204545,0.959467576252053,20.000000000000014,27.265026092529297,0.0,0.0,0.0,1.0,1.0,0.0,0.983,0.0,8.158052651197067e-07,4.71285337144689e-12,8.076969315595761e-09,8.158052651197067e-07,8.076969315595761e-09,0.5094085931777954,0.3333333432674408,0.17530885338783264,,,,,0.4301075041294098,0.5,62,0.0,0.0,0.0,35,12,0.34285714285714286,12,0.04875,0.07
115,Random,-5.069686448392189,-1013.9372896784378,0.0,0.0,0.13411764705882354,0.5263157894736842,0.08375,0.1255,0.79075,0.08375,0.1255,0.79075,0.6335040956568813,0.6000044700211534,0.9624531052287798,20.000000000000014,25.172992706298828,0.0,0.0,0.0,1.0,1.0,0.0,0.97125,0.0,3.5808056964015123e-06,1.7022470672617418e-12,2.9641071819241915e-08,3.5808056964015123e-06,2.9641071819241915e-08,0.5494889616966248,0.44999995827674866,0.1573561728000641,,,,,0.3730970025062561,0.5,108,0.0,0.0,0.0,72,19,0.2638888888888889,19,0.0615,0.095
116,Random,-8.953750545440863,-1790.7501090881728,0.0,0.0,0.1076555023923445,0.5,0.07625,0.12825,0.7955,0.07625,0.12825,0.7955,0.6321081858299493,0.6017409318862779,0.9644438511042669,20.000000000000014,25.440698623657227,0.0,0.0,0.0,1.0,1.0,0.0,0.9755,0.0,1.8954364122691914e-06,1.4082750590671544e-11,3.408986870567787e-08,1.8954364122691914e-06,3.408986870567787e-08,0.5501536130905151,0.5,0.1547638177871704,,,,,0.39723503589630127,0.5,93,0.0,0.0,0.0,55,13,0.23636363636363636,13,0.06225,0.045
117,Random,-6.817514635641204,-1363.5029271282408,0.0,0.0,0.1791767554479419,0.5913978494623656,0.09175,0.12325,0.785,0.09175,0.12325,0.785,0.6385668144344475,0.6020553971202283,0.9586764096535998,20.000000000000014,25.911718368530273,0.0,0.0,0.0,1.0,1.0,0.0,0.9685,0.0,7.294375450328516e-07,6.92163297164039e-12,1.242799196887745e-08,7.294375450328516e-07,1.242799196887745e-08,0.605697512626648,0.5,0.12893396615982056,,,,,0.3734578490257263,0.5,123,0.0,0.0,0.0,85,12,0.1411764705882353,12,0.09825,0.12
118,Random,-9.874182941544126,-1974.836588308825,0.0,0.0,0.14883720930232558,0.5802469135802469,0.0735,0.13425,0.79225,0.0735,0.13425,0.79225,0.625141204632599,0.5954033509256326,0.9601280129944691,20.000000000000014,25.687374114990234,0.0,0.0,0.0,1.0,1.0,0.0,0.9685,0.0,1.6907428289414383e-05,1.5110333123624642e-11,0.00019952625734731555,1.6907428289414383e-05,0.00019952625734731555,0.5554225444793701,0.48636361956596375,0.15225371718406677,,,,,0.35441917181015015,0.5,118,0.0,0.0,0.0,84,25,0.2976190476190476,25,0.11175,0.16
119,Random,-11.984155040648316,-2396.831008129663,0.0,0.0,0.1357142857142857,0.4939759036144578,0.076,0.11775,0.80625,0.076,0.11775,0.80625,0.6317919313554079,0.6015064192158105,0.9643402513930155,20.000000000000014,25.61503028869629,0.0,0.0,0.0,1.0,1.0,0.0,0.97175,0.0,1.0577490684227087e-05,5.6476212595413244e-11,7.437272870447487e-05,1.0577490684227087e-05,7.437272870447487e-05,0.552519679069519,0.5,0.15372127294540405,,,,,0.4063337743282318,0.5,103,0.0,0.0,0.0,61,12,0.19672131147540983,12,0.0715,0.115
120,Random,-6.495478220202756,-1299.0956440405512,0.0,0.0,0.13126491646778043,0.5,0.0855,0.125,0.7895,0.0855,0.125,0.7895,0.6405749073432847,0.6069709210970852,0.9630123702718344,20.000000000000014,25.562475204467773,0.0,0.0,0.0,1.0,1.0,0.0,0.97025,0.0,4.833264483750099e-06,3.0261314287738372e-12,1.0255820370730362e-06,4.833264483750099e-06,1.0255820370730362e-06,0.5444070100784302,0.5,0.15823271870613098,,,,,0.395792156457901,0.5,106,0.0,0.0,0.0,64,17,0.265625,17,0.085,0.095
