episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_completed,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,hard_trigger_rate,r_margin,r_margin_raw,r_margin_norm,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,abs_ratio_r_margin,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,mode_aux_loss,mode_aux_acc,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
622,200,15.231471300125122,20.0,time_limit,time_limit,-0.013247556984424591,-3.6495115051800457,-3.6495115051800457,-0.001101351692341268,0.013247556984424591,0.0,0.0,0.40076335877862596,0.0,0.0,0,0.0,20.000000000000014,0.001404169305557347,0.0,0.0003098766876354941,0.0,15,0.75,0.5310344827586206,0.10344827586206896,0.36551724137931035,0.5310344827586206,0.10344827586206896,0.36551724137931035,0.47516282776149454,0.0,0.0,0.4453226808178196,0.8368878483772275,0.0,0.0,3.7371410761995183e-13,0.0,68,77,1.9301279667999984,0.0,1.0,0.0,0.0,0.96375,0.036250000000000004,0.036250000000000004,0.8553092182030338,0.0,0.0,0.0,0.0,0.0,0.08313620491573798,0.00035326337973856257,1.0865965894253658e-05,0.9164996657386293,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.010934327069864592,0.0,0.0,0.010934327069864592,0.0,0.0,0.01623581130509433,0.9837641886949056,0.06266340095963743,3.8347688913345337,3.8347688913345337,3.8347690237893,1.945283677842882,0.018537321554807324,0.06966814233197106,7.045119004117118,0.03625,0.03407118055555555,0.3350044691728221,5.556579391161601,3.5579273965623646,0.0,0.0,2,18,0.13289310038089752,0.07930277101695529,1,2,0,True,0.00014701837812499996,0.0,0.0
623,200,12.805805683135986,20.0,time_limit,time_limit,-0.01258488092571497,-3.516975755917792,-3.516975755917792,-0.0011452914914116263,0.01258488092571497,0.05,0.05,0.5196850393700787,2.7810824283617914,2.7810824283617914,1,2.7810824283617914,20.000000000000014,0.0023434218947416927,0.0,0.0004972711459906795,0.0,13,0.65,0.4939759036144578,0.1566265060240964,0.3493975903614458,0.4939759036144578,0.1566265060240964,0.3493975903614458,0.4788878433650825,0.04,0.0,0.45188112447882056,0.8394213080406189,0.0,0.0,8.218962077762015e-13,0.0,84,82,2.634740909999997,0.0,1.0,0.0,0.0,0.9585,0.04149999999999998,0.04149999999999998,0.8810408921933085,0.0,0.0,0.0,0.0,0.0,0.08960389617263867,0.0006158563134379832,3.5978226014520305e-05,0.9097442692879089,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011213326111955007,0.0,0.0,0.011213326111955007,0.0,0.0,0.01093768534448991,0.9890623146555102,-0.0015513688325881959,1.8058042168617248,1.8058042168617248,1.8058043479919434,1.7931803226470948,0.002628322259988636,0.10630341991782188,5.43158802986145,0.0415,0.04375,0.03359242058359087,4.663363432884216,1.1757276594638824,0.0,0.0,1,10,0.10566478222608566,0.07780984714627259,0,9,0,True,0.00014701837812499996,0.0,0.0
624,200,14.219787359237671,20.0,time_limit,time_limit,-0.011890433728694916,-3.3780863850207052,-3.3780863850207052,-0.0012148187961429358,0.012400857172906399,0.1,0.1,0.47540983606557374,2.0587671085726487,2.0784949506880324,2,2.0587671085726487,20.000000000000014,0.003323963356156615,0.0,0.0005306886547596319,0.0,12,0.6,0.49673202614379086,0.13725490196078433,0.3660130718954248,0.49673202614379086,0.13725490196078433,0.3660130718954248,0.4757682724125916,0.01,0.0,0.44694750391372,0.8310396969318385,0.0,0.0,8.572962760695912e-13,0.0,77,76,2.3429173875999987,0.0,1.0,0.0,0.0,0.96175,0.038250000000000006,0.038250000000000006,0.9001547987616099,0.0,0.0,0.0,0.0,0.0,0.09786663558648809,0.0010349962932810943,3.358086448303966e-05,0.9010647872557478,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012302007528072357,0.0,0.0,0.012302007528072357,0.0,0.0,0.008303969525308107,0.9916960304746919,0.018491887487471104,2.878284275531769,2.878284275531769,2.8782843351364136,1.7981806695461273,0.038635998498648405,0.11875000037252903,6.970209836959839,0.03825,0.0380859375,0.0008680556202307343,4.484280049800873,2.567843794822693,0.0,0.0,1,4,0.12732979655265808,0.11417163182049986,0,3,0,True,0.00014701837812499996,0.0,0.0
625,200,13.218179702758789,20.0,time_limit,time_limit,-0.013281924650073051,-3.6563847630069883,-3.6563847630069883,-0.0011475349310785532,0.013281924650073051,0.0,0.0,0.49800796812749004,0.0,0.0,0,0.0,20.000000000000014,0.0026451339139896184,0.0,0.0004960083728452412,0.0,13,0.65,0.503030303030303,0.12727272727272726,0.3696969696969697,0.503030303030303,0.12727272727272726,0.3696969696969697,0.47787517389515416,0.02,0.0,0.45134727629500637,0.8326277375221252,0.0,0.0,8.069826816330117e-13,0.0,82,83,2.7770826907999977,0.0,1.0,0.0,0.0,0.95875,0.04125000000000001,0.04125000000000001,0.8398617511520737,0.0,0.0,0.0,0.0,0.0,0.08639824541779142,0.0007400506252101634,2.703995535276222e-05,0.9128346640016456,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011499535917139952,0.0,0.0,0.011499535917139952,0.0,0.0,0.008691580945404327,0.9913084190545957,0.04537626289363418,2.0391669273376465,2.0391669273376465,2.039166991199766,1.7741114837782723,0.00930693743950022,0.07030871084758214,3.410477195467268,0.04125,0.041713169642857144,0.4394513757101127,4.569767534732819,1.4802362833704268,0.0,0.0,2,28,0.08173214644193649,0.06589929163455963,1,12,0,True,0.00014701837812499996,0.0,0.0
626,200,15.046443700790405,20.0,time_limit,time_limit,-0.012565111741423607,-3.513022776717965,-3.513022776717965,-0.0012106962967664003,0.012922958470880985,0.05,0.05,0.49193548387096775,2.013014359811643,2.013014359811643,1,2.013014359811643,20.000000000000014,0.0023622072057646122,0.0,0.0004892652399131792,0.0,15,0.75,0.50920245398773,0.12269938650306748,0.36809815950920244,0.50920245398773,0.12269938650306748,0.36809815950920244,0.47084131151321346,0.005,0.0,0.44103399699335377,0.8242028474807737,0.0,0.0,7.91094078265997e-14,0.0,80,83,2.1956547555999983,0.0,1.0,0.0,0.0,0.95925,0.04074999999999995,0.04074999999999995,0.8935508935508936,0.0,0.0,0.0,0.0,0.0,0.09359799274790102,0.0006372200058447419,9.38188253842515e-07,0.9057638490580003,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011986596697452312,0.0,0.0,0.011986596697452312,0.0,0.0,0.013328029687912583,0.9866719703120874,-0.11503234505653381,1.5394843816757202,1.5394843816757202,1.5394841432571411,1.7883961200714111,0.14984004199504852,0.125,2.9260590076446533,0.04075,0.03125,0.0,4.394689559936523,1.0789674520492554,0.0,0.0,1,1,0.14984004199504852,0.14984004199504852,0,0,0,True,0.00014701837812499996,0.0,0.0
627,200,13.991912126541138,20.0,time_limit,time_limit,-0.012022506445646286,-3.4045013635267525,-3.4045013635267525,-0.0012192805297672749,0.012127859517931938,0.1,0.1,0.5897435897435898,2.921170631712472,3.156654652195976,2,2.921170631712472,20.000000000000014,0.002793264917036927,0.0,0.0004755491790850298,0.0,14,0.7,0.5588235294117647,0.15294117647058825,0.28823529411764703,0.5588235294117647,0.15294117647058825,0.28823529411764703,0.4717212626531255,0.01,0.0,0.4390544453731152,0.8326938301324844,0.0,0.0,6.222328425078971e-13,0.0,75,95,2.3830360271999984,0.0,1.0,0.0,0.0,0.9575,0.04249999999999998,0.04249999999999998,0.7564870259481038,0.0,0.0,0.0,0.0,0.0,0.09911176543303317,0.0008254775380007511,1.7417581411256426e-05,0.9000453394475548,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012064889999985598,0.0,0.0,0.012064889999985598,0.0,0.0,0.019789494740136575,0.9802105052598635,0.1604151725769043,2.6839726765950522,2.6839726765950522,2.6839727560679116,1.987852414449056,0.04222338227555156,0.027777778605620067,6.752039432525635,0.0425,0.045572916666666664,0.0,8.456631501515707,1.2863369782765706,0.0,0.0,1,3,0.07622389495372772,0.07301883250474929,0,2,0,True,0.00014701837812499996,0.0,0.0
628,200,15.041710376739502,20.0,time_limit,time_limit,-0.013462292961776257,-3.692457827445235,-3.692457827445235,-0.0012603254290297627,0.013462292961776257,0.0,0.0,0.5616438356164384,0.0,0.0,0,0.0,20.000000000000014,0.001451231790586937,0.0,0.0003403332685632944,0.0,17,0.85,0.5159235668789809,0.12101910828025478,0.3630573248407643,0.5159235668789809,0.12101910828025478,0.3630573248407643,0.4702877877254505,0.02,0.0,0.43586138742676844,0.8294496178627013,0.0,1.0635117325642412e-14,6.37288344925574e-13,0.0,76,81,2.2669992979999978,0.0,1.0,0.0,0.0,0.96075,0.03925000000000001,0.03925000000000001,0.8353658536585366,0.0,0.0,0.0,0.0,0.0,0.0936189556016616,0.00032864638478192197,2.3711626767858446e-05,0.9060286863867886,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012339713732202441,0.0,0.0,0.012339713732202441,0.0,0.0,0.02620239226217185,0.9737976077378282,-0.010158863849937916,1.8502850458025932,1.8502850458025932,1.8502850607037544,1.9406025409698486,0.01586847979342565,0.06334897829219699,2.1816376224160194,0.03925,0.03759765625,0.2635773933288874,7.382387787103653,0.8361399509012699,0.0,0.0,2,16,0.08256161212921143,0.05656715668737888,1,0,0,True,0.00014701837812499996,0.0,0.0
629,200,13.435526132583618,20.0,time_limit,time_limit,-0.011159663088619709,-3.2319328806047642,-3.2319328806047642,-0.0011891258182004094,0.01159867737442255,0.15,0.15,0.6229508196721312,2.506036595838916,2.666625360764641,3,2.506036595838916,20.000000000000014,0.0018240644082145666,0.0,0.00040833365307832567,0.0,15,0.75,0.585635359116022,0.15469613259668508,0.2596685082872928,0.585635359116022,0.15469613259668508,0.2596685082872928,0.47914545232226374,0.035,0.0,0.4564850335362832,0.8438826799392699,0.0,0.0,8.010772492399176e-13,0.0,75,106,2.775028885599997,0.0,1.0,0.0,0.0,0.95475,0.04525000000000001,0.04525000000000001,0.6045751633986928,0.0,0.0,0.0,0.0,0.0,0.09985659742274307,0.0005114301852624831,2.918795881541718e-05,0.8996027844331791,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011780823033401663,0.0,0.0,0.011780823033401663,0.0,0.0,0.015405156285615767,0.9845948437143842,0.00234215565282723,1.7107159433693722,1.7107159433693722,1.710715889930725,1.7926422193132598,0.018417734315554643,0.06030191211351033,2.101837211641772,0.04525,0.04525862068965517,0.23276584775283418,5.02145213916384,0.9727693919477791,0.0,0.0,2,29,0.15010489523410797,0.07094099372625351,1,13,0,True,0.00014701837812499996,0.0,0.0
630,200,15.560221433639526,20.0,time_limit,time_limit,-0.01271229051053524,-3.54245799615149,-3.54245799615149,-0.0012397161917760968,0.01271229051053524,0.05,0.05,0.5211864406779662,2.4384898038808616,2.4384898038808616,1,2.4384898038808616,20.000000000000014,0.0040206453482798344,0.0,0.0007803475128814514,0.0,13,0.65,0.4878048780487805,0.14634146341463414,0.36585365853658536,0.4878048780487805,0.14634146341463414,0.36585365853658536,0.4925035160118714,0.005,0.0,0.4869171309107703,0.8559585660696027,0.0,0.0,5.02885710504386e-13,0.0,84,80,2.2913395991999987,0.0,1.0,0.0,0.0,0.959,0.041000000000000036,0.041000000000000036,0.6905829596412556,0.0,0.0,0.0,0.0,0.0,0.09605495961943869,0.0011387217327855513,1.3406753577307733e-05,0.9027929118941984,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012167118578776172,0.0,0.0,0.012167118578776172,0.0,0.0,0.011679987123990817,0.9883200128760092,-0.009383803722448647,1.612641492486,1.612641492486,1.6126415014266968,1.8535154968500138,0.003828788328974042,0.1038432165980339,2.1694466680288316,0.041,0.04130859375,0.2767632320523262,4.526111689209938,0.9585032045841217,0.0,0.0,3,40,0.11714939028024673,0.054762881621718405,2,9,0,True,0.00014701837812499996,0.0,0.0
631,200,13.984565258026123,20.0,time_limit,time_limit,-0.011864939704537392,-3.372988170646716,-3.372988170646716,-0.00114652537740767,0.012344874441623688,0.15,0.15,0.5490196078431373,2.5444265087957922,3.2108448696024956,3,2.5444265087957922,20.000000000000014,0.0031968413767824344,0.0,0.0006256631388502216,0.0,14,0.7,0.4888888888888889,0.16111111111111112,0.35,0.4888888888888889,0.16111111111111112,0.35,0.49496793045219967,0.035,0.0,0.4903830491203051,0.8668972969055174,0.0,0.0,2.1052463158172108e-13,0.0,89,83,2.389371715999998,0.0,1.0,0.0,0.0,0.955,0.04500000000000004,0.04500000000000004,0.7172284644194756,0.0,0.0,0.0,0.0,0.0,0.09342219443823942,0.0009021108924955054,4.099177156656111e-06,0.9056715954921085,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011683579308055638,0.0,0.0,0.011683579308055638,0.0,0.0,0.025025759273310123,0.9749742407266899,0.035455410622737625,1.310579397461631,1.310579397461631,1.3105793757872148,1.7351593754508279,0.01829315060537986,0.12289528921246529,2.0118798396804114,0.045,0.04723011363636364,0.005312869071283124,2.8720306049693716,0.9499566880139437,0.0,0.0,1,11,0.08394142240285873,0.06746163964271545,0,10,0,True,0.00014701837812499996,0.0,0.0
632,44,2.8154263496398926,4.4,idle,terminated,-0.05374569073319435,-2.364810335692473,-2.364810335692473,-0.0011367517290636897,0.05374569073319435,0.05,0.05,0.7844827586206896,3.3501718531412368,3.3501718531412368,1,3.3501718531412368,4.4,0.0040891834655859315,0.0,0.000674663481901738,0.0,19,0.95,0.78,0.095,0.125,0.78,0.095,0.125,0.48803373725492166,0.045454545454545456,0.0,0.44985566087776707,0.8267782896757123,0.0,0.0,2.9453798341266824e-12,0.0,44,156,16.354610040057825,0.022727272727272728,0.0,0.0,0.0,0.7727272727272727,0.2272727272727273,0.2272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.021118565036711136,0.0003027214862542745,2.2517221092878704e-05,0.9785561962559417,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.01116922853332728,0.0,0.0,0.01116922853332728,0.0,0.0,0.0834409615231622,0.9165590384768377,0.009321329711625973,1.0518357475598654,1.0518357475598654,1.0518356919288636,1.2540534098943075,0.0042619987778986495,0.05954777710139751,0.7995620528856914,0.22727272727272727,0.228125,0.00686111090083917,1.104639200369517,0.9713034351666768,0.0,0.0,5,15,0.03676077350974083,0.028104866482317435,-1,-1,0,False,0.00014701837812499996,0.0,0.0
633,57,3.2703745365142822,5.7,idle,terminated,-0.03146978095173836,-1.7937775322108105,-1.7937775322108105,0.009832590911537362,0.03512600436806679,0.25,0.25,0.6837606837606838,2.4858883187151073,3.8018644390481895,6,2.4858883187151073,5.699999999999996,0.0026528118144463686,0.0,0.0004142346086550955,0.0,15,0.75,0.8206521739130435,0.08152173913043478,0.09782608695652174,0.8206521739130435,0.08152173913043478,0.09782608695652174,0.4881341854698564,0.03508771929824561,0.0,0.4411868323288534,0.8278096228837966,0.0,0.0,2.2013842571749764e-12,0.0,33,151,10.994443619114653,0.01754385964912282,0.0,0.0,0.0,0.8385964912280702,0.16140350877192977,0.16140350877192977,0.0,0.0,0.0,0.0,0.0,0.0,0.034607229539250495,0.0002850230476768492,3.602873532529364e-05,0.9650717186777473,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012081705756156661,0.0,0.0,0.012081705756156661,0.0,0.0,0.07858194496975511,0.9214180550302449,-0.029961284017190337,1.2391440182924272,1.2391440182924272,1.239144003391266,1.1520367920398713,-0.002885646454524249,0.06415867749601603,2.7508379846811293,0.16140350877192983,0.1615234375,0.3747085202485323,1.4794162601232528,0.999191689491272,0.0,0.0,5,20,0.04490702599287033,0.03455640897154809,-1,-1,0,False,0.00014701837812499996,0.0,0.0
634,200,12.218661785125732,20.0,time_limit,time_limit,-0.01060414221137762,-3.120828175688314,-3.120828175688314,-0.0011596253607422113,0.011027688160538673,0.2,0.2,0.7436974789915967,2.821935613576566,3.1884081476957555,4,2.821935613576566,20.000000000000014,0.0016246319113113526,0.0,0.00030813543448726655,0.0,12,0.6,0.7761194029850746,0.0845771144278607,0.13930348258706468,0.7761194029850746,0.0845771144278607,0.13930348258706468,0.48634411517396803,0.005,0.0,0.43799825277624527,0.8221151828765869,0.0,0.0,1.4009885645257375e-13,0.0,45,156,3.2119861319999976,0.0,1.0,0.0,0.0,0.94975,0.05025000000000002,0.05025000000000002,0.7100371747211895,0.0,0.0,0.0,0.0,0.0,0.10409358717750239,0.0005179518905055862,3.122928542266911e-06,0.8953853380034498,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011297343923511284,0.0,0.0,0.011297343923511284,0.0,0.0,0.015313109012024368,0.9846868909879756,0.024425475365417296,1.6328955112501633,1.6328955112501633,1.6328955639240355,1.0927626476731411,0.01233662481874574,0.07847353547464969,2.6354753291884134,0.05025,0.049600290697674417,0.23400346678681672,4.813928349073543,0.82944919203603,0.0,0.0,3,43,0.1509416699409485,0.07111402004957199,2,12,0,True,0.00014701837812499996,0.0,0.0
635,54,3.11409330368042,5.4,idle,terminated,-0.020901456475257874,-1.1286787256886956,-1.1286787256886956,0.0196058392524719,0.026469636708498,0.5,0.5,0.8214285714285714,2.4246117077061236,2.945956551915225,10,2.4246117077061236,5.399999999999997,0.0005475282259492872,0.0,0.00011087106564532751,0.0,10,0.5,0.7892376681614349,0.13452914798206278,0.07623318385650224,0.7892376681614349,0.13452914798206278,0.07623318385650224,0.4873286079442887,0.18518518518518517,1.0,0.4459086821337227,0.831199300289154,0.0,0.0,2.2084320049770012e-12,0.0,47,176,14.072597356749993,0.01851851851851853,0.0,0.0,0.0,0.7935185185185185,0.2064814814814815,0.2064814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.04424995742312969,6.665146173748283e-05,3.103718208099245e-05,0.9556523539330519,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.01159303213639904,0.0,0.0,0.01159303213639904,0.0,0.0,0.03991910040563131,0.9600808995943686,-0.002982446225360036,0.9446707248687745,0.9446707248687745,0.9446707457304001,1.1105676949024201,0.008619793929392472,0.055674175079911944,1.7078492224216462,0.2064814814814815,0.2072265625,0.23473881017416715,0.8206341475248337,1.103436529636383,0.0,0.0,5,20,0.045580945909023285,0.03418461401015521,-1,-1,0,False,0.00014701837812499996,0.0,0.0
636,200,12.270358562469482,20.0,time_limit,time_limit,-0.011088073253631592,-3.2176152002854725,-3.2176152002854725,-0.0011111046187579632,0.011725070886313915,0.15,0.15,0.7203065134099617,2.1382402207159075,2.618948163750457,3,2.1382402207159075,20.000000000000014,0.00048427424527079443,0.0,7.653754136304372e-05,0.0,13,0.65,0.7594339622641509,0.1179245283018868,0.12264150943396226,0.7594339622641509,0.1179245283018868,0.12264150943396226,0.48359597465791737,0.02,0.0,0.4373294160760932,0.8093867301940917,0.0,0.0,1.0598848187992616e-12,0.0,51,161,3.7928715343999966,0.0,1.0,0.0,0.0,0.947,0.05300000000000005,0.05300000000000005,0.7024793388429752,0.0,0.0,0.0,0.0,0.0,0.09399653344378069,0.00016192175524821817,4.436261662700906e-05,0.9057971821843441,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.010995980801068866,0.0,0.0,0.010995980801068866,0.0,0.0,0.017905748910541894,0.982094251089458,-0.0518013022840023,1.4864047765731812,1.4864047765731812,1.4864046216011046,1.133123517036438,0.007125918567180633,0.07823773622512817,3.560885798931122,0.053,0.048046875,0.1467343419790268,3.977265977859497,0.8638806760311126,0.0,0.0,1,10,0.08078297227621078,0.07103158012032507,0,9,0,True,0.00014701837812499996,0.0,0.0
637,200,10.60657525062561,20.0,time_limit,time_limit,-0.007151039317250252,-2.430207738561634,-2.430207738561634,-0.0012289669830352068,0.008543015457689762,0.45,0.45,0.7692307692307693,2.628761775951004,3.085929785313292,9,2.628761775951004,20.000000000000014,0.000260041780262894,0.0,4.739670158772932e-05,0.0,7,0.35,0.8168316831683168,0.11386138613861387,0.06930693069306931,0.8168316831683168,0.11386138613861387,0.06930693069306931,0.48280686943070034,0.04,0.0,0.43462687996464,0.8215633064508437,0.0,0.0,1.3313536471187826e-12,0.0,37,165,3.4141144215999972,0.0,1.0,0.0,0.0,0.9495,0.05049999999999999,0.05049999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.14096159129829433,0.00010766099836298297,7.517055794512629e-05,0.8588555771453975,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012098160699291791,0.0,0.0,0.012098160699291791,0.0,0.0,0.02119081110424726,0.9788091888957527,0.047571167815476656,1.2680587098002434,1.2680587098002434,1.268058754503727,1.1550375893712044,-0.0013394386623986065,0.04867537133395672,4.246760800480843,0.0505,0.050537109375,0.02419197396375239,1.7396872229874134,1.1384286992251873,0.0,0.0,2,16,0.08293329924345016,0.053196413442492485,1,0,0,True,0.00014701837812499996,0.0,0.0
638,52,3.236212730407715,5.2,idle,terminated,-0.03772704303264618,-1.961806274750132,-1.961806274750132,-0.0012409635819494724,0.038394954055547714,0.2,0.2,0.7625,2.6718755777056797,2.9829232054265793,4,2.6718755777056797,5.1999999999999975,0.004746558643515569,0.0,0.0008617461651035808,0.0,16,0.8,0.780952380952381,0.10476190476190476,0.11428571428571428,0.780952380952381,0.10476190476190476,0.11428571428571428,0.48614450256125286,0.07692307692307693,0.44999999999999574,0.45013938637959505,0.8405561923980709,0.0,0.0,4.968394402490861e-13,0.0,46,164,13.800581702366435,0.019230769230769242,0.0,0.0,0.0,0.7980769230769231,0.20192307692307687,0.20192307692307687,0.0,0.0,0.0,0.0,0.0,0.0,0.031201007718249175,0.00042292680258769147,1.8531122622846294e-06,0.9683742123669008,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012036375821314216,0.0,0.0,0.012036375821314216,0.0,0.0,0.045924273069623926,0.954075726930376,0.0021516358945518734,0.8354031443595886,0.8354031443595886,0.8354031801223755,1.2323088765144348,0.018891959648317424,0.07274052705615759,2.0777985781431196,0.20192307692307693,0.202734375,0.1515854923054576,0.602094441652298,1.128299844264984,0.0,0.0,5,20,0.05804518237709999,0.05621979534626007,-1,-1,0,False,0.00014701837812499996,0.0,0.0
639,200,12.353230953216553,20.0,time_limit,time_limit,-0.010497494600713253,-3.0994989605125745,-3.0994989605125745,-0.0011609687935560942,0.011180836707353592,0.2,0.2,0.6224899598393574,2.6410895768543052,3.566461486870141,4,2.6410895768543052,20.000000000000014,0.0010380433294870754,0.0,0.00017848962331263994,0.0,15,0.75,0.7795698924731183,0.0967741935483871,0.12365591397849462,0.7795698924731183,0.0967741935483871,0.12365591397849462,0.47821073155512567,0.01,0.0,0.43336615154472685,0.8194250017404553,0.0,0.0,6.006927268965845e-13,0.0,41,145,3.1394044059999966,0.0,1.0,0.0,0.0,0.9535,0.046499999999999986,0.046499999999999986,0.7563025210084033,0.0,0.0,0.0,0.0,0.0,0.1018997892179327,0.00035900474490000556,2.290038341038494e-05,0.8977183056537569,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011624606314777557,0.0,0.0,0.011624606314777557,0.0,0.0,0.020910686269526847,0.9790893137304731,-0.03725051612127572,3.356317102909088,3.356317102909088,3.3563171923160553,1.1667478643357754,0.00012382409477140754,0.06639103218913078,5.9868648406118155,0.0465,0.0465087890625,0.5200379695452284,1.6578884199261665,3.768524445593357,0.0,0.0,3,32,0.09833979606628418,0.06108546331524849,2,1,0,True,0.00014701837812499996,0.0,0.0
640,55,3.200707197189331,5.5,idle,terminated,-0.03415742516517639,-1.8786582434228567,-1.8786582434228567,0.008335657021962017,0.038179442286491394,0.2,0.2,0.6573705179282868,2.304812756477598,3.081950255452647,4,2.304812756477598,5.4999999999999964,0.0027758021607182932,0.0,0.00041490344893855457,0.0,16,0.8,0.7755102040816326,0.1326530612244898,0.09183673469387756,0.7755102040816326,0.1326530612244898,0.09183673469387756,0.4819376630708575,0.09090909090909091,0.29999999999999716,0.4460093189618024,0.8221262842416762,0.0,0.0,1.095784270613298e-12,0.0,44,152,12.027021460450664,0.018181818181818195,0.0,0.0,0.0,0.8218181818181818,0.17818181818181822,0.17818181818181822,0.0,0.0,0.0,0.0,0.0,0.0,0.029307502782550905,0.0002746181854740612,8.675085622706801e-06,0.9704092039463523,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011372137304086921,0.0,0.0,0.011372137304086921,0.0,0.0,0.045356015483547875,0.9546439845164523,-0.009581085084937513,0.8463395804166793,0.8463395804166793,0.846339550614357,1.104426783323288,0.008803997689392417,0.0751580223441124,1.3617334350943566,0.1781818181818182,0.178125,0.10163249126635492,0.5967022091150284,1.119688218832016,0.0,0.0,5,20,0.059726979583501816,0.04806049969047309,-1,-1,0,False,0.00014701837812499996,0.0,0.0
641,200,11.004427433013916,20.0,time_limit,time_limit,-0.009936261922121048,-2.9872525614692487,-2.9872525614692487,-0.0011795228347182274,0.010451589711010456,0.25,0.25,0.7450199203187251,2.8136398861326746,3.6734142940586967,5,2.8136398861326746,20.000000000000014,0.0007775615336740607,0.0,0.00017110706720025647,0.0,12,0.6,0.7605633802816901,0.1596244131455399,0.07981220657276995,0.7605633802816901,0.1596244131455399,0.07981220657276995,0.46977904985891655,0.015,0.0,0.4296369030475356,0.82195286154747,0.0,0.0,1.2319426078225004e-12,0.0,51,162,3.485621354399998,0.0,1.0,0.0,0.0,0.94675,0.05325000000000002,0.05325000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.11005184933141966,0.0002291252136074567,3.6641455566751177e-05,0.8896823839994061,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.01156305735245953,0.0,0.0,0.01156305735245953,0.0,0.0,0.01946321767328489,0.980536782326715,-0.00543463361364874,1.1253598874265498,1.1253598874265498,1.1253598982637578,1.138905327428471,0.004674128108573231,0.06979457881640304,3.6063818877393548,0.05325,0.05042613636363636,0.23507886262483557,1.0624268583276055,1.1478670076890425,0.0,0.0,2,22,0.08842623978853226,0.057187340967357156,1,6,0,True,0.00014701837812499996,0.0,0.0
