episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
733,26,1.9851772785186768,2.6,success_all_done,terminated,0.044093962758779526,1.146442915970085,1.146442915970085,0.14543908461928368,0.046385470777750015,0.9,0.9,1.0,1.83,2.600000000000001,20,2.600000000000001,2.600000000000001,0.06079136837926469,0.36141303776517225,0.014437362841558516,-0.034440931104696725,2,0.1,0.029288702928870293,0.9163179916317992,0.05439330543933055,0.029288702928870293,0.9163179916317992,0.05439330543933055,0.4757679470241643,3.5,11.75,0.4751466123324762,0.84828542470932,4.821047033809478e-11,2.0895239913332167e-10,7.151160219542874e-11,3.590485977977839e-10,0.0,0.800000011920929,0.20000000298023224,232,7,34.66741325615744,0.0769230769230769,0.0,0.0,0.0,0.5403846153846154,0.45961538461538465,0.45961538461538465,0.0,0.0,-0.008269647462293505,2.2083634972572326,2.2083634972572326,2.2083635210990904,0.863494050502777,0.002860475273337215,0.04176334552466869,3.036955738067627,0.4596153846153846,0.4578125,0.0,2.4457876682281494,1.2007374167442322,5,10,0.024830423295497894,0.017880296707153305,-1,-1,0,False,0.00013966745921874994,0.0,0.055338
734,33,2.4145073890686035,3.3000000000000003,idle,terminated,0.01641506515443325,0.5416971368697919,0.5416971368697919,0.10488213449716563,0.01998978480696678,0.5,0.5,0.8326180257510729,1.9583333333333341,2.6250000000000004,12,3.801258699893952,3.3000000000000016,0.07506567336570921,0.5467798376057924,0.03009961088224507,-0.044726250081351455,10,0.5,0.015,0.95,0.035,0.015,0.95,0.035,0.47397892496576816,1.8181818181818181,8.0,0.4732493621143411,0.8353655099868774,3.704141333937816e-11,3.470087286960854e-10,8.216093083657228e-11,3.7615131981416625e-10,0.0,0.800000011920929,0.20000000298023224,197,3,21.702878001399608,0.03030303030303029,0.0,0.0,0.0,0.696969696969697,0.303030303030303,0.303030303030303,0.0,0.0,-0.020200869254767894,1.8405659675598145,1.8405659675598145,1.8405660033226012,0.869434916973114,0.009228977560997009,0.042399725690484044,3.750075078010559,0.30303030303030304,0.303125,0.0,1.5161116242408752,2.5401674270629884,5,10,0.039558954536914825,0.03174904752522705,-1,-1,0,False,0.00013966745921874994,0.0,0.055305
735,25,1.883615493774414,2.5,idle,terminated,0.03640775382518768,0.9101939238458456,0.9101939238458456,0.1489011541008948,0.03994690254330635,0.7,0.7,0.9835390946502057,1.8611111111111116,2.500000000000001,18,2.5278663396835332,2.500000000000001,0.04770425190348943,0.2866617960818619,0.017277210995312205,-0.03661509120464325,6,0.3,0.025,0.9041666666666667,0.07083333333333333,0.025,0.9041666666666667,0.07083333333333333,0.4739725623205304,2.28,6.799999999999997,0.4734954809781369,0.8446308672428131,4.7166761815709e-11,3.7066888863845905e-10,9.15871545270619e-11,3.641463186543342e-10,0.004273504273504274,0.800000011920929,0.20000000298023224,233,6,33.95479116275745,0.07999999999999997,0.0,0.0,0.0,0.52,0.48,0.48,0.0,0.0,0.018428333406336605,1.6682040452957154,1.6682040452957154,1.6682039499282837,0.7840187668800354,0.004436986125074327,0.054029466956853865,2.2764673709869383,0.48,0.48125,0.0,1.5768202066421508,2.088607120513916,5,5,0.012403464876115322,0.012165020033717154,-1,-1,0,False,0.00013966745921874994,0.0,0.05528
736,28,2.1267647743225098,2.8000000000000003,idle,terminated,0.027092695236206055,0.7585953959944253,0.7585953959944253,0.1345801532268524,0.028452469035983086,0.75,0.75,0.943089430894309,2.0200000000000005,2.630000000000001,15,3.070725119113923,2.800000000000001,0.07053505555821389,0.4510523307824719,0.021669436686108483,-0.03116253444126671,5,0.25,0.03404255319148936,0.9404255319148936,0.02553191489361702,0.03404255319148936,0.9404255319148936,0.02553191489361702,0.49430082531845465,4.035714285714286,11.649999999999999,0.4941332025337033,0.8647390484809876,4.747552351247464e-11,2.8398059043199805e-10,6.58559665134284e-11,2.776992455433279e-10,0.0,0.800000011920929,0.20000000298023224,227,8,31.245166031532992,0.0357142857142857,0.0,0.0,0.0,0.5803571428571429,0.4196428571428571,0.4196428571428571,0.0,0.0,0.02774340888718143,1.3636069416999816,1.3636069416999816,1.3636069893836975,0.7768346726894378,0.008399551024194808,0.03484440930187702,3.5533001899719237,0.41964285714285715,0.415234375,0.0,1.3415953516960144,1.4398439526557922,5,10,0.02186397835612297,0.021419404726475477,-1,-1,0,False,0.00013966745921874994,0.0,0.055252
737,31,2.203834056854248,3.1,idle,terminated,0.02485928311944008,0.7706377239653401,0.7706377239653401,0.1241140104830265,0.027056708931922913,0.8,0.8,0.921161825726141,1.8750000000000004,2.3000000000000007,16,3.3374767112731947,3.1000000000000014,0.06161641679635431,0.4807894951880279,0.01959231145081992,-0.039107026842332734,4,0.2,0.01327433628318584,0.9469026548672567,0.03982300884955752,0.01327433628318584,0.9469026548672567,0.03982300884955752,0.48701513103179395,3.064516129032258,9.0,0.4868238645494472,0.8579900860786438,1.8220898748144698e-11,3.58072878292592e-10,6.412093772611982e-11,2.914148658494925e-10,0.0,0.800000011920929,0.20000000298023224,223,3,25.383798989030232,0.03225806451612902,0.0,0.0,0.0,0.635483870967742,0.36451612903225805,0.36451612903225805,0.0,0.0,-0.001301207346841693,1.7730991840362549,1.7730991840362549,1.7730992555618286,0.7787130534648895,0.011040138534735889,0.029462570790201426,2.5163999080657957,0.36451612903225805,0.361328125,0.0,1.8131635665893555,1.6683089017868042,5,10,0.03154071792960167,0.02935478966683149,-1,-1,0,False,0.00013966745921874994,0.0,0.055221
738,39,2.5513572692871094,3.9000000000000004,idle,terminated,0.02005953900516033,0.7823219654377689,0.7823219654377689,0.12967474311590196,0.022679870948195457,0.65,0.65,0.8940092165898618,1.6538461538461542,2.5600000000000005,13,4.178078148365023,3.900000000000002,0.05069074834791299,0.5040356041259861,0.012093276865713275,-0.06084749959982393,7,0.35,0.055,0.9,0.045,0.055,0.9,0.045,0.5017538743869712,1.1794871794871795,5.100000000000001,0.5018047783929255,0.8507929027080535,0.0,3.37530377259032e-10,6.368762461850253e-11,3.1994236981969204e-10,0.0053475935828877,0.800000011920929,0.20000000298023224,188,11,18.186426721323944,0.02564102564102563,0.0,0.0,0.0,0.7435897435897436,0.2564102564102564,0.2564102564102564,0.0,0.0,0.00033604453007380166,2.753911511103312,2.753911511103312,2.7539114952087402,0.7431559721628825,0.026806139138837656,0.0638621931274732,4.068723996480306,0.2564102564102564,0.25677083333333334,0.0,3.1109021345774335,2.1440392971038817,5,15,0.04877494275569916,0.0473603393882513,-1,-1,0,False,0.00013966745921874994,0.0,0.055182
739,30,2.3283514976501465,3.0,idle,terminated,0.010678129270672798,0.32034389112970907,0.32034389112970907,0.07293658982962359,0.014554823748767376,0.45,0.45,0.8041666666666667,2.0111111111111115,2.5200000000000005,9,3.45738127231598,3.0000000000000013,0.09694546518258364,0.4418873474606625,0.03266351657026061,-0.05754602968692802,11,0.55,0.020100502512562814,0.9547738693467337,0.02512562814070352,0.020100502512562814,0.9547738693467337,0.02512562814070352,0.5067153888692458,1.0333333333333334,3.0,0.5068524376216794,0.8598887532949447,3.4038789148427284e-11,4.4499406937070753e-10,1.1786613351993935e-10,4.389024380047061e-10,0.0,0.800000011920929,0.20000000298023224,195,4,22.758657790919298,0.03333333333333332,0.0,0.0,0.0,0.6683333333333333,0.33166666666666667,0.33166666666666667,0.0,0.0,0.024570613726973535,1.1563629984855652,1.1563629984855652,1.1563629508018494,0.9364276170730591,0.010208106064237655,0.02925272788852453,1.1883069455623627,0.33166666666666667,0.337109375,0.0,0.9365920484066009,1.722636866569519,5,10,0.026679692789912224,0.024713263101875778,-1,-1,0,False,0.00013966745921874994,0.0,0.05515200000000001
740,28,2.005250930786133,2.8000000000000003,idle,terminated,0.020445164293050766,0.5724645705339803,0.5724645705339803,0.11083620041608802,0.022481663152575493,0.7,0.7,0.98,2.0437500000000006,2.6500000000000012,16,2.872432532310487,2.800000000000001,0.07837596660641398,0.503354333023449,0.019013351438847068,-0.037235224438565195,6,0.3,0.04032258064516129,0.9314516129032258,0.028225806451612902,0.04032258064516129,0.9314516129032258,0.028225806451612902,0.4966478984403823,3.1785714285714284,10.649999999999999,0.49654295235103885,0.8547434985637664,5.2744390452441614e-11,3.424915295813233e-10,8.415917268633777e-11,3.173058996108754e-10,0.004201680672268907,0.800000011920929,0.20000000298023224,237,10,34.06177067565347,0.10714285714285714,0.0,0.0,0.0,0.5571428571428572,0.44285714285714284,0.44285714285714284,0.0,0.0,-0.002563764713704586,1.2614593744277953,1.2614593744277953,1.2614593863487245,0.741177374124527,0.004442408093018458,0.031638340651988985,2.068739724159241,0.44285714285714284,0.441796875,0.0,1.180707836151123,1.5764799237251281,5,10,0.016537383198738098,0.014300243183970445,-1,-1,0,False,0.00013966745921874994,0.0,0.055124000000000006
741,25,1.9126620292663574,2.5,idle,terminated,0.028791476041078568,0.7197868839352797,0.7197868839352797,0.1139194265007972,0.030530009418725967,0.8,0.8,0.9035087719298246,1.9941176470588242,2.420000000000001,17,2.649980628490449,2.500000000000001,0.10427588778844743,0.6458753182822208,0.02882786013215259,-0.030233512163162182,4,0.2,0.033816425120772944,0.927536231884058,0.03864734299516908,0.033816425120772944,0.927536231884058,0.03864734299516908,0.5048736194632948,1.64,4.799999999999997,0.504983250984964,0.8606290817260742,9.625118063683047e-11,7.889878750333402e-10,1.2873778432176408e-10,4.85493453772355e-10,0.0,0.800000011920929,0.20000000298023224,200,7,30.63644009245939,0.11999999999999998,0.0,0.0,0.0,0.586,0.41400000000000003,0.41400000000000003,0.0,0.0,0.03530789148062467,1.4801423788070678,1.4801423788070678,1.4801424503326417,0.7007844924926758,0.015256358066108078,0.02935339603573084,3.78995361328125,0.414,0.42421875,0.0,1.4685874938964845,1.522435760498047,5,5,0.02435881830751896,0.02338397167623043,-1,-1,0,False,0.00013966745921874994,0.0,0.055099
742,26,2.148813486099243,2.6,idle,terminated,0.020787039771676064,0.5404630466943918,0.5404630466943918,0.11647496372461319,0.024131903424859047,0.6,0.6,0.9138576779026217,1.8461538461538465,2.2000000000000006,13,2.8607290172576914,2.600000000000001,0.07502459438949154,0.5683479865388856,0.023871154113076706,-0.02415138675616331,8,0.4,0.028455284552845527,0.9471544715447154,0.024390243902439025,0.028455284552845527,0.9471544715447154,0.024390243902439025,0.5089962244678575,3.5,9.0,0.5092634390560117,0.8641386628150938,7.910522584197999e-11,4.620262297749811e-10,9.704803627386127e-11,4.016226531899917e-10,0.0,0.800000011920929,0.20000000298023224,239,7,32.765471801599986,0.03846153846153845,0.0,0.0,0.0,0.5269230769230769,0.47307692307692306,0.47307692307692306,0.0,0.0,-0.0048115376848727465,0.8511993646621704,0.8511993646621704,0.851199346780777,0.8446184456348419,7.64990400057286e-05,0.030176877044141293,1.1285402476787567,0.47307692307692306,0.472265625,0.0,0.8428289771080018,0.8858709633350372,5,10,0.012258884496986866,0.010716335615143176,-1,-1,0,False,0.00013966745921874994,0.0,0.055073000000000004
743,26,1.982393741607666,2.6,idle,terminated,0.022992517799139023,0.597805420612131,0.597805420612131,0.1264678630977869,0.02833469584584236,0.45,0.45,0.8571428571428571,1.9500000000000004,2.4350000000000005,12,2.8880060172081,2.600000000000001,0.10635714527226664,0.5089658865376,0.03314756164517483,-0.04091226552541452,11,0.55,0.022727272727272728,0.9454545454545454,0.031818181818181815,0.022727272727272728,0.9454545454545454,0.031818181818181815,0.5137100378982723,2.269230769230769,6.0,0.5140063255542271,0.8608970880508422,5.889357404531559e-11,2.553683986494803e-10,7.248505268231398e-11,2.8687234532309687e-10,0.0047169811320754715,0.800000011920929,0.20000000298023224,214,5,29.52473470711424,0.0769230769230769,0.0,0.0,0.0,0.5769230769230769,0.42307692307692313,0.42307692307692313,0.0,0.0,-0.008216062560677528,1.0241614401340484,1.0241614401340484,1.024161458015442,0.7937492191791534,0.006103114069264848,0.025560058001428843,0.47104966938495635,0.4230769230769231,0.4234375,0.0,0.998175299167633,1.1196011185646058,5,10,0.014594556763768196,0.014100457401946185,-1,-1,0,False,0.00013966745921874994,0.0,0.055047000000000006
744,32,2.3297855854034424,3.2,idle,terminated,0.01945151574909687,0.622448513451559,0.622448513451559,0.11090344861149787,0.02295299619436264,0.45,0.45,0.7983870967741935,1.8300000000000005,2.6100000000000008,10,3.7092717766761787,3.2000000000000015,0.07140729464444248,0.40137254747810436,0.017978257679757848,-0.055299175810069066,11,0.55,0.02926829268292683,0.9463414634146341,0.024390243902439025,0.02926829268292683,0.9463414634146341,0.024390243902439025,0.5004953874216881,1.625,4.449999999999999,0.5005097233920907,0.8593162924051284,0.0,7.358155751369094e-10,6.276185127163103e-11,2.3275500693475895e-10,0.0,0.800000011920929,0.20000000298023224,199,6,25.205778650499397,0.12499999999999997,0.0,0.0,0.0,0.6796875,0.3203125,0.3203125,0.0,0.0,0.01489544017240405,1.3251687169075013,1.3251687169075013,1.3251686930656432,0.8424601495265961,-0.0026093722437508403,0.05815780833363533,1.983897876739502,0.3203125,0.319140625,0.0,1.5228545427322389,0.8655471861362457,5,10,0.005980722606182098,0.005559577862732111,-1,-1,0,False,0.00013966745921874994,0.0,0.055015
745,28,2.0350677967071533,2.8000000000000003,idle,terminated,0.025774193927645683,0.7216773772873858,0.7216773772873858,0.14442036151885984,0.02807685174047947,0.7,0.7,0.9342105263157895,1.835714285714286,2.4750000000000005,14,2.9661620116233833,2.800000000000001,0.05265792283256245,0.36096041419952474,0.015395949327249567,-0.042261693754366565,6,0.3,0.03686635944700461,0.9262672811059908,0.03686635944700461,0.03686635944700461,0.9262672811059908,0.03686635944700461,0.4965745779486107,3.0714285714285716,9.649999999999999,0.4964411199466085,0.8399069488048553,3.5667319792098695e-11,3.0274833195953464e-10,7.951297953390224e-11,3.553418725932287e-10,0.0,0.800000011920929,0.20000000298023224,209,8,30.03437898471982,0.10714285714285714,0.0,0.0,0.0,0.6125,0.38749999999999996,0.38749999999999996,0.0,0.0,0.006338702607899904,0.8842336714267731,0.8842336714267731,0.8842336237430573,0.7826063215732575,0.005522594600915909,0.06073652561753988,0.49476289451122285,0.3875,0.3875,0.0,0.707491809129715,1.441835379600525,5,10,0.034588903188705444,0.026459540054202063,-1,-1,0,False,0.00013966745921874994,0.0,0.05498700000000001
746,33,2.3834919929504395,3.3000000000000003,idle,terminated,0.019233323633670807,0.6346996876964496,0.6346996876964496,0.10741069018840788,0.02319253981113434,0.55,0.55,0.796,1.845454545454546,2.700000000000001,11,3.849006309509278,3.3000000000000016,0.06115440799269334,0.30811348333431504,0.024252333418080738,-0.05382703477686123,9,0.45,0.0048543689320388345,0.9514563106796117,0.043689320388349516,0.0048543689320388345,0.9514563106796117,0.043689320388349516,0.4834744863889434,1.0303030303030303,3.3999999999999986,0.48327171935077096,0.8518637508153913,3.6328474950497736e-11,3.667169290455518e-10,8.572204751589041e-11,3.016659047561099e-10,0.0,0.800000011920929,0.20000000298023224,205,1,21.364090057499997,0.03030303030303029,0.0,0.0,0.0,0.6878787878787879,0.31212121212121213,0.31212121212121213,0.0,0.0,0.0013504107017070055,1.1286203145980835,1.1286203145980835,1.1286202788352966,0.8683290421962738,0.013278199755586684,0.04072950351983309,2.138693559169769,0.31212121212121213,0.313671875,0.0,1.2558386206626893,0.8405325949192047,5,10,0.0301176980137825,0.029429580643773077,-1,-1,0,False,0.00013966745921874994,0.0,0.054954
747,30,2.209259271621704,3.0,idle,terminated,0.020588761195540428,0.6176628251065778,0.6176628251065778,0.11468677483499047,0.024264736101031303,0.55,0.55,0.8515625,1.8142857142857147,2.2700000000000005,14,3.2724284172058113,3.0000000000000013,0.05657518278798079,0.3291546963706113,0.022692553158267362,-0.050195083121459004,9,0.45,0.03153153153153153,0.9459459459459459,0.02252252252252252,0.03153153153153153,0.9459459459459459,0.02252252252252252,0.4944884455235054,1.7333333333333334,6.549999999999997,0.49429839192086766,0.8424716383218764,5.3349345774389434e-11,4.2956987411635336e-10,8.32275776074809e-11,3.303148643496453e-10,0.0047169811320754715,0.800000011920929,0.20000000298023224,214,7,28.70298946810927,0.16666666666666663,0.0,0.0,0.0,0.63,0.37,0.37,0.0,0.0,0.010746152047067881,1.0840582966804504,1.0840582966804504,1.0840583443641663,0.7998653709888458,0.0018497245662729255,0.04298038184642792,0.6276683241128922,0.37,0.372265625,0.0,1.1497565746307372,0.8946706235408783,5,10,0.01867097057402134,0.016317962482571596,-1,-1,0,False,0.00013966745921874994,0.0,0.054924
748,27,1.9863951206207275,2.7,idle,terminated,0.018291587010025978,0.49387281189526466,0.49387281189526466,0.08875789493322371,0.021629102528095245,0.55,0.55,0.84,1.7909090909090915,2.2000000000000006,11,3.089172348976136,2.700000000000001,0.1282088708735438,0.5934748315593628,0.03135924946112445,-0.0428431193254613,9,0.45,0.025510204081632654,0.9336734693877551,0.04081632653061224,0.025510204081632654,0.9336734693877551,0.04081632653061224,0.48777019325428195,1.6296296296296295,5.699999999999999,0.48749224310097017,0.8602575272321701,4.376820780804813e-11,4.626313471200997e-10,9.078118812233527e-11,3.102507639685114e-10,0.005405405405405406,0.800000011920929,0.20000000298023224,190,5,25.659379493333322,0.11111111111111108,0.0,0.0,0.0,0.6370370370370371,0.36296296296296293,0.36296296296296293,0.0,0.0,-0.011044181231409312,1.2150650382041932,1.2150650382041932,1.2150650143623352,0.8010578036308289,0.0020802319631911814,0.04194744136184454,2.441533613204956,0.362962962962963,0.362109375,0.0,1.322162675857544,0.9141431093215943,5,10,0.016381550580263138,0.014388670539483422,-1,-1,0,False,0.00013966745921874994,0.0,0.054897
749,27,1.8790977001190186,2.7,idle,terminated,0.03679169341921806,0.9933757107583117,0.9933757107583117,0.22951628118753425,0.04083896055817604,0.65,0.65,0.9451476793248945,1.7133333333333336,2.4200000000000004,15,2.8884585976600663,2.700000000000001,0.05605001251993046,0.34694534634981017,0.021932326997985644,-0.029104764593972002,7,0.35,0.017857142857142856,0.9508928571428571,0.03125,0.017857142857142856,0.9508928571428571,0.03125,0.46721630544763887,2.1481481481481484,5.0,0.46653460291441395,0.8428238868713371,4.10530064803849e-11,2.1414871473335315e-10,6.155767562354697e-11,2.857743902628939e-10,0.0,0.800000011920929,0.20000000298023224,220,4,29.789574119554278,0.03703703703703702,0.0,0.0,0.0,0.5851851851851851,0.41481481481481486,0.41481481481481486,0.0,0.0,0.0044754736591130495,1.1796226739883422,1.1796226739883422,1.1796226859092713,0.7461141407489776,0.004359211825067178,0.03835487905889749,1.0540260314941405,0.4148148148148148,0.414453125,0.0,1.2636476397514342,0.8810446679592132,5,10,0.016328254714608192,0.015279686590656635,-1,-1,0,False,0.00013966745921874994,0.0,0.05487
750,34,2.3684418201446533,3.4000000000000004,idle,terminated,0.01503805909305811,0.511294013951743,0.511294013951743,0.10638408139348024,0.018213797360658646,0.45,0.45,0.8488888888888889,2.0307692307692315,2.700000000000001,13,3.6574941968917862,3.4000000000000017,0.05853415862913194,0.2624743582351735,0.024518195688324862,-0.04902604548370167,11,0.55,0.030927835051546393,0.9226804123711341,0.04639175257731959,0.030927835051546393,0.9226804123711341,0.04639175257731959,0.48745263123487614,0.7058823529411765,2.0,0.487111464108332,0.8335979938507079,1.7934543607156517e-11,4.6483449450684904e-10,7.691286496580574e-11,3.204115625599079e-10,0.0,0.800000011920929,0.20000000298023224,188,6,21.154182553085175,0.11764705882352937,0.0,0.0,0.0,0.7147058823529412,0.2852941176470588,0.2852941176470588,0.0,0.0,0.002888486720621586,1.1089682817459106,1.1089682817459106,1.1089682459831238,0.8075936555862426,0.0026114630978554486,0.03527657492086291,0.8739335119724274,0.2852941176470588,0.2828125,0.0,0.8533257305622101,1.612200963497162,5,10,0.0339491032063961,0.029317433666437853,-1,-1,0,False,0.00013966745921874994,0.0,0.054836
751,35,2.471705198287964,3.5,idle,terminated,0.016278691589832306,0.5697541635289112,0.5697541635289112,0.09855243191123006,0.019208315759897232,0.55,0.55,0.8876404494382022,1.9916666666666671,2.5900000000000007,12,4.060454165935517,3.5000000000000018,0.03765872541797426,0.23335479702159131,0.011159011916896507,-0.05193267124039814,9,0.45,0.04526748971193416,0.8930041152263375,0.06172839506172839,0.04526748971193416,0.8930041152263375,0.06172839506172839,0.47624602979049085,1.0571428571428572,4.299999999999997,0.4753297045301834,0.8369313329458237,0.0,6.129223628636984e-10,9.460363048496845e-11,3.917625696070451e-10,0.0,0.800000011920929,0.20000000298023224,232,11,24.705843283669495,0.02857142857142856,0.0,0.0,0.0,0.6528571428571428,0.3471428571428572,0.3471428571428572,0.0,0.0,0.010579659231007099,1.1962533712387085,1.1962533712387085,1.1962533593177795,0.8048737704753876,0.014594751186086797,0.06931898444890976,0.823162180185318,0.34714285714285714,0.340234375,0.0,1.3486148953437804,0.8044491946697235,5,10,0.040686752647161484,0.0369300004094839,-1,-1,0,False,0.00013966745921874994,0.0,0.054801
752,27,2.009219169616699,2.7,idle,terminated,0.03847050666809082,1.0387036996194776,1.0387036996194776,0.2193811848759651,0.04086143895983696,0.85,0.85,0.9590163934426229,1.8705882352941183,2.520000000000001,17,2.8364538621902478,2.700000000000001,0.07216898224027943,0.523906385116953,0.020187599348261333,-0.021614031261867877,3,0.15,0.01694915254237288,0.9576271186440678,0.025423728813559324,0.01694915254237288,0.9576271186440678,0.025423728813559324,0.4981254169717431,2.6666666666666665,6.0,0.49807185745665006,0.8480571866035459,2.8998702744642557e-11,4.0524025246568837e-10,8.039995058606308e-11,3.3861053266859283e-10,0.0,0.800000011920929,0.20000000298023224,232,4,31.638736120915812,0.07407407407407404,0.0,0.0,0.0,0.562962962962963,0.437037037037037,0.437037037037037,0.0,0.0,-0.00561732156202197,1.1396623253822327,1.1396623253822327,1.1396623492240905,0.7673637747764588,0.009038685983978213,0.021893409732729196,0.9823238253593445,0.43703703703703706,0.434765625,0.0,0.9899433970451355,1.7172545671463013,5,10,0.03510294482111931,0.025413395185023523,-1,-1,0,False,0.00013966745921874994,0.0,0.054774
753,29,2.192483901977539,2.9000000000000004,idle,terminated,0.017725031822919846,0.514025923387127,0.514025923387127,0.11684873700141897,0.022156748920679092,0.4,0.4,0.763265306122449,1.8111111111111116,2.700000000000001,9,3.499610440731049,2.9000000000000012,0.10611082634812857,0.4571062558269612,0.03073110406178214,-0.04463360120510243,12,0.6,0.010471204188481676,0.9685863874345549,0.020942408376963352,0.010471204188481676,0.9685863874345549,0.020942408376963352,0.4809671773093528,1.2413793103448276,4.0,0.480427239076994,0.8369000762701035,5.455041453272802e-11,4.029009154082883e-10,9.315966748024707e-11,2.653954750408964e-10,0.0,0.800000011920929,0.20000000298023224,189,2,22.277358339742836,0.06896551724137928,0.0,0.0,0.0,0.6706896551724137,0.32931034482758625,0.32931034482758625,0.0,0.0,0.02508668270893395,0.9340005397796631,0.9340005397796631,0.9340005099773407,0.8269873976707458,-0.006333394482498989,0.04898567032068968,0.5496591538190841,0.3293103448275862,0.322265625,0.0,0.8996479928493499,1.0151673018932343,5,10,0.023857977241277695,0.014110213925596303,-1,-1,0,False,0.00013966745921874994,0.0,0.054745
754,32,2.4551403522491455,3.2,idle,terminated,0.01631077378988266,0.5219447809120876,0.5219447809120876,0.0930476367473602,0.019959811121225357,0.55,0.55,0.7962264150943397,1.941666666666667,2.5900000000000007,12,3.7977058124542244,3.2000000000000015,0.07052995142934582,0.27208402167503576,0.025951468294410453,-0.0463733276724818,9,0.45,0.009302325581395349,0.958139534883721,0.03255813953488372,0.009302325581395349,0.958139534883721,0.03255813953488372,0.4773892452416476,0.90625,4.0,0.4770303443724674,0.8380895733833311,8.986336674787765e-11,4.4438675517177705e-10,1.0940144623550196e-10,4.082068780220103e-10,0.0,0.800000011920929,0.20000000298023224,213,2,24.133657757241366,0.09374999999999999,0.0,0.0,0.0,0.6640625,0.3359375,0.3359375,0.0,0.0,0.0299408046528697,0.9390607416629791,0.9390607416629791,0.9390607178211212,0.717141193151474,0.007511300453916192,0.037314435560256244,1.291773295402527,0.3359375,0.332421875,0.0,0.8169583201408386,1.248621892929077,5,10,0.02422173321247101,0.022887071035802363,-1,-1,0,False,0.00013966745921874994,0.0,0.054713000000000005
755,28,2.0337111949920654,2.8000000000000003,idle,terminated,0.02674606442451477,0.7488897276402088,0.7488897276402088,0.11271881461143493,0.030107298865914345,0.65,0.65,0.9243027888446215,1.9687500000000007,2.6500000000000012,16,2.8953485512733472,2.800000000000001,0.08419891852001588,0.5201047625427397,0.02520366190115393,-0.033993718538965496,7,0.35,0.01694915254237288,0.961864406779661,0.0211864406779661,0.01694915254237288,0.961864406779661,0.0211864406779661,0.4782084675472496,2.75,7.0,0.4778122578662905,0.8453341662883759,7.428122353325683e-11,2.803002274731625e-10,8.58680210269469e-11,3.3743324939772276e-10,0.0,0.800000011920929,0.20000000298023224,232,4,32.82644373602436,0.14285714285714282,0.0,0.0,0.0,0.5785714285714286,0.4214285714285714,0.4214285714285714,0.0,0.0,0.008229754655621946,1.0839212656021118,1.0839212656021118,1.0839212894439698,0.6770290017127991,0.008136170636862516,0.030757886730134486,1.4575877010822296,0.42142857142857143,0.41953125,0.0,1.1176069259643555,0.9627453565597535,5,10,0.02248387411236763,0.02004981050267815,-1,-1,0,False,0.00013966745921874994,0.0,0.054685000000000004
756,28,1.9787168502807617,2.8000000000000003,idle,terminated,0.023148521780967712,0.6481585786431032,0.6481585786431032,0.11128751561045644,0.028445467352867126,0.55,0.55,0.8991596638655462,1.828571428571429,2.605000000000001,14,2.920138642787935,2.800000000000001,0.053252472620497704,0.2780872752589909,0.02318388678442599,-0.04891487053462458,9,0.45,0.013636363636363636,0.9772727272727273,0.00909090909090909,0.013636363636363636,0.9772727272727273,0.00909090909090909,0.4715314517063754,2.1785714285714284,6.949999999999996,0.47137812020748693,0.8452736735343932,3.011144111830788e-11,3.307166887567269e-10,8.477264723527611e-11,3.9811284269219943e-10,0.0,0.800000011920929,0.20000000298023224,217,3,29.840594230681987,0.17857142857142852,0.0,0.0,0.0,0.6071428571428571,0.3928571428571429,0.3928571428571429,0.0,0.0,-0.00938302509021014,1.0500346541404724,1.0500346541404724,1.0500346422195435,0.6675684034824372,-0.0041380758048035204,0.02210989287123084,0.33244067132472993,0.39285714285714285,0.391015625,0.0,0.9910759329795837,1.243139886856079,5,10,0.008102850057184696,0.006382932770065959,-1,-1,0,False,0.00013966745921874994,0.0,0.054657000000000004
