episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,termination_reason_raw,termination_reason_bucket,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
490,42,3.1214041709899902,42,True,False,idle,idle,terminated,0.0,4.200000000000001,4.777878360748291,1.7875000000000003,20,True,2.795293861808408,2.3029334281577025,2134144010.7357216,-0.015581363727484327,-0.00016391421018366204,-0.003054062753605541,0.0,0.0,0.09270453756117919,-0.004988779094841098,0.00877157584663381,0.11020663992702287,0.005411799176947444,0.0011593615717197408,0.02160131809306525,0.0,0.0,0.8616208812312446,5.176093234582346e-11,0.0,3.03186589722948e-10,3.9348427294250143e-11,1.3625379644000003e-10,0.9101476669311523,0.800000011920929,0.08985235542058945,0.20000000298023224,0.9409722089767456,0.9870129823684692,0.0,0.0,0.013361524790525436,192,0.0,0.0,0.0,188,0,0.0,0,20,20,233,0.00877157598733902,-0.001142093155067414,0.07174431160092343,-0.02116195112466812,0.10915186256170273,0.01281721517443657,0.04121402306216162,1.1906277250959756,1.1494137020338142,-0.05878597693783921,0.3159656524658203,0.04121402306216162,0.41596565246581996,0.09999999999999941,0.09999999999999941,-0.05878597693783919,0.31596565246582,0.0285587220128535,0.2605889124271129,0.0123593394646691,0.08335564561333159,4.777878360748291,0.04121402306216162,0.41596565246581996,0.57787836074829,0.4,0.4,0.8669527896995708,0.6,0.0,,0,0.7464285714285714,0.25357142857142856,0.25357142857142856,0.0,0.0,0.09859154929577464,0.7981220657276995,0.10328638497652583,0.09859154929577464,0.7981220657276995,0.10328638497652583,0.4534484781948097,0.8416697770357131,1.3104325135548909,0.010075429070275277,0.07631518418590227,-0.021666083546976248,1.5792662938435873,0.7522418777147929,1.7317239046096802,1.3104325135548909,-1.3104325135548909,0.25357142857142856,0.25546875,213,840,0.07166066765785217,0.9267775416374207,0.7088654557863872,0.6486834327379862,0.5578373213609059,0.12237705290317535,0.10565123880902925,0,1.0,1.0,0.32869674185463654,6.245238095238094,24471092.31823567,1.0,0.0,0.23816178764711238,0.03704037899298508,0.27520216664009745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000765137304358031,0.0,0.4561085651551063,1.4523809523809523,6.0,False,0.0,0.0,0.0
491,31,2.372492551803589,42,True,False,idle,idle,terminated,0.0,3.1000000000000014,3.885248229503631,1.9571428571428577,20,True,2.7523506197647376,2.272771438730471,2014305997.1409862,-0.015601462000151039,-0.00023018195935321494,-0.003996037771014098,0.0,0.0,0.06374886454339343,-0.00276455848115851,0.006098430606223506,0.11518043628082095,0.012060646320459003,0.0016993573103610943,0.029501425818656432,0.0,0.0,0.8415581342697026,1.4131010250828524e-10,0.0,3.7094832899819903e-10,6.746946751290395e-11,3.530127426487615e-10,0.9052210450172424,0.800000011920929,0.09477898478507996,0.20000000298023224,0.9333333373069763,0.9833333492279053,0.0,0.0,0.013997421599924564,177,0.0,0.0,0.0,168,0,0.0,0,20,20,232,0.006098430138081312,0.00019059295300394297,0.07496723905205727,-0.020024675875902176,0.07903172075748444,0.01159817073494196,0.042255732301743266,1.490340554694975,1.4480848223932332,-0.057744267698257364,0.33100426197052,0.042255732301743266,0.4310042619705201,0.10000000000000099,0.10000000000000099,-0.05774426769825736,0.33100426197052013,0.059525183940928504,0.36336103217673094,0.022731520663588366,0.08322124346474544,3.885248229503631,0.042255732301743266,0.4310042619705201,0.7852482295036296,0.25,0.25,0.8017241379310345,0.75,0.0,,0,0.6758064516129032,0.3241935483870968,0.3241935483870968,0.0,0.0,0.11940298507462686,0.7661691542288557,0.11442786069651742,0.11940298507462686,0.7661691542288557,0.11442786069651742,0.4542075205755774,0.8119575381278992,1.2805440545082092,0.015592418191954494,0.10887635201215744,0.010741164704086259,1.338879895210266,0.6648146003484726,3.180274546146393,1.2805440545082092,-1.2805440545082092,0.3241935483870968,0.325,201,620,-0.37819743156433105,1.1265299320220947,0.10674636121839284,0.9924556970596313,0.6432063221931458,0.0974899061024189,0.0,0,1.0,1.0,0.2410865874363328,4.580645161290321,21253889.31983853,1.0,0.0,0.24697379100951328,0.048290545111791615,0.295264336121305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016336430156171783,0.0,0.4578266036268624,0.9032258064516129,3.0,False,0.0,0.0,0.0
492,40,2.8517136573791504,42,True,False,idle,idle,terminated,0.0,4.000000000000002,4.370478725433351,1.9500000000000002,20,True,2.744479421343633,2.371173271280077,2154388610.0530252,-0.015131518757768397,-0.0001487438473842175,-0.003725416794424226,0.0,0.0,0.12024472379985612,-0.005365598308887553,0.011487912549096804,0.09023285566859121,0.004519621930204347,0.0008869950417713704,0.022215548967551436,0.0,0.0,0.8821449783918817,1.2882450661777511e-10,0.0,6.32391283783561e-10,4.57922449959014e-11,2.5597107489172524e-10,0.9100192189216614,0.800000011920929,0.08998086303472519,0.20000000298023224,0.9444444179534912,0.9846153855323792,0.0,0.0,0.013187315315008163,226,0.0,0.0,0.0,218,1,0.0045871559633027525,1,20,20,258,0.011487911455333233,-0.0008108814945444465,0.10586899556219577,-0.025401964783668518,0.117745541036129,0.015335860662162304,0.04031771287322087,0.9227910386025903,0.8824733257293707,-0.05968228712677989,0.26940197944641,0.04031771287322087,0.36940197944641007,0.09999999999999966,0.09999999999999966,-0.05968228712677988,0.2694019794464101,0.023875036060599788,0.2058054755422465,0.006954720438398672,0.08290128486162367,4.370478725433351,0.04031771287322087,0.36940197944641007,0.37047872543334925,0.45,0.45,0.9031007751937985,0.55,0.0,,0,0.69625,0.30374999999999996,0.30374999999999996,0.0,0.0,0.06995884773662552,0.7777777777777778,0.1522633744855967,0.06995884773662552,0.7777777777777778,0.1522633744855967,0.4687110302118248,0.8336392045021057,1.1446229696273804,0.005460680540030201,0.0944981078306834,0.014009926778574785,1.9137872219085694,0.9571680863698323,5.389667864640554,1.1446229696273804,-1.1446229696273804,0.30375,0.3020833333333333,243,800,-0.533096194267273,0.7299321293830872,0.08974904542167982,0.5743089954058329,0.4897961835066477,0.08326678822437922,0.42993748833735784,0,1.0,1.0,0.2292105263157894,4.354999999999999,27187735.635048706,1.0,0.0,0.203118962272074,0.03536503547285602,0.23848399774492995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007579139938348827,0.0,0.4703145899134688,1.025,5.0,False,0.0,0.0,0.0
493,31,2.5524892807006836,42,True,False,idle,idle,terminated,0.0,3.1000000000000014,3.7792862010002137,1.8222222222222229,20,True,2.7051423427994115,2.4115140724407373,2301976051.9555373,-0.014681381107274277,-0.00022808343904865463,-0.004433753177524084,0.0,0.0,0.1580228101893454,-0.0027326286550256014,0.015529018153431983,0.06721385730114184,0.0040739796821976735,0.0010442047388425958,0.020298475409437557,0.0,0.0,0.9073694828683804,8.287005803797598e-11,0.0,3.6055898128273136e-10,5.859225604698537e-11,3.607870405208934e-10,0.9161513447761536,0.800000011920929,0.08310467004776001,0.20000000298023224,0.949999988079071,0.9900990128517151,0.0,0.004464285714285714,0.012271994724869728,224,0.0,0.0,0.0,218,2,0.009174311926605505,2,20,20,261,0.01552901603281498,-0.0006507009384222329,0.1191537082195282,-0.0199635848402977,0.14137735962867737,0.020939456298947334,0.054433500343753806,1.5318486319049702,1.4774151315612178,-0.045566499656246665,0.3283810615539551,0.054433500343753806,0.4283810615539547,0.10000000000000099,0.10000000000000099,-0.04556649965624665,0.32838106155395475,0.0328018022242834,0.28019907914245173,0.011412965068438316,0.08496074417618121,3.7792862010002137,0.054433500343753806,0.4283810615539547,0.6792862010002123,0.4,0.4,0.8659003831417624,0.6,0.0,,0,0.617741935483871,0.382258064516129,0.382258064516129,0.0,0.0,0.05485232067510549,0.8312236286919831,0.11392405063291139,0.05485232067510549,0.8312236286919831,0.11392405063291139,0.465643434992267,0.8333432495594025,1.2354453325271606,0.019587616575881837,0.07418786063790321,0.03356592673808336,0.9493731498718262,0.49342715442180635,1.629495632648468,1.2354453325271606,-1.2354453325271606,0.38225806451612904,0.375390625,237,620,0.33810633420944214,0.9271730184555054,0.4697313070297241,0.9801511168479919,0.4640554815530777,0.0977451428771019,0.0,0,1.0,1.0,0.3626485568760611,6.890322580645164,27060871.63711795,1.0,0.0,0.2266016095992315,0.03911926518653867,0.26572087478577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008898707906266837,0.0,0.4670841941700107,2.3548387096774195,8.0,False,0.0,0.0,0.0
494,38,2.894989013671875,42,True,False,idle,idle,terminated,0.0,3.800000000000002,4.70910602092743,2.0428571428571436,20,True,2.74537233592441,2.349625207318574,2187169221.38815,-0.015304377850605854,-0.00031758701217777645,-0.003560170213948708,0.0,0.0,0.04543661821146383,-0.008481455242545946,0.003695516296891793,0.13729348151115173,0.007099827484806899,0.0028490296704798993,0.03193780029587876,0.0,0.0,0.8208198610376827,1.1956828582793122e-10,0.0,6.322543349979169e-10,7.349732628059158e-11,4.067714387545605e-10,0.9085678458213806,0.800000011920929,0.09143214672803879,0.20000000298023224,0.9372549057006836,0.9845781654119492,0.0,0.0,0.013394700363278389,202,0.0,0.0,0.0,193,2,0.010362694300518135,2,20,20,252,0.003695516148582101,-0.0011707644443958998,0.039851619675755484,-0.015895873308181763,0.06514047086238861,0.00907083973288536,0.03364299233022536,1.506137425413257,1.4724944330830319,-0.06635700766977534,0.2383430004119873,0.03364299233022536,0.3383430004119874,0.09999999999999995,0.09999999999999995,-0.06635700766977534,0.2383430004119874,0.02782204379104204,0.2963328489127499,0.010435394765461502,0.07761201703070586,4.70910602092743,0.03364299233022536,0.3383430004119874,0.9091060209274278,0.35,0.35,0.7857142857142857,0.65,0.0,,0,0.7223684210526315,0.27763157894736845,0.27763157894736845,0.0,0.0,0.04265402843601896,0.8341232227488151,0.12322274881516587,0.04265402843601896,0.8341232227488151,0.12322274881516587,0.4844081483293196,0.8488352179527283,1.329508900642395,0.009366267314180731,0.08150086738169193,-0.010137338377535342,1.6963470578193665,0.822082108259201,5.749299955368042,1.329508900642395,-1.329508900642395,0.2776315789473684,0.2828125,211,760,-0.31860998272895813,0.8307830095291138,0.06943999268114567,0.6344859600067139,0.4801766872406006,0.13129589930176735,0.0,0,1.0,1.0,0.24778393351800548,4.707894736842105,24151509.315541603,1.0,0.0,0.24514346212299123,0.04045356851724302,0.2855970306402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007914319114471254,0.0,0.48512619412994307,0.8947368421052632,4.149999999999999,False,0.0,0.0,0.0
495,34,2.6128969192504883,42,True,False,idle,idle,terminated,0.0,3.4000000000000017,4.213992459774017,1.7000000000000004,20,True,2.712326586166555,2.268179942029066,1983151306.2042465,-0.015603535367913193,-0.00029673629035385703,-0.0038984073392767044,0.0,0.0,0.08339298691153013,-0.006464536586674268,0.007692845032485584,0.10196348038689164,0.01673030697198771,0.0019390647188708835,0.025474687044056442,0.0,0.0,0.8538924608781934,1.520249759412451e-10,0.0,5.688024495853483e-10,7.798077461540487e-11,4.286533142328075e-10,0.8934252262115479,0.800000011920929,0.10455454140901566,0.20000000298023224,0.9090909361839294,0.9793256521224976,0.0,0.012121212121212121,0.016066161915659904,165,0.0,0.0,0.0,153,4,0.026143790849673203,4,20,20,228,0.0076928455382585526,-0.00154210370965302,0.06343230064958326,-0.01922159269452095,0.13845878839492798,0.014866650104522705,0.039764878557009276,1.5320684743804083,1.4923035958233994,-0.060235121442991355,0.2346959114074707,0.039764878557009276,0.33469591140747035,0.1000000000000006,0.1000000000000006,-0.060235121442991355,0.23469591140747034,0.07607792194373486,0.49868334966567074,0.020272358538198348,0.08138335523480383,4.213992459774017,0.039764878557009276,0.33469591140747035,0.8139924597740156,0.3,0.3,0.6929824561403509,0.7,0.0,,0,0.7397058823529412,0.2602941176470588,0.2602941176470588,0.0,0.0,0.06779661016949153,0.7909604519774012,0.14124293785310735,0.06779661016949153,0.7909604519774012,0.14124293785310735,0.46627780188015666,0.8257892370223999,1.302656364440918,0.016991867939941584,0.09069914035499096,0.005435410793870688,1.366905653476715,0.6732563555240632,1.4184154868125916,1.302656364440918,-1.302656364440918,0.26029411764705884,0.264453125,177,680,-0.6368489265441895,2.0868968963623047,-0.8440244913101196,1.8811058402061462,0.4368632763624191,0.13193330317735671,0.0,0,1.0,1.0,0.28421052631578925,5.400000000000003,28532816.75595351,1.0,0.0,0.20249027877580741,0.05317045461254418,0.2556607333883516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025602493712740663,0.0,0.4678151373826789,0.5588235294117647,2.349999999999998,False,0.0,0.0,0.0
496,34,2.7625088691711426,42,True,False,idle,idle,terminated,0.0,3.4000000000000017,4.143024368286133,1.966666666666667,20,True,2.7429666220546083,2.4217643441192314,2304108485.059747,-0.014781512151623797,-0.0003749965735447282,-0.0044795464006727095,0.0,0.0,0.06776012731650109,-0.0062677926439446965,0.006149233467255624,0.10581033530692505,0.007010105803066667,0.002684333833961423,0.03206588756388095,0.0,0.0,0.852429337492166,2.053421460646021e-10,0.0,1.0348249757097233e-09,7.737147728059668e-11,4.530454206230734e-10,0.8929744958877563,0.800000011920929,0.10702554881572723,0.20000000298023224,0.9230769276618958,0.9803921580314636,0.0,0.0,0.016376834362745285,186,0.0,0.0,0.0,175,0,0.0,0,20,20,255,0.006149234250187874,-0.0014845261466689408,0.054683572053909224,-0.019791830331087112,0.12611885368824005,0.012640340253710747,0.04010647812310425,1.408748733997345,1.3686422558742415,-0.05989352187689632,0.24010586738586426,0.04010647812310425,0.34010586738586435,0.1000000000000006,0.1000000000000006,-0.059893521876896304,0.24010586738586434,0.03139002674396533,0.22590089874043048,0.011926947541765608,0.08271489173937803,4.143024368286133,0.04010647812310425,0.34010586738586435,0.743024368286131,0.3,0.3,0.7647058823529411,0.7,0.0,,0,0.6926470588235294,0.3073529411764706,0.3073529411764706,0.0,0.0,0.11004784688995216,0.7033492822966507,0.18660287081339713,0.11004784688995216,0.7033492822966507,0.18660287081339713,0.4706374646146334,0.8512925952672958,1.4719249725341796,0.005978213512571528,0.08851690515875817,-0.01657692585140467,1.9044967651367188,0.9180084466934204,4.3286864280700685,1.4719249725341796,-1.4719249725341796,0.3073529411764706,0.30625,209,680,0.7804364562034607,1.3634778261184692,1.5519901514053345,1.1349069356918335,0.5644519448280334,0.17550862580537796,0.0,0,1.0,1.0,0.30526315789473685,5.8000000000000025,21725637.33610192,1.0,0.0,0.2088808242266898,0.03949091978894283,0.2483717440156327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009792990808660327,0.0,0.4734009973567856,0.5588235294117647,2.6999999999999957,False,0.0,0.0,0.0
497,44,3.5746591091156006,42,True,False,idle,idle,terminated,0.0,4.4,5.440819029808044,1.6250000000000004,20,True,2.7352406636482405,2.3341182005278944,2116506695.7044919,-0.015257554536880585,-0.0002398119372493727,-0.002749884014843065,0.0,0.0,0.04534639992651289,-0.008811408194309306,0.003653499173220354,0.14089974151374132,0.017753066214796387,0.002214603912355042,0.02539449857102546,0.0,0.0,0.8137380897880817,1.784965508733194e-10,0.0,5.699699517913698e-10,5.989687912322239e-11,2.561162962266827e-10,0.893572211265564,0.800000011920929,0.10642769932746887,0.20000000298023224,0.9166666865348816,0.9783144146203995,0.0,0.0,0.016132652759552002,150,0.0,0.0,0.0,141,1,0.0070921985815602835,1,20,20,255,0.00365349929779768,-0.0012814998626708984,0.04637875147163872,-0.025072596967220306,0.13789625465869904,0.009905386716127396,0.018400032913142957,1.4819929349693406,1.4635929020561944,-0.08159996708685707,0.18361282348632812,0.018400032913142957,0.2836128234863282,0.09999999999999917,0.09999999999999917,-0.08159996708685707,0.1836128234863282,0.06521723200501466,0.43238255581745483,0.018950473286645942,0.08328018390012398,5.440819029808044,0.018400032913142957,0.2836128234863282,1.040819029808044,0.2,0.2,0.592156862745098,0.8,0.0,,0,0.8090909090909091,0.19090909090909092,0.19090909090909092,0.0,0.0,0.10714285714285714,0.7440476190476191,0.1488095238095238,0.10714285714285714,0.7440476190476191,0.1488095238095238,0.4828464280004905,0.8201552063226699,1.4913962602615356,0.0037147971491018933,0.0845442737142245,-0.03060434398551782,1.9986069838205973,0.9508024215698242,2.8223790327707925,1.4913962602615356,-1.4913962602615356,0.19090909090909092,0.19036458333333334,168,880,-1.7286242246627808,2.091963529586792,-2.4939245223999023,2.412607018152873,0.5976969043413798,0.18421415785948436,0.0,0,1.0,1.0,0.3610047846889952,6.859090909090909,24685866.88201855,1.0,0.0,0.17514268140533668,0.04842313486145233,0.22356581626678898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019224192539962286,0.0,0.4845617852004414,0.25,1.8500000000000014,False,0.0,0.0,0.0
498,32,2.431500196456909,42,True,False,idle,idle,terminated,0.0,3.2000000000000015,3.620998947620392,2.0000000000000004,20,True,2.699589046071538,2.3693870939050057,2260089870.3663454,-0.015033341955252364,-0.0003044555024600032,-0.004756070904698898,0.0,0.0,0.08507178664969053,-0.004534906055783616,0.008053688059390694,0.09690279091190254,0.006989276693508403,0.0019624770050914913,0.03065695876619097,0.0,0.0,0.8634884966233066,1.7875900759634078e-10,0.0,5.925667706518921e-10,7.909599364364084e-11,4.0658622996181377e-10,0.9018738269805908,0.800000011920929,0.09812621772289276,0.20000000298023224,0.9285714030265808,0.9811320900917053,0.0,0.0,0.014634063467383385,208,0.0,0.0,0.0,204,1,0.004901960784313725,1,20,20,253,0.008053688332438469,-0.0009913371177390218,0.07754287756979464,-0.02217559702694416,0.1003492921590805,0.014553843066096306,0.04562723742798011,1.1137541372887783,1.0681268998607996,-0.05437276257202049,0.18120646476745605,0.04562723742798011,0.28120646476745614,0.100000000000001,0.100000000000001,-0.054372762572020485,0.18120646476745614,0.03574164725511317,0.3020058386524206,0.011057905762721146,0.0821547679339813,3.620998947620392,0.04562723742798011,0.28120646476745614,0.4209989476203906,0.3,0.3,0.8735177865612648,0.7,0.0,,0,0.640625,0.359375,0.359375,0.0,0.0,0.09565217391304348,0.7434782608695653,0.1608695652173913,0.09565217391304348,0.7434782608695653,0.1608695652173913,0.46881916146899255,0.8307498067617416,1.3669026017189025,0.0161850046220934,0.08968429118394852,-0.01895298957824707,1.3266164183616638,0.627952378988266,2.1890263199806212,1.3669026017189025,-1.3669026017189025,0.359375,0.36171875,230,640,-1.121896743774414,1.6246156692504883,-0.8541716456413269,1.7184489130973817,0.42229526937007905,0.17411454468965532,0.0,0,1.0,1.0,0.26315789473684226,5.0,25778602.508155044,1.0,0.0,0.2107901599179499,0.0371890424901607,0.24797920240811067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001084305060407516,0.0,0.4711577243588181,0.90625,3.8999999999999986,False,0.0,0.0,0.0
499,35,2.540238857269287,42,True,False,idle,idle,terminated,0.0,3.5000000000000018,4.135859775543214,2.0500000000000007,20,True,2.8892869937009587,2.4288977142198993,2209274736.7617884,-0.0147934511706098,-0.0002169962275527298,-0.0037353733302366372,0.0,0.0,0.07431055612896459,-0.0061360736954194535,0.006817448243354485,0.11249240937755241,0.009912111099878506,0.0016500834174342281,0.02840453799433807,0.0,0.0,0.8475408581107968,2.542361599022769e-10,0.0,3.6740785136490924e-10,5.160413416027687e-11,3.1865124705543473e-10,0.9057251811027527,0.800000011920929,0.09427490830421448,0.20000000298023224,0.9285714030265808,0.983778440952301,0.0,0.0,0.013908305205404758,188,0.0,0.0,0.0,177,0,0.0,0,20,20,241,0.006817448418587446,-0.00039015902439132333,0.06147973313927635,-0.020779002457857132,0.17301754653453827,0.011910569854080677,0.040922345093318914,1.2415281291348585,1.2006057840415414,-0.05907765490668183,0.3492838144302368,0.040922345093318914,0.4492838144302367,0.10000000000000042,0.10000000000000042,-0.05907765490668182,0.3492838144302367,0.03706750157885543,0.24178803469838206,0.008945412572148653,0.0822392093861007,4.135859775543214,0.040922345093318914,0.4492838144302367,0.6358597755432118,0.3,0.3,0.8215767634854771,0.7,0.0,,0,0.6957142857142857,0.30428571428571427,0.30428571428571427,0.0,0.0,0.11737089201877934,0.7323943661971831,0.15023474178403756,0.11737089201877934,0.7323943661971831,0.15023474178403756,0.4671624903559779,0.8351244688034057,1.2707025289535523,0.01905096130212769,0.07398149743676186,-0.006096687517128885,3.3515162467956543,1.6544129967689514,5.230383968353271,1.2707025289535523,-1.2707025289535523,0.30428571428571427,0.292578125,213,700,-1.8685023784637451,1.447538137435913,-1.5167543530464171,1.2161297798156738,0.24958403408527374,0.16735066324472428,0.0018518518656492234,0,1.0,1.0,0.22030075187969922,4.185714285714287,24691528.89828105,0.9499999999999996,0.0,0.2315009316530058,0.04308934874664334,0.2745902803996491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013035042307749931,0.0,0.47030550913619146,1.0285714285714285,5.299999999999997,False,0.0,0.0,0.0
500,45,3.353860378265381,42,True,False,idle,idle,terminated,0.0,4.5,5.464939260482788,1.6857142857142857,20,True,2.7594625597902285,2.250328520195696,2019528802.1246667,-0.01593985984422325,-0.00016736208397875556,-0.0030021304666213743,0.0,0.0,0.09056478285595546,-0.005459992949440584,0.008510478990651507,0.10904541186479345,0.007992944581950679,0.001144932738202685,0.02053773097153132,0.0,0.0,0.861278979843522,7.331379947572714e-11,0.0,3.827201888739751e-10,4.471331291333591e-11,1.9224256769811962e-10,0.897044837474823,0.800000011920929,0.10295524448156357,0.20000000298023224,0.9230769276618958,0.9861003756523132,0.0,0.0,0.015800688415765762,171,0.0,0.0,0.0,161,1,0.006211180124223602,1,20,20,224,0.008510478772222996,-0.0009842762956395745,0.06811273843050002,-0.016682516783475876,0.13443511724472046,0.013267451897263527,0.020754436784320613,1.4202979179620727,1.3995434811777525,-0.07924556321567972,0.18799448013305664,0.020754436784320613,0.2879944801330565,0.09999999999999906,0.09999999999999906,-0.0792455632156797,0.1879944801330565,0.03655088860849136,0.3543459569777678,0.01077511411893511,0.08082660815493618,5.464939260482788,0.020754436784320613,0.2879944801330565,0.9649392604827884,0.35,0.35,0.7633928571428571,0.65,0.0,,0,0.7944444444444444,0.2055555555555556,0.2055555555555556,0.0,0.0,0.07567567567567568,0.7621621621621621,0.16216216216216217,0.07567567567567568,0.7621621621621621,0.16216216216216217,0.4756496143161452,0.8466429024934766,1.2800000826517741,-0.007552344936023777,0.08053599211076895,-0.015303422076006731,0.8537288626035054,0.3962010244528453,0.9204277038574219,1.2800000826517741,-1.2800000826517741,0.20555555555555555,0.203125,185,900,0.43922868371009827,1.0266448259353638,-0.5944445967674256,1.6001274426778158,0.07357470183633268,0.15714681843916575,0.00028735632076859474,0,1.0,1.0,0.35286549707602344,6.70444444444444,23534439.092623062,0.9844444444444451,0.0011111111111111111,0.2459903992935862,0.037286423894530504,0.28327682318811676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011683794320196614,0.0,0.4772729733617355,0.8444444444444444,3.799999999999997,False,0.0,0.0,0.0
