episode_seed,episode_steps,active_ratio,no_task_ratio,decision_events_per_vehicle_mean,decision_events_per_vehicle_p50,decision_events_per_vehicle_p90,ready_subtask_count_mean,ready_subtask_count_p50,ready_subtask_count_p90,ready_subtask_count_p95,inflight_subtask_count_mean,inflight_subtask_count_p95,avg_subtask_service_steps_mean,avg_subtask_service_steps_p50,avg_subtask_service_steps_p90,phase_comm_ratio,phase_compute_ratio,phase_wait_ratio,phase_finished_ratio,queue_len_vehicle_mean,queue_len_vehicle_p95,queue_len_rsu_mean,queue_len_rsu_p95,task_success_rate,deadline_miss_rate,run_tag,config_overrides
42010,200,0.02175,0.97825,4.35,4.0,6.0,1.375,1.0,2.0,3.049999999999983,0.4695,2.0,6.702702702702703,6.0,13.0,0.025,0.215,0.785,0.0,0.19082125603864733,2.0,0.04833333333333333,0.0,0.65,0.35,sched_3,MAX_SCHEDULE_PER_STEP=3
42011,200,0.0225,0.9775,4.5,4.5,5.100000000000001,0.555,0.0,2.0,4.0,0.33,1.0,6.526785714285714,6.0,12.900000000000006,0.045,0.195,0.805,0.0,0.1670886075949367,1.0,0.045,0.0,0.75,0.25,sched_3,MAX_SCHEDULE_PER_STEP=3
42012,200,0.02,0.98,4.0,4.0,5.0,0.49,0.0,1.0,3.0,0.231,1.0,6.196261682242991,6.0,11.0,0.025,0.175,0.825,0.0,0.13857228554289142,1.0,0.16166666666666665,0.0,0.85,0.15,sched_3,MAX_SCHEDULE_PER_STEP=3
42013,200,0.024,0.976,4.8,5.0,6.0,0.51,0.0,1.0,4.0,0.36625,1.0,5.931034482758621,5.0,10.0,0.005,0.16,0.84,0.0,0.13492675404780263,1.0,0.115,0.0,0.7,0.3,sched_3,MAX_SCHEDULE_PER_STEP=3
42014,200,0.02025,0.97975,4.05,4.0,5.0,0.48,0.0,2.0,4.0,0.52925,2.0,7.216981132075472,6.0,14.0,0.01,0.255,0.745,0.0,0.23733673144313475,2.0,0.03833333333333333,0.0,0.65,0.35,sched_3,MAX_SCHEDULE_PER_STEP=3
42015,200,0.0215,0.9785,4.3,4.0,5.100000000000001,0.485,0.0,2.0,3.0,0.36925,1.0,6.472222222222222,6.0,12.0,0.015,0.225,0.775,0.0,0.17386363636363636,1.0,0.04833333333333333,0.0,0.75,0.25,sched_3,MAX_SCHEDULE_PER_STEP=3
42016,200,0.0225,0.9775,4.5,5.0,6.0,0.535,0.0,2.0,4.0,0.2905,1.0,6.305785123966942,5.0,11.0,0.01,0.23,0.77,0.0,0.1647909967845659,1.0,0.06166666666666667,0.0,0.8,0.2,sched_3,MAX_SCHEDULE_PER_STEP=3
42017,200,0.02325,0.97675,4.65,5.0,6.100000000000001,1.49,1.0,3.0,5.0,0.211,1.0,6.532786885245901,6.0,12.0,0.03,0.19,0.81,0.0,0.16751677852348992,1.0,0.075,0.0,0.85,0.15,sched_3,MAX_SCHEDULE_PER_STEP=3
42018,200,0.02275,0.97725,4.55,5.0,6.0,0.56,0.0,3.0,4.0,0.41275,2.0,7.216666666666667,6.0,12.0,0.025,0.24,0.76,0.0,0.20362337330951774,2.0,0.025,0.0,0.7,0.3,sched_3,MAX_SCHEDULE_PER_STEP=3
42019,200,0.022,0.978,4.4,5.0,6.0,0.57,0.0,2.0,4.0,0.2435,1.0,6.172413793103448,5.0,11.0,0.055,0.205,0.79,0.0,0.16230661040787622,1.0,0.04,0.0,0.85,0.15,sched_3,MAX_SCHEDULE_PER_STEP=3
42020,200,0.02225,0.97775,4.45,5.0,6.0,0.515,0.0,1.0999999999999943,3.049999999999983,0.29425,1.0,6.293103448275862,5.0,12.0,0.01,0.2,0.8,0.0,0.1599038974906567,1.0,0.051666666666666666,0.0,0.85,0.15,sched_3,MAX_SCHEDULE_PER_STEP=3
42021,200,0.01975,0.98025,3.95,4.0,5.100000000000001,0.48,0.0,1.0,3.0,0.42675,1.0,7.1415094339622645,6.0,13.0,0.015,0.185,0.815,0.0,0.1779935275080906,2.0,0.04833333333333333,0.0,0.65,0.35,sched_3,MAX_SCHEDULE_PER_STEP=3
42022,200,0.021,0.979,4.2,4.0,5.100000000000001,0.51,0.0,1.0,4.0,0.2395,1.0,6.086206896551724,4.0,12.0,0.01,0.165,0.835,0.0,0.16298507462686568,1.0,0.11166666666666666,0.0,0.9,0.1,sched_3,MAX_SCHEDULE_PER_STEP=3
42023,200,0.02325,0.97675,4.65,5.0,6.0,0.58,0.0,2.0,4.049999999999983,0.367,1.0,6.983870967741935,6.0,14.0,0.025,0.225,0.775,0.0,0.203771460737405,2.0,0.06166666666666667,0.0,0.8,0.2,sched_3,MAX_SCHEDULE_PER_STEP=3
42024,200,0.01825,0.98175,3.65,4.0,5.0,0.42,0.0,1.0,3.0,0.68225,2.0,9.293478260869565,8.5,17.900000000000006,0.005,0.235,0.765,0.0,0.25129384703852786,2.0,0.023333333333333334,0.0,0.35,0.65,sched_3,MAX_SCHEDULE_PER_STEP=3
42025,200,0.024,0.976,4.8,5.0,6.0,1.465,1.0,3.0,5.0,0.3545,1.0,6.645161290322581,5.0,12.0,0.03,0.195,0.805,0.0,0.18575268817204302,1.0,0.06166666666666667,0.0,0.7,0.3,sched_3,MAX_SCHEDULE_PER_STEP=3
42026,200,0.02075,0.97925,4.15,4.0,6.0,0.525,0.0,2.0,3.0,0.30175,1.0,6.902654867256637,5.0,13.599999999999994,0.025,0.32,0.68,0.0,0.19597839135654263,2.0,0.1,0.0,0.8,0.2,sched_3,MAX_SCHEDULE_PER_STEP=3
42027,200,0.01975,0.98025,3.95,4.0,5.0,1.285,1.0,1.0999999999999943,3.0,0.542,3.0,7.452830188679245,6.0,14.0,0.0,0.27,0.73,0.0,0.23029655356665776,2.0,0.03333333333333333,0.0,0.7,0.3,sched_3,MAX_SCHEDULE_PER_STEP=3
42028,200,0.02575,0.97425,5.15,5.0,6.0,0.635,0.0,3.0,4.049999999999983,0.21575,1.0,6.2631578947368425,5.0,12.0,0.045,0.25,0.75,0.0,0.17004561581348202,1.0,0.03166666666666667,0.0,0.9,0.1,sched_3,MAX_SCHEDULE_PER_STEP=3
42029,200,0.022,0.978,4.4,4.0,6.100000000000001,0.48,0.0,2.0,4.0,0.26425,1.0,5.5963302752293576,5.0,9.200000000000003,0.015,0.17,0.83,0.0,0.1376311844077961,1.0,0.1,0.0,0.75,0.25,sched_3,MAX_SCHEDULE_PER_STEP=3
