episode,ratio_local__lr_c=2e-4__raw,ratio_local__lr_c=2e-4__smooth,ratio_local__lr_c=2e-4__band_low,ratio_local__lr_c=2e-4__band_high,ratio_local__lr_c=3e-4__raw,ratio_local__lr_c=3e-4__smooth,ratio_local__lr_c=3e-4__band_low,ratio_local__lr_c=3e-4__band_high,ratio_local__lr_c=5e-4__raw,ratio_local__lr_c=5e-4__smooth,ratio_local__lr_c=5e-4__band_low,ratio_local__lr_c=5e-4__band_high,ratio_rsu__lr_c=2e-4__raw,ratio_rsu__lr_c=2e-4__smooth,ratio_rsu__lr_c=2e-4__band_low,ratio_rsu__lr_c=2e-4__band_high,ratio_rsu__lr_c=3e-4__raw,ratio_rsu__lr_c=3e-4__smooth,ratio_rsu__lr_c=3e-4__band_low,ratio_rsu__lr_c=3e-4__band_high,ratio_rsu__lr_c=5e-4__raw,ratio_rsu__lr_c=5e-4__smooth,ratio_rsu__lr_c=5e-4__band_low,ratio_rsu__lr_c=5e-4__band_high,ratio_v2v__lr_c=2e-4__raw,ratio_v2v__lr_c=2e-4__smooth,ratio_v2v__lr_c=2e-4__band_low,ratio_v2v__lr_c=2e-4__band_high,ratio_v2v__lr_c=3e-4__raw,ratio_v2v__lr_c=3e-4__smooth,ratio_v2v__lr_c=3e-4__band_low,ratio_v2v__lr_c=3e-4__band_high,ratio_v2v__lr_c=5e-4__raw,ratio_v2v__lr_c=5e-4__smooth,ratio_v2v__lr_c=5e-4__band_low,ratio_v2v__lr_c=5e-4__band_high
221,0.900990099009901,0.9020717772355474,0.8825914803544003,0.9215520741166946,0.9108910891089108,0.9150724707559235,0.8857552598819918,0.9443896816298551,0.0,0.006527886321880863,0.0015402960045681055,0.011515476639193622,0.099009900990099,0.09521051445930281,0.07699580061247752,0.11342522830612811,0.0891089108910891,0.07670823818097125,0.04800794181196704,0.10540853454997545,0.9752475247524752,0.970820549013449,0.95036035450343,0.9912807435234681,0.0,0.002717708305149691,0.0,0.007725483604812895,0.0,0.008219291063105073,0.003651702667591624,0.012786879458618523,0.0247524752475247,0.02265156466467008,0.0036895419843300734,0.041613587345010083
222,0.915841584158416,0.903026224532129,0.8835287075094843,0.9225237415547737,0.9306930693069309,0.9174051857792508,0.8894259283450311,0.9453844432134705,0.0048780487804878,0.006442929123102527,0.0015296786220571797,0.011356179624147875,0.0792079207920792,0.09411855341134617,0.07589791034831875,0.1123391964743736,0.0643564356435643,0.07565731192046199,0.0482581190245071,0.10305650481641687,0.9804878048780488,0.9709399192547704,0.9504051133628406,0.9914747251467002,0.0049504950495049,0.0028552220565248275,0.0,0.007848333282619774,0.0049504950495049,0.006937502300287186,0.0023747325886233003,0.011500272011951071,0.0146341463414634,0.022617151622126953,0.003731463819181456,0.04150283942507245
223,0.9117647058823528,0.9033530219177499,0.883877262341469,0.9228287814940308,0.9264705882352942,0.918001591008009,0.8903246352394916,0.9456785467765265,0.0,0.006006628948582458,0.0012974519043539821,0.010715805992810934,0.088235294117647,0.09379175602572526,0.07566087587702756,0.11192263617442295,0.0735294117647058,0.07561646224725936,0.04870235798483925,0.10253056650967948,0.995,0.9716736307149217,0.9507312707211368,0.9926159907087067,0.0,0.0028552220565248275,0.0,0.007848333282619774,0.0,0.006381946744731631,0.0018191770330677455,0.010944716456395515,0.005,0.022319740336495773,0.0030688396947298746,0.04157064097826167
224,0.9020618556701032,0.9042821529450824,0.885583027726265,0.9229812781638999,0.9123711340206184,0.919419848380439,0.8918734617493757,0.9469662350115023,0.0,0.006006628948582458,0.0011832924611634831,0.010829965436001433,0.0979381443298969,0.09286262499839272,0.07535706457360042,0.11036818542318502,0.0876288659793814,0.07582026489104997,0.04885264853104926,0.10278788125105068,0.9948979591836736,0.9715319073589126,0.9504540826158686,0.9926097321019566,0.0,0.0028552220565248275,0.0,0.007848333282619774,0.0,0.004759886728511031,0.00019711701684714533,0.009322656440174916,0.0051020408163265,0.022461463692504846,0.003432919712504659,0.04149000767250503
225,0.8955223880597015,0.903783843211698,0.8849938118931203,0.9225738745302757,0.8731343283582089,0.9180325540826968,0.8890776953844161,0.9469874127809775,0.0,0.006006628948582458,0.0011832924611634831,0.010829965436001433,0.1044776119402985,0.09336093473177706,0.07566357900722588,0.11105829045632824,0.126865671641791,0.07747465320588603,0.04879696950463257,0.1061523369071395,0.9772727272727272,0.9709005942275994,0.9498129984905186,0.9919881899646803,0.0,0.0028552220565248275,0.0,0.0077941157971068865,0.0,0.0044927927114170145,0.0,0.009122610794595063,0.0227272727272727,0.023092776823817978,0.004061372924849895,0.042124180722786064
226,0.8646616541353384,0.9030006351916479,0.8826475516932634,0.9233537186900324,0.8270676691729323,0.9153547285665256,0.8816304305422024,0.9490790265908488,0.0075187969924812,0.006215484420595825,0.0013817305988720685,0.01104923824231958,0.1353383458646616,0.09428586610783626,0.07472041938928498,0.11385131282638755,0.1729323308270676,0.08029420207806649,0.04626435544036811,0.11432404871576488,0.9849624060150376,0.9710802548486863,0.95013330208922,0.9920272076081527,0.0,0.002713498700515758,0.0,0.007658493225417587,0.0,0.004351069355407944,0.0,0.008980887438585992,0.0075187969924812,0.02270426073071784,0.0037533293236371515,0.04165519213779853
227,0.8615384615384616,0.9036479453977818,0.8817320083682909,0.9255638824272727,0.7272727272727273,0.9102420251779599,0.8611574091860071,0.9593266411699127,0.0080645161290322,0.006130856782204745,0.0012796581273834809,0.01098205543702601,0.1384615384615384,0.09404705263372867,0.07269608903697243,0.11539801623048491,0.2424242424242424,0.084701990968614,0.03878266788567655,0.13062131405155145,0.9758064516129032,0.9713341377638596,0.9504205549971644,0.9922477205305548,0.0,0.0023050019684896167,0.0,0.007249996493391446,0.0303030303030303,0.005055983853425892,0.0,0.011748762737393992,0.0161290322580645,0.02253500545393568,0.0035794489913768927,0.04149056191649447
228,0.9020618556701032,0.9039367006478771,0.8820351461132704,0.9258382551824839,0.8247422680412371,0.9093089400309573,0.8577041174748006,0.960913762587114,0.0,0.006130856782204745,0.0011519847160992537,0.011109728848310237,0.0979381443298969,0.09375829738363323,0.07244221251610408,0.11507438225116237,0.1443298969072164,0.08477596958640704,0.037522801038773444,0.13202913813404063,0.9946524064171124,0.9714292582150171,0.9504664879656806,0.9923920284643537,0.0,0.0023050019684896167,0.0,0.007237947416172955,0.0309278350515463,0.0059150903826355105,0.0,0.014137736806150571,0.0053475935828877,0.022439885002778083,0.0037024735793153504,0.041177296426240816
229,0.8974358974358975,0.903691864465541,0.8817723999825057,0.9256113289485762,0.783068783068783,0.9071893228939791,0.8508959198089718,0.9634827259789864,0.0064516129032258,0.006089609697946908,0.0011100026645894275,0.011069216731304388,0.1025641025641025,0.0940031335659694,0.0726668457106429,0.1153394214212959,0.2169312169312169,0.0871126006122742,0.03409200883584451,0.1401331923887039,0.9806451612903224,0.9713325409139988,0.9510394187503899,0.9916256630776077,0.0,0.0023050019684896167,0.0,0.00722336026231648,0.0,0.0056980764937466215,0.0,0.013920722917261681,0.0129032258064516,0.022577849388054294,0.0046105867001450945,0.040545112075963494
230,0.8969072164948454,0.9036383792341505,0.8826302152480988,0.9246465432202021,0.8092783505154639,0.9027561772046658,0.8438651716318658,0.9616471827774659,0.0056179775280898,0.005923914307532417,0.0010745153560065062,0.010773313259058327,0.1030927835051546,0.09405661879735988,0.0727864987081334,0.11532673888658636,0.1855670103092783,0.09151064661848739,0.03565962920280278,0.147361664034172,0.9831460674157304,0.9715078767634918,0.9512643581327402,0.9917513953942434,0.0,0.0023050019684896167,0.0,0.005079999808874623,0.0051546391752577,0.005733176176846628,0.0,0.013956782832811956,0.0112359550561797,0.022568208928975632,0.004858431028886025,0.040277986829065235
231,0.8732394366197183,0.9028738258408473,0.8810927648729848,0.9246548868087098,0.6690140845070423,0.8963186973637884,0.8239330376781553,0.9687043570494216,0.0,0.0054794698630879725,0.0006300709115620619,0.010328868814613883,0.1267605633802817,0.09482117219066288,0.07271123843829293,0.11693110594303284,0.323943661971831,0.09775250830600009,0.02798708012059037,0.1675179364914098,0.9699248120300752,0.9720057882087718,0.9517723620338665,0.9922392143836771,0.0,0.0023050019684896167,0.0,0.004992677387229858,0.0070422535211267,0.005928794330211259,0.0,0.01412338852709386,0.0300751879699248,0.022514741928140212,0.004835344670672606,0.04019413918560782
232,0.896,0.9017736574906792,0.8825518423098139,0.9209954726715445,0.68,0.8891069573218598,0.808629921744603,0.9695839928991167,0.0081967213114754,0.0054775881547979195,0.0006991694975637544,0.010256006812032085,0.104,0.09592134054083122,0.076199936675276,0.11564274440638644,0.32,0.1049642483479288,0.02628010009666476,0.18364839659919285,0.9918032786885246,0.9720076699170619,0.952381822558402,0.9916335172757218,0.0,0.0023050019684896167,0.0,0.004992677387229858,0.0,0.005928794330211259,0.0,0.014207285209471602,0.0,0.022514741928140212,0.005138522694157592,0.03989096116212283
233,0.905,0.9018704588374804,0.8826527086711287,0.9210882090038321,0.7810945273631841,0.8849059489967352,0.8030010562068255,0.966810841786645,0.0,0.0054775881547979195,0.0012246159148918447,0.009730560394703994,0.09,0.09589608801557871,0.07612600322739638,0.11566617280376104,0.2139303482587064,0.10923591424567484,0.029142892009376323,0.18932893648197335,0.9844559585492229,0.9722269326545404,0.9573222664857275,0.9871315988233533,0.005,0.0022334531469407975,0.0,0.005007212549906816,0.0049751243781094,0.00585813675758982,0.0,0.014104036837479926,0.0155440414507772,0.022295479190661802,0.00839717268960209,0.03619378569172151
234,0.8518518518518519,0.9004652596003029,0.8792200544275975,0.9217104647730082,0.7966101694915254,0.8811532504528007,0.7992291556195121,0.9630773452860892,0.0071942446043165,0.005529674145579761,0.0013524414257670165,0.009706906865392505,0.1481481481481481,0.0974367886077698,0.07556336558164566,0.11931021163389395,0.2033898305084746,0.11298861278960942,0.032637500853142584,0.19333972472607625,0.9928057553956836,0.9723226008008743,0.9571998706670962,0.9874453309346524,0.0,0.002097951791927247,0.0,0.0048717111948932655,0.0,0.00585813675758982,0.0,0.014177620981131189,0.0,0.022147725053545963,0.007874005319376981,0.036421444787714946
235,0.937007874015748,0.9015199655024497,0.879145738983808,0.9238941920210915,0.7098039215686275,0.8753625474194506,0.7893708076235834,0.9613542872153179,0.0038167938931297,0.005483905062769006,0.0014127724514176538,0.009555037674120359,0.0629921259842519,0.09638208270562296,0.07346998005317468,0.11929418535807124,0.2784313725490196,0.11858606544588561,0.03429717778801998,0.20287495310375125,0.9923664122137404,0.972717721237291,0.9573741378473068,0.9880613046272753,0.0,0.002097951791927247,0.0,0.0048717111948932655,0.0117647058823529,0.006051387134663726,0.0,0.014367281029752935,0.0038167938931297,0.02179837369993982,0.007319060057962177,0.03627768734191746
236,0.9130434782608696,0.9016709316860246,0.8792877216729286,0.9240541416991207,0.6990291262135923,0.8694177043070263,0.7792962463495263,0.9595391622645262,0.0,0.005333754912618855,0.0011579210025068915,0.009509588822730819,0.0869565217391304,0.09638208270562296,0.07336830691970213,0.11939585849154379,0.2912621359223301,0.1244121875789938,0.03610481782543347,0.21271955733255415,0.9949238578680204,0.9740782187906822,0.9584681250851648,0.9896883124961997,0.0,0.0019469856083523694,0.0,0.0041143002174687535,0.0097087378640776,0.006170108113979892,0.0,0.014509669739229864,0.0050761421319796,0.020588026296699015,0.00599632139810736,0.03517973119529067
237,0.855072463768116,0.9002493334573612,0.8762831088732114,0.9242155580415111,0.6592592592592592,0.8618334707679316,0.765777948658383,0.9578889928774802,0.0,0.0051883215211121665,0.0009763004373154775,0.009400342604908855,0.144927536231884,0.09794835686021235,0.07333570377816578,0.12256100994225891,0.3185185185185185,0.13137913716747118,0.037938002989002795,0.22482027134593957,0.992248062015504,0.9754626544865752,0.9596758425337575,0.9912494664393929,0.0,0.0018023096824264445,0.0,0.003969624291542829,0.0222222222222222,0.0067873920645971746,0.0,0.015549304382651898,0.0077519379844961,0.019349023992312562,0.004748100706263697,0.033949947278361425
238,0.9052631578947368,0.9012225042979486,0.8772363613953644,0.9252086472005328,0.7374301675977654,0.8573176420900918,0.761164646758304,0.9534706374218795,0.0,0.0051883215211121665,0.001038078071255449,0.009338564970968884,0.0947368421052631,0.0976113183351465,0.07298332729830756,0.12223930937198543,0.2458100558659217,0.1356430917107553,0.04277136864067903,0.22851481478083158,1.0,0.9765918324450215,0.9608073528957075,0.9923763119943354,0.0,0.0011661773669048167,0.0,0.0033334919760212006,0.0167597765363128,0.007039266199152875,0.0,0.015877569028973026,0.0,0.018219846033866314,0.0035678312982164676,0.03287186076951616
239,0.9069767441860463,0.9014302614298614,0.8774219197559192,0.9254386031038035,0.6201550387596899,0.8484414350427967,0.7447768828381831,0.9521059872474102,0.0,0.0051883215211121665,0.001038078071255449,0.009338564970968884,0.0930232558139534,0.09754314802623759,0.0729983187314013,0.12208797732107389,0.3798449612403101,0.1447984724040582,0.04363686856287932,0.24596007624523705,1.0,0.9774690254274775,0.9612820399087282,0.9936560109462268,0.0,0.0010265905439009084,0.0,0.002712636608327195,0.0,0.006760092553145058,0.0,0.015700441023049003,0.0,0.017342653051410174,0.0024183905158264487,0.0322669155869939
240,0.916256157635468,0.9003432009593886,0.876134577005896,0.9245518249128811,0.358974358974359,0.8314582125040186,0.6970896846531414,0.9658267403548959,0.0,0.004888561329265645,0.0006970029516177147,0.009080119706913574,0.083743842364532,0.09863020849671046,0.07390222219908195,0.12335819479433897,0.6102564102564103,0.16113275540500785,0.03140206258554418,0.2908634482244715,1.0,0.9790677464506589,0.9625062670069361,0.9956292258943816,0.0,0.0010265905439009084,0.0,0.002712636608327195,0.0307692307692307,0.0074090320909734825,0.0,0.017307874947008705,0.0,0.016043692220075245,0.0008706767714410837,0.031216707668709404
241,0.9086294416243654,0.9004308899818453,0.8761657425491317,0.9246960374145589,0.404040404040404,0.8169767477737976,0.664975286067504,0.9689782094800912,0.0,0.004383510824215142,0.00014235350658112038,0.008624668141849163,0.0913705583756345,0.09854251947425366,0.07376733621733617,0.12331770273117115,0.5808080808080808,0.17546974051313724,0.028510258246648407,0.32242922277962605,1.0,0.9815929989759115,0.9647350665182128,0.9984509314336101,0.0,0.0010265905439009084,0.0,0.002712636608327195,0.0151515151515151,0.007553511713065044,0.0,0.01743691049376453,0.0,0.014023490199873225,0.0,0.029345232487763967
242,0.8984771573604061,0.9001482041820277,0.8759657504471113,0.924330657916944,0.441025641025641,0.8030522463492962,0.640267022468722,0.9658374702298703,0.0,0.004111179669531047,0.0005565669509516647,0.00766579238811043,0.1015228426395939,0.09882520527407143,0.07421325956016603,0.12343715098797683,0.5384615384615384,0.1889579883763851,0.031708572658227796,0.3462074040945424,0.9947089947089948,0.9822630200707694,0.9652662941055521,0.9992597460359867,0.0,0.0010265905439009084,0.0,0.0024897838242226474,0.0205128205128205,0.007989765274318605,0.0,0.018130372608528723,0.0052910052910052,0.013625800259699623,0.0,0.028947542547590365
243,0.9352226720647774,0.9008740864868573,0.8762945155227692,0.9254536574509454,0.532258064516129,0.7918832082985378,0.6243989761273988,0.9593674404696767,0.0039682539682539,0.003942235300419172,0.0005501692184625181,0.007334301382375825,0.0647773279352226,0.09809932296924176,0.07310322800226343,0.12309541793622009,0.4637096774193548,0.2000150192586848,0.03766135879209814,0.3623686797252715,0.9761904761904762,0.9822995785244131,0.9666536800338078,0.9979454770150183,0.0,0.0010265905439009084,0.0,0.0024897838242226474,0.0040322580645161,0.008101772442777384,0.0,0.018278119853068302,0.0198412698412698,0.013758186175167615,0.0,0.02802899979872093
244,0.9114583333333334,0.9015325095783161,0.8782001346957338,0.9248648844608984,0.5,0.780109378631307,0.6105729408524729,0.9496458164101411,0.0,0.003800511944410103,0.0004912015020101159,0.00710982238681009,0.0885416666666666,0.09772434658980109,0.07393052805075265,0.12151816512884953,0.4894736842105263,0.21163745521320734,0.04688191125621888,0.3763929991701958,0.9893048128342246,0.9824276600600577,0.9671668323909777,0.9976884877291377,0.0,0.0007431438318827694,0.0,0.0022063371122045083,0.0105263157894736,0.008253166155485553,0.0,0.018301323268241278,0.0106951871657754,0.013771827995532124,0.0,0.02779918259238851
245,0.8805970149253731,0.90115162268487,0.8788299808301795,0.9234732645395606,0.6390977443609023,0.772342671891558,0.6034033084005258,0.9412820353825903,0.0,0.0035728252413135633,0.00043656518857283604,0.0067090852940542905,0.1119402985074626,0.09789793663415924,0.07530656410049424,0.12048930916782424,0.3308270676691729,0.21856874006490296,0.05480240447090681,0.3823350756588991,0.984251968503937,0.9824455881469157,0.9699450159799944,0.9949461603138371,0.0074626865671641,0.0009504406809706611,0.0,0.0029142777486282946,0.0300751879699248,0.00908858804353902,0.0,0.0199088165044208,0.0157480314960629,0.013981586611770668,0.0021649390397471702,0.025798234183794164
246,0.8613138686131386,0.9000092572466172,0.8765928116685967,0.9234257028246377,0.6616541353383458,0.7647056932661326,0.6004218278442441,0.928989558688021,0.017391304347826,0.003779521229969317,0.0,0.00798459453639366,0.1386861313868613,0.09904030207241217,0.07531258964640955,0.12276801449841479,0.3007518796992481,0.22556794539530214,0.06669822164450806,0.38443766914609623,0.9652173913043478,0.982584987767172,0.9694590738340901,0.9957109017002538,0.0,0.0009504406809706611,0.0,0.0029142777486282946,0.037593984962406,0.009726361338565203,0.0,0.02172878754387682,0.017391304347826,0.013635491002858704,0.0017612842873576846,0.025509697718359724
247,0.92,0.9004325376698977,0.8766807716884194,0.924184303651376,0.5841584158415841,0.7562409579037075,0.5921206598778364,0.9203612559295786,0.0,0.003779521229969317,0.0,0.00798459453639366,0.08,0.09883748020292363,0.0747966404605516,0.12287831994529566,0.3564356435643564,0.23260297429501753,0.07501290257075954,0.3901930460192755,0.9901477832512317,0.98275223218729,0.9696540985971264,0.9958503657774537,0.0,0.000729982127178775,0.0,0.0026938191948364084,0.0594059405940594,0.011156067801274967,0.0,0.026256506562861485,0.0098522167487684,0.01346824658274072,0.0016086109612198102,0.02532788220426163
248,0.8941798941798942,0.9001721653001061,0.877683430619677,0.9226608999805352,0.6276595744680851,0.7481542314753675,0.5912089617061682,0.9050995012445668,0.0052910052910052,0.0037449394960411744,0.0,0.007956034521844615,0.0952380952380952,0.09880390783432588,0.07619487252876798,0.12141294313988378,0.3457446808510638,0.23995093003777834,0.08927035436883723,0.39063150570671945,0.984126984126984,0.9828559773890743,0.9732839201631589,0.9924280346149896,0.0105820105820105,0.0010239268655679555,0.0,0.0036709913107004248,0.026595744680851,0.01189483848685416,0.0,0.027011963806348304,0.0105820105820105,0.013399083114884438,0.005157569131394334,0.021640597098374542
249,0.9064039408866996,0.9003355092078082,0.8777887561517237,0.9228822622638928,0.6135265700483091,0.7394549259022475,0.5872536363699526,0.8916562154345423,0.005,0.0037320372495323723,0.0,0.007925995198455358,0.0935960591133004,0.09864056392662378,0.07598266449115064,0.12129846336209692,0.357487922705314,0.2482813828063523,0.10209008842216194,0.3944726771905427,0.995,0.9830206707709809,0.9736444323071568,0.992396909234805,0.0,0.0010239268655679555,0.0,0.0036709913107004248,0.0289855072463768,0.012263691291400113,0.0,0.027413327991268048,0.0,0.013247291979486746,0.005337814801817541,0.021156769157155954
250,0.8968253968253969,0.8999571101975684,0.877705764608057,0.9222084557870798,0.6434108527131783,0.7316226403018258,0.5867173632081881,0.8765279173954634,0.0158730158730158,0.0037320372495323723,0.0,0.008574978960017894,0.1031746031746031,0.09915716083625552,0.07693273030453454,0.1213815913679765,0.3178294573643411,0.2551752082527637,0.11613016343944296,0.39422025306608444,0.984126984126984,0.9831676431401755,0.9738747192280006,0.9924605670523503,0.0,0.0008857289661760279,0.0,0.0034221618597207503,0.0387596899224806,0.013202151445410424,0.0,0.02889575336136456,0.0,0.013100319610292158,0.005093381901846777,0.02110725731873754
251,0.9,0.8992118527449939,0.8771471918263695,0.9212765136636184,0.3877551020408163,0.7182292070477654,0.5715006892858236,0.8649577248097071,0.0,0.0034925736479998054,0.0,0.008335515358485326,0.1,0.09990241828883005,0.07784863343461416,0.12195620314304594,0.5204081632653061,0.2662434566903501,0.12901895971333746,0.40346795366736277,0.9945652173913044,0.9844534585657959,0.9751720616410325,0.9937348554905593,0.0,0.0008857289661760279,0.0,0.0034221618597207503,0.0918367346938775,0.01552733626188444,0.0,0.03651055125850523,0.0054347826086956,0.012053967786204203,0.004053623542947929,0.020054312029460477
252,0.9330708661417324,0.8989803143044865,0.8758566540947016,0.9221039745142715,0.3142857142857143,0.7003751643890352,0.5481910781673518,0.8525592506107187,0.0,0.0032821359375620972,0.0,0.008125077648047619,0.0629921259842519,0.10002459539950372,0.0767204589905551,0.12332873180845233,0.6122448979591837,0.2820566830225497,0.1419698690671843,0.4221434969779151,1.0,0.9854004282627655,0.975932957772607,0.994867898752924,0.0039370078740157,0.0009950902960097973,0.0,0.003592597838424386,0.073469387755102,0.01756815258841505,0.0,0.040578070835060556,0.0,0.011317435799672216,0.0031798545348592274,0.019455017064485207
253,0.9095477386934674,0.9003740014904162,0.8771383295569934,0.923609673423839,0.4646464646464646,0.6894104828514371,0.5409224890757275,0.8378984766271468,0.0,0.0030447190334785277,0.0,0.007887660743964048,0.0904522613065326,0.09863090821357406,0.07523701092120147,0.12202480550594666,0.4646464646464646,0.2912742931516181,0.15564827319550828,0.42690031310772797,0.9900497512437813,0.9867859507925668,0.9775654229832469,0.9960064786018867,0.0,0.0009950902960097973,0.0,0.003592597838424386,0.0707070707070707,0.01931522399694479,0.0,0.04369855130026326,0.0099502487562189,0.010169330173954653,0.002526358158297431,0.017812302189611877
254,0.904040404040404,0.9002991307333347,0.877968599776202,0.9226296616904673,0.3417085427135678,0.6727077984449487,0.5204171122071443,0.824998484682753,0.0,0.0028961747672872026,0.0,0.007708961252824619,0.0959595959595959,0.09870577897065552,0.07627321934822792,0.12113833859308312,0.592964824120603,0.3063062751687851,0.16789797654494024,0.44471457379263,0.9947916666666666,0.9870869076652148,0.9778294935152719,0.9963443218151576,0.0,0.0009950902960097973,0.0,0.003592597838424386,0.0653266331658291,0.020985926386266184,0.0,0.04608395704023438,0.0052083333333333,0.010016917567497927,0.002357628537785328,0.017676206597210527
255,0.9108910891089108,0.9004693858540848,0.8793037674545028,0.9216350042536667,0.2268041237113402,0.6551983891829621,0.4887686596930242,0.8216281186729001,0.0050251256281407,0.003035761590291111,0.0,0.007766052643608224,0.0891089108910891,0.09853552384990535,0.07734524962852102,0.11972579807128969,0.7164948453608248,0.32246111434767927,0.1713127548052325,0.47360947389012603,0.9949748743718592,0.9871695430644333,0.9782295466664083,0.9961095394624583,0.0,0.0009950902960097973,0.0,0.003592597838424386,0.056701030927835,0.022340496469358605,0.0,0.04807360607820422,0.0,0.009794695345275705,0.0021800948778185943,0.017409295812732817
256,0.9409448818897638,0.9005583217215373,0.878082468813162,0.9230341746299126,0.1984435797665369,0.6338009886209215,0.4582967124412498,0.8093052648005932,0.0,0.002896872701402222,0.0,0.007627163754719335,0.0590551181102362,0.09855467272088791,0.07611736436628617,0.12099198107548965,0.7626459143968871,0.34277766752537064,0.18285810264145544,0.5026972324092859,0.996031746031746,0.9887259804542039,0.9797545164398748,0.997697444468533,0.0,0.0008870055575748667,0.0,0.003484513099989455,0.0389105058365758,0.02342134385370793,0.0,0.049238328353112704,0.0039682539682539,0.00837714684439387,0.0007456406981290872,0.01600865299065865
257,0.8402061855670103,0.8988698796814568,0.873513475866389,0.9242262834965246,0.2584269662921348,0.6156769852093443,0.43610387325203404,0.7952500971666546,0.0,0.002896872701402222,0.0,0.007609591134945904,0.1597938144329896,0.10024311476096821,0.07484033689414535,0.12564589262779108,0.6685393258426966,0.35887295682958187,0.195875290915622,0.5218706227435417,0.9819277108433736,0.988911541178951,0.9799856578323765,0.9978374245255255,0.0,0.0008870055575748667,0.0,0.003484513099989455,0.0730337078651685,0.025450057961073722,0.0,0.05203749079103685,0.0180722891566265,0.008191586119646698,0.0003561060467511326,0.016027066192542263
258,0.8934010152284264,0.8982465305445128,0.8728641018179941,0.9236289592710314,0.3020833333333333,0.5982156036545221,0.4203433861845779,0.7760878211244663,0.0,0.002761371346388672,0.0,0.007467642049208464,0.1065989847715736,0.10100397764928751,0.075570301740668,0.126437653557907,0.6302083333333334,0.3745910650987422,0.21374332952893763,0.5354388006685468,1.0,0.9894535465990053,0.9804319491809934,0.9984751440170172,0.0,0.0007494918061997305,0.0,0.0033469993486143186,0.0677083333333333,0.027193331246735623,0.00017743971314512774,0.05420922278032612,0.0,0.007785082054606047,0.0,0.015700979212943625
259,0.9064039408866996,0.8980976204057445,0.8732505539392497,0.9229446868722393,0.5396039603960396,0.587469308436765,0.41166179356450194,0.7632768233090281,0.0,0.002761371346388672,0.0,0.007467642049208464,0.0886699507389162,0.10101605144432275,0.07611687298692693,0.12591522990171858,0.3861386138613861,0.38327465404587213,0.2236205178529526,0.5429287902387917,0.9895833333333334,0.9893030836360422,0.9812263985367642,0.9973797687353203,0.0049261083743842,0.000886328149932625,0.0,0.0035811530506136605,0.0742574257425742,0.029256037517362683,0.00161545437718311,0.05689662065754225,0.0104166666666666,0.00793554501756901,0.0013954200002569911,0.014475670034881028
260,0.9090909090909092,0.8982928718896558,0.8734272456478506,0.923158498131461,0.6067415730337079,0.5789795984093509,0.40501613859710284,0.7529430582215989,0.0052083333333333,0.0029060472723145972,0.0,0.0075126487559486095,0.0909090909090909,0.10082079996041148,0.07592528406374109,0.12571631585708187,0.3089887640449438,0.38942354010324887,0.22945170248419836,0.5493953777222994,0.9947916666666666,0.9893001310661256,0.9811954838537185,0.9974047782785327,0.0,0.000886328149932625,0.0,0.0035811530506136605,0.0842696629213483,0.03159686148740013,0.0033268700765253026,0.05986685289827496,0.0,0.00779382166155994,0.0012536966442479218,0.014333946678871959
261,0.8984771573604061,0.8983749488146755,0.8735095880716327,0.9232403095577183,0.5195530726256983,0.5691578968612255,0.4026945707720406,0.7356212229504104,0.0117647058823529,0.003232844657935511,0.0,0.008134234619527085,0.1015228426395939,0.10073872303539191,0.07586854035028402,0.1256089057204998,0.3575418994413408,0.3958312130976808,0.24112023531931573,0.550542190876046,0.9588235294117649,0.9887876533477655,0.9786803239437897,0.9988949827517414,0.0,0.000886328149932625,0.0,0.0034796170964469363,0.1229050279329608,0.03501089004109349,0.0032716618729783722,0.06675011820920862,0.0294117647058823,0.007979501994299094,0.0002852202569983472,0.01567378373159984
262,0.898989898989899,0.8993285111717467,0.8764384383896429,0.9222185839538506,0.6467391304347826,0.5641487707851659,0.4048588218961772,0.7234387196741545,0.0052910052910052,0.0031709615551167333,0.0,0.00802320094545241,0.101010101010101,0.09978516067832079,0.0769632469431792,0.12260707441346237,0.25,0.3979719816858178,0.24571362372521438,0.5502303396464212,0.9682539682539684,0.9883235300766245,0.9774012845674667,0.9992457755857824,0.0,0.000886328149932625,0.0,0.0034796170964469363,0.1032608695652173,0.0378792475290162,0.005240298275114637,0.07051819678291776,0.0264550264550264,0.008505508368258684,7.911080280653855e-05,0.016931905933710828
263,0.9052631578947368,0.900543086070532,0.878619768293133,0.922466403847931,0.6105263157894737,0.560905814910631,0.40519777630344267,0.7166138535178193,0.0052631578947368,0.0030931460486085275,0.0,0.00796418282705345,0.0842105263157894,0.09827818811871664,0.07624604026746556,0.12031033596996771,0.331578947368421,0.4004485012676006,0.2500310319323774,0.5508659706028238,0.963157894736842,0.9879721812745116,0.9759890950537878,0.9999552674952353,0.0105263157894736,0.0011787258107513361,0.0,0.004330407360766117,0.0578947368421052,0.03864568382176828,0.0066354895469760145,0.07065587809656054,0.031578947368421,0.008934672676879698,0.0,0.018452636030402404
