episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local,on_task_rate,has_task_available_rate
368,117,13.393561840057371,11.7,-0.0360273942351341,-4.215204819582933,0.0304958198219532,0.0500548593699932,0.8,0.8,0.9817767653758542,9.268749999999985,11.024999999999975,16,11.856076536178572,11.699999999999974,0.0188519899207683,0.0,0.0,0.0,4,0.2,0.0,0.9833333333333332,0.0166666666666666,0.0,0.9833333333333332,0.0166666666666666,0.4706589047176142,24.521367521367523,39.0,0.4706589047176142,0.861323982477188,0.0,0.0,1.1092191847035418e-15,0.0,0.2780569514237856,0.3448275923728943,0.1666666716337204,434,0,74.02264500591322,0.0170940170940171,0.0,0.0,0.7435897435897436,0.0,0.0,-0.0913285538554191,0.7320870161056519,0.4822141826152801,0.0289321281015872,0.2222222238779068,2.257387638092041,0.2564102564102564,0.2777777910232544,0,True,0.0003,1.2,1.5,0.2564102564102564,0.2564102564102564
369,119,13.27774453163147,11.9,-0.0408358611166477,-4.8594673243423046,0.0202528551220892,0.0481384955346584,0.65,0.65,0.9066985645933014,9.415384615384598,11.379999999999974,13,12.527233705520612,11.899999999999974,0.0140398061558934,0.0,0.0,0.0,7,0.35,0.0015576323987538,0.9922118380062306,0.0062305295950155,0.0015576323987538,0.9922118380062306,0.0062305295950155,0.4630776228277529,21.798319327731093,34.0,0.4632325400895994,0.8474948585033417,0.0,0.0,0.0,0.0,0.4018987341772151,0.449438214302063,0.1428571492433548,387,1,65.15683823882058,0.0084033613445378,0.0,0.0,0.7302521008403361,0.0,0.0,0.2193920016288757,0.776684045791626,0.4072389900684356,0.0380376651883125,0.1666666716337204,4.0881876945495605,0.2697478991596638,0.2777777910232544,0,True,0.0003,1.2,1.5,0.2697478991596639,0.2697478991596639
370,101,11.04152488708496,10.1,0.0050458554178476,0.5096313927917948,0.1027895435690879,0.0280539374798536,0.95,0.95,0.997596153846154,8.105263157894722,10.09999999999998,19,10.107811517715431,10.09999999999998,0.0057992651386138,0.0,0.0,0.0,1,0.05,0.0,0.9936034115138592,0.0063965884861407,0.0,0.9936034115138592,0.0063965884861407,0.4646362342947799,25.683168316831683,41.0,0.4646571174703553,0.8387788534164429,0.0,0.0,0.0,0.0,0.115138592750533,0.75,0.2000000029802322,415,0,82.37275844225918,0.0198019801980198,0.0,0.0,0.7678217821782178,0.0,0.0,0.1276676207780838,0.8843908309936523,0.4437807500362396,0.0565925166010856,0.190476194024086,12.156997680664062,0.2321782178217822,0.460317462682724,0,True,0.0003,1.2,1.5,0.23217821782178216,0.23217821782178216
371,115,11.836133241653442,11.5,-0.0397944934666156,-4.576366973385112,0.0134962386451661,0.0486458390951156,0.75,0.75,0.9852941176470588,8.799999999999985,10.74999999999998,16,11.571381998062114,11.499999999999975,0.0181152848439579,0.0,0.0,0.0,5,0.25,0.0015797788309636,0.9921011058451816,0.0063191153238546,0.0015797788309636,0.9921011058451816,0.0063191153238546,0.4677410121931208,22.008695652173913,37.0,0.4677051259797718,0.8508535861968993,0.0,0.0,0.0,0.0,0.3624801271860095,0.462184876203537,0.1428571492433548,404,1,70.91940838630646,0.0347826086956522,0.0,0.0,0.7247826086956521,0.0,0.0,0.0102771557867527,0.629127562046051,0.4214458614587784,0.0269096388947218,0.2327653691172599,1.488133430480957,0.2752173913043478,0.4278300106525421,0,True,0.0003,1.2,1.5,0.27521739130434786,0.27521739130434786
372,105,10.372636556625366,10.5,-0.0102221220731735,-1.073322822812641,0.1266190454363822,0.0402894504368305,0.95,0.95,0.9854014598540146,7.952631578947356,9.68999999999998,19,10.550342321395853,10.49999999999998,0.0112277708908263,0.0,0.0,0.0,1,0.05,0.0,0.9924242424242424,0.0075757575757575,0.0,0.9924242424242424,0.0075757575757575,0.4602634390004511,20.676190476190477,35.8,0.4603015271750579,0.8351491719484329,0.0,0.0,0.0,0.0,0.2314990512333966,0.6470588445663452,0.25,406,0,79.23801160871304,0.0380952380952381,0.0,0.0,0.7485714285714286,0.0,0.0,-0.010035715997219,0.7475211024284363,0.3628739416599273,0.0258607922587543,0.1597276777029037,6.994251728057861,0.2514285714285714,0.4217072576284408,0,True,0.0003,1.2,1.5,0.25142857142857145,0.25142857142857145
373,116,12.40855097770691,11.6,-0.0105293169617652,-1.221400534918153,0.085758026689291,0.0343020856380462,0.95,0.95,0.9976744186046512,8.857894736842088,11.419999999999977,19,11.602279491424536,11.599999999999977,0.0142226088925172,0.0,0.0,0.0,1,0.05,0.0018867924528301,0.9886792452830188,0.0094339622641509,0.0018867924528301,0.9886792452830188,0.0094339622641509,0.4683078129181702,22.83620689655172,41.0,0.4684500281569283,0.8541783034801483,0.0,0.0,0.0,0.0,0.1893939393939394,0.6449999809265138,0.1666666716337204,429,1,75.86025902125789,0.0086206896551724,0.0,0.0,0.771551724137931,0.0,0.0,-0.1385211199522018,0.6385138630867004,0.3965945243835449,0.0568118207156658,0.2363636344671249,9.266676902770996,0.2284482758620689,0.5454545617103577,0,True,0.0003,1.2,1.5,0.22844827586206895,0.22844827586206895
374,97,9.566134452819824,9.7,0.0173710212111473,1.6849888342978865,0.1905934929847716,0.0353692732751369,0.95,0.95,0.9952038369304556,7.047368421052623,8.349999999999984,19,9.728397502899153,9.699999999999982,3.463642288974836e-06,0.0,0.0,0.0,1,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.4602228211138167,22.50515463917526,40.19999999999999,0.4602228211138167,0.8450032144784927,0.0,0.0,0.0,0.0,0.0899122807017543,0.6666666865348816,0.2000000029802322,416,0,90.40501048967047,0.0618556701030928,0.0,0.0,0.7644329896907216,0.0,0.0,-0.0432972069829702,1.058667093515396,0.3765201568603515,0.0157061819918453,0.1502976194024086,8.080777168273926,0.2355670103092783,0.3566468358039856,0,True,0.0003,1.2,1.5,0.2355670103092784,0.2355670103092784
375,114,12.254645109176636,11.4,-0.0280852671712636,-3.2017206058030405,0.0477132191881537,0.0410990975797176,0.85,0.85,0.968058968058968,9.10588235294116,11.239999999999975,17,11.487790002822855,11.399999999999975,0.0155085152877585,0.0,0.0,0.0,3,0.15,0.0,0.9857397504456328,0.0142602495543672,0.0,0.9857397504456328,0.0142602495543672,0.4528047718569277,23.63157894736842,37.0,0.4528403079411822,0.8378632307052611,0.0,0.0,0.0,0.0,0.2939068100358423,0.5,0.1666666716337204,397,0,70.39879205564678,0.0175438596491228,0.0,0.0,0.7539473684210526,0.0,0.0,-0.1090700849890708,0.403086245059967,0.4228438138961792,0.0227800533175468,0.1780821979045868,2.5949931144714355,0.2460526315789473,0.4383561611175537,0,True,0.0003,1.2,1.5,0.2460526315789474,0.2460526315789474
376,104,10.427263021469116,10.4,-0.0070324437692761,-0.7313742228410431,0.1596858799457549,0.0436313673853874,0.95,0.95,0.997624703087886,7.805263157894726,10.30999999999998,19,10.403487615585306,10.39999999999998,0.0069692275547946,0.0,0.0,0.0,1,0.05,0.0018691588785046,0.9906542056074766,0.0074766355140186,0.0018691588785046,0.9906542056074766,0.0074766355140186,0.4699841668271871,21.307692307692307,40.69999999999999,0.4698763469516911,0.8460448920726775,0.0,0.0,0.0,0.0,0.2138836772983114,0.5,0.1595238149166104,420,1,82.8801456690198,0.0192307692307692,0.0,0.0,0.7427884615384616,0.0,0.0,-0.1011013463139534,0.5043250322341919,0.3403877913951874,0.0537608712911605,0.1967213153839111,2.9612443447113037,0.2572115384615384,0.2786885201931,0,True,0.0003,1.2,1.5,0.25721153846153844,0.25721153846153844
377,103,9.907457113265991,10.3,-0.0066979764960706,-0.6898914370502728,0.1085033610463141,0.0372014008462429,1.0,1.0,1.0,7.48499999999999,9.444999999999984,20,10.29999999999998,10.29999999999998,0.0138815880676817,0.0,0.0,0.0,0,0.0,0.001937984496124,0.9883720930232558,0.0096899224806201,0.001937984496124,0.9883720930232558,0.0096899224806201,0.4638581530726741,21.611650485436893,38.89999999999999,0.4636467798123128,0.8463492035865781,0.0,0.0,0.0,0.0,0.2097087378640776,0.6000000238418579,0.25,407,1,81.93066796606077,0.0388349514563107,0.0,0.0,0.7495145631067961,0.0,0.0,-0.2626685202121734,0.624069094657898,0.3132725358009338,0.079962633550167,0.147058829665184,5.036996841430664,0.2504854368932039,0.3823529481887817,0,True,0.0003,1.2,1.5,0.2504854368932039,0.2504854368932039
378,95,10.77459478378296,9.5,0.0039293142035603,0.3732848621023381,0.1634248211979865,0.0360295511782169,1.0,1.0,1.0,8.094999999999986,9.404999999999983,20,9.49999999999998,9.499999999999982,0.0137752608120922,0.0,0.0,0.0,0,0.0,0.0,0.9895397489539748,0.0104602510460251,0.0,0.9895397489539748,0.0104602510460251,0.4581544059680432,26.210526315789473,40.0,0.4581544059680432,0.8270667523145675,0.0,0.0,0.0,0.0,0.102510460251046,0.7241379022598267,0.2000000029802322,429,0,91.44955783148954,0.0105263157894737,0.0,0.0,0.748421052631579,0.0,0.0,-0.0712389000691473,0.5849096477031708,0.4667414799332618,0.0207458480726927,0.2390852682292461,1.893910437822342,0.251578947368421,0.6841942816972733,0,True,0.0003,1.2,1.5,0.251578947368421,0.251578947368421
379,95,9.569407939910889,9.5,0.0092798583209514,0.8815865945924796,0.1930749177932738,0.0434794537723064,1.0,1.0,1.0,6.894999999999991,9.309999999999985,20,9.49999999999998,9.499999999999982,0.0107674209320125,0.0,0.0,0.0,0,0.0,0.0040983606557377,0.9938524590163934,0.0020491803278688,0.0040983606557377,0.9938524590163934,0.0020491803278688,0.4547126742224454,20.68421052631579,36.0,0.4551038990857743,0.8445426225662231,0.0,0.0,0.0,0.0,0.1378600823045267,0.7331588268280029,0.2000000029802322,419,2,88.077255955269,0.0210526315789474,0.0,0.0,0.7431578947368421,0.0,0.0,0.0195379274276395,0.8016248146692911,0.3434820671876271,0.0121365229909618,0.2232332676649093,1.532546063264211,0.2568421052631578,0.3960240731636683,0,True,0.0003,1.2,1.5,0.25684210526315787,0.25684210526315787
380,103,10.349870443344116,10.3,0.0008974058437161,0.0924328466151288,0.1918090209364887,0.0421395152807235,0.9,0.9,0.9926470588235294,7.4388888888888784,9.714999999999982,18,10.334538860321029,10.29999999999998,0.0068361468474439,0.0,0.0,0.0,2,0.1,0.0,0.9902152641878668,0.009784735812133,0.0,0.9902152641878668,0.009784735812133,0.4641647914650588,22.57281553398058,39.0,0.4640733610654106,0.846969187259674,0.0,0.0,0.0,0.0,0.2043222003929273,0.5333333611488342,0.1666666716337204,407,0,83.06510472237639,0.0194174757281553,0.0,0.0,0.7519417475728155,0.0,0.0,-0.104867252210776,0.8024215499560038,0.3328400055567423,0.0092930575677504,0.1480359161893526,1.7516601880391438,0.2480582524271844,0.3980920364459355,0,True,0.0003,1.2,1.5,0.2480582524271845,0.2480582524271845
381,134,14.504538774490356,13.4,-0.028573403134942,-3.82883599596015,0.0246791451238095,0.0385608598589897,0.7,0.7,0.9334916864608076,9.55714285714284,12.81499999999997,14,13.70925510406492,13.399999999999968,0.011888140915811,0.0,0.0,0.0,6,0.3,0.0016638935108153,0.9866888519134775,0.0116472545757071,0.0016638935108153,0.9866888519134775,0.0116472545757071,0.4522005524663532,21.26865671641791,39.0,0.4521039893076959,0.8275397658348078,0.0,0.0,0.0,0.0,0.3389544688026981,0.4130434691905975,0.1267857149243358,399,1,63.086179623384766,0.0298507462686567,0.0,0.0,0.7757462686567164,0.0,0.0,0.0951673090457916,1.5886001586914062,0.4706787168979645,0.0417476929724216,0.1746031790971756,4.695239067077637,0.2242537313432835,0.1111111119389534,0,True,0.0003,1.2,1.5,0.22425373134328364,0.22425373134328364
382,127,14.038573026657104,12.7,-0.0422516949474811,-5.365965556167817,0.0024936106288805,0.0464177578687667,0.5,0.5,0.9040767386091128,9.963636363636343,12.599999999999971,11,13.26359325408934,12.69999999999997,0.0072916046102619,0.0,0.0,0.0,10,0.5,0.0,0.9940476190476192,0.0059523809523809,0.0,0.9940476190476192,0.0059523809523809,0.4578001203756104,22.47244094488189,37.0,0.4579619656365412,0.8375807851552963,0.0,0.0,0.0,0.0,0.4330827067669173,0.3904761970043182,0.0826923102140425,384,0,61.52571917031516,0.0078740157480315,0.0,0.0,0.7354330708661417,0.0,0.0,0.0398053079843521,1.180115520954132,0.3701338768005371,0.0150902867317199,0.2135490775108337,7.522932767868042,0.2645669291338582,0.1266002878546714,0,True,0.0003,1.2,1.5,0.26456692913385826,0.26456692913385826
383,132,15.902540683746338,13.2,-0.0558903887867927,-7.377531864697778,0.0017876174708362,0.0598649531602859,0.3,0.3,0.7368421052631579,10.614285714285694,13.16999999999997,7,14.637176485061635,13.199999999999967,0.028605587108214,0.0002036329777905,0.0,0.0,14,0.7,0.0,0.969949916527546,0.030050083472454,0.0,0.969949916527546,0.030050083472454,0.4571180159991579,24.939393939393938,41.0,0.4569948284596334,0.8392626643180846,0.0,0.0,0.0,0.0,0.4698795180722891,0.351564234495163,0.2000000029802322,326,0,52.835796459794814,0.0227272727272727,0.0,0.0,0.7731060606060606,0.0,0.0,-0.0233274727943353,1.4732933640480042,0.4543616622686386,0.0152443414553999,0.2507936581969261,8.339987516403198,0.2268939393939394,0.3365079388022423,0,True,0.0003,1.2,1.5,0.22689393939393943,0.22689393939393943
384,99,10.111486196517944,9.9,0.0011480685789138,0.1136587353110971,0.1594904884696005,0.0459502525627613,0.95,0.95,0.9976359338061466,7.473684210526305,9.89999999999998,19,9.909209756851178,9.89999999999998,0.0124860079149736,0.0,0.0,0.0,1,0.05,0.0,0.9847036328871892,0.0152963671128107,0.0,0.9847036328871892,0.0152963671128107,0.4639646842954045,20.383838383838384,35.0,0.4638132900480464,0.8408182740211486,0.0,0.0,0.0,0.0,0.1915708812260536,0.6000000238418579,0.2000000029802322,423,0,86.9238687366668,0.0303030303030303,0.0,0.0,0.7358585858585859,0.0,0.0,0.178366407752037,0.5652187466621399,0.4376980364322662,0.0407760143280029,0.265625,1.2839974164962769,0.2641414141414141,0.1875,0,True,0.0003,1.2,1.5,0.2641414141414141,0.2641414141414141
385,147,14.686461925506592,14.7,-0.0352599397301673,-5.183211538292411,0.0387795154005288,0.0475807003676891,0.65,0.65,0.9447115384615384,9.185714285714267,13.00999999999997,14,15.018132009506209,14.699999999999964,0.0133755073233275,0.0,0.0,0.0,7,0.35,0.0,0.9906976744186048,0.0093023255813953,0.0,0.9906976744186048,0.0093023255813953,0.4537343443204256,17.163265306122447,33.0,0.4535959678908506,0.8320258855819702,0.0,0.0,0.0,0.0,0.3859375,0.2767337024211883,0.1111111119389534,398,0,59.518886761739275,0.0612244897959185,0.0,0.0,0.7806122448979592,0.0,0.0,0.0506847325180258,1.0018922090530396,0.4617091800485338,0.0144938933424003,0.241764234645026,2.803852455956595,0.2193877551020408,0.6084551444011075,0,True,0.0003,1.2,1.5,0.21938775510204078,0.21938775510204078
386,109,11.902032375335692,10.9,-0.0283097811043262,-3.0857658741513077,0.0727048307657241,0.0465330593287944,0.75,0.75,0.9622166246851386,7.826666666666655,10.659999999999975,15,11.0775098800659,10.899999999999975,0.0159697257589934,0.0,0.0,0.0,5,0.25,0.0036563071297989,0.9817184643510056,0.0146252285191956,0.0036563071297989,0.9817184643510056,0.0146252285191956,0.4652966867856801,22.642201834862384,39.599999999999994,0.4653634713748247,0.8475088179111481,0.0,0.0,0.0,0.0,0.2957486136783734,0.3108445644378662,0.25,385,2,69.57696571418268,0.0091743119266055,0.0,0.0,0.7490825688073395,0.0,0.0,-0.2265511602163314,0.6394056081771851,0.4973270893096924,0.0454668477177619,0.25,0.7176972031593323,0.2509174311926605,0.03125,0,True,0.0003,1.2,1.5,0.2509174311926605,0.2509174311926605
387,109,11.65754461288452,10.9,-0.0016246107406914,-0.1770825496911565,0.0978084057569503,0.0273274388164281,1.0,1.0,1.0,8.804999999999986,10.32999999999998,20,10.899999999999975,10.899999999999975,0.0061602661213979,0.0,0.0,0.0,0,0.0,0.0,0.9901768172888016,0.0098231827111984,0.0,0.9901768172888016,0.0098231827111984,0.4687821191199414,23.431192660550455,37.599999999999994,0.4686254128703044,0.8497054934501647,0.0,0.0,0.0,0.0,0.1571709233791748,0.6666666865348816,0.1666666716337204,429,0,80.14033656150963,0.0275229357798165,0.0,0.0,0.7665137614678899,0.0,0.0,0.1748803406953811,0.511359691619873,0.386526495218277,0.0426169671118259,0.1833333373069763,5.751293659210205,0.2334862385321101,0.3666666746139526,0,True,0.0003,1.2,1.5,0.23348623853211015,0.23348623853211015
388,133,12.871697664260864,13.3,-0.0166840944439172,-2.218984555315348,0.0469851292669772,0.034593891352415,0.8,0.8,0.9858490566037736,8.656249999999986,10.999999999999975,16,13.380333271026585,13.299999999999969,0.0067020722971119,0.0,0.0,0.0,4,0.2,0.0,0.9869494290375204,0.0130505709624796,0.0,0.9869494290375204,0.0130505709624796,0.4675466208456126,19.661654135338345,37.39999999999999,0.4674694841448007,0.8405738979578018,0.0,0.0,0.0,0.0,0.3158756137479542,0.4580219805240631,0.139285719394685,420,0,68.72913888000012,0.0526315789473685,0.0,0.0,0.7695488721804511,0.0,0.0,-0.1260593657692273,0.4714568257331848,0.4103595813115437,0.0180002904186646,0.2220664272705713,1.7499050696690877,0.2304511278195488,0.3432931254307429,0,True,0.0003,1.2,1.5,0.2304511278195489,0.2304511278195489
389,105,10.940410852432253,10.5,-0.0062774065881967,-0.6591277601652115,0.1111346170306205,0.0400269366800785,1.0,1.0,1.0,8.349999999999985,10.30999999999998,20,10.499999999999975,10.49999999999998,0.0125324883646626,0.0,0.0,0.0,0,0.0,0.0018552875695732,0.9925788497217068,0.0055658627087198,0.0018552875695732,0.9925788497217068,0.0055658627087198,0.4677929685774836,23.65714285714286,38.0,0.4678001826897036,0.8502343475818634,0.0,0.0,0.0,0.0,0.2100371747211896,0.6616666734218598,0.1428571492433548,425,1,84.89201635728172,0.019047619047619,0.0,0.0,0.7433333333333333,0.0,0.0,-0.0340012842789292,0.6498466730117798,0.4325161675612132,0.0151197512944539,0.1787037029862404,2.778847614924113,0.2566666666666666,0.2416666696468989,0,True,0.0003,1.2,1.5,0.2566666666666667,0.2566666666666667
390,120,12.032743692398071,12.0,-0.0171697568148374,-2.0603708523209616,0.1065061829984188,0.0407886914908885,0.9,0.9,0.9879807692307692,8.616666666666653,10.849999999999977,18,12.051275873184178,11.999999999999972,0.0131017748846642,0.0,0.0,0.0,2,0.1,0.0035149384885764,0.984182776801406,0.0123022847100175,0.0035149384885764,0.984182776801406,0.0123022847100175,0.4725053312132756,21.541666666666668,37.0,0.4726455621436891,0.8587474942207335,0.0,0.0,0.0,0.0,0.2786596119929453,0.5,0.1523809581995018,409,2,72.62012752014104,0.025,0.0,0.0,0.7629166666666667,0.0,0.0,0.1225031018257141,0.7816884517669678,0.4153468608856201,0.0506223775446414,0.171875,1.8334826231002808,0.2370833333333333,0.390625,0,True,0.0003,1.2,1.5,0.2370833333333333,0.2370833333333333
391,124,12.273398876190186,12.4,-0.0381287261843681,-4.72796154286912,0.1229467846453188,0.0657623186707496,0.8,0.8,0.9267139479905436,8.049999999999986,10.999999999999975,16,12.721926851272562,12.399999999999972,0.0321681570108269,0.0,0.0,0.0,4,0.2,0.0033444816053511,0.979933110367893,0.0167224080267558,0.0033444816053511,0.979933110367893,0.0167224080267558,0.4741422371441243,18.693548387096776,32.0,0.4742013171129606,0.8575334548950195,0.0,0.0,0.0,0.0,0.3378607809847199,0.3333333432674408,0.1428571492433548,397,2,68.4356859999476,0.0161290322580645,0.0,0.0,0.7588709677419355,0.0,0.0,0.0902983471751213,0.9704188108444214,0.3462022840976715,0.0818103179335594,0.2830188572406769,2.2080869674682617,0.2411290322580645,0.0377358496189117,0,True,0.0003,1.2,1.5,0.24112903225806448,0.24112903225806448
392,112,11.086191654205322,11.2,0.0057872096076607,0.6481675865627987,0.1811888754367827,0.0353377349674701,1.0,1.0,1.0,7.86499999999999,10.15499999999998,20,11.199999999999978,11.199999999999976,0.0036827599447994,0.0,0.0,0.0,0,0.0,0.0,0.9920318725099602,0.0079681274900398,0.0,0.9920318725099602,0.0079681274900398,0.4699143139624668,21.357142857142858,40.0,0.4699143139624668,0.8432984828948974,0.0,0.0,0.0,0.0,0.1573705179282868,0.6666666865348816,0.2000000029802322,423,0,82.2571901896298,0.0357142857142857,0.0,0.0,0.7758928571428572,0.0,0.0,0.0096251936629414,0.4870293140411377,0.4514992833137512,0.0266684461385011,0.2436162903904914,2.468188762664795,0.2241071428571428,0.156659772619605,0,True,0.0003,1.2,1.5,0.22410714285714284,0.22410714285714284
393,117,12.743541717529297,11.7,-0.0297735314816236,-3.483502859061145,0.032289135456085,0.0397796817123889,0.65,0.65,0.9522673031026252,9.30714285714284,10.854999999999976,14,11.982429685592637,11.699999999999974,0.0111770252775445,0.0,0.0,0.0,7,0.35,0.0,0.9915254237288136,0.0084745762711864,0.0,0.9915254237288136,0.0084745762711864,0.4760053631352086,25.700854700854705,43.0,0.4763004088951983,0.8525053352117539,0.0,0.0,0.0,0.0,0.3156089193825043,0.3163265287876129,0.129166667163373,406,0,72.5012880651329,0.0341880341880342,0.0,0.0,0.7478632478632479,0.0,0.0,0.0185244672466069,0.9315364956855774,0.4520531296730041,0.0017222389578819,0.2369921579957008,2.9493062496185303,0.2521367521367521,0.0898075550794601,0,True,0.0003,1.2,1.5,0.25213675213675213,0.25213675213675213
394,151,17.601163148880005,15.1,-0.040303349494934,-6.0858060223884625,0.0012764891725964,0.042071308940649,0.35,0.35,0.7873831775700935,10.385714285714265,13.289999999999967,7,16.179062376022326,15.099999999999962,0.0062141073593244,0.0,0.0,0.0,13,0.65,0.0,0.9907550077041604,0.0092449922958397,0.0,0.9907550077041604,0.0092449922958397,0.4761805449637109,23.748344370860927,41.0,0.4761383264125351,0.860415917634964,0.0,0.0,0.0,0.0,0.4642289348171701,0.3071294665336608,0.125,357,0,52.01517091580432,0.0529801324503312,0.0,0.0,0.7850993377483444,0.0,0.0,-0.0273771937936544,1.0183647572994232,0.4582611471414566,0.0203743411693722,0.2678660154342651,8.206980228424072,0.2149006622516556,0.4803970158100128,0,True,0.0003,1.2,1.5,0.2149006622516556,0.2149006622516556
395,104,11.592967748641968,10.4,0.0026345332153141,0.2739915218733603,0.1128373518586158,0.023952854797244,0.9,0.9,0.9783653846153846,8.699999999999985,9.97499999999998,18,10.51143871307371,10.39999999999998,0.004130127221971,0.0,0.0,0.0,2,0.1,0.0022573363431151,0.9954853273137696,0.0022573363431151,0.0022573363431151,0.9954853273137696,0.0022573363431151,0.4757566059527632,25.846153846153847,41.0,0.4757144258333383,0.8630524396896362,0.0,0.0,0.0,0.0,0.0793650793650793,0.7777777910232544,0.2000000029802322,407,1,82.12524610534666,0.0288461538461539,0.0,0.0,0.7870192307692307,0.0,0.0,0.0298334490507841,0.7848926782608032,0.4177790880203247,0.0385746955871582,0.2888889014720917,5.52032470703125,0.2129807692307692,0.4444444477558136,0,True,0.0003,1.2,1.5,0.21298076923076925,0.21298076923076925
396,108,11.30501937866211,10.8,-0.0099635319784283,-1.0760615745923896,0.0970193501561877,0.035868089646101,0.95,0.95,0.9976076555023924,8.689473684210512,10.259999999999978,19,10.812100801467874,10.799999999999978,0.0066840785442093,0.0,0.0,0.0,1,0.05,0.0017985611510791,0.9928057553956836,0.0053956834532374,0.0017985611510791,0.9928057553956836,0.0053956834532374,0.4692880759045861,24.435185185185187,39.0,0.4691351811549642,0.8490155458450317,0.0,0.0,0.0,0.0,0.2490974729241877,0.5555555820465088,0.1666666716337204,417,1,81.85219749433978,0.0185185185185185,0.0,0.0,0.7425925925925926,0.0,0.0,0.005326176683108,0.3314907997846603,0.4077724615732829,0.0019790371879935,0.2222222238779068,2.6547138690948486,0.2574074074074074,0.2697916651765505,0,True,0.0003,1.2,1.5,0.2574074074074074,0.2574074074074074
397,117,12.085850477218628,11.7,-0.020249018445611,-2.3691353673253746,0.0952281415462493,0.036346711218357,0.75,0.75,0.936117936117936,8.419999999999986,11.069999999999975,15,12.050560283660872,11.699999999999974,0.0048448224812903,0.0,0.0,0.0,5,0.25,0.0,0.9947916666666666,0.0052083333333333,0.0,0.9947916666666666,0.0052083333333333,0.4757651804934423,22.427350427350422,39.19999999999999,0.4755056481390165,0.8458572924137115,0.0,0.0,0.0,0.0,0.331578947368421,0.465753436088562,0.1339285746216774,387,0,67.03464037052647,0.0256410256410256,0.0,0.0,0.7538461538461538,0.0,0.0,0.1724922694265842,0.8492441177368164,0.3721698224544525,0.0267898980528116,0.2272846326231956,2.4822638034820557,0.2461538461538461,0.3483896255493164,0,True,0.0003,1.2,1.5,0.24615384615384617,0.24615384615384617
398,112,10.503936767578123,11.2,0.0056869937106966,0.6369432781711231,0.1769263811409469,0.0369318984448909,0.9,0.9,0.9814385150812064,7.299999999999991,10.179999999999978,18,11.29268448829649,11.199999999999976,0.0012495955926541,0.0,0.0,0.0,2,0.1,0.0,0.9960861056751468,0.0039138943248532,0.0,0.9960861056751468,0.0039138943248532,0.4719934198685223,20.294642857142858,39.0,0.4721308175513523,0.8582680463790894,0.0,0.0,0.0,0.0,0.1673228346456693,0.6000000238418579,0.2000000029802322,426,0,81.13111453308427,0.0446428571428572,0.0,0.0,0.771875,0.0,0.0,0.0759149715304374,0.8560245633125305,0.3217226564884186,0.0445885807275772,0.2037037014961242,5.085880279541016,0.228125,0.314814805984497,0,True,0.0003,1.2,1.5,0.22812500000000002,0.22812500000000002
399,98,11.185064792633057,9.8,0.0079128900542855,0.7754632824793262,0.1286966316401957,0.0271283648908138,0.95,0.95,1.0,8.059999999999986,9.419999999999982,20,9.79999999999998,9.79999999999998,0.00125156314889,0.0,0.0,0.0,1,0.05,0.0,0.9955654101995566,0.0044345898004434,0.0,0.9955654101995566,0.0044345898004434,0.4678564586942749,26.23469387755102,43.0,0.4676223504183516,0.839278769493103,0.0,0.0,0.0,0.0,0.0709534368070953,0.692307710647583,0.2000000029802322,419,0,85.86266224680867,0.0408163265306123,0.0,0.0,0.7698979591836734,0.0,0.0,-0.0346818231046199,0.6117895543575287,0.3358642309904098,0.0280311657115817,0.224011480808258,4.715842366218567,0.2301020408163265,0.3164859712123871,0,True,0.0003,1.2,1.5,0.23010204081632657,0.23010204081632657
400,99,10.748111724853516,9.9,0.0007417212473228,0.0734303929888714,0.1157985463738441,0.0322894752025604,0.95,0.95,1.0,8.099999999999985,9.424999999999985,20,9.89999999999998,9.89999999999998,0.0067367597114938,0.0,0.0,0.0,1,0.05,0.002004008016032,0.9939879759519038,0.0040080160320641,0.002004008016032,0.9939879759519038,0.0040080160320641,0.4837474618899645,23.767676767676768,38.0,0.4835182795160156,0.8665641248226166,0.0,0.0,0.0,0.0,0.1546184738955823,0.6666666865348816,0.1666666716337204,421,1,86.58467285773212,0.0202020202020202,0.0,0.0,0.747979797979798,0.0,0.0,-0.1396041810512542,0.791070282459259,0.3722257912158966,0.0510784275829792,0.2058823555707931,3.699707508087158,0.252020202020202,0.2058823555707931,0,True,0.0003,1.0,1.3,0.25202020202020203,0.25202020202020203
