window,method,policy,metric_id,metric_cn,direction,mean,std,p10,p50,p90,ci95_low,ci95_high,n,rank
末100,Local-Only,Local-Only,subtask_success_rate,子任务成功率,higher,92.44088410167518,2.5109986405228852,89.09034618775577,92.49452092322443,95.57652115619702,91.9562130206135,92.92708247054426,100,2.0
末100,Static,Static,subtask_success_rate,子任务成功率,higher,76.63492084132986,9.413958743778608,63.725874169695444,78.24361458425321,87.08574826880627,74.86700074658413,78.42890679206279,100,3.0
末100,Greedy,Greedy,subtask_success_rate,子任务成功率,higher,74.08486866838253,9.992652759049975,61.39742630744849,75.02144429973902,86.45108067975582,72.06579519357781,75.96234065044779,100,4.0
末100,CP-EFT,CP-EFT,subtask_success_rate,子任务成功率,higher,51.250545158639945,6.0178321880529735,43.86523970168159,50.79239501707856,59.35243963156585,50.10717744286477,52.448465216567584,100,5.0
末100,EFT,EFT,subtask_success_rate,子任务成功率,higher,50.51471595565307,6.263976617430582,42.45071359458151,49.96012759170654,59.19065709457019,49.27966171087784,51.723209714460474,100,6.0
末100,Random,Random,subtask_success_rate,子任务成功率,higher,12.708897955224446,2.534458736319332,9.699250638823225,12.344861843548875,15.722008429540042,12.231330454520737,13.158481804091453,100,7.0
末300,当前算法(MAPPO),MAPPO,subtask_success_rate,子任务成功率,higher,98.34439777336077,3.7612749090737,94.91754122938531,100.0,100.0,97.89977774980952,98.73479067052085,300,1.0
末300,Local-Only,Local-Only,subtask_success_rate,子任务成功率,higher,92.33683575012925,2.588930582846152,88.67574210625827,92.47655913978494,95.57652115619702,92.05286721188929,92.62227497700202,300,2.0
末300,Static,Static,subtask_success_rate,子任务成功率,higher,76.62215441128909,9.401987767850068,63.76148025396318,77.67870088444252,87.95429766593242,75.53646431945599,77.69204733123989,300,3.0
末300,Greedy,Greedy,subtask_success_rate,子任务成功率,higher,74.21747002547556,9.815975551905874,60.99348192832677,75.35937503974685,86.34878297846397,73.07779903355596,75.37714776682222,300,4.0
末300,CP-EFT,CP-EFT,subtask_success_rate,子任务成功率,higher,51.5516005537851,5.98676009056443,44.07804189079544,51.28978929039579,59.519165107924366,50.87421999350859,52.24642311970502,300,5.0
末300,EFT,EFT,subtask_success_rate,子任务成功率,higher,51.40211230577679,6.67635146009924,42.60026433324219,50.91751768279012,59.909294594724024,50.65352520865095,52.177125491435895,300,6.0
末300,Random,Random,subtask_success_rate,子任务成功率,higher,12.41764490531542,2.3995238036381,9.56227168572778,12.22217742341924,15.434483942984707,12.14704469949783,12.69167571796267,300,7.0
末500,当前算法(MAPPO),MAPPO,subtask_success_rate,子任务成功率,higher,98.3530202388513,3.439805269364034,95.08098891730606,99.77064099529181,100.0,98.04084256996292,98.63823219929381,500,1.0
末500,Local-Only,Local-Only,subtask_success_rate,子任务成功率,higher,92.32611250511042,2.7014534987274055,88.58152681257131,92.5300038714673,95.74132492113564,92.08008091631285,92.55612159845148,500,2.0
末500,Static,Static,subtask_success_rate,子任务成功率,higher,77.13189528891316,9.321323334952671,64.50312989045383,78.39841488935393,88.18995451655499,76.31542632982473,77.93703968624703,500,3.0
末500,Greedy,Greedy,subtask_success_rate,子任务成功率,higher,74.07802792141617,9.808311213883222,60.76793981481482,75.77680386178861,85.64670999144487,73.2414741461585,74.91573637247573,500,4.0
末500,CP-EFT,CP-EFT,subtask_success_rate,子任务成功率,higher,51.748815983079,6.275708143084475,43.95891817870592,51.32406785089496,60.589255599839966,51.22214597876298,52.29243922686262,500,5.0
末500,EFT,EFT,subtask_success_rate,子任务成功率,higher,51.22963622549952,6.714890301512739,42.923711646845845,50.70756291302316,59.981357927786505,50.61298149857795,51.784286298071365,500,6.0
末500,Random,Random,subtask_success_rate,子任务成功率,higher,12.41052561717808,2.329172740504614,9.644404944978122,12.2257053291536,15.399350649350644,12.211508565023522,12.615379678563283,500,7.0
全程,当前算法(MAPPO),MAPPO,task_success_rate,任务成功率,higher,85.13,22.40612541927325,55.00000000000001,95.0,100.0,84.02333333333333,86.2135,1500,1.0
全程,Local-Only,Local-Only,task_success_rate,任务成功率,higher,70.22444444444444,8.41188212163048,60.0,70.0,80.0,69.78327777777777,70.64011111111111,1500,2.0
全程,Static,Static,task_success_rate,任务成功率,higher,35.208888888888886,11.626685625943812,20.0,33.33333333333333,50.0,34.64666666666666,35.7835,1500,3.0
全程,Greedy,Greedy,task_success_rate,任务成功率,higher,27.86,12.015344252948523,10.0,30.0,43.33333333333333,27.26222222222222,28.50233333333333,1500,4.0
全程,CP-EFT,CP-EFT,task_success_rate,任务成功率,higher,18.575555555555553,6.923600859181794,10.0,16.66666666666666,26.66666666666666,18.226666666666663,18.921166666666664,1500,5.0
全程,EFT,EFT,task_success_rate,任务成功率,higher,18.17111111111111,6.818075696477761,10.0,16.66666666666666,26.66666666666666,17.836611111111107,18.52444444444444,1500,6.0
全程,Random,Random,task_success_rate,任务成功率,higher,0.03777777777777775,0.4457637375478715,0.0,0.0,0.0,0.01777777777777776,0.06222222222222218,1500,7.0
末100,当前算法(MAPPO),MAPPO,task_success_rate,任务成功率,higher,90.9,15.494867185326537,74.5,100.0,100.0,87.62375,93.6,100,1.0
末100,Local-Only,Local-Only,task_success_rate,任务成功率,higher,70.36666666666667,8.149762619362857,60.0,70.0,80.33333333333336,68.74916666666667,72.0,100,2.0
末100,Static,Static,task_success_rate,任务成功率,higher,35.03333333333333,10.221947734566807,23.333333333333332,36.66666666666666,46.666666666666664,32.99999999999999,37.03333333333333,100,3.0
末100,Greedy,Greedy,task_success_rate,任务成功率,higher,27.1,11.897948025934301,13.33333333333333,26.66666666666666,43.33333333333333,24.93333333333333,29.333333333333336,100,4.0
末100,EFT,EFT,task_success_rate,任务成功率,higher,18.799999999999997,5.965106166908649,12.999999999999998,16.66666666666666,26.66666666666666,17.666666666666664,19.9,100,5.0
末100,CP-EFT,CP-EFT,task_success_rate,任务成功率,higher,16.96666666666666,7.060663863002369,10.0,16.66666666666666,26.66666666666666,15.566666666666663,18.38416666666666,100,6.0
末100,Random,Random,task_success_rate,任务成功率,higher,0.1,1.0000000000000002,0.0,0.0,0.0,0.0,0.3,100,7.0
末300,当前算法(MAPPO),MAPPO,task_success_rate,任务成功率,higher,90.3,15.433859315735855,70.0,95.0,100.0,88.5325,91.90875,300,1.0
末300,Local-Only,Local-Only,task_success_rate,任务成功率,higher,70.16666666666667,8.345587422790452,60.0,70.0,80.0,69.25555555555556,71.0836111111111,300,2.0
末300,Static,Static,task_success_rate,任务成功率,higher,34.42222222222222,11.306326709374297,20.0,33.33333333333333,46.666666666666664,33.14444444444444,35.70583333333333,300,3.0
末300,Greedy,Greedy,task_success_rate,任务成功率,higher,28.144444444444442,12.364519110659119,13.33333333333333,26.66666666666666,43.33333333333333,26.74444444444444,29.62277777777777,300,4.0
末300,EFT,EFT,task_success_rate,任务成功率,higher,18.83333333333333,6.271007059709059,10.0,20.0,26.66666666666666,18.166666666666668,19.533333333333335,300,5.0
末300,CP-EFT,CP-EFT,task_success_rate,任务成功率,higher,17.888888888888886,6.743334699083771,10.0,16.66666666666666,26.66666666666666,17.155555555555555,18.616944444444442,300,6.0
末300,Random,Random,task_success_rate,任务成功率,higher,0.06666666666666664,0.7181875697605762,0.0,0.0,0.0,0.0,0.1555555555555555,300,7.0
末500,当前算法(MAPPO),MAPPO,task_success_rate,任务成功率,higher,90.11,14.989572193665108,70.0,95.0,100.0,88.82475,91.46,500,1.0
末500,Local-Only,Local-Only,task_success_rate,任务成功率,higher,70.06,8.770862776572711,60.0,70.0,80.0,69.25649999999999,70.847,500,2.0
末500,Static,Static,task_success_rate,任务成功率,higher,35.25333333333333,11.442509234898482,23.333333333333332,36.66666666666666,50.0,34.20983333333333,36.27683333333333,500,3.0
末500,Greedy,Greedy,task_success_rate,任务成功率,higher,27.693333333333328,12.495884871504229,10.0,26.66666666666666,43.33333333333333,26.559999999999995,28.8,500,4.0
末500,EFT,EFT,task_success_rate,任务成功率,higher,18.466666666666665,6.511555595101045,10.0,16.66666666666666,26.66666666666666,17.909833333333328,19.053333333333327,500,5.0
末500,CP-EFT,CP-EFT,task_success_rate,任务成功率,higher,18.09333333333333,6.890704467655363,10.0,16.66666666666666,26.66666666666666,17.52983333333333,18.706666666666663,500,6.0
末500,Random,Random,task_success_rate,任务成功率,higher,0.04666666666666664,0.5760374935222898,0.0,0.0,0.0,0.00666666666666666,0.10666666666666663,500,7.0
全程,Greedy,Greedy,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1.0
全程,Static,Static,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1.0
全程,Local-Only,Local-Only,time_limit_rate,时间上限截断率,lower,0.06666666666666667,2.5819888974716116,0.0,0.0,0.0,0.0,0.2,1500,2.0
全程,当前算法(MAPPO),MAPPO,time_limit_rate,时间上限截断率,lower,5.6,22.999840472805815,0.0,0.0,0.0,4.498333333333333,6.8,1500,3.0
全程,EFT,EFT,time_limit_rate,时间上限截断率,lower,98.0,14.004669001297053,100.0,100.0,100.0,97.26666666666667,98.66666666666667,1500,4.0
全程,CP-EFT,CP-EFT,time_limit_rate,时间上限截断率,lower,98.53333333333333,12.025471447358854,100.0,100.0,100.0,97.93333333333334,99.13333333333334,1500,5.0
全程,Random,Random,time_limit_rate,时间上限截断率,lower,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1500,6.0
末100,Greedy,Greedy,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1.0
末100,Local-Only,Local-Only,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1.0
末100,Static,Static,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1.0
末100,当前算法(MAPPO),MAPPO,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1.0
末100,EFT,EFT,time_limit_rate,时间上限截断率,lower,98.0,14.07052941362897,100.0,100.0,100.0,95.0,100.0,100,2.0
末100,CP-EFT,CP-EFT,time_limit_rate,时间上限截断率,lower,99.0,10.0,100.0,100.0,100.0,97.0,100.0,100,3.0
末100,Random,Random,time_limit_rate,时间上限截断率,lower,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100,4.0
末300,Greedy,Greedy,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,1.0
末300,Local-Only,Local-Only,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,1.0
末300,Static,Static,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,1.0
末300,当前算法(MAPPO),MAPPO,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,1.0
末300,EFT,EFT,time_limit_rate,时间上限截断率,lower,97.33333333333333,16.13764649311286,100.0,100.0,100.0,95.33333333333333,99.0,300,2.0
末300,CP-EFT,CP-EFT,time_limit_rate,时间上限截断率,lower,99.0,9.966499068325335,100.0,100.0,100.0,98.0,100.0,300,3.0
末300,Random,Random,time_limit_rate,时间上限截断率,lower,100.0,0.0,100.0,100.0,100.0,100.0,100.0,300,4.0
末500,Greedy,Greedy,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,1.0
末500,Local-Only,Local-Only,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,1.0
末500,Static,Static,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,1.0
末500,当前算法(MAPPO),MAPPO,time_limit_rate,时间上限截断率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,1.0
末500,EFT,EFT,time_limit_rate,时间上限截断率,lower,97.8,14.683023611120753,100.0,100.0,100.0,96.4,99.0,500,2.0
末500,CP-EFT,CP-EFT,time_limit_rate,时间上限截断率,lower,98.8,10.89943095718216,100.0,100.0,100.0,97.8,99.6,500,3.0
末500,Random,Random,time_limit_rate,时间上限截断率,lower,100.0,0.0,100.0,100.0,100.0,100.0,100.0,500,4.0
全程,Local-Only,Local-Only,trust_failure_rate,信誉失败率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1.0
全程,Static,Static,trust_failure_rate,信誉失败率,lower,0.2151396731838571,0.1163491311676399,0.08647968021319116,0.19053613103984784,0.38987904141129165,0.20913934717595964,0.22108549166270144,1500,2.0
全程,Random,Random,trust_failure_rate,信誉失败率,lower,0.21793048598691256,0.05378351699370769,0.14922197523023176,0.2151898734177215,0.28816818774445896,0.2152471914317544,0.22075099252927444,1500,3.0
全程,当前算法(MAPPO),MAPPO,trust_failure_rate,信誉失败率,lower,0.22153856677181313,0.10149403843404671,0.10388176944468336,0.2076010945576163,0.3639196212374746,0.21652244837519438,0.22667658186929285,1500,4.0
全程,EFT,EFT,trust_failure_rate,信誉失败率,lower,0.22214535403893457,0.06537616015899773,0.14409982174688052,0.21359506510882587,0.3108093289689034,0.21878465626678573,0.22543698152588598,1500,5.0
全程,Greedy,Greedy,trust_failure_rate,信誉失败率,lower,0.22326099786345965,0.11350310075414931,0.09148055503499522,0.2028679632839078,0.3885695435114412,0.21758823513882153,0.2288841503864759,1500,6.0
全程,CP-EFT,CP-EFT,trust_failure_rate,信誉失败率,lower,0.22452349460203527,0.06499793902817322,0.1467576791808873,0.2197263753114817,0.31229671872411296,0.22125608405628816,0.22779550574844593,1500,7.0
末100,Local-Only,Local-Only,trust_failure_rate,信誉失败率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1.0
末100,EFT,EFT,trust_failure_rate,信誉失败率,lower,0.20712684245711482,0.06079776172852587,0.12850016627868305,0.2089361119799812,0.2839387387387387,0.1957343112216452,0.2188294205267287,100,2.0
末100,当前算法(MAPPO),MAPPO,trust_failure_rate,信誉失败率,lower,0.21286419895992886,0.1089689673041707,0.0929080561910344,0.18645216962524655,0.3606965901397181,0.1911599705149438,0.23313405600544393,100,3.0
末100,Random,Random,trust_failure_rate,信誉失败率,lower,0.2142047572184989,0.04796059653118125,0.15394088669950734,0.2192381639029079,0.2745753424657535,0.204920410268397,0.22316664264727906,100,4.0
末100,CP-EFT,CP-EFT,trust_failure_rate,信誉失败率,lower,0.21577850004868046,0.06336162776947721,0.1430560667402772,0.2147753297007028,0.30308184143222505,0.20337953750348967,0.2280193166687076,100,5.0
末100,Static,Static,trust_failure_rate,信誉失败率,lower,0.21949829259845605,0.10956983386885612,0.1016950832308624,0.19942305978793545,0.3846018851680979,0.1987469974419087,0.23972053543416164,100,6.0
末100,Greedy,Greedy,trust_failure_rate,信誉失败率,lower,0.22039334775180985,0.11297808714624814,0.08359140320305362,0.2072965505579057,0.3589087946687412,0.1974080085117724,0.24391776248295663,100,7.0
末300,Local-Only,Local-Only,trust_failure_rate,信誉失败率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,1.0
末300,EFT,EFT,trust_failure_rate,信誉失败率,lower,0.21490108818120995,0.05622582207350649,0.14991525423728813,0.2091650197628458,0.2904617604617605,0.20833083748784645,0.22126734072116305,300,2.0
末300,Random,Random,trust_failure_rate,信誉失败率,lower,0.2159499190912246,0.05125936830868335,0.1538461538461538,0.2160060433700675,0.2810175619834711,0.2102427606500157,0.22145004123896708,300,3.0
末300,Greedy,Greedy,trust_failure_rate,信誉失败率,lower,0.21858994980646404,0.11195634680189265,0.08499281208290142,0.20129067832089284,0.366583044982699,0.20610573649246205,0.2315460944519892,300,4.0
末300,当前算法(MAPPO),MAPPO,trust_failure_rate,信誉失败率,lower,0.22032532722027232,0.10972286618744434,0.09441250303668314,0.19793093732941236,0.36932394525100126,0.20772550781640758,0.23229590385872395,300,5.0
末300,Static,Static,trust_failure_rate,信誉失败率,lower,0.22118146527419147,0.12260620249497564,0.08377655271967047,0.19358585858585853,0.4010266692434052,0.20786714316782043,0.23606278804085482,300,6.0
末300,CP-EFT,CP-EFT,trust_failure_rate,信誉失败率,lower,0.2256851090627138,0.06360975438754862,0.14675256994543331,0.22255216410545606,0.3106552395792754,0.21886939939076966,0.23299188849540992,300,7.0
末500,Local-Only,Local-Only,trust_failure_rate,信誉失败率,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,1.0
末500,Static,Static,trust_failure_rate,信誉失败率,lower,0.21458138677296218,0.12189564799767741,0.08205669764385612,0.1898686768877697,0.38997346017302587,0.20417172332364528,0.22580656913743719,500,2.0
末500,Random,Random,trust_failure_rate,信誉失败率,lower,0.21735023687158045,0.052668047452015976,0.15376766091051802,0.21575862068965515,0.28460591133004925,0.21295004830048753,0.22204766283715313,500,3.0
末500,当前算法(MAPPO),MAPPO,trust_failure_rate,信誉失败率,lower,0.2190635314287253,0.10870001265860128,0.09642314558091836,0.19793093732941236,0.36932394525100126,0.2094966788807297,0.22836009500011994,500,4.0
末500,EFT,EFT,trust_failure_rate,信誉失败率,lower,0.2192897032470993,0.060482446081219866,0.14235430092462867,0.21295008115538772,0.3053984232328181,0.21415860212546806,0.2247660567775267,500,5.0
末500,Greedy,Greedy,trust_failure_rate,信誉失败率,lower,0.22166475596910912,0.11338887523339808,0.08577549991598045,0.20331264552634284,0.3841905238508894,0.21207390493536077,0.2315451486611654,500,6.0
末500,CP-EFT,CP-EFT,trust_failure_rate,信誉失败率,lower,0.22696069528139134,0.06523326052137832,0.1467576791808873,0.22293936279547785,0.3106552395792754,0.22136434039083877,0.2325312634455904,500,7.0
