episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local
11,93,11.371180772781372,9.3,-0.3951388895511627,-36.747920390959735,-0.024566897749900826,0.3951388895511627,0.0,0.0,0.13857677902621723,0.0,0.0,0,9.90417766571045,9.299999999999983,0.0023352271872107795,0.0005570142952286106,0.0,0.0,20,1.0,0.2345679012345679,0.06172839506172839,0.7037037037037037,0.2345679012345679,0.06172839506172839,0.7037037037037037,0.4966833478891321,0.0,0.0,0.4968934235890145,0.8565566062927246,1.6057383829710947e-12,7.154328995895293e-09,1.2803584468201734e-06,7.154328995895293e-09,0.16666666666666666,0.5,0.5,58,19,0.22822277402173954,0.01075268817204303,0.0,0.0,0.9564516129032258,0.04354838709677422,0.04354838709677422,0.0,0.0,-0.4733218252658844,1.4198577404022217,2.0627949237823486,0.07236608862876892,0.125,1.1659021377563477,0.043548387096774194,0.0,0,True,0.0003,0.0,1.2
12,200,21.667526483535767,20.0,-0.09553751349449158,-20.107500963467484,-0.026321960147470236,0.09553751349449158,0.0,0.0,0.19913419913419914,0.0,0.0,0,20.429277420043945,20.000000000000014,0.0012279508779273922,0.00022968893286622513,0.0,0.0,20,1.0,0.22105263157894736,0.07368421052631578,0.7052631578947368,0.22105263157894736,0.07368421052631578,0.7052631578947368,0.49662452361022585,0.0,0.0,0.49536685729093877,0.8584951460361481,0.0,2.1054231483241792e-10,2.2593769699597033e-07,2.1054231483241792e-10,0.15789473684210525,0.5,0.5,68,21,0.12543212664999992,0.0,1.0,0.0,0.97625,0.02375000000000005,0.02375000000000005,0.0,0.0,0.06514106690883636,1.2942144870758057,2.244035005569458,0.023500943556427956,0.0,1.9794021844863892,0.02375,0.0,0,True,0.0003,0.0,1.2
13,200,21.79734754562378,20.0,-0.34656235575675964,-70.3124663366575,-0.02667179359123111,0.34656235575675964,0.0,0.0,0.10810810810810811,0.0,0.0,0,20.787397384643555,20.000000000000014,0.0005996819997992071,0.00037546911143540644,0.0,0.0,20,1.0,0.19696969696969696,0.06060606060606061,0.7424242424242424,0.19696969696969696,0.06060606060606061,0.7424242424242424,0.5004661975782365,0.0,0.0,0.5015788293728838,0.8681866496801376,0.0,2.2191047222008652e-09,2.284957645315444e-06,2.2191047222008652e-09,0.09523809523809523,0.5,0.5,51,13,0.07795384889999994,0.0,1.0,0.0,0.9835,0.01649999999999996,0.01649999999999996,0.0,0.0,0.24121544510126114,2.829508662223816,2.1689172983169556,0.02573321759700775,0.0,2.741419792175293,0.0165,0.0,0,True,0.0003,0.0,1.2
14,200,21.620178937911987,20.0,-0.2213861048221588,-45.27721703513962,-0.0279942749068141,0.2213861048221588,0.0,0.0,0.19004524886877827,0.0,0.0,0,20.500186920166016,20.000000000000014,0.001309001841288576,0.00031004437595337037,0.0,0.0,20,1.0,0.2441860465116279,0.05813953488372093,0.6976744186046512,0.2441860465116279,0.05813953488372093,0.6976744186046512,0.4917324445364065,0.0,0.0,0.4961712575075363,0.864166921377182,0.0,3.4003060589426804e-09,2.1424400529213017e-06,3.4003060589426804e-09,0.2,0.5,0.5,59,21,0.11020431544999992,0.0,1.0,0.0,0.9785,0.021499999999999964,0.021499999999999964,0.0,0.0,0.42188310623168945,1.4373141527175903,2.3207223415374756,0.0277688167989254,0.0,2.3453617095947266,0.0215,0.0,0,True,0.0003,0.0,1.2
15,200,21.400774002075195,20.0,-0.289005309343338,-58.80106318981334,-0.025986392609775068,0.289005309343338,0.0,0.0,0.1722689075630252,0.0,0.0,0,21.00430679321289,20.000000000000014,0.0010689018016294895,0.0002154501184018424,0.0,0.0,20,1.0,0.2247191011235955,0.06741573033707865,0.7078651685393258,0.2247191011235955,0.06741573033707865,0.7078651685393258,0.49262294762267267,0.0,0.0,0.4891065314488628,0.8636956930160522,0.0,1.2631452273037185e-09,3.394681016288814e-06,1.2631452273037185e-09,0.17647058823529413,0.5,0.5,63,20,0.1131361566999999,0.0,1.0,0.0,0.97775,0.022249999999999992,0.022249999999999992,0.0,0.0,-0.1466972976922989,1.7497062683105469,2.054304838180542,0.03247802332043648,0.0,1.5712069272994995,0.02225,0.0,0,True,0.0003,0.0,1.2
16,168,18.73134994506836,16.8,-0.4066751003265381,-68.3214170587703,-0.02677105087786913,0.4066751003265381,0.0,0.0,0.19444444444444445,0.0,0.0,0,17.29480743408203,16.79999999999997,0.0015679067159687018,0.0003789777222711418,0.0,0.0,20,1.0,0.20618556701030927,0.12371134020618557,0.6701030927835051,0.20618556701030927,0.12371134020618557,0.6701030927835051,0.49474887510212806,0.0,0.0,0.49292946065295434,0.8623874127864838,0.0,2.2010476286027134e-08,2.2033652840036666e-06,2.2010476286027134e-08,0.25,0.5,0.5,66,20,0.15936934443113804,0.005952380952380964,0.0,0.0,0.9711309523809524,0.028869047619047628,0.028869047619047628,0.0,0.0,-0.380770206451416,3.51781964302063,1.9864881038665771,0.05121447890996933,0.0,56.39706802368164,0.02886904761904762,0.6000000238418579,0,True,0.0003,0.0,1.2
17,200,21.587304830551147,20.0,-0.13594715297222137,-28.1894296723625,-0.027155385818332434,0.13594715297222137,0.0,0.0,0.18141592920353983,0.0,0.0,0,20.777198791503906,20.000000000000014,0.0008995339536919245,0.00026244201353864914,0.0,0.0,20,1.0,0.18072289156626506,0.10843373493975904,0.7108433734939759,0.18072289156626506,0.10843373493975904,0.7108433734939759,0.5013943843437592,0.0,0.0,0.5003351014695776,0.8545186519622803,0.0,1.02776745794507e-10,9.278082870878279e-07,1.02776745794507e-10,0.13513513513513514,0.5,0.5,63,15,0.10905591799999993,0.0,1.0,0.0,0.97925,0.020750000000000046,0.020750000000000046,0.0,0.0,-0.38583803176879883,1.999550461769104,2.267730236053467,0.075383260846138,0.0,4.679821491241455,0.02075,0.0,0,True,0.0003,0.0,1.2
18,200,22.491525411605835,20.0,-0.19662870466709137,-40.325743422116155,-0.02733775302767754,0.19662870466709137,0.0,0.0,0.1875,0.0,0.0,0,20.58634376525879,20.000000000000014,0.0012434773194654183,0.0007510238457885047,0.0,0.0,20,1.0,0.23333333333333334,0.05555555555555555,0.7111111111111111,0.23333333333333334,0.05555555555555555,0.7111111111111111,0.49186364812636746,0.0,0.0,0.4906173452635543,0.8528379946947096,6.791531584077887e-13,1.2735621279791319e-09,1.889118038889137e-06,1.2735621279791319e-09,0.1,0.5,0.5,66,21,0.1297477280999999,0.0,1.0,0.0,0.9775,0.022499999999999964,0.022499999999999964,0.0,0.0,0.039561059325933456,9.380854606628418,1.8588310480117798,0.07518547773361206,0.0,6.8812079429626465,0.0225,0.0,0,True,0.0003,0.0,1.2
19,200,21.552226781845093,20.0,-0.4306185245513916,-87.12370319742418,-0.026540712174028157,0.4306185245513916,0.0,0.0,0.10126582278481013,0.0,0.0,0,20.354690551757812,20.000000000000014,0.0010144452223692306,0.0008900309651861763,0.0,0.0,20,1.0,0.22784810126582278,0.08860759493670886,0.6835443037974683,0.22784810126582278,0.08860759493670886,0.6835443037974683,0.500014618685469,0.0,0.0,0.5019320989159913,0.8665391027927397,0.0,3.5040241641581634e-08,3.719782398547977e-06,3.5040241641581634e-08,0.48,0.5,0.5,49,18,0.07029981059999994,0.0,1.0,0.0,0.98025,0.019750000000000045,0.019750000000000045,0.0,0.0,-0.41362351179122925,1.5846120913823445,2.1452125708262124,-0.002412261441349983,0.06666666766007741,1.8032573064168294,0.01975,0.0,0,True,0.0003,0.0,1.2
20,200,21.920167922973633,20.0,-0.6363369226455688,-128.26738710485142,-0.025853850692510606,0.6363369226455688,0.0,0.0,0.17768595041322313,0.0,0.0,0,20.694494247436523,20.000000000000014,0.0011111947300163553,0.00047996761068365147,0.0,0.0,20,1.0,0.125,0.10416666666666667,0.7708333333333334,0.125,0.10416666666666667,0.7708333333333334,0.4991893058225978,0.0,0.0,0.49843858986016265,0.8628058850765223,0.0,7.585112058450211e-07,3.930979801225476e-06,7.585112058450211e-07,0.2,0.5,0.5,75,12,0.1251180397999999,0.0,1.0,0.0,0.976,0.02400000000000002,0.02400000000000002,0.0,0.0,-0.0534304678440094,1.3620085716247559,2.080753803253174,0.06582653522491455,0.0,1.3905582427978516,0.024,0.0,0,True,0.0003,0.0,1.2
21,110,12.058155298233032,11.0,-0.358140766620636,-39.39549136881238,-0.02661440707743168,0.358140766620636,0.0,0.0,0.2025862068965517,0.0,0.0,0,11.496047973632812,10.999999999999977,0.002376804029169383,0.0003189962393443787,0.0,0.0,20,1.0,0.17699115044247787,0.10619469026548672,0.7168141592920354,0.17699115044247787,0.10619469026548672,0.7168141592920354,0.4983591540471058,0.0,0.0,0.4990985035376859,0.8706994175910949,0.0,1.6463811469691254e-08,3.0716437322553247e-06,1.6463811469691254e-08,0.36,0.5,0.5,75,20,0.23114363752293626,0.009090909090909111,0.0,0.0,0.9486363636363636,0.05136363636363639,0.05136363636363639,0.0,0.0,-0.1503218412399292,1.2438997030258179,2.30656099319458,0.09213189780712128,0.0,1.1714119911193848,0.05136363636363636,0.0,0,True,0.0003,0.0,1.2
22,200,22.32654595375061,20.0,-1.0329258441925049,-207.5851822277446,-0.026951157581061126,1.0329258441925049,0.0,0.0,0.0944206008583691,0.0,0.0,0,20.70587921142578,20.000000000000014,0.0005258184192416523,0.0008031192081641455,0.0,0.0,20,1.0,0.18181818181818182,0.06060606060606061,0.7575757575757576,0.18181818181818182,0.06060606060606061,0.7575757575757576,0.5015072443697136,0.0,0.0,0.5023565810966402,0.8604190945625305,1.6628818547831381e-12,2.9589412497443843e-05,5.8431364777788986e-06,2.9589412497443843e-05,0.07142857142857142,0.5,0.5,53,12,0.05645512369999996,0.0,1.0,0.0,0.9835,0.01649999999999996,0.01649999999999996,0.0,0.0,0.36262840032577515,3.6044973134994507,2.331068277359009,0.00924934446811676,0.25,2.8931089639663696,0.0165,0.0,0,True,0.0003,0.0,1.2
23,200,21.294485092163086,20.0,-0.4462931454181671,-90.25862666854898,-0.026196812372654678,0.4462931454181671,0.0,0.0,0.18421052631578946,0.0,0.0,0,20.559560775756836,20.000000000000014,0.0010497302791548928,0.0003932601984648398,0.0,0.0,20,1.0,0.2413793103448276,0.06896551724137931,0.6896551724137931,0.2413793103448276,0.06896551724137931,0.6896551724137931,0.4999550433518598,0.0,0.0,0.4984400347435709,0.8579611420631408,0.0,1.7828544240927005e-08,5.327734470483847e-06,1.7828544240927005e-08,0.07407407407407407,0.5,0.5,64,21,0.12208653334999992,0.0,1.0,0.0,0.97825,0.021750000000000047,0.021750000000000047,0.0,0.0,0.16002299884955087,1.5145206848780315,2.3159093062082925,-0.002309020181807379,0.08333333333333333,3.143474022547404,0.02175,0.0,0,True,0.0003,0.0,1.2
24,158,17.72066330909729,15.8,-0.34291964769363403,-54.181304406689044,-0.025309615582227708,0.34291964769363403,0.0,0.0,0.06302521008403361,0.0,0.0,0,16.461933135986328,15.79999999999996,0.00044182055608559684,0.000477757929388641,0.0,0.0,20,1.0,0.11764705882352941,0.058823529411764705,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.8235294117647058,0.496047424908751,0.0,0.0,0.49815725932199556,0.8705354809761047,0.0,1.4455387287171076e-08,1.5224853768813773e-06,1.4455387287171076e-08,0.3076923076923077,0.5,0.5,41,6,0.047533731146496935,0.006329113924050649,0.0,0.0,0.9838607594936709,0.01613924050632909,0.01613924050632909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016139240506329113,0.0,1,,0.0003,0.0,1.2
25,200,21.60977792739868,20.0,-0.28336623311042786,-57.673244600440384,-0.020971789583563806,0.28336623311042786,0.0,0.0,0.12156862745098039,0.0,0.0,0,20.76193618774414,20.000000000000014,0.0006236137461089281,0.00033835327159780583,0.0,0.0,20,1.0,0.16901408450704225,0.09859154929577464,0.7323943661971831,0.16901408450704225,0.09859154929577464,0.7323943661971831,0.4968576346761547,0.0,0.0,0.49739701591512087,0.860101607441902,0.0,2.3442627172798083e-09,4.529221314442111e-06,2.3442627172798083e-09,0.045454545454545456,0.5,0.5,58,12,0.08413257419999995,0.0,1.0,0.0,0.98225,0.017750000000000044,0.017750000000000044,0.0,0.0,-0.5902397632598877,2.0816547870635986,2.184751033782959,0.0853271484375,0.0,2.182766914367676,0.01775,0.0,0,True,0.0003,0.0,1.2
26,200,22.6524715423584,20.0,-0.42103636264801025,-85.20726962606763,-0.09564120396971702,0.42103636264801025,0.0,0.0,0.11320754716981132,0.0,0.0,0,20.941242218017578,20.000000000000014,0.0009382265152894141,0.0006060460349771664,0.0,0.0,20,1.0,0.234375,0.078125,0.6875,0.234375,0.078125,0.6875,0.5038994895028882,0.0,0.0,0.502193008155191,0.866233617067337,0.0,6.769649267823733e-08,9.181780455946864e-07,6.769649267823733e-08,0.1,0.5,0.5,47,15,0.08059780004999993,0.0,1.0,0.0,0.984,0.016000000000000014,0.016000000000000014,0.0,0.0,-0.22138868272304535,12.15786361694336,2.0899226665496826,0.11717971414327621,0.0,62.53041076660156,0.016,0.0,0,True,0.0003,0.0,1.2
27,200,21.642916202545166,20.0,-0.37206709384918213,-75.41342249541063,-0.02620844906195998,0.37206709384918213,0.0,0.0,0.1762114537444934,0.0,0.0,0,21.46409797668457,20.000000000000014,0.0012446988742622715,0.00035702029355819673,0.0,0.0,20,1.0,0.20202020202020202,0.09090909090909091,0.7070707070707071,0.20202020202020202,0.09090909090909091,0.7070707070707071,0.49654663130873816,0.0,0.0,0.49882610504261365,0.864039409160614,3.934654387244621e-13,1.0207662981542707e-08,2.9717571123910602e-06,1.0207662981542707e-08,0.2857142857142857,0.5,0.5,69,20,0.11167899269999991,0.0,1.0,0.0,0.97525,0.02475000000000005,0.02475000000000005,0.0,0.0,-0.3090305030345917,2.2696168422698975,2.1932899951934814,0.06152268126606941,0.0,2.108922243118286,0.02475,0.0,0,True,0.0003,0.0,1.2
28,163,19.898109674453735,16.3,-0.4785333573818207,-78.00093469196398,-0.02430377323180437,0.4785333573818207,0.0,0.0,0.10526315789473684,0.0,0.0,0,16.773916244506836,16.29999999999996,0.0011388589994915925,0.000543620188129168,0.0,0.0,20,1.0,0.16901408450704225,0.04225352112676056,0.7887323943661971,0.16901408450704225,0.04225352112676056,0.7887323943661971,0.5000273054251391,0.0,0.0,0.4991102705106424,0.8627121597528458,0.0,5.7114428564375275e-08,1.200123506350792e-06,5.7114428564375275e-08,0.2,0.5,0.5,55,12,0.0992914006172842,0.006134969325153389,0.0,0.0,0.9782208588957055,0.021779141104294464,0.021779141104294464,0.0,0.0,-0.1378042995929718,1.6938674449920654,2.359436273574829,0.006205296143889427,0.0,1.3622158765792847,0.021779141104294478,0.0,0,True,0.0003,0.0,1.2
29,200,22.097473859786987,20.0,-0.29873621463775635,-60.74724327109049,-0.02587583363056183,0.29873621463775635,0.0,0.0,0.17813765182186234,0.0,0.0,0,20.95816993713379,20.000000000000014,0.001153088050024715,0.0002837793757004325,0.0,0.0,20,1.0,0.20430107526881722,0.08602150537634409,0.7096774193548387,0.20430107526881722,0.08602150537634409,0.7096774193548387,0.49910401660623027,0.0,0.0,0.5002072069434946,0.8642696380615232,0.0,9.672708412011772e-09,3.2240047858067555e-06,9.672708412011772e-09,0.1388888888888889,0.5,0.5,69,19,0.1257136235999999,0.0,1.0,0.0,0.97675,0.023249999999999993,0.023249999999999993,0.0,0.0,-0.4189695715904236,2.16815185546875,2.3106441497802734,0.09722322225570679,0.0,2.248150110244751,0.02325,0.0,0,True,0.0003,0.0,1.2
30,200,22.347013235092163,20.0,-0.5795978903770447,-116.91958519423339,-0.026624046545475722,0.5795978903770447,0.0,0.0,0.09053497942386832,0.0,0.0,0,20.82010841369629,20.000000000000014,0.0005733219870292886,0.0006524729060590466,0.0,0.0,20,1.0,0.16071428571428573,0.05357142857142857,0.7857142857142857,0.16071428571428573,0.05357142857142857,0.7857142857142857,0.5026456536781043,0.0,0.0,0.502023855814636,0.8588608860969543,0.0,3.14909786425223e-07,4.549564437184017e-06,3.14909786425223e-07,0.125,0.5,0.5,45,9,0.06339284819999996,0.0,1.0,0.0,0.986,0.014000000000000012,0.014000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,1,,0.0003,0.0,1.2
31,200,22.16526174545288,20.0,-0.59050053358078,-119.10010689163316,-0.02729217950254679,0.59050053358078,0.0,0.0,0.1336206896551724,0.0,0.0,0,20.570632934570312,20.000000000000014,0.0009904961202907563,0.000548676082333525,0.0,0.0,20,1.0,0.17647058823529413,0.11764705882352941,0.7058823529411765,0.17647058823529413,0.11764705882352941,0.7058823529411765,0.49842548501223793,0.0,0.0,0.4939413955126534,0.8602164804935455,2.276440212549413e-12,2.2152733436087146e-05,4.66915435026749e-06,2.2152733436087146e-05,0.4375,0.5,0.5,56,15,0.06403915904999995,0.0,1.0,0.0,0.97875,0.02124999999999999,0.02124999999999999,0.0,0.0,-0.16623625084757804,1.6032615184783936,2.105989861488342,-0.0036249969154596327,0.12444444596767426,1.8177871704101562,0.02125,0.0,0,True,0.0003,0.0,1.2
32,156,17.909801483154297,15.600000000000001,-0.49121060967445374,-76.62885035021363,-0.024527729488909245,0.49121060967445374,0.0,0.0,0.145748987854251,0.0,0.0,0,16.327960968017578,15.59999999999996,0.0013501151638841949,0.0007808882646693031,0.0,0.0,20,1.0,0.19736842105263158,0.09210526315789473,0.7105263157894737,0.19736842105263158,0.09210526315789473,0.7105263157894737,0.5008669723031254,0.0,0.0,0.5009453432535335,0.867405965924263,2.4931639597877003e-13,7.581415637503015e-08,1.2311194268477266e-06,7.581415637503015e-08,0.1935483870967742,0.5,0.5,55,15,0.13577639496774227,0.0064102564102564265,0.0,0.0,0.9756410256410256,0.024358974358974383,0.024358974358974383,0.0,0.0,-0.17907574027776718,2.373206675052643,2.2009156346321106,0.011676996946334839,0.0,3.9089914560317993,0.02435897435897436,0.1666666716337204,0,True,0.0003,0.0,1.2
