window,method,policy,metric_id,metric_cn,direction,mean,std,p10,p50,p90,ci95_low,ci95_high,n,matched_k,stat_basis,rank
末100,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,100,100,matched_tail_raw_baseline,7.0
末100,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,100,100,matched_tail_raw_baseline,7.0
末300,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,120,matched_tail_raw_baseline,1.0
末300,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.1467949043991369,0.03217579315370032,0.10717635474684682,0.1437692941202582,0.19196304273731477,0.1409739393833245,0.15285280681569247,120,120,matched_tail_raw_baseline,2.0
末300,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.17638965211867996,0.037040950611863376,0.13245945577121437,0.17560779908934426,0.2182213925866121,0.17014502993462757,0.18318247635802917,120,120,matched_tail_raw_baseline,3.0
末300,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.18292728692200258,0.03705040702603651,0.13759885320869492,0.18054720618859793,0.22988006413442197,0.1762388956357165,0.18951897045330485,120,120,matched_tail_raw_baseline,4.0
末300,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.556368928353802,0.0359569777541371,0.5079777724997602,0.5565682715695521,0.5984555433045231,0.5498315517468183,0.5624958266392708,120,120,matched_tail_raw_baseline,5.0
末300,Random,Random,power_ratio_mean,远端功率比例,lower,0.6002771657885204,0.003697545187361916,0.5955275135461527,0.5997895000082109,0.6050112360010204,0.5995975327860593,0.6009722699665266,120,120,matched_tail_raw_baseline,6.0
末300,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,120,120,matched_tail_raw_baseline,7.0
末300,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,120,120,matched_tail_raw_baseline,7.0
末500,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,120,matched_tail_raw_baseline,1.0
末500,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.1467949043991369,0.03217579315370032,0.10717635474684682,0.1437692941202582,0.19196304273731477,0.1413787505365527,0.15249149343887788,120,120,matched_tail_raw_baseline,2.0
末500,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.17638965211867996,0.037040950611863376,0.13245945577121437,0.17560779908934426,0.2182213925866121,0.16967737400262686,0.18315409910203617,120,120,matched_tail_raw_baseline,3.0
末500,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.18292728692200258,0.03705040702603651,0.13759885320869492,0.18054720618859793,0.22988006413442197,0.17662246496750408,0.18951723172073534,120,120,matched_tail_raw_baseline,4.0
末500,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.556368928353802,0.0359569777541371,0.5079777724997602,0.5565682715695521,0.5984555433045231,0.550418962094487,0.5627484115026881,120,120,matched_tail_raw_baseline,5.0
末500,Random,Random,power_ratio_mean,远端功率比例,lower,0.6002771657885204,0.003697545187361916,0.5955275135461527,0.5997895000082109,0.6050112360010204,0.5995785670168237,0.6009552380269747,120,120,matched_tail_raw_baseline,6.0
末500,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,120,120,matched_tail_raw_baseline,7.0
末500,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,120,120,matched_tail_raw_baseline,7.0
全程,Greedy,Greedy,reward_mean,平均步奖励,higher,-0.007705589101026322,0.013306430359133588,-0.024072539818334397,-0.0037141805730630502,0.0063602908495464005,-0.010113291539265473,-0.0054460081524806405,120,120,matched_tail_raw_baseline,1.0
全程,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,-0.011136993752218863,0.013318708307505677,-0.029632448218762802,-0.00737606035545465,0.002478507929481561,-0.013428833426565511,-0.008745612266710228,120,120,matched_tail_raw_baseline,2.0
全程,Static,Static,reward_mean,平均步奖励,higher,-0.04798334614287505,0.03345294289482008,-0.09832700576798069,-0.043196696288393746,-0.008158402665237588,-0.05419585622682954,-0.04209120548877649,120,120,matched_tail_raw_baseline,3.0
全程,Local-Only,Local-Only,reward_mean,平均步奖励,higher,-0.30654761160626975,0.06921399236228186,-0.3926660901429898,-0.3015393268779749,-0.21537062269634266,-0.319448676082008,-0.29412068189824203,120,120,matched_tail_raw_baseline,4.0
全程,EFT,EFT,reward_mean,平均步奖励,higher,-0.8228246139004972,0.5175904044459522,-1.5010073810570626,-0.6742745080530386,-0.3670691954437956,-0.9246816309896824,-0.7346630113338263,120,120,matched_tail_raw_baseline,5.0
全程,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,-0.8994843825036994,0.47289845063175145,-1.725007646013099,-0.7707107421430608,-0.41477902284953505,-0.9862177393054556,-0.8189000390162441,120,120,matched_tail_raw_baseline,6.0
全程,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,-1.1559976679804984,0.6066105885795138,-1.9437570935027104,-0.9882447201366068,-0.5249762639480768,-1.2667918155709037,-1.0509224289569734,120,120,matched_tail_raw_baseline,7.0
全程,Random,Random,reward_mean,平均步奖励,higher,-1.7105267965084678,0.7971145606884996,-2.81365475023474,-1.5584988044792194,-0.8757359674160594,-1.8510977930983608,-1.57206290749845,120,120,matched_tail_raw_baseline,8.0
末100,Greedy,Greedy,reward_mean,平均步奖励,higher,-0.007603677992340488,0.013577765178081512,-0.024139359837477798,-0.0035943744710463504,0.0063602908495464005,-0.010218616371921356,-0.004910512281329063,100,100,matched_tail_raw_baseline,1.0
末100,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,-0.011157170022452168,0.01346894205177813,-0.03006025291979308,-0.00737606035545465,0.002478507929481561,-0.013813517397064032,-0.008518969533452022,100,100,matched_tail_raw_baseline,2.0
末100,Static,Static,reward_mean,平均步奖励,higher,-0.047769304480413284,0.03380942013413673,-0.09832700576798069,-0.043489563168878045,-0.008158402665237588,-0.054550423292796676,-0.040814731053360837,100,100,matched_tail_raw_baseline,3.0
末100,Local-Only,Local-Only,reward_mean,平均步奖励,higher,-0.30382397163967456,0.06906983772491551,-0.38533996651208186,-0.29853853096653865,-0.21537062269634266,-0.3172781792880849,-0.2898168675913079,100,100,matched_tail_raw_baseline,4.0
末100,EFT,EFT,reward_mean,平均步奖励,higher,-0.8509218173315274,0.5474303219044173,-1.6320382483820524,-0.692890359624845,-0.3562201990893737,-0.9605675091903877,-0.746807153283472,100,100,matched_tail_raw_baseline,5.0
末100,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,-0.8955410536300411,0.47002706320011095,-1.725007646013099,-0.7654172196532254,-0.4164879799656665,-0.985750479399396,-0.8086325851710494,100,100,matched_tail_raw_baseline,6.0
末100,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,-1.1542619147152,0.5971898978273609,-1.9254929526410747,-0.9882447201366068,-0.5249762639480768,-1.2732562492477617,-1.0407030762259477,100,100,matched_tail_raw_baseline,7.0
末100,Random,Random,reward_mean,平均步奖励,higher,-1.746341282852552,0.8210969213455638,-2.867779529216707,-1.6036251409552191,-0.8693986059481593,-1.903799609604899,-1.5845766947316224,100,100,matched_tail_raw_baseline,8.0
末300,Greedy,Greedy,reward_mean,平均步奖励,higher,-0.007705589101026322,0.013306430359133588,-0.024072539818334397,-0.0037141805730630502,0.0063602908495464005,-0.010365003844039466,-0.005325033280618056,120,120,matched_tail_raw_baseline,1.0
末300,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,-0.011136993752218863,0.013318708307505677,-0.029632448218762802,-0.00737606035545465,0.002478507929481561,-0.013557640540373058,-0.00899032409536022,120,120,matched_tail_raw_baseline,2.0
末300,Static,Static,reward_mean,平均步奖励,higher,-0.04798334614287505,0.03345294289482008,-0.09832700576798069,-0.043196696288393746,-0.008158402665237588,-0.0540267163454779,-0.04216623802293113,120,120,matched_tail_raw_baseline,3.0
末300,Local-Only,Local-Only,reward_mean,平均步奖励,higher,-0.30654761160626975,0.06921399236228186,-0.3926660901429898,-0.3015393268779749,-0.21537062269634266,-0.31945974471928307,-0.293920619319365,120,120,matched_tail_raw_baseline,4.0
末300,EFT,EFT,reward_mean,平均步奖励,higher,-0.8228246139004972,0.5175904044459522,-1.5010073810570626,-0.6742745080530386,-0.3670691954437956,-0.9174670707644265,-0.7348838088777335,120,120,matched_tail_raw_baseline,5.0
末300,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,-0.8994843825036994,0.47289845063175145,-1.725007646013099,-0.7707107421430608,-0.41477902284953505,-0.9882667074397837,-0.8170794265445809,120,120,matched_tail_raw_baseline,6.0
末300,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,-1.1559976679804984,0.6066105885795138,-1.9437570935027104,-0.9882447201366068,-0.5249762639480768,-1.2655214542429511,-1.0488574646149151,120,120,matched_tail_raw_baseline,7.0
末300,Random,Random,reward_mean,平均步奖励,higher,-1.7105267965084678,0.7971145606884996,-2.81365475023474,-1.5584988044792194,-0.8757359674160594,-1.8541934382408696,-1.5683827847743186,120,120,matched_tail_raw_baseline,8.0
末500,Greedy,Greedy,reward_mean,平均步奖励,higher,-0.007705589101026322,0.013306430359133588,-0.024072539818334397,-0.0037141805730630502,0.0063602908495464005,-0.009916026690668005,-0.005418811392225144,120,120,matched_tail_raw_baseline,1.0
末500,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,-0.011136993752218863,0.013318708307505677,-0.029632448218762802,-0.00737606035545465,0.002478507929481561,-0.013673222970351895,-0.00869444271356768,120,120,matched_tail_raw_baseline,2.0
末500,Static,Static,reward_mean,平均步奖励,higher,-0.04798334614287505,0.03345294289482008,-0.09832700576798069,-0.043196696288393746,-0.008158402665237588,-0.053740321141650976,-0.042217366977402464,120,120,matched_tail_raw_baseline,3.0
末500,Local-Only,Local-Only,reward_mean,平均步奖励,higher,-0.30654761160626975,0.06921399236228186,-0.3926660901429898,-0.3015393268779749,-0.21537062269634266,-0.3197388555421783,-0.2947148062473934,120,120,matched_tail_raw_baseline,4.0
末500,EFT,EFT,reward_mean,平均步奖励,higher,-0.8228246139004972,0.5175904044459522,-1.5010073810570626,-0.6742745080530386,-0.3670691954437956,-0.9221188159829424,-0.7345435945143735,120,120,matched_tail_raw_baseline,5.0
末500,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,-0.8994843825036994,0.47289845063175145,-1.725007646013099,-0.7707107421430608,-0.41477902284953505,-0.9872690438590316,-0.8151986794254993,120,120,matched_tail_raw_baseline,6.0
末500,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,-1.1559976679804984,0.6066105885795138,-1.9437570935027104,-0.9882447201366068,-0.5249762639480768,-1.272550726234047,-1.044851958815393,120,120,matched_tail_raw_baseline,7.0
