episode,seed,base_seed,t_ref,terminated,truncated,illegal_count,no_task_count,no_task_ratio,decision_step_ratio,all_steps,all_r_base_clip_ratio,all_r_shape_clip_ratio,all_r_total_clip_ratio,all_delta_t_abs_norm_p50,all_delta_t_abs_norm_p90,all_delta_t_abs_norm_p95,all_delta_phi_p50,all_delta_phi_p90,all_delta_phi_p95,all_r_total_mean,all_r_total_p50,all_r_total_p90,all_r_total_p95,all_base_clipped_rate_nonzero,decision_steps,decision_r_base_clip_ratio,decision_r_shape_clip_ratio,decision_r_total_clip_ratio,decision_delta_t_abs_norm_p50,decision_delta_t_abs_norm_p90,decision_delta_t_abs_norm_p95,decision_delta_phi_p50,decision_delta_phi_p90,decision_delta_phi_p95,decision_r_total_mean,decision_r_total_p50,decision_r_total_p90,decision_r_total_p95,decision_base_clipped_rate_nonzero,nonzero_steps,nonzero_r_base_clip_ratio,nonzero_r_shape_clip_ratio,nonzero_r_total_clip_ratio,nonzero_delta_t_abs_norm_p50,nonzero_delta_t_abs_norm_p90,nonzero_delta_t_abs_norm_p95,nonzero_delta_phi_p50,nonzero_delta_phi_p90,nonzero_delta_phi_p95,nonzero_r_total_mean,nonzero_r_total_p50,nonzero_r_total_p90,nonzero_r_total_p95,nonzero_base_clipped_rate_nonzero
37,7001,7,0.7,False,True,0,3881,0.97025,0.02975,4000,0.00325,0.0,0.0,0.0,0.0,0.0,0.0,0.004613274514285726,0.008586830948571435,0.14166140016848963,0.0,0.00046132745142857257,0.0011814997028571474,0.12745098039215685,119,0.1092436974789916,0.0,0.0,0.2862301170825958,1.032222867012024,1.1151244999211114,0.007474146666666681,0.011221186133333338,0.01229663500190472,0.8767228502760185,0.43018924111722706,1.5006300665904762,1.500996561272381,0.12745098039215685,102,0.12745098039215685,0.0,0.0,0.3898640097366781,1.0557453870773317,1.1511527253590303,0.006938312152380943,0.010750713142857249,0.011428807131428518,1.0224852770348505,0.6348927667233686,1.5006300665904762,1.5010085636609525,0.12745098039215685
38,7002,7,0.7,False,True,0,3869,0.96725,0.03275,4000,0.00425,0.0,0.0,0.0,0.0,0.0,0.0,0.005603227123809562,0.0092735206095238,0.14237928027808022,0.0,0.0005603227123809562,0.0011971125417142734,0.16037735849056603,131,0.1297709923664122,0.0,0.0,0.2217426896095276,1.0916430950164795,1.2784578218969125,0.00711945264761904,0.01172105512380961,0.06037817180952382,0.7418030934078721,0.3466436403366858,1.500616070247619,1.5008250886095238,0.16037735849056603,106,0.16037735849056603,0.0,0.0,0.33936219140283497,1.1540836374574224,1.3438599407672882,0.007773594819047658,0.012105203885714233,0.06136695066666668,0.9164423656775632,0.5127797062799837,1.5007574195352382,1.5008460631695237,0.16037735849056603
39,7003,7,0.7,False,True,3,3877,0.96925,0.03075,4000,0.00325,0.0,0.0,0.0,0.0,0.0,0.0,0.005085663847619104,0.009764107504761865,0.1161145024278672,0.0,0.0005894873447619076,0.0011899097142857196,0.125,123,0.10569105691056911,0.0,0.0,0.39897558093070984,1.052477307029959,1.1832685470581052,0.007342319847619017,0.012403724617142852,0.013450422887618996,1.4798994119450737,0.6135647543831384,1.5008035788342857,1.5010738646605712,0.125,104,0.125,0.0,0.0,0.4475889528143918,1.0855822801589967,1.204626197896943,0.007172091200000008,0.012390753249523812,0.013448887398095188,1.5192977358315956,0.688624008004167,1.500924561175619,1.5010726238518095,0.125
40,7004,7,0.7,False,True,0,3875,0.96875,0.03125,4000,0.00325,0.0,0.0,0.0,0.0,0.0,0.0,0.0051872300190476395,0.009221089676190508,0.1547203446192137,0.0,0.0005454992304761875,0.0012790105599999936,0.12149532710280374,125,0.104,0.0,0.0,0.290334016084671,0.9963107954706902,1.2375620091854789,0.007407589333333298,0.011432825036190497,0.013055235779047656,0.5323113115592653,0.42813937230305776,1.464245264355615,1.5008399572769524,0.12149532710280374,107,0.12149532710280374,0.0,0.0,0.36473211646080017,1.0559920072555544,1.2631676887490384,0.007407589333333298,0.01141340848761905,0.012457411634285652,0.6216248417420699,0.5473541862416764,1.500298053656381,1.5008636448548571,0.12149532710280374
41,8000,8,0.7,False,True,0,3881,0.97025,0.02975,4000,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004669541790476184,0.009726950445714254,0.1421697374997679,0.0,0.00047413123047619355,0.001254840929523815,0.1553398058252427,119,0.13445378151260504,0.0,0.0,0.295186311006546,1.100945568084717,1.3285484615554481,0.007854457752380917,0.013783165866666724,0.01561839559619041,0.5573363396433227,0.4133107492136396,1.5004385101897142,1.5008307279497142,0.1553398058252427,103,0.1553398058252427,0.0,0.0,0.3748799264431,1.1939387321472168,1.384321699296082,0.007959441523809563,0.013783165866666724,0.016442791299047535,0.6438090167847725,0.5427888070434403,1.5007358603580954,1.5008742087817144,0.1553398058252427
42,8001,8,0.7,False,True,0,3871,0.96775,0.03225,4000,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.006770213180952389,0.010398129066666595,0.14211639168013127,0.0,0.0006770213180952389,0.00125983089885714,0.05309734513274336,129,0.046511627906976744,0.0,0.0,0.3002182587664851,0.8054171800613404,0.9636591700516884,0.008156296380952388,0.06587480670476194,0.15159307420952384,0.9781195502941249,0.4754389423846562,1.2502351519583104,1.5006036574750476,0.05309734513274336,113,0.05309734513274336,0.0,0.0,0.3506256937980652,0.827827763557434,1.0257382035255422,0.008156296380952388,0.05856193499428567,0.15066200914285716,1.1162660945529472,0.5448156109292315,1.2949592107108312,1.5007634193158095,0.05309734513274336
43,8002,8,0.7,False,True,1,3880,0.97,0.03,4000,0.00475,0.0,0.0,0.0,0.0,0.0,0.0,0.004399759085714272,0.00932675260952387,0.11436166774107792,0.0,0.00048375171809523777,0.0011936083657142938,0.18811881188118812,120,0.15833333333333333,0.0,0.0,0.27313107631352174,1.2363625288009648,1.46917052275345,0.006989832000000029,0.012096812647619082,0.0692855303047619,0.4598105077675502,0.4083288090539922,1.5005960517790475,1.5007846034742858,0.18811881188118812,101,0.18811881188118812,0.0,0.0,0.37161310468758046,1.2976487874984741,1.478238821029663,0.007465704380952398,0.01237675824761908,0.07151021714285714,0.566003663957297,0.5576215558961326,1.5006361031161906,1.5007846034742858,0.18811881188118812
44,8003,8,0.7,False,True,2,3885,0.97125,0.02875,4000,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002662765942857137,0.009319902628571408,0.13684484350463955,0.0,0.00022788315123809536,0.0011272439748571364,0.16326530612244897,115,0.1391304347826087,0.0,0.0,0.34239810705184937,1.1267814119892998,1.2694773316383359,0.007375532266666651,0.011334243992380923,0.013202058499047585,0.6533982790071236,0.5144596638615836,1.5007580432975238,1.5009883906895238,0.16326530612244897,98,0.16326530612244897,0.0,0.0,0.4828296957195609,1.1527346123804427,1.3386364281177516,0.006832987428571413,0.010886322239999946,0.012634002739047573,0.8071158300459295,0.7249310617202938,1.500881961264,1.5009998692060953,0.16326530612244897
45,8004,8,0.7,False,True,1,3880,0.97,0.03,4000,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.006244631161904768,0.010133741257142947,0.1424932838750249,0.0,0.0006244631161904769,0.0012164470095238134,0.1553398058252427,120,0.13333333333333333,0.0,0.0,0.20214743167161942,1.0459005308201952,1.367012438578329,0.0076476134857143,0.012708902582857113,0.013907567840000032,0.47882261128708486,0.29876913030217406,1.5004568434361905,1.5011280791466666,0.1553398058252427,103,0.1553398058252427,0.0,0.0,0.3004235029220581,1.09793538094581,1.3807169926688974,0.007799359085714275,0.013258115596190521,0.01384715180190479,0.5771504348076254,0.4516907965697538,1.5006524643809525,1.5011280791466666,0.1553398058252427
46,9000,9,0.7,False,True,0,3878,0.9695,0.0305,4000,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.005752940647618998,0.008999404800000055,0.11430097592738944,0.0,0.0005752940647618998,0.0010953865980952383,0.11538461538461539,122,0.09836065573770492,0.0,0.0,0.1717381912313531,0.9856875836849216,1.1937464654445644,0.0071103356952381125,0.012236974674285686,0.015556193851428625,0.4500402961000749,0.2434851185032088,1.4789795933270016,1.5005312213569524,0.11538461538461539,104,0.11538461538461539,0.0,0.0,0.2685334086418152,1.0080883979797364,1.2843471680057474,0.0071103356952381125,0.012696118948571434,0.017723533782857036,0.5278109574854543,0.3872463567780899,1.5003120843489524,1.5005778338605713,0.11538461538461539
47,9001,9,0.7,False,True,1,3875,0.96875,0.03125,4000,0.00425,0.0,0.0,0.0,0.0,0.0,0.0,0.005937802514285773,0.009141377980952381,0.1473821980971042,0.0,0.0005937802514285773,0.001191360884571426,0.15315315315315314,125,0.136,0.0,0.0,0.25080462852753005,1.1048362255096436,1.281974673271179,0.0077771827809524074,0.011583790963809506,0.01357299535238101,0.937811772026191,0.3753218446147589,1.5005515542034285,1.5008230761371428,0.15315315315315314,111,0.15315315315315314,0.0,0.0,0.3165375292301178,1.1489025354385376,1.3312323093414307,0.007703061028571434,0.011720966552380974,0.013892765257142892,1.0740180573727807,0.47567013389089097,1.5007071970742858,1.500832692144762,0.15315315315315314
48,9002,9,0.7,False,True,3,3878,0.9695,0.0305,4000,0.00275,0.0,0.0,0.0,0.0,0.0,0.0,0.004253652114285744,0.008904327923809574,0.14028814542743084,0.0,0.00042536521142857444,0.0010808203756190343,0.10891089108910891,122,0.09016393442622951,0.0,0.0,0.27750093893612515,0.980808746814728,1.138775160130891,0.007870726399999972,0.012403334598095218,0.014976954933333333,0.728259754779778,0.41699103992418773,1.481093240409564,1.5007863434933335,0.10891089108910891,101,0.10891089108910891,0.0,0.0,0.3833189308643341,1.0439834594726562,1.3026633262634277,0.007870726399999972,0.012538516114285692,0.05160349699047606,0.9389526912135178,0.5986147456954053,1.5002487093485715,1.5008553428266667,0.10891089108910891
49,9003,9,0.7,False,True,1,3886,0.9715,0.0285,4000,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.006557551847619081,0.010495329523809493,0.11415440510260849,0.0,0.0006557551847619081,0.0012581518064761741,0.15053763440860216,114,0.12280701754385964,0.0,0.0,0.21231592446565628,1.0492178720798144,1.4177065317018211,0.007919249066666634,0.012876938087618984,0.014244042857142912,0.4736632005879664,0.2931991837444048,1.5005034777005715,1.5009825975161906,0.15053763440860216,93,0.15053763440860216,0.0,0.0,0.3966485559940338,1.2196309089660642,1.6990566022367766,0.008649335085714305,0.012882526887618971,0.036746526415237624,0.6019559271521923,0.5020199939909519,1.5008513850666667,1.500991321289143,0.15053763440860216
50,9004,9,0.7,False,True,1,3875,0.96875,0.03125,4000,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0045088099047619346,0.010097530666666632,0.15129772623433085,0.0,0.00046760464761904654,0.0012466372876190459,0.09259259259259259,125,0.08,0.0,0.0,0.22552086412906647,0.8099885602195049,1.0603099470939787,0.007169873523809489,0.01244427501714287,0.0739887757409523,0.423410726592226,0.3294708877642462,1.2182773036344001,1.5006890653013334,0.09259259259259259,108,0.09259259259259259,0.0,0.0,0.2833966761827469,0.8857009777604805,1.0755078136920928,0.007716044000000033,0.012502513401904758,0.08254652838857143,0.5084693441414961,0.42580778920364415,1.3289217338529113,1.500710571368381,0.09259259259259259
